GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A43AA1970,A43AB1970,B37AA1970,B37AB1970,B39AA1970,B39AB1970
"G2901650","1970","Missouri","29","290","Platte County","165","1650","Platte",9644,849,6960,2684,41,14
"G2901670","1970","Missouri","29","290","Polk County","167","1670","Polk",5278,635,4071,1207,1,1
"G2901690","1970","Missouri","29","290","Pulaski County","169","1690","Pulaski",9775,832,4411,5364,64,509
"G2901710","1970","Missouri","29","290","Putnam County","171","1710","Putnam",2233,386,1794,439,0,0
"G2901730","1970","Missouri","29","290","Ralls County","173","1730","Ralls",2607,404,2070,537,49,9
"G2901750","1970","Missouri","29","290","Randolph County","175","1750","Randolph",7762,736,5628,2134,192,156
"G2901770","1970","Missouri","29","290","Ray County","177","1770","Ray",5844,609,4704,1140,94,29
"G2901790","1970","Missouri","29","290","Reynolds County","179","1790","Reynolds",2037,752,1594,443,0,0
"G2901810","1970","Missouri","29","290","Ripley County","181","1810","Ripley",3357,661,2610,747,0,0
"G2901830","1970","Missouri","29","290","St. Charles County","183","1830","St Charles",25926,2193,20053,5873,192,121
"G2901850","1970","Missouri","29","290","St. Clair County","185","1850","St Clair",2972,1075,2234,738,5,2
"G2901860","1970","Missouri","29","290","Ste. Genevieve County","186","1860","Ste Genevieve",3682,617,3012,670,10,7
"G2901870","1970","Missouri","29","290","St. Francois County","187","1870","St Francois",12000,1409,9261,2739,28,7
"G2901890","1970","Missouri","29","290","St. Louis County","189","1890","St Louis",283139,8511,215560,67579,8262,3202
"G2901950","1970","Missouri","29","290","Saline County","195","1950","Saline",8240,824,5826,2414,267,168
"G2901970","1970","Missouri","29","290","Schuyler County","197","1970","Schuyler",1744,307,1453,291,0,0
"G2901990","1970","Missouri","29","290","Scotland County","199","1990","Scotland",1995,272,1613,382,0,0
"G2902010","1970","Missouri","29","290","Scott County","201","2010","Scott",10622,846,7400,3222,256,436
"G2902030","1970","Missouri","29","290","Shannon County","203","2030","Shannon",2380,428,1844,536,1,0
"G2902050","1970","Missouri","29","290","Shelby County","205","2050","Shelby",2888,384,2330,558,29,9
"G2902070","1970","Missouri","29","290","Stoddard County","207","2070","Stoddard",8727,837,6178,2549,53,148
"G2902090","1970","Missouri","29","290","Stone County","209","2090","Stone",3601,1281,2970,631,0,0
"G2902110","1970","Missouri","29","290","Sullivan County","211","2110","Sullivan",2878,464,2421,457,0,0
"G2902130","1970","Missouri","29","290","Taney County","213","2130","Taney",4736,902,3716,1020,0,0
"G2902150","1970","Missouri","29","290","Texas County","215","2150","Texas",6178,773,4839,1339,1,0
"G2902170","1970","Missouri","29","290","Vernon County","217","2170","Vernon",6272,802,4736,1536,3,0
"G2902190","1970","Missouri","29","290","Warren County","219","2190","Warren",3061,565,2380,681,87,29
"G2902210","1970","Missouri","29","290","Washington County","221","2210","Washington",4530,989,3361,1169,25,11
"G2902230","1970","Missouri","29","290","Wayne County","223","2230","Wayne",3022,1109,2355,667,1,1
"G2902250","1970","Missouri","29","290","Webster County","225","2250","Webster",5174,432,4121,1053,0,1
"G2902270","1970","Missouri","29","290","Worth County","227","2270","Worth",1223,203,997,226,0,0
"G2902290","1970","Missouri","29","290","Wright County","229","2290","Wright",4782,623,3852,930,26,2
"G2905100","1970","Missouri","29","290","St. Louis city","510","5100","St Louis City",215479,23006,87291,128188,22915,50315
"G3000010","1970","Montana","30","300","Beaverhead County","001","0010","Beaverhead",2683,527,1576,1107,1,1
"G3000030","1970","Montana","30","300","Big Horn County","003","0030","Big Horn",2664,236,1711,953,3,1
"G3000050","1970","Montana","30","300","Blaine County","005","0050","Blaine",1956,426,1295,661,0,0
"G3000070","1970","Montana","30","300","Broadwater County","007","0070","Broadwater",795,130,569,226,0,0
"G3000090","1970","Montana","30","300","Carbon County","009","0090","Carbon",2538,831,1862,676,1,0
"G3000110","1970","Montana","30","300","Carter County","011","0110","Carter",643,118,481,162,0,1
"G3000130","1970","Montana","30","300","Cascade County","013","0130","Cascade",25272,1918,14405,10867,29,228
"G3000150","1970","Montana","30","300","Chouteau County","015","0150","Chouteau",2051,574,1439,612,0,0
"G3000170","1970","Montana","30","300","Custer County","017","0170","Custer",3936,420,2617,1319,0,1
"G3000190","1970","Montana","30","300","Daniels County","019","0190","Daniels",1018,263,802,216,0,0
"G3000210","1970","Montana","30","300","Dawson County","021","0210","Dawson",3368,387,2317,1051,0,0
"G3000230","1970","Montana","30","300","Deer Lodge County","023","0230","Deer Lodge",4581,569,2991,1590,11,3
"G3000250","1970","Montana","30","300","Fallon County","025","0250","Fallon",1220,137,896,324,0,0
"G3000270","1970","Montana","30","300","Fergus County","027","0270","Fergus",4026,712,2784,1242,1,4
"G3000290","1970","Montana","30","300","Flathead County","029","0290","Flathead",12305,1793,8967,3338,4,5
"G3000310","1970","Montana","30","300","Gallatin County","031","0310","Gallatin",9754,1007,5606,4148,3,10
"G3000330","1970","Montana","30","300","Garfield County","033","0330","Garfield",567,165,450,117,0,0
"G3000350","1970","Montana","30","300","Glacier County","035","0350","Glacier",2973,485,1878,1095,1,0
"G3000370","1970","Montana","30","300","Golden Valley County","037","0370","Golden Valley",321,45,258,63,0,0
"G3000390","1970","Montana","30","300","Granite County","039","0390","Granite",924,421,645,279,0,0
"G3000410","1970","Montana","30","300","Hill County","041","0410","Hill",5225,618,3190,2035,2,18
"G3000430","1970","Montana","30","300","Jefferson County","043","0430","Jefferson",1360,206,960,400,0,1
"G3000450","1970","Montana","30","300","Judith Basin County","045","0450","Judith Basin",873,242,653,220,0,1
"G3000470","1970","Montana","30","300","Lake County","047","0470","Lake",4472,1455,3378,1094,4,2
"G3000490","1970","Montana","30","300","Lewis and Clark County","049","0490","Lewis And Clark",10826,1533,6820,4006,11,10
"G3000510","1970","Montana","30","300","Liberty County","051","0510","Liberty",673,119,485,188,0,0
"G3000530","1970","Montana","30","300","Lincoln County","053","0530","Lincoln",5309,598,3810,1499,1,2
"G3000550","1970","Montana","30","300","McCone County","055","0550","Mc Cone",818,237,699,119,0,0
"G3000570","1970","Montana","30","300","Madison County","057","0570","Madison",1696,445,1177,519,0,1
"G3000590","1970","Montana","30","300","Meagher County","059","0590","Meagher",689,354,468,221,1,0
"G3000610","1970","Montana","30","300","Mineral County","061","0610","Mineral",918,165,591,327,0,0
"G3000630","1970","Montana","30","300","Missoula County","063","0630","Missoula",18012,879,11352,6660,9,15
"G3000650","1970","Montana","30","300","Musselshell County","065","0650","Musselshell",1320,257,992,328,0,0
"G3000670","1970","Montana","30","300","Park County","067","0670","Park",3947,701,2661,1286,2,0
"G3000690","1970","Montana","30","300","Petroleum County","069","0690","Petroleum",225,44,159,66,0,0
"G3000710","1970","Montana","30","300","Phillips County","071","0710","Phillips",1727,426,1206,521,0,0
"G3000730","1970","Montana","30","300","Pondera County","073","0730","Pondera",1998,269,1422,576,0,0
"G3000750","1970","Montana","30","300","Powder River County","075","0750","Powder River",840,122,631,209,1,0
"G3000770","1970","Montana","30","300","Powell County","077","0770","Powell",2028,425,1322,706,0,0
"G3000790","1970","Montana","30","300","Prairie County","079","0790","Prairie",611,95,488,123,0,0
"G3000810","1970","Montana","30","300","Ravalli County","081","0810","Ravalli",4725,608,3548,1177,0,1
"G3000830","1970","Montana","30","300","Richland County","083","0830","Richland",3060,454,2089,971,0,0
"G3000850","1970","Montana","30","300","Roosevelt County","085","0850","Roosevelt",2948,438,1928,1020,0,1
"G3000870","1970","Montana","30","300","Rosebud County","087","0870","Rosebud",1817,238,1156,661,0,0
"G3000890","1970","Montana","30","300","Sanders County","089","0890","Sanders",2373,460,1714,659,1,0
"G3000910","1970","Montana","30","300","Sheridan County","091","0910","Sheridan",1815,271,1392,423,0,0
"G3000930","1970","Montana","30","300","Silver Bow County","093","0930","Silver Bow",14142,1489,9527,4615,13,16
"G3000950","1970","Montana","30","300","Stillwater County","095","0950","Stillwater",1587,372,1145,442,0,1
"G3000970","1970","Montana","30","300","Sweet Grass County","097","0970","Sweet Grass",1056,331,743,313,0,0
"G3000990","1970","Montana","30","300","Teton County","099","0990","Teton",1943,322,1436,507,0,1
"G3001010","1970","Montana","30","300","Toole County","101","1010","Toole",1872,291,1258,614,0,0
"G3001030","1970","Montana","30","300","Treasure County","103","1030","Treasure",340,108,212,128,0,0
"G3001050","1970","Montana","30","300","Valley County","105","1050","Valley",3466,1823,2118,1348,1,2
"G3001070","1970","Montana","30","300","Wheatland County","107","1070","Wheatland",875,134,603,272,0,0
"G3001090","1970","Montana","30","300","Wibaux County","109","1090","Wibaux",458,78,328,130,0,0
"G3001110","1970","Montana","30","300","Yellowstone County","111","1110","Yellowstone",27641,1528,17564,10077,23,57
"G3001130","1970","Montana","30","300","Yellowstone National Park","113","1130","Yellowstone National Park",24,0,-1,-1,0,0
"G3100010","1970","Nebraska","31","310","Adams County","001","0010","Adams",10140,598,6338,3802,21,14
"G3100030","1970","Nebraska","31","310","Antelope County","003","0030","Antelope",3016,349,2177,839,0,0
"G3100050","1970","Nebraska","31","310","Arthur County","005","0050","Arthur",199,38,128,71,0,0
"G3100070","1970","Nebraska","31","310","Banner County","007","0070","Banner",322,80,193,129,0,0
"G3100090","1970","Nebraska","31","310","Blaine County","009","0090","Blaine",283,51,198,85,0,0
"G3100110","1970","Nebraska","31","310","Boone County","011","0110","Boone",2568,310,1828,740,0,0
"G3100130","1970","Nebraska","31","310","Box Butte County","013","0130","Box Butte",3381,430,2261,1120,7,1
"G3100150","1970","Nebraska","31","310","Boyd County","015","0150","Boyd",1249,123,976,273,0,0
"G3100170","1970","Nebraska","31","310","Brown County","017","0170","Brown",1394,233,1002,392,0,2
"G3100190","1970","Nebraska","31","310","Buffalo County","019","0190","Buffalo",9657,792,6042,3615,4,4
"G3100210","1970","Nebraska","31","310","Burt County","021","0210","Burt",3182,231,2181,1001,0,0
"G3100230","1970","Nebraska","31","310","Butler County","023","0230","Butler",3115,401,2341,774,0,0
"G3100250","1970","Nebraska","31","310","Cass County","025","0250","Cass",5683,813,3983,1700,1,3
"G3100270","1970","Nebraska","31","310","Cedar County","027","0270","Cedar",3453,420,2504,949,0,0
"G3100290","1970","Nebraska","31","310","Chase County","029","0290","Chase",1408,206,1034,374,0,0
"G3100310","1970","Nebraska","31","310","Cherry County","031","0310","Cherry",2280,436,1490,790,1,0
"G3100330","1970","Nebraska","31","310","Cheyenne County","033","0330","Cheyenne",3534,582,2508,1026,3,0
"G3100350","1970","Nebraska","31","310","Clay County","035","0350","Clay",2749,282,2065,684,0,0
"G3100370","1970","Nebraska","31","310","Colfax County","037","0370","Colfax",3261,292,2509,752,0,0
"G3100390","1970","Nebraska","31","310","Cuming County","039","0390","Cuming",3718,211,2630,1088,0,0
"G3100410","1970","Nebraska","31","310","Custer County","041","0410","Custer",4867,729,3548,1319,0,0
"G3100430","1970","Nebraska","31","310","Dakota County","043","0430","Dakota",3911,263,2753,1158,16,4
"G3100450","1970","Nebraska","31","310","Dawes County","045","0450","Dawes",3033,351,1934,1099,3,9
"G3100470","1970","Nebraska","31","310","Dawson County","047","0470","Dawson",6464,832,4366,2098,2,0
"G3100490","1970","Nebraska","31","310","Deuel County","049","0490","Deuel",970,131,717,253,0,0
"G3100510","1970","Nebraska","31","310","Dixon County","051","0510","Dixon",2408,295,1811,597,0,0
"G3100530","1970","Nebraska","31","310","Dodge County","053","0530","Dodge",11315,837,7656,3659,3,5
"G3100550","1970","Nebraska","31","310","Douglas County","055","0550","Douglas",122460,7382,75734,46726,4879,4982
"G3100570","1970","Nebraska","31","310","Dundy County","057","0570","Dundy",1063,218,755,308,0,0
"G3100590","1970","Nebraska","31","310","Fillmore County","059","0590","Fillmore",2804,276,2010,794,0,0
"G3100610","1970","Nebraska","31","310","Franklin County","061","0610","Franklin",1676,228,1334,342,0,0
"G3100630","1970","Nebraska","31","310","Frontier County","063","0630","Frontier",1300,256,949,351,0,0
"G3100650","1970","Nebraska","31","310","Furnas County","065","0650","Furnas",2517,307,1886,631,0,0
"G3100670","1970","Nebraska","31","310","Gage County","067","0670","Gage",8191,589,5826,2365,5,6
"G3100690","1970","Nebraska","31","310","Garden County","069","0690","Garden",1049,159,718,331,0,0
"G3100710","1970","Nebraska","31","310","Garfield County","071","0710","Garfield",875,107,620,255,0,0
"G3100730","1970","Nebraska","31","310","Gosper County","073","0730","Gosper",716,206,535,181,0,0
"G3100750","1970","Nebraska","31","310","Grant County","075","0750","Grant",316,64,178,138,0,0
"G3100770","1970","Nebraska","31","310","Greeley County","077","0770","Greeley",1254,170,978,276,0,0
"G3100790","1970","Nebraska","31","310","Hall County","079","0790","Hall",14054,805,9189,4865,21,6
"G3100810","1970","Nebraska","31","310","Hamilton County","081","0810","Hamilton",2804,225,1905,899,0,0
"G3100830","1970","Nebraska","31","310","Harlan County","083","0830","Harlan",1558,271,1189,369,0,0
"G3100850","1970","Nebraska","31","310","Hayes County","085","0850","Hayes",485,153,331,154,0,0
"G3100870","1970","Nebraska","31","310","Hitchcock County","087","0870","Hitchcock",1418,252,1061,357,2,0
"G3100890","1970","Nebraska","31","310","Holt County","089","0890","Holt",4072,434,2983,1089,0,0
"G3100910","1970","Nebraska","31","310","Hooker County","091","0910","Hooker",323,82,246,77,0,0
"G3100930","1970","Nebraska","31","310","Howard County","093","0930","Howard",2189,206,1614,575,0,0
"G3100950","1970","Nebraska","31","310","Jefferson County","095","0950","Jefferson",3783,379,2672,1111,0,2
"G3100970","1970","Nebraska","31","310","Johnson County","097","0970","Johnson",1984,185,1509,475,0,0
"G3100990","1970","Nebraska","31","310","Kearney County","099","0990","Kearney",2190,195,1494,696,0,0
"G3101010","1970","Nebraska","31","310","Keith County","101","1010","Keith",2754,456,1937,817,0,0
"G3101030","1970","Nebraska","31","310","Keya Paha County","103","1030","Keya Paha",458,125,325,133,0,0
"G3101050","1970","Nebraska","31","310","Kimball County","105","1050","Kimball",1839,217,1231,608,0,0
"G3101070","1970","Nebraska","31","310","Knox County","107","1070","Knox",3810,530,2803,1007,0,0
"G3101090","1970","Nebraska","31","310","Lancaster County","109","1090","Lancaster",53912,3343,33347,20565,259,365
"G3101110","1970","Nebraska","31","310","Lincoln County","111","1110","Lincoln",9695,959,6698,2997,10,11
"G3101130","1970","Nebraska","31","310","Logan County","113","1130","Logan",328,37,233,95,0,0
"G3101150","1970","Nebraska","31","310","Loup County","115","1150","Loup",296,67,213,83,0,0
"G3101170","1970","Nebraska","31","310","McPherson County","117","1170","Mc Pherson",205,41,149,56,0,0
"G3101190","1970","Nebraska","31","310","Madison County","119","1190","Madison",8954,666,6144,2810,2,6
"G3101210","1970","Nebraska","31","310","Merrick County","121","1210","Merrick",2781,267,2018,763,0,2
"G3101230","1970","Nebraska","31","310","Morrill County","123","1230","Morrill",1899,357,1270,629,0,0
"G3101250","1970","Nebraska","31","310","Nance County","125","1250","Nance",1684,271,1239,445,0,3
"G3101270","1970","Nebraska","31","310","Nemaha County","127","1270","Nemaha",3028,308,2060,968,0,4
"G3101290","1970","Nebraska","31","310","Nuckolls County","129","1290","Nuckolls",2535,312,1859,676,0,0
"G3101310","1970","Nebraska","31","310","Otoe County","131","1310","Otoe",5420,437,3654,1766,5,0
"G3101330","1970","Nebraska","31","310","Pawnee County","133","1330","Pawnee",1602,199,1249,353,0,0
"G3101350","1970","Nebraska","31","310","Perkins County","135","1350","Perkins",1193,178,889,304,0,0
"G3101370","1970","Nebraska","31","310","Phelps County","137","1370","Phelps",3239,243,2245,994,0,0
"G3101390","1970","Nebraska","31","310","Pierce County","139","1390","Pierce",2713,291,1972,741,0,0
"G3101410","1970","Nebraska","31","310","Platte County","141","1410","Platte",7973,461,5779,2194,0,0
"G3101430","1970","Nebraska","31","310","Polk County","143","1430","Polk",2211,306,1667,544,0,0
"G3101450","1970","Nebraska","31","310","Red Willow County","145","1450","Red Willow",4132,472,2917,1215,2,6
"G3101470","1970","Nebraska","31","310","Richardson County","147","1470","Richardson",4419,439,2934,1485,2,5
"G3101490","1970","Nebraska","31","310","Rock County","149","1490","Rock",771,168,529,242,0,0
"G3101510","1970","Nebraska","31","310","Saline County","151","1510","Saline",4435,465,3289,1146,0,1
"G3101530","1970","Nebraska","31","310","Sarpy County","153","1530","Sarpy",15980,830,9358,6622,66,237
"G3101550","1970","Nebraska","31","310","Saunders County","155","1550","Saunders",5453,497,4085,1368,0,1
"G3101570","1970","Nebraska","31","310","Scotts Bluff County","157","1570","Scotts Bluff",11267,1249,7104,4163,15,23
"G3101590","1970","Nebraska","31","310","Seward County","159","1590","Seward",4308,391,2980,1328,0,0
"G3101610","1970","Nebraska","31","310","Sheridan County","161","1610","Sheridan",2353,280,1639,714,0,1
"G3101630","1970","Nebraska","31","310","Sherman County","163","1630","Sherman",1553,323,1164,389,1,0
"G3101650","1970","Nebraska","31","310","Sioux County","165","1650","Sioux",659,231,449,210,0,0
"G3101670","1970","Nebraska","31","310","Stanton County","167","1670","Stanton",1796,252,1299,497,0,0
"G3101690","1970","Nebraska","31","310","Thayer County","169","1690","Thayer",2738,328,2113,625,0,1
"G3101710","1970","Nebraska","31","310","Thomas County","171","1710","Thomas",334,57,237,97,0,0
"G3101730","1970","Nebraska","31","310","Thurston County","173","1730","Thurston",2033,178,1239,794,0,0
"G3101750","1970","Nebraska","31","310","Valley County","175","1750","Valley",2018,288,1467,551,0,0
"G3101770","1970","Nebraska","31","310","Washington County","177","1770","Washington",4099,298,2821,1278,9,1
"G3101790","1970","Nebraska","31","310","Wayne County","179","1790","Wayne",2986,254,1873,1113,1,0
"G3101810","1970","Nebraska","31","310","Webster County","181","1810","Webster",2363,230,1721,642,0,0
"G3101830","1970","Nebraska","31","310","Wheeler County","183","1830","Wheeler",312,140,241,71,0,0
"G3101850","1970","Nebraska","31","310","York County","185","1850","York",4542,442,3271,1271,3,3
"G3200010","1970","Nevada","32","320","Churchill County","001","0010","Churchill",3379,345,2042,1337,1,30
"G3200030","1970","Nevada","32","320","Clark County","003","0030","Clark",87728,5319,50837,36891,2499,3962
"G3200050","1970","Nevada","32","320","Douglas County","005","0050","Douglas",2389,816,1466,923,0,0
"G3200070","1970","Nevada","32","320","Elko County","007","0070","Elko",4555,758,2683,1872,15,17
"G3200090","1970","Nevada","32","320","Esmeralda County","009","0090","Esmeralda",265,157,176,89,0,0
"G3200110","1970","Nevada","32","320","Eureka County","011","0110","Eureka",335,35,201,134,0,0
"G3200130","1970","Nevada","32","320","Humboldt County","013","0130","Humboldt",2126,262,1227,899,16,10
"G3200150","1970","Nevada","32","320","Lander County","015","0150","Lander",843,64,496,347,0,0
"G3200170","1970","Nevada","32","320","Lincoln County","017","0170","Lincoln",792,251,557,235,0,0
"G3200190","1970","Nevada","32","320","Lyon County","019","0190","Lyon",2618,304,1631,987,2,1
"G3200210","1970","Nevada","32","320","Mineral County","021","0210","Mineral",2286,192,1205,1081,43,78
"G3200230","1970","Nevada","32","320","Nye County","023","0230","Nye",1813,285,1066,747,1,7
"G3200270","1970","Nevada","32","320","Pershing County","027","0270","Pershing",937,184,575,362,1,0
"G3200290","1970","Nevada","32","320","Storey County","029","0290","Storey",271,90,170,101,0,0
"G3200310","1970","Nevada","32","320","Washoe County","031","0310","Washoe",41762,2960,23951,17811,278,417
"G3200330","1970","Nevada","32","320","White Pine County","033","0330","White Pine",3116,223,2267,849,4,1
"G3205100","1970","Nevada","32","320","Carson City","510","5100","Carson City City",4837,261,3126,1711,4,5
"G3300010","1970","New Hampshire","33","330","Belknap County","001","0010","Belknap",10219,6011,7198,3021,7,4
"G3300030","1970","New Hampshire","33","330","Carroll County","003","0030","Carroll",6213,8625,4960,1253,5,2
"G3300050","1970","New Hampshire","33","330","Cheshire County","005","0050","Cheshire",16275,3927,11765,4510,15,4
"G3300070","1970","New Hampshire","33","330","Coos County","007","0070","Coos",10719,2494,7203,3516,4,0
"G3300090","1970","New Hampshire","33","330","Grafton County","009","0090","Grafton",16809,6128,11594,5215,4,21
"G3300110","1970","New Hampshire","33","330","Hillsborough County","011","0110","Hillsborough",68236,6430,43042,25194,59,102
"G3300130","1970","New Hampshire","33","330","Merrimack County","013","0130","Merrimack",24498,4752,17530,6968,18,9
"G3300150","1970","New Hampshire","33","330","Rockingham County","015","0150","Rockingham",41677,11455,30109,11568,70,237
"G3300170","1970","New Hampshire","33","330","Strafford County","017","0170","Strafford",20715,3159,13492,7223,6,18
"G3300190","1970","New Hampshire","33","330","Sullivan County","019","0190","Sullivan",10017,2603,6878,3139,3,6
"G3400010","1970","New Jersey","34","340","Atlantic County","001","0010","Atlantic",60716,13132,37723,22993,4208,5714
"G3400030","1970","New Jersey","34","340","Bergen County","003","0030","Bergen",279625,4067,189265,90360,3889,3296
"G3400050","1970","New Jersey","34","340","Burlington County","005","0050","Burlington",84788,3387,61477,23311,3699,2640
"G3400070","1970","New Jersey","34","340","Camden County","007","0070","Camden",138408,4858,98969,39439,7688,6615
"G3400090","1970","New Jersey","34","340","Cape May County","009","0090","Cape May",21177,31975,16390,4787,721,642
"G3400110","1970","New Jersey","34","340","Cumberland County","011","0110","Cumberland",37086,2919,25326,11760,2087,1946
"G3400130","1970","New Jersey","34","340","Essex County","013","0130","Essex",302582,9033,122813,179769,16734,66107
"G3400150","1970","New Jersey","34","340","Gloucester County","015","0150","Gloucester",49693,2015,38555,11138,2521,1317
"G3400170","1970","New Jersey","34","340","Hudson County","017","0170","Hudson",207499,7250,61822,145677,3512,13848
"G3400190","1970","New Jersey","34","340","Hunterdon County","019","0190","Hunterdon",21063,1204,15660,5403,75,79
"G3400210","1970","New Jersey","34","340","Mercer County","021","0210","Mercer",93486,2944,60861,32625,5689,7768
"G3400230","1970","New Jersey","34","340","Middlesex County","023","0230","Middlesex",168076,3635,116152,51924,2658,3890
"G3400250","1970","New Jersey","34","340","Monmouth County","025","0250","Monmouth",135230,14690,94335,40895,4794,5583
"G3400270","1970","New Jersey","34","340","Morris County","027","0270","Morris",109823,6209,80138,29685,811,1411
"G3400290","1970","New Jersey","34","340","Ocean County","029","0290","Ocean",68362,41949,54761,13601,592,995
"G3400310","1970","New Jersey","34","340","Passaic County","031","0310","Passaic",147214,5553,78073,69141,2634,10970
"G3400330","1970","New Jersey","34","340","Salem County","033","0330","Salem",18681,917,13276,5405,1301,1140
"G3400350","1970","New Jersey","34","340","Somerset County","035","0350","Somerset",57013,1297,41664,15349,874,800
"G3400370","1970","New Jersey","34","340","Sussex County","037","0370","Sussex",22809,8409,17798,5011,45,30
"G3400390","1970","New Jersey","34","340","Union County","039","0390","Union",171580,2750,108595,62985,7755,8512
"G3400410","1970","New Jersey","34","340","Warren County","041","0410","Warren",23271,1636,16162,7109,153,59
"G3500010","1970","New Mexico","35","350","Bernalillo County","001","0010","Bernalillo",94223,4415,61509,32714,806,990
"G3500030","1970","New Mexico","35","350","Catron County","003","0030","Catron",716,254,526,190,1,1
"G3500050","1970","New Mexico","35","350","Chaves County","005","0050","Chaves",13175,4598,8827,4348,233,164
"G3500070","1970","New Mexico","35","350","Colfax County","007","0070","Colfax",3794,1010,2668,1126,7,6
"G3500090","1970","New Mexico","35","350","Curry County","009","0090","Curry",11462,939,6805,4657,198,399
"G3500110","1970","New Mexico","35","350","De Baca County","011","0110","De Baca",905,342,677,228,0,1
"G3500130","1970","New Mexico","35","350","Doña Ana County","013","0130","Dona Ana",18524,1294,10998,7526,118,223
"G3500150","1970","New Mexico","35","350","Eddy County","015","0150","Eddy",12527,2543,8657,3870,169,129
"G3500170","1970","New Mexico","35","350","Grant County","017","0170","Grant",6242,704,4199,2043,16,15
"G3500190","1970","New Mexico","35","350","Guadalupe County","019","0190","Guadalupe",1346,303,958,388,1,2
"G3500210","1970","New Mexico","35","350","Harding County","021","0210","Harding",439,172,334,105,0,0
"G3500230","1970","New Mexico","35","350","Hidalgo County","023","0230","Hidalgo",1345,213,834,511,4,3
"G3500250","1970","New Mexico","35","350","Lea County","025","0250","Lea",14996,2162,10441,4555,478,283
"G3500270","1970","New Mexico","35","350","Lincoln County","027","0270","Lincoln",2440,2510,1797,643,2,8
"G3500280","1970","New Mexico","35","350","Los Alamos County","028","0280","Los Alamos",4461,245,3210,1251,10,16
"G3500290","1970","New Mexico","35","350","Luna County","029","0290","Luna",3536,387,2355,1181,37,29
"G3500310","1970","New Mexico","35","350","McKinley County","031","0310","Mc Kinley",9675,911,5395,4280,48,88
"G3500330","1970","New Mexico","35","350","Mora County","033","0330","Mora",1280,470,947,333,0,1
"G3500350","1970","New Mexico","35","350","Otero County","035","0350","Otero",10934,1164,6665,4269,152,262
"G3500370","1970","New Mexico","35","350","Quay County","037","0370","Quay",3642,614,2493,1149,23,17
"G3500390","1970","New Mexico","35","350","Rio Arriba County","039","0390","Rio Arriba",6393,1110,4910,1483,6,5
"G3500410","1970","New Mexico","35","350","Roosevelt County","041","0410","Roosevelt",5108,651,3190,1918,3,15
"G3500430","1970","New Mexico","35","350","Sandoval County","043","0430","Sandoval",4141,644,3323,818,2,5
"G3500450","1970","New Mexico","35","350","San Juan County","045","0450","San Juan",13269,1691,9015,4254,26,46
"G3500470","1970","New Mexico","35","350","San Miguel County","047","0470","San Miguel",5506,1708,3694,1812,3,7
"G3500490","1970","New Mexico","35","350","Santa Fe County","049","0490","Santa Fe",15300,835,10321,4979,25,23
"G3500510","1970","New Mexico","35","350","Sierra County","051","0510","Sierra",2898,845,1938,960,3,2
"G3500530","1970","New Mexico","35","350","Socorro County","053","0530","Socorro",2716,313,1931,785,6,11
"G3500550","1970","New Mexico","35","350","Taos County","055","0550","Taos",4811,1405,3657,1154,6,3
"G3500570","1970","New Mexico","35","350","Torrance County","057","0570","Torrance",1621,298,1231,390,0,0
"G3500590","1970","New Mexico","35","350","Union County","059","0590","Union",1629,364,1152,477,1,0
"G3500610","1970","New Mexico","35","350","Valencia County","061","0610","Valencia",10335,1219,7574,2761,15,22
"G3600010","1970","New York","36","360","Albany County","001","0010","Albany",94004,4408,54115,39889,958,3763
"G3600030","1970","New York","36","360","Allegany County","003","0030","Allegany",13437,2890,10131,3306,16,14
"G3600050","1970","New York","36","360","Bronx County","005","0050","Bronx",497222,11567,70928,426294,11194,99121
"G3600070","1970","New York","36","360","Broome County","007","0070","Broome",69458,3913,45875,23583,161,496
"G3600090","1970","New York","36","360","Cattaraugus County","009","0090","Cattaraugus",24878,3723,18452,6426,79,59
"G3600110","1970","New York","36","360","Cayuga County","011","0110","Cayuga",22987,3361,16618,6369,68,166
"G3600130","1970","New York","36","360","Chautauqua County","013","0130","Chautauqua",47685,6887,34444,13241,187,214
"G3600150","1970","New York","36","360","Chemung County","015","0150","Chemung",31230,1821,22122,9108,303,428
"G3600170","1970","New York","36","360","Chenango County","017","0170","Chenango",13839,1588,10515,3324,30,18
"G3600190","1970","New York","36","360","Clinton County","019","0190","Clinton",19168,2033,11988,7180,21,240
"G3600210","1970","New York","36","360","Columbia County","021","0210","Columbia",16292,3770,11573,4719,169,294
"G3600230","1970","New York","36","360","Cortland County","023","0230","Cortland",13773,986,9184,4589,14,15
"G3600250","1970","New York","36","360","Delaware County","025","0250","Delaware",13910,3824,10516,3394,36,18
"G3600270","1970","New York","36","360","Dutchess County","027","0270","Dutchess",62495,6631,41218,21277,988,2047
"G3600290","1970","New York","36","360","Erie County","029","0290","Erie",346374,14519,213021,133353,8585,20636
"G3600310","1970","New York","36","360","Essex County","031","0310","Essex",10660,3814,8141,2519,19,11
"G3600330","1970","New York","36","360","Franklin County","033","0330","Franklin",12907,3314,9203,3704,1,5
"G3600350","1970","New York","36","360","Fulton County","035","0350","Fulton",17618,4359,12476,5142,67,51
"G3600370","1970","New York","36","360","Genesee County","037","0370","Genesee",17589,792,13102,4487,106,145
"G3600390","1970","New York","36","360","Greene County","039","0390","Greene",10750,4567,8187,2563,83,135
