GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A43AA1980,A43AB1980,B37AA1980,B37AB1980,B39AA1980,B39AB1980
"G2800310","1980","Mississippi","28","280","Covington County","031","0310","COVINGTON COUNTY",5171,599,4386,785,0,0
"G2800330","1980","Mississippi","28","280","DeSoto County","033","0330","DE SOTO COUNTY",16331,813,13107,3224,1280,1134
"G2800350","1980","Mississippi","28","280","Forrest County","035","0350","FORREST COUNTY",22978,2046,14917,8061,3141,2214
"G2800370","1980","Mississippi","28","280","Franklin County","037","0370","FRANKLIN COUNTY",2916,493,2351,565,619,293
"G2800390","1980","Mississippi","28","280","George County","039","0390","GEORGE COUNTY",4828,898,4235,593,298,57
"G2800410","1980","Mississippi","28","280","Greene County","041","0410","GREENE COUNTY",3065,354,2693,372,425,45
"G2800430","1980","Mississippi","28","280","Grenada County","043","0430","GRENADA COUNTY",7111,569,4853,2258,0,0
"G2800450","1980","Mississippi","28","280","Hancock County","045","0450","HANCOCK COUNTY",8182,4355,6543,1639,511,207
"G2800470","1980","Mississippi","28","280","Harrison County","047","0470","HARRISON COUNTY",52202,5752,32451,19751,4446,4375
"G2800490","1980","Mississippi","28","280","Hinds County","049","0490","HINDS COUNTY",85902,5680,53804,32098,17056,15651
"G2800510","1980","Mississippi","28","280","Holmes County","051","0510","HOLMES COUNTY",7034,757,4980,2054,2929,1559
"G2800530","1980","Mississippi","28","280","Humphreys County","053","0530","HUMPHREYS COUNTY",4269,470,2452,1817,1148,1365
"G2800550","1980","Mississippi","28","280","Issaquena County","055","0550","ISSAQUENA COUNTY",764,143,463,301,0,0
"G2800570","1980","Mississippi","28","280","Itawamba County","057","0570","ITAWAMBA COUNTY",7055,585,5904,1151,318,41
"G2800590","1980","Mississippi","28","280","Jackson County","059","0590","JACKSON COUNTY",37589,5046,27709,9880,3736,2363
"G2800610","1980","Mississippi","28","280","Jasper County","061","0610","JASPER COUNTY",5591,595,4770,821,0,0
"G2800630","1980","Mississippi","28","280","Jefferson County","063","0630","JEFFERSON COUNTY",2775,358,2064,711,1482,647
"G2800650","1980","Mississippi","28","280","Jefferson Davis County","065","0650","JEFFERSON DAVIS COUNTY",4358,546,3789,569,1713,299
"G2800670","1980","Mississippi","28","280","Jones County","067","0670","JONES COUNTY",21549,2373,16416,5133,2377,1837
"G2800690","1980","Mississippi","28","280","Kemper County","069","0690","KEMPER COUNTY",3245,313,2548,697,1029,424
"G2800710","1980","Mississippi","28","280","Lafayette County","071","0710","LAFAYETTE COUNTY",9623,1290,6104,3519,1459,766
"G2800730","1980","Mississippi","28","280","Lamar County","073","0730","LAMAR COUNTY",7851,746,6430,1421,565,188
"G2800750","1980","Mississippi","28","280","Lauderdale County","075","0750","LAUDERDALE COUNTY",26903,2163,17535,9368,3558,3753
"G2800770","1980","Mississippi","28","280","Lawrence County","077","0770","LAWRENCE COUNTY",4158,466,3550,608,0,0
"G2800790","1980","Mississippi","28","280","Leake County","079","0790","LEAKE COUNTY",6378,711,5314,1064,1444,386
"G2800810","1980","Mississippi","28","280","Lee County","081","0810","LEE COUNTY",19970,1403,14135,5835,1910,1501
"G2800830","1980","Mississippi","28","280","Leflore County","083","0830","LEFLORE COUNTY",13003,738,6506,6497,2089,4535
"G2800850","1980","Mississippi","28","280","Lincoln County","085","0850","LINCOLN COUNTY",10125,908,7813,2312,1695,885
"G2800870","1980","Mississippi","28","280","Lowndes County","087","0870","LOWNDES COUNTY",18664,1214,11751,6913,2768,2704
"G2800890","1980","Mississippi","28","280","Madison County","089","0890","MADISON COUNTY",12711,1282,8957,3754,3907,2010
"G2800910","1980","Mississippi","28","280","Marion County","091","0910","MARION COUNTY",8565,900,6898,1667,1600,524
"G2800930","1980","Mississippi","28","280","Marshall County","093","0930","MARSHALL COUNTY",8518,921,6464,2054,2478,1308
"G2800950","1980","Mississippi","28","280","Monroe County","095","0950","MONROE COUNTY",12255,992,9342,2913,1908,1096
"G2800970","1980","Mississippi","28","280","Montgomery County","097","0970","MONTGOMERY COUNTY",4543,443,3393,1150,1005,529
"G2800990","1980","Mississippi","28","280","Neshoba County","099","0990","NESHOBA COUNTY",8040,852,6442,1598,823,397
"G2801010","1980","Mississippi","28","280","Newton County","101","1010","NEWTON COUNTY",6936,828,5736,1200,1208,405
"G2801030","1980","Mississippi","28","280","Noxubee County","103","1030","NOXUBEE COUNTY",4020,357,2940,1080,1525,731
"G2801050","1980","Mississippi","28","280","Oktibbeha County","105","1050","OKTIBBEHA COUNTY",10980,810,6717,4263,2117,1044
"G2801070","1980","Mississippi","28","280","Panola County","107","1070","PANOLA COUNTY",8880,1418,6561,2319,2238,1305
"G2801090","1980","Mississippi","28","280","Pearl River County","109","1090","PEARL RIVER COUNTY",11004,1733,8834,2170,951,470
"G2801110","1980","Mississippi","28","280","Perry County","111","1110","PERRY COUNTY",3160,354,2685,475,469,136
"G2801130","1980","Mississippi","28","280","Pike County","113","1130","PIKE COUNTY",12348,1022,9056,3292,3003,1627
"G2801150","1980","Mississippi","28","280","Pontotoc County","115","1150","PONTOTOC COUNTY",7378,770,5898,1480,660,274
"G2801170","1980","Mississippi","28","280","Prentiss County","117","1170","PRENTISS COUNTY",8298,653,6498,1800,487,218
"G2801190","1980","Mississippi","28","280","Quitman County","119","1190","QUITMAN COUNTY",3930,364,2597,1333,1072,832
"G2801210","1980","Mississippi","28","280","Rankin County","121","1210","RANKIN COUNTY",21741,2260,18014,3727,2584,530
"G2801230","1980","Mississippi","28","280","Scott County","123","1230","SCOTT COUNTY",8015,907,6282,1733,1808,638
"G2801250","1980","Mississippi","28","280","Sharkey County","125","1250","SHARKEY COUNTY",2262,250,1250,1012,539,699
"G2801270","1980","Mississippi","28","280","Simpson County","127","1270","SIMPSON COUNTY",7673,1052,6243,1430,1488,437
"G2801290","1980","Mississippi","28","280","Smith County","129","1290","SMITH COUNTY",5016,698,4234,782,529,232
"G2801310","1980","Mississippi","28","280","Stone County","131","1310","STONE COUNTY",2996,472,2480,516,428,116
"G2801330","1980","Mississippi","28","280","Sunflower County","133","1330","SUNFLOWER COUNTY",9685,589,5757,3928,2386,2722
"G2801350","1980","Mississippi","28","280","Tallahatchie County","135","1350","TALLAHATCHIE COUNTY",5287,523,3347,1940,1167,1393
"G2801370","1980","Mississippi","28","280","Tate County","137","1370","TATE COUNTY",6033,363,4253,1780,1033,835
"G2801390","1980","Mississippi","28","280","Tippah County","139","1390","TIPPAH COUNTY",6409,718,5017,1392,578,226
"G2801410","1980","Mississippi","28","280","Tishomingo County","141","1410","TISHOMINGO COUNTY",6727,1149,5354,1373,153,72
"G2801430","1980","Mississippi","28","280","Tunica County","143","1430","TUNICA COUNTY",2814,237,1285,1529,648,1167
"G2801450","1980","Mississippi","28","280","Union County","145","1450","UNION COUNTY",7774,491,5948,1826,536,400
"G2801470","1980","Mississippi","28","280","Walthall County","147","1470","WALTHALL COUNTY",4419,515,3615,804,1149,333
"G2801490","1980","Mississippi","28","280","Warren County","149","1490","WARREN COUNTY",17355,1934,11537,5818,3220,2824
"G2801510","1980","Mississippi","28","280","Washington County","151","1510","WASHINGTON COUNTY",22948,1243,13909,9039,5835,5665
"G2801530","1980","Mississippi","28","280","Wayne County","153","1530","WAYNE COUNTY",6187,661,5105,1082,0,0
"G2801550","1980","Mississippi","28","280","Webster County","155","1550","WEBSTER COUNTY",3591,327,2849,742,0,0
"G2801570","1980","Mississippi","28","280","Wilkinson County","157","1570","WILKINSON COUNTY",3190,579,2335,855,1281,660
"G2801590","1980","Mississippi","28","280","Winston County","159","1590","WINSTON COUNTY",6552,635,5246,1306,1563,562
"G2801610","1980","Mississippi","28","280","Yalobusha County","161","1610","YALOBUSHA COUNTY",4583,1046,3484,1099,943,426
"G2801630","1980","Mississippi","28","280","Yazoo County","163","1630","YAZOO COUNTY",8818,708,5645,3173,1923,2109
"G2900010","1980","Missouri","29","290","Adair County","001","0010","ADAIR COUNTY",8947,886,5712,3235,0,56
"G2900030","1980","Missouri","29","290","Andrew County","003","0030","ANDREW COUNTY",4932,581,3973,959,0,0
"G2900050","1980","Missouri","29","290","Atchison County","005","0050","ATCHISON COUNTY",3297,320,2199,1098,0,0
"G2900070","1980","Missouri","29","290","Audrain County","007","0070","AUDRAIN COUNTY",9779,761,7483,2296,270,263
"G2900090","1980","Missouri","29","290","Barry County","009","0090","BARRY COUNTY",9305,1871,7471,1834,0,0
"G2900110","1980","Missouri","29","290","Barton County","011","0110","BARTON COUNTY",4407,434,3386,1021,0,0
"G2900130","1980","Missouri","29","290","Bates County","013","0130","BATES COUNTY",6096,912,4621,1475,17,32
"G2900150","1980","Missouri","29","290","Benton County","015","0150","BENTON COUNTY",4847,3474,4074,773,0,0
"G2900170","1980","Missouri","29","290","Bollinger County","017","0170","BOLLINGER COUNTY",3717,538,3086,631,0,0
"G2900190","1980","Missouri","29","290","Boone County","019","0190","BOONE COUNTY",35296,2123,19896,15400,737,1305
"G2900210","1980","Missouri","29","290","Buchanan County","021","0210","BUCHANAN COUNTY",32917,3283,22608,10309,407,476
"G2900230","1980","Missouri","29","290","Butler County","023","0230","BUTLER COUNTY",14181,1720,10048,4133,378,269
"G2900250","1980","Missouri","29","290","Caldwell County","025","0250","CALDWELL COUNTY",3301,554,2686,615,0,0
"G2900270","1980","Missouri","29","290","Callaway County","027","0270","CALLAWAY COUNTY",10658,1069,8142,2516,335,171
"G2900290","1980","Missouri","29","290","Camden County","029","0290","CAMDEN COUNTY",7989,8956,6465,1524,0,0
"G2900310","1980","Missouri","29","290","Cape Girardeau County","031","0310","CAPE GIRARDEAU COUNTY",20968,1769,14834,6134,285,376
"G2900330","1980","Missouri","29","290","Carroll County","033","0330","CARROLL COUNTY",4769,713,3541,1228,76,25
"G2900350","1980","Missouri","29","290","Carter County","035","0350","CARTER COUNTY",1962,305,1523,439,0,0
"G2900370","1980","Missouri","29","290","Cass County","037","0370","CASS COUNTY",17423,1706,13306,4117,62,70
"G2900390","1980","Missouri","29","290","Cedar County","039","0390","CEDAR COUNTY",4791,837,3877,914,0,0
"G2900410","1980","Missouri","29","290","Chariton County","041","0410","CHARITON COUNTY",4045,767,3174,871,122,43
"G2900430","1980","Missouri","29","290","Christian County","043","0430","CHRISTIAN COUNTY",7979,650,6548,1431,0,0
"G2900450","1980","Missouri","29","290","Clark County","045","0450","CLARK COUNTY",3110,387,2420,690,0,0
"G2900470","1980","Missouri","29","290","Clay County","047","0470","CLAY COUNTY",49743,2589,34272,15471,185,260
"G2900490","1980","Missouri","29","290","Clinton County","049","0490","CLINTON COUNTY",5556,566,4418,1138,83,20
"G2900510","1980","Missouri","29","290","Cole County","051","0510","COLE COUNTY",19781,1335,13581,6200,287,557
"G2900530","1980","Missouri","29","290","Cooper County","053","0530","COOPER COUNTY",5382,486,4090,1292,186,123
"G2900550","1980","Missouri","29","290","Crawford County","055","0550","CRAWFORD COUNTY",6586,2079,5225,1361,0,0
"G2900570","1980","Missouri","29","290","Dade County","057","0570","DADE COUNTY",2929,547,2409,520,0,0
"G2900590","1980","Missouri","29","290","Dallas County","059","0590","DALLAS COUNTY",4458,609,3716,742,0,0
"G2900610","1980","Missouri","29","290","Daviess County","061","0610","DAVIESS COUNTY",3378,445,2657,721,0,0
"G2900630","1980","Missouri","29","290","DeKalb County","063","0630","DE KALB COUNTY",3075,407,2380,695,0,0
"G2900650","1980","Missouri","29","290","Dent County","065","0650","DENT COUNTY",5398,920,4095,1303,0,0
"G2900670","1980","Missouri","29","290","Douglas County","067","0670","DOUGLAS COUNTY",4166,494,3396,770,0,0
"G2900690","1980","Missouri","29","290","Dunklin County","069","0690","DUNKLIN COUNTY",13588,1232,9148,4440,310,346
"G2900710","1980","Missouri","29","290","Franklin County","071","0710","FRANKLIN COUNTY",24014,3509,18925,5089,189,60
"G2900730","1980","Missouri","29","290","Gasconade County","073","0730","GASCONADE COUNTY",5032,1588,4117,915,0,0
"G2900750","1980","Missouri","29","290","Gentry County","075","0750","GENTRY COUNTY",3116,461,2461,655,0,0
"G2900770","1980","Missouri","29","290","Greene County","077","0770","GREENE COUNTY",69199,5719,46259,22940,450,552
"G2900790","1980","Missouri","29","290","Grundy County","079","0790","GRUNDY COUNTY",4866,698,3632,1234,0,0
"G2900810","1980","Missouri","29","290","Harrison County","081","0810","HARRISON COUNTY",4137,713,3121,1016,0,0
"G2900830","1980","Missouri","29","290","Henry County","083","0830","HENRY COUNTY",7763,1092,5845,1918,62,38
"G2900850","1980","Missouri","29","290","Hickory County","085","0850","HICKORY COUNTY",2631,2101,2203,428,0,0
"G2900870","1980","Missouri","29","290","Holt County","087","0870","HOLT COUNTY",2771,937,2137,634,0,0
"G2900890","1980","Missouri","29","290","Howard County","089","0890","HOWARD COUNTY",3663,436,2783,880,212,92
"G2900910","1980","Missouri","29","290","Howell County","091","0910","HOWELL COUNTY",10759,1105,8348,2411,6,15
"G2900930","1980","Missouri","29","290","Iron County","093","0930","IRON COUNTY",3806,583,3004,802,8,5
"G2900950","1980","Missouri","29","290","Jackson County","095","0950","JACKSON COUNTY",242085,20271,149608,92477,22041,20147
"G2900970","1980","Missouri","29","290","Jasper County","097","0970","JASPER COUNTY",33560,2667,24046,9514,249,195
"G2900990","1980","Missouri","29","290","Jefferson County","099","0990","JEFFERSON COUNTY",47167,3992,39364,7803,246,78
"G2901010","1980","Missouri","29","290","Johnson County","101","1010","JOHNSON COUNTY",12539,1358,7749,4790,131,367
"G2901030","1980","Missouri","29","290","Knox County","103","1030","KNOX COUNTY",2080,432,1662,418,0,0
"G2901050","1980","Missouri","29","290","Laclede County","105","1050","LACLEDE COUNTY",9023,820,6940,2083,29,6
"G2901070","1980","Missouri","29","290","Lafayette County","107","1070","LAFAYETTE COUNTY",10926,942,8320,2606,196,74
"G2901090","1980","Missouri","29","290","Lawrence County","109","1090","LAWRENCE COUNTY",10741,1011,8461,2280,0,0
"G2901110","1980","Missouri","29","290","Lewis County","111","1110","LEWIS COUNTY",3955,423,2995,960,77,23
"G2901130","1980","Missouri","29","290","Lincoln County","113","1130","LINCOLN COUNTY",7638,2019,6288,1350,152,44
"G2901150","1980","Missouri","29","290","Linn County","115","1150","LINN COUNTY",6312,825,5026,1286,28,11
"G2901170","1980","Missouri","29","290","Livingston County","117","1170","LIVINGSTON COUNTY",6021,682,4411,1610,55,19
"G2901190","1980","Missouri","29","290","McDonald County","119","1190","MCDONALD COUNTY",5522,882,4306,1216,0,0
"G2901210","1980","Missouri","29","290","Macon County","121","1210","MACON COUNTY",6386,827,5156,1230,77,25
"G2901230","1980","Missouri","29","290","Madison County","123","1230","MADISON COUNTY",4107,911,3248,859,10,0
"G2901250","1980","Missouri","29","290","Maries County","125","1250","MARIES COUNTY",2761,656,2287,474,0,0
"G2901270","1980","Missouri","29","290","Marion County","127","1270","MARION COUNTY",10696,1104,7618,3078,269,191
"G2901290","1980","Missouri","29","290","Mercer County","129","1290","MERCER COUNTY",1910,550,1485,425,0,0
"G2901310","1980","Missouri","29","290","Miller County","131","1310","MILLER COUNTY",6868,1059,5537,1331,0,0
"G2901330","1980","Missouri","29","290","Mississippi County","133","1330","MISSISSIPPI COUNTY",5511,524,3666,1845,0,0
"G2901350","1980","Missouri","29","290","Moniteau County","135","1350","MONITEAU COUNTY",4373,260,3604,769,29,9
"G2901370","1980","Missouri","29","290","Monroe County","137","1370","MONROE COUNTY",3619,473,2801,818,0,0
"G2901390","1980","Missouri","29","290","Montgomery County","139","1390","MONTGOMERY COUNTY",4266,903,3388,878,121,9
"G2901410","1980","Missouri","29","290","Morgan County","141","1410","MORGAN COUNTY",5309,5104,4383,926,27,5
"G2901430","1980","Missouri","29","290","New Madrid County","143","1430","NEW MADRID COUNTY",7965,1058,5209,2756,493,532
"G2901450","1980","Missouri","29","290","Newton County","145","1450","NEWTON COUNTY",14876,1172,11685,3191,41,16
"G2901470","1980","Missouri","29","290","Nodaway County","147","1470","NODAWAY COUNTY",7687,827,5260,2427,0,0
"G2901490","1980","Missouri","29","290","Oregon County","149","1490","OREGON COUNTY",3886,611,3114,772,0,0
"G2901510","1980","Missouri","29","290","Osage County","151","1510","OSAGE COUNTY",3979,1072,3291,688,0,0
"G2901530","1980","Missouri","29","290","Ozark County","153","1530","OZARK COUNTY",3026,720,2497,529,0,0
"G2901550","1980","Missouri","29","290","Pemiscot County","155","1550","PEMISCOT COUNTY",8883,936,5071,3812,839,1086
"G2901570","1980","Missouri","29","290","Perry County","157","1570","PERRY COUNTY",5781,671,4754,1027,0,0
"G2901590","1980","Missouri","29","290","Pettis County","159","1590","PETTIS COUNTY",13839,1423,10472,3367,309,230
"G2901610","1980","Missouri","29","290","Phelps County","161","1610","PHELPS COUNTY",11509,1407,7915,3594,18,64
"G2901630","1980","Missouri","29","290","Pike County","163","1630","PIKE COUNTY",6298,1091,4757,1541,0,0
"G2901650","1980","Missouri","29","290","Platte County","165","1650","PLATTE COUNTY",16403,1541,11406,4997,63,129
"G2901670","1980","Missouri","29","290","Polk County","167","1670","POLK COUNTY",6783,964,5231,1552,0,0
"G2901690","1980","Missouri","29","290","Pulaski County","169","1690","PULASKI COUNTY",10525,1338,5703,4822,120,600
"G2901710","1980","Missouri","29","290","Putnam County","171","1710","PUTNAM COUNTY",2402,486,1917,485,0,0
"G2901730","1980","Missouri","29","290","Ralls County","173","1730","RALLS COUNTY",3183,229,2567,616,41,8
"G2901750","1980","Missouri","29","290","Randolph County","175","1750","RANDOLPH COUNTY",9240,894,6828,2412,230,165
"G2901770","1980","Missouri","29","290","Ray County","177","1770","RAY COUNTY",7512,721,6216,1296,93,23
"G2901790","1980","Missouri","29","290","Reynolds County","179","1790","REYNOLDS COUNTY",2639,809,2104,535,0,0
"G2901810","1980","Missouri","29","290","Ripley County","181","1810","RIPLEY COUNTY",4575,762,3672,903,0,0
"G2901830","1980","Missouri","29","290","St. Charles County","183","1830","ST. CHARLES COUNTY",46471,3557,37311,9160,305,233
"G2901850","1980","Missouri","29","290","St. Clair County","185","1850","ST. CLAIR COUNTY",3406,756,2575,831,0,0
"G2901860","1980","Missouri","29","290","Ste. Genevieve County","186","1860","STE. GENEVIEVE COUNTY",4941,991,4166,775,15,10
"G2901870","1980","Missouri","29","290","St. Francois County","187","1870","ST. FRANCOIS COUNTY",15189,2221,12005,3184,36,27
"G2901890","1980","Missouri","29","290","St. Louis County","189","1890","ST. LOUIS COUNTY",344530,13510,255157,89373,21555,11930
"G2901950","1980","Missouri","29","290","Saline County","195","1950","SALINE COUNTY",9363,933,6707,2656,279,187
"G2901970","1980","Missouri","29","290","Schuyler County","197","1970","SCHUYLER COUNTY",1934,173,1525,409,0,0
"G2901990","1980","Missouri","29","290","Scotland County","199","1990","SCOTLAND COUNTY",2057,298,1604,453,0,0
"G2902010","1980","Missouri","29","290","Scott County","201","2010","SCOTT COUNTY",13967,1246,9950,4017,396,495
"G2902030","1980","Missouri","29","290","Shannon County","203","2030","SHANNON COUNTY",2828,413,2269,559,0,0
"G2902050","1980","Missouri","29","290","Shelby County","205","2050","SHELBY COUNTY",3090,529,2406,684,23,11
"G2902070","1980","Missouri","29","290","Stoddard County","207","2070","STODDARD COUNTY",10694,1293,8133,2561,71,63
"G2902090","1980","Missouri","29","290","Stone County","209","2090","STONE COUNTY",6107,2737,5207,900,0,0
"G2902110","1980","Missouri","29","290","Sullivan County","211","2110","SULLIVAN COUNTY",2951,552,2361,590,0,0
"G2902130","1980","Missouri","29","290","Taney County","213","2130","TANEY COUNTY",8037,2239,6444,1593,0,0
"G2902150","1980","Missouri","29","290","Texas County","215","2150","TEXAS COUNTY",7863,843,6169,1694,0,0
"G2902170","1980","Missouri","29","290","Vernon County","217","2170","VERNON COUNTY",7497,841,5510,1987,0,0
"G2902190","1980","Missouri","29","290","Warren County","219","2190","WARREN COUNTY",5141,1397,4182,959,114,59
"G2902210","1980","Missouri","29","290","Washington County","221","2210","WASHINGTON COUNTY",5950,1161,4717,1233,20,17
"G2902230","1980","Missouri","29","290","Wayne County","223","2230","WAYNE COUNTY",4278,1384,3338,940,0,0
"G2902250","1980","Missouri","29","290","Webster County","225","2250","WEBSTER COUNTY",6929,772,5588,1341,0,0
"G2902270","1980","Missouri","29","290","Worth County","227","2270","WORTH COUNTY",1217,241,953,264,0,0
"G2902290","1980","Missouri","29","290","Wright County","229","2290","WRIGHT COUNTY",6032,670,4780,1252,10,2
"G2905100","1980","Missouri","29","290","St. Louis city","510","5100","ST. LOUIS CITY",178048,24065,80415,97633,25960,41304
"G3000010","1980","Montana","30","300","Beaverhead County","001","0010","BEAVERHEAD COUNTY",2987,754,1930,1057,0,0
"G3000030","1980","Montana","30","300","Big Horn County","003","0030","BIG HORN COUNTY",3293,574,2128,1165,0,0
"G3000050","1980","Montana","30","300","Blaine County","005","0050","BLAINE COUNTY",2257,326,1470,787,0,0
"G3000070","1980","Montana","30","300","Broadwater County","007","0070","BROADWATER COUNTY",1140,309,887,253,0,0
"G3000090","1980","Montana","30","300","Carbon County","009","0090","CARBON COUNTY",3096,1264,2324,772,0,0
"G3000110","1980","Montana","30","300","Carter County","011","0110","CARTER COUNTY",651,144,528,123,0,0
"G3000130","1980","Montana","30","300","Cascade County","013","0130","CASCADE COUNTY",29385,2814,18746,10639,68,192
"G3000150","1980","Montana","30","300","Chouteau County","015","0150","CHOUTEAU COUNTY",2169,520,1607,562,0,0
"G3000170","1980","Montana","30","300","Custer County","017","0170","CUSTER COUNTY",4901,572,3313,1588,0,0
"G3000190","1980","Montana","30","300","Daniels County","019","0190","DANIELS COUNTY",1046,257,839,207,0,0
"G3000210","1980","Montana","30","300","Dawson County","021","0210","DAWSON COUNTY",4182,455,3095,1087,0,0
"G3000230","1980","Montana","30","300","Deer Lodge County","023","0230","DEER LODGE COUNTY",4421,778,3223,1198,0,0
"G3000250","1980","Montana","30","300","Fallon County","025","0250","FALLON COUNTY",1317,202,1005,312,0,0
"G3000270","1980","Montana","30","300","Fergus County","027","0270","FERGUS COUNTY",4714,678,3443,1271,0,0
"G3000290","1980","Montana","30","300","Flathead County","029","0290","FLATHEAD COUNTY",18790,3695,13904,4886,0,21
"G3000310","1980","Montana","30","300","Gallatin County","031","0310","GALLATIN COUNTY",14923,2250,8861,6062,2,17
"G3000330","1980","Montana","30","300","Garfield County","033","0330","GARFIELD COUNTY",589,279,454,135,0,0
"G3000350","1980","Montana","30","300","Glacier County","035","0350","GLACIER COUNTY",3435,567,2297,1138,0,0
"G3000370","1980","Montana","30","300","Golden Valley County","037","0370","GOLDEN VALLEY COUNTY",364,108,287,77,0,0
"G3000390","1980","Montana","30","300","Granite County","039","0390","GRANITE COUNTY",998,637,757,241,0,0
"G3000410","1980","Montana","30","300","Hill County","041","0410","HILL COUNTY",6305,889,4111,2194,0,0
"G3000430","1980","Montana","30","300","Jefferson County","043","0430","JEFFERSON COUNTY",2362,505,1880,482,0,0
"G3000450","1980","Montana","30","300","Judith Basin County","045","0450","JUDITH BASIN COUNTY",955,405,693,262,0,0
"G3000470","1980","Montana","30","300","Lake County","047","0470","LAKE COUNTY",6627,2411,4918,1709,0,0
"G3000490","1980","Montana","30","300","Lewis and Clark County","049","0490","LEWIS AND CLARK COUNTY",16066,2505,11015,5051,18,16
"G3000510","1980","Montana","30","300","Liberty County","051","0510","LIBERTY COUNTY",835,319,595,240,0,0
"G3000530","1980","Montana","30","300","Lincoln County","053","0530","LINCOLN COUNTY",6063,955,4527,1536,0,0
"G3000550","1980","Montana","30","300","McCone County","055","0550","MCCONE COUNTY",896,225,718,178,0,0
"G3000570","1980","Montana","30","300","Madison County","057","0570","MADISON COUNTY",2096,645,1503,593,0,0
"G3000590","1980","Montana","30","300","Meagher County","059","0590","MEAGHER COUNTY",771,430,554,217,0,0
"G3000610","1980","Montana","30","300","Mineral County","061","0610","MINERAL COUNTY",1329,317,957,372,0,0
"G3000630","1980","Montana","30","300","Missoula County","063","0630","MISSOULA COUNTY",28019,2515,17020,10999,5,24
"G3000650","1980","Montana","30","300","Musselshell County","065","0650","MUSSELSHELL COUNTY",1698,341,1297,401,0,0
"G3000670","1980","Montana","30","300","Park County","067","0670","PARK COUNTY",4924,1042,3517,1407,0,0
"G3000690","1980","Montana","30","300","Petroleum County","069","0690","PETROLEUM COUNTY",232,74,164,68,0,0
"G3000710","1980","Montana","30","300","Phillips County","071","0710","PHILLIPS COUNTY",1916,598,1375,541,0,0
"G3000730","1980","Montana","30","300","Pondera County","073","0730","PONDERA COUNTY",2334,368,1613,721,0,0
"G3000750","1980","Montana","30","300","Powder River County","075","0750","POWDER RIVER COUNTY",889,234,661,228,0,0
"G3000770","1980","Montana","30","300","Powell County","077","0770","POWELL COUNTY",2318,512,1667,651,0,0
"G3000790","1980","Montana","30","300","Prairie County","079","0790","PRAIRIE COUNTY",667,141,523,144,0,0
"G3000810","1980","Montana","30","300","Ravalli County","081","0810","RAVALLI COUNTY",8008,1125,6247,1761,0,0
"G3000830","1980","Montana","30","300","Richland County","083","0830","RICHLAND COUNTY",4289,401,2956,1333,0,0
"G3000850","1980","Montana","30","300","Roosevelt County","085","0850","ROOSEVELT COUNTY",3388,421,2278,1110,0,0
"G3000870","1980","Montana","30","300","Rosebud County","087","0870","ROSEBUD COUNTY",3188,599,2156,1032,0,0
"G3000890","1980","Montana","30","300","Sanders County","089","0890","SANDERS COUNTY",3180,663,2445,735,0,0
"G3000910","1980","Montana","30","300","Sheridan County","091","0910","SHERIDAN COUNTY",2016,400,1536,480,0,0
"G3000930","1980","Montana","30","300","Silver Bow County","093","0930","SILVER BOW COUNTY",14605,1466,10297,4308,12,34
"G3000950","1980","Montana","30","300","Stillwater County","095","0950","STILLWATER COUNTY",2072,609,1547,525,0,0
"G3000970","1980","Montana","30","300","Sweet Grass County","097","0970","SWEET GRASS COUNTY",1236,243,882,354,0,0
"G3000990","1980","Montana","30","300","Teton County","099","0990","TETON COUNTY",2316,431,1740,576,0,0
"G3001010","1980","Montana","30","300","Toole County","101","1010","TOOLE COUNTY",2048,384,1438,610,0,0
"G3001030","1980","Montana","30","300","Treasure County","103","1030","TREASURE COUNTY",357,105,249,108,0,0
"G3001050","1980","Montana","30","300","Valley County","105","1050","VALLEY COUNTY",3671,1940,2372,1299,0,0
"G3001070","1980","Montana","30","300","Wheatland County","107","1070","WHEATLAND COUNTY",883,257,674,209,0,0
"G3001090","1980","Montana","30","300","Wibaux County","109","1090","WIBAUX COUNTY",510,170,389,121,0,0
"G3001110","1980","Montana","30","300","Yellowstone County","111","1110","YELLOWSTONE COUNTY",39891,2865,26920,12971,40,59
"G3001130","1980","Montana","30","300","Yellowstone National Park","113","1130","YELLOWSTONE NATIONAL PARK",124,30,48,76,0,0
"G3100010","1980","Nebraska","31","310","Adams County","001","0010","ADAMS COUNTY",11740,917,7675,4065,4,39
"G3100030","1980","Nebraska","31","310","Antelope County","003","0030","ANTELOPE COUNTY",3202,487,2460,742,0,0
"G3100050","1980","Nebraska","31","310","Arthur County","005","0050","ARTHUR COUNTY",198,35,124,74,0,0
"G3100070","1980","Nebraska","31","310","Banner County","007","0070","BANNER COUNTY",315,95,219,96,0,0
"G3100090","1980","Nebraska","31","310","Blaine County","009","0090","BLAINE COUNTY",307,61,217,90,0,0
"G3100110","1980","Nebraska","31","310","Boone County","011","0110","BOONE COUNTY",2681,385,1973,708,0,0
"G3100130","1980","Nebraska","31","310","Box Butte County","013","0130","BOX BUTTE COUNTY",5038,510,3503,1535,0,0
"G3100150","1980","Nebraska","31","310","Boyd County","015","0150","BOYD COUNTY",1267,190,1026,241,0,0
"G3100170","1980","Nebraska","31","310","Brown County","017","0170","BROWN COUNTY",1698,298,1293,405,0,0
