GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA2000,B21AB2000,B21AC2000,B21AD2000,B21AE2000,B21AF2000,B21AG2000,B21AH2000,B21AI2000,B21AJ2000
"G2700050","2000","Minnesota","27","270","Becker County","005","0050","Becker County",13395,30,1106,95,330,13411,28,1150,90,365
"G2700070","2000","Minnesota","27","270","Beltrami County","007","0070","Beltrami County",14992,85,3976,133,371,15402,57,4095,182,357
"G2700090","2000","Minnesota","27","270","Benton County","009","0090","Benton County",16383,177,76,271,170,16550,89,101,258,151
"G2700110","2000","Minnesota","27","270","Big Stone County","011","0110","Big Stone County",2772,6,18,14,14,2957,4,12,17,6
"G2700130","2000","Minnesota","27","270","Blue Earth County","013","0130","Blue Earth County",26290,390,90,757,313,26831,276,65,664,265
"G2700150","2000","Minnesota","27","270","Brown County","015","0150","Brown County",13039,19,20,166,87,13286,8,11,193,82
"G2700170","2000","Minnesota","27","270","Carlton County","017","0170","Carlton County",14506,291,890,104,258,14551,17,754,78,222
"G2700190","2000","Minnesota","27","270","Carver County","019","0190","Carver County",33710,232,68,805,279,33651,185,61,914,300
"G2700210","2000","Minnesota","27","270","Cass County","021","0210","Cass County",11932,18,1515,38,197,11558,13,1595,82,202
"G2700230","2000","Minnesota","27","270","Chippewa County","023","0230","Chippewa County",6169,13,54,81,53,6497,10,77,84,50
"G2700250","2000","Minnesota","27","270","Chisago County","025","0250","Chisago County",20255,168,100,224,192,19698,42,87,200,135
"G2700270","2000","Minnesota","27","270","Clay County","027","0270","Clay County",23203,160,367,680,366,24946,108,373,640,386
"G2700290","2000","Minnesota","27","270","Clearwater County","029","0290","Clearwater County",3788,9,370,15,53,3730,7,353,27,71
"G2700310","2000","Minnesota","27","270","Cook County","031","0310","Cook County",2313,9,197,11,50,2310,6,195,21,56
"G2700330","2000","Minnesota","27","270","Cottonwood County","033","0330","Cottonwood County",5613,22,17,196,64,5974,19,11,176,75
"G2700350","2000","Minnesota","27","270","Crow Wing County","035","0350","Crow Wing County",26456,95,211,120,216,27345,75,218,151,212
"G2700370","2000","Minnesota","27","270","Dakota County","037","0370","Dakota County",160157,4297,661,7504,3155,165009,3794,686,7552,3089
"G2700390","2000","Minnesota","27","270","Dodge County","039","0390","Dodge County",8506,22,15,211,58,8619,13,16,199,72
"G2700410","2000","Minnesota","27","270","Douglas County","041","0410","Douglas County",16070,41,39,98,78,16256,19,39,101,80
"G2700430","2000","Minnesota","27","270","Faribault County","043","0430","Faribault County",7723,27,23,147,57,7991,12,8,138,55
"G2700450","2000","Minnesota","27","270","Fillmore County","045","0450","Fillmore County",10312,22,11,25,46,10582,13,11,42,58
"G2700470","2000","Minnesota","27","270","Freeborn County","047","0470","Freeborn County",15213,53,33,567,147,15815,26,31,569,130
"G2700490","2000","Minnesota","27","270","Goodhue County","049","0490","Goodhue County",21102,170,215,232,138,21511,110,219,263,167
"G2700510","2000","Minnesota","27","270","Grant County","051","0510","Grant County",3007,7,11,11,20,3174,6,6,20,27
"G2700530","2000","Minnesota","27","270","Hennepin County","053","0530","Hennepin County",439034,50462,5328,40181,14564,459887,49481,5835,36951,14477
"G2700550","2000","Minnesota","27","270","Houston County","055","0550","Houston County",9589,30,21,49,44,9827,31,15,55,57
"G2700570","2000","Minnesota","27","270","Hubbard County","057","0570","Hubbard County",8852,18,195,38,81,8846,14,196,53,83
"G2700590","2000","Minnesota","27","270","Isanti County","059","0590","Isanti County",15314,47,86,95,144,15237,33,96,85,150
"G2700610","2000","Minnesota","27","270","Itasca County","061","0610","Itasca County",20789,38,761,83,293,20843,33,736,118,298
"G2700630","2000","Minnesota","27","270","Jackson County","063","0630","Jackson County",5469,5,5,149,24,5469,5,8,115,19
"G2700650","2000","Minnesota","27","270","Kanabec County","065","0650","Kanabec County",7368,19,63,40,81,7219,7,58,56,85
"G2700670","2000","Minnesota","27","270","Kandiyohi County","067","0670","Kandiyohi County",19018,129,64,990,190,19558,80,74,914,186
"G2700690","2000","Minnesota","27","270","Kittson County","069","0690","Kittson County",2583,1,5,9,23,2601,7,9,24,23
"G2700710","2000","Minnesota","27","270","Koochiching County","071","0710","Koochiching County",6838,16,160,20,89,6960,11,149,25,87
"G2700730","2000","Minnesota","27","270","Lac qui Parle County","073","0730","Lac qui Parle County",3965,8,9,10,14,4009,5,9,21,17
"G2700750","2000","Minnesota","27","270","Lake County","075","0750","Lake County",5417,7,44,15,39,5419,4,33,22,58
"G2700770","2000","Minnesota","27","270","Lake of the Woods County","077","0770","Lake of the Woods County",2212,8,23,7,22,2184,5,28,9,24
"G2700790","2000","Minnesota","27","270","Le Sueur County","079","0790","Le Sueur County",12286,21,35,307,82,12265,17,31,293,89
"G2700810","2000","Minnesota","27","270","Lincoln County","081","0810","Lincoln County",3134,3,10,17,6,3219,0,8,23,9
"G2700830","2000","Minnesota","27","270","Lyon County","083","0830","Lyon County",11588,208,35,479,123,12204,170,45,432,141
"G2700850","2000","Minnesota","27","270","McLeod County","085","0850","McLeod County",16701,49,26,428,100,17016,27,37,412,102
"G2700870","2000","Minnesota","27","270","Mahnomen County","087","0870","Mahnomen County",1671,6,737,12,206,1591,1,745,7,214
"G2700890","2000","Minnesota","27","270","Marshall County","089","0890","Marshall County",5026,5,14,84,28,4847,5,15,98,33
"G2700910","2000","Minnesota","27","270","Martin County","091","0910","Martin County",10346,31,12,169,81,10849,24,10,201,79
"G2700930","2000","Minnesota","27","270","Meeker County","093","0930","Meeker County",11090,33,21,219,52,10953,11,20,188,57
"G2700950","2000","Minnesota","27","270","Mille Lacs County","095","0950","Mille Lacs County",10351,29,514,43,115,10539,31,532,56,120
"G2700970","2000","Minnesota","27","270","Morrison County","097","0970","Morrison County",15704,39,55,65,88,15526,27,47,75,86
"G2700990","2000","Minnesota","27","270","Mower County","099","0990","Mower County",17847,123,37,824,177,18724,92,29,593,157
"G2701010","2000","Minnesota","27","270","Murray County","101","1010","Murray County",4482,6,15,21,25,4531,3,5,41,36
"G2701030","2000","Minnesota","27","270","Nicollet County","103","1030","Nicollet County",14264,140,39,280,113,14427,99,39,260,110
"G2701050","2000","Minnesota","27","270","Nobles County","105","1050","Nobles County",8877,126,30,1203,154,9142,97,34,1026,143
"G2701070","2000","Minnesota","27","270","Norman County","107","1070","Norman County",3516,4,63,57,55,3576,4,66,50,51
"G2701090","2000","Minnesota","27","270","Olmsted County","109","1090","Olmsted County",54729,1927,196,3297,929,57526,1403,121,3197,952
"G2701110","2000","Minnesota","27","270","Otter Tail County","111","1110","Otter Tail County",27776,103,136,403,212,27729,60,155,354,231
"G2701130","2000","Minnesota","27","270","Pennington County","113","1130","Pennington County",6503,21,56,74,51,6676,7,56,81,59
"G2701150","2000","Minnesota","27","270","Pine County","115","1150","Pine County",12908,306,395,83,130,12139,35,318,93,123
"G2701170","2000","Minnesota","27","270","Pipestone County","117","1170","Pipestone County",4608,13,71,32,39,4958,4,75,42,53
"G2701190","2000","Minnesota","27","270","Polk County","119","1190","Polk County",14642,67,194,435,199,14901,37,214,471,209
"G2701210","2000","Minnesota","27","270","Pope County","121","1210","Pope County",5463,14,14,15,24,5644,9,6,15,32
"G2701230","2000","Minnesota","27","270","Ramsey County","123","1230","Ramsey County",188721,18905,1986,29330,7346,206685,19995,2235,28365,7467
"G2701250","2000","Minnesota","27","270","Red Lake County","125","1250","Red Lake County",2099,5,42,5,7,2090,3,37,3,8
"G2701270","2000","Minnesota","27","270","Redwood County","127","1270","Redwood County",7959,12,283,67,72,8010,10,261,70,71
"G2701290","2000","Minnesota","27","270","Renville County","129","1290","Renville County",8173,7,34,264,70,8246,3,53,249,55
"G2701310","2000","Minnesota","27","270","Rice County","131","1310","Rice County",26448,579,158,1004,394,26584,162,86,906,344
"G2701330","2000","Minnesota","27","270","Rock County","133","1330","Rock County",4662,37,20,57,26,4794,15,22,57,31
"G2701350","2000","Minnesota","27","270","Roseau County","135","1350","Roseau County",8015,12,124,160,56,7656,9,108,139,59
"G2701370","2000","Minnesota","27","270","St. Louis County","137","1370","St. Louis County",93355,1092,2027,836,1319,96856,612,2047,1002,1382
"G2701390","2000","Minnesota","27","270","Scott County","139","1390","Scott County",42367,409,333,1521,546,41446,415,360,1566,535
"G2701410","2000","Minnesota","27","270","Sherburne County","141","1410","Sherburne County",31590,439,182,352,327,30718,111,105,310,283
"G2701430","2000","Minnesota","27","270","Sibley County","143","1430","Sibley County",7407,12,24,292,52,7269,7,16,234,43
"G2701450","2000","Minnesota","27","270","Stearns County","145","1450","Stearns County",64144,665,168,1454,558,63688,445,182,1327,535
"G2701470","2000","Minnesota","27","270","Steele County","147","1470","Steele County",15798,196,20,439,172,16263,164,15,409,204
"G2701490","2000","Minnesota","27","270","Stevens County","149","1490","Stevens County",4689,50,29,53,48,4975,42,41,73,53
"G2701510","2000","Minnesota","27","270","Swift County","151","1510","Swift County",5561,312,42,436,186,5279,10,18,84,28
"G2701530","2000","Minnesota","27","270","Todd County","153","1530","Todd County",12015,14,66,126,102,11811,13,52,128,99
"G2701550","2000","Minnesota","27","270","Traverse County","155","1550","Traverse County",1959,1,53,11,8,2027,0,63,5,7
"G2701570","2000","Minnesota","27","270","Wabasha County","157","1570","Wabasha County",10585,30,32,120,37,10586,24,27,109,60
"G2701590","2000","Minnesota","27","270","Wadena County","159","1590","Wadena County",6627,42,44,32,40,6797,24,32,34,41
"G2701610","2000","Minnesota","27","270","Waseca County","161","1610","Waseca County",9485,380,93,172,69,8997,61,23,176,70
"G2701630","2000","Minnesota","27","270","Washington County","163","1630","Washington County",93146,2236,480,2714,1394,95171,1453,305,2865,1366
"G2701650","2000","Minnesota","27","270","Watonwan County","165","1650","Watonwan County",5122,24,8,583,61,5393,20,17,565,83
"G2701670","2000","Minnesota","27","270","Wilkin County","167","1670","Wilkin County",3404,6,17,28,28,3575,5,13,19,43
"G2701690","2000","Minnesota","27","270","Winona County","169","1690","Winona County",23284,211,53,609,215,24603,173,44,605,188
"G2701710","2000","Minnesota","27","270","Wright County","171","1710","Wright County",44359,153,120,306,372,43696,82,133,420,345
"G2701730","2000","Minnesota","27","270","Yellow Medicine County","173","1730","Yellow Medicine County",5285,7,107,57,34,5362,5,119,65,39
"G2800010","2000","Mississippi","28","280","Adams County","001","0010","Adams County",7522,8174,24,73,93,8287,9943,25,88,111
"G2800030","2000","Mississippi","28","280","Alcorn County","003","0030","Alcorn County",14638,1798,16,176,103,15555,2029,17,122,104
"G2800050","2000","Mississippi","28","280","Amite County","005","0050","Amite County",3788,2716,9,19,31,3885,3084,8,23,36
"G2800070","2000","Mississippi","28","280","Attala County","007","0070","Attala County",5564,3653,21,106,49,5906,4211,13,74,64
"G2800090","2000","Mississippi","28","280","Benton County","009","0090","Benton County",2413,1427,22,14,26,2541,1523,25,14,21
"G2800110","2000","Mississippi","28","280","Bolivar County","011","0110","Bolivar County",6578,12075,25,216,106,6929,14383,15,186,120
"G2800130","2000","Mississippi","28","280","Calhoun County","013","0130","Calhoun County",5029,1976,12,107,44,5431,2342,8,75,45
"G2800150","2000","Mississippi","28","280","Carroll County","015","0150","Carroll County",3356,1967,4,20,17,3393,1975,3,12,22
"G2800170","2000","Mississippi","28","280","Chickasaw County","017","0170","Chickasaw County",5366,3775,19,143,42,5694,4245,18,91,47
"G2800190","2000","Mississippi","28","280","Choctaw County","019","0190","Choctaw County",3222,1380,17,34,19,3416,1614,13,21,22
"G2800210","2000","Mississippi","28","280","Claiborne County","021","0210","Claiborne County",869,4549,5,19,17,927,5402,1,10,32
"G2800230","2000","Mississippi","28","280","Clarke County","023","0230","Clarke County",5652,2854,10,26,27,5928,3397,10,25,26
"G2800250","2000","Mississippi","28","280","Clay County","025","0250","Clay County",4575,5690,2,45,42,4836,6690,10,38,51
"G2800270","2000","Mississippi","28","280","Coahoma County","027","0270","Coahoma County",4252,9590,8,128,87,4713,11602,19,125,98
"G2800290","2000","Mississippi","28","280","Copiah County","029","0290","Copiah County",6694,6955,13,109,77,7053,7698,8,72,78
"G2800310","2000","Mississippi","28","280","Covington County","031","0310","Covington County",6014,3226,8,26,56,6293,3684,18,30,52
"G2800330","2000","Mississippi","28","280","DeSoto County","033","0330","DeSoto County",45633,5829,135,1062,409,46317,6387,162,857,408
"G2800350","2000","Mississippi","28","280","Forrest County","035","0350","Forrest County",22427,11070,69,441,247,24290,13290,71,400,299
"G2800370","2000","Mississippi","28","280","Franklin County","037","0370","Franklin County",2574,1442,10,5,23,2731,1622,9,5,27
"G2800390","2000","Mississippi","28","280","George County","039","0390","George County",8555,841,23,126,57,8555,847,22,65,53
"G2800410","2000","Mississippi","28","280","Greene County","041","0410","Greene County",4988,2431,22,44,31,4693,1051,9,10,20
"G2800430","2000","Mississippi","28","280","Grenada County","043","0430","Grenada County",6438,4307,14,61,58,7036,5215,19,53,62
"G2800450","2000","Mississippi","28","280","Hancock County","045","0450","Hancock County",19252,1397,132,257,261,19500,1537,125,279,227
"G2800470","2000","Mississippi","28","280","Harrison County","047","0470","Harrison County",69735,19207,461,3296,1679,68957,20777,400,3498,1591
"G2800490","2000","Mississippi","28","280","Hinds County","049","0490","Hinds County",44839,71175,161,1046,742,48745,82122,146,981,843
"G2800510","2000","Mississippi","28","280","Holmes County","051","0510","Holmes County",2146,7838,10,23,52,2278,9159,16,26,61
"G2800530","2000","Mississippi","28","280","Humphreys County","053","0530","Humphreys County",1474,3666,6,69,13,1571,4347,5,33,22
"G2800550","2000","Mississippi","28","280","Issaquena County","055","0550","Issaquena County",439,759,2,3,6,387,668,0,2,8
"G2800570","2000","Mississippi","28","280","Itawamba County","057","0570","Itawamba County",10224,697,13,58,48,10831,776,20,56,47
"G2800590","2000","Mississippi","28","280","Jackson County","059","0590","Jackson County",49443,13214,219,1535,716,49583,14218,221,1517,754
"G2800610","2000","Mississippi","28","280","Jasper County","061","0610","Jasper County",4095,4504,4,19,27,4338,5093,8,13,48
"G2800630","2000","Mississippi","28","280","Jefferson County","063","0630","Jefferson County",656,4166,5,7,11,616,4258,3,6,12
"G2800650","2000","Mississippi","28","280","Jefferson Davis County","065","0650","Jefferson Davis County",2803,3741,8,20,37,3013,4270,11,17,42
"G2800670","2000","Mississippi","28","280","Jones County","067","0670","Jones County",22480,7896,126,763,158,23712,9211,126,330,156
"G2800690","2000","Mississippi","28","280","Kemper County","069","0690","Kemper County",2002,2869,103,11,30,2078,3207,112,11,30
"G2800710","2000","Mississippi","28","280","Lafayette County","071","0710","Lafayette County",13954,4460,27,458,149,13884,5245,34,357,176
"G2800730","2000","Mississippi","28","280","Lamar County","073","0730","Lamar County",16160,2346,29,190,131,17182,2694,36,184,118
"G2800750","2000","Mississippi","28","280","Lauderdale County","075","0750","Lauderdale County",22693,13798,72,338,259,24320,16040,65,346,230
"G2800770","2000","Mississippi","28","280","Lawrence County","077","0770","Lawrence County",4360,1934,8,27,31,4515,2318,14,24,27
"G2800790","2000","Mississippi","28","280","Leake County","079","0790","Leake County",5763,3905,461,178,59,5992,3930,494,98,60
"G2800810","2000","Mississippi","28","280","Lee County","081","0810","Lee County",27038,8606,37,391,281,28762,9960,59,338,283
"G2800830","2000","Mississippi","28","280","Leflore County","083","0830","Leflore County",5436,12272,27,400,98,5948,13429,16,230,91
"G2800850","2000","Mississippi","28","280","Lincoln County","085","0850","Lincoln County",11225,4545,25,68,46,11785,5294,32,70,76
"G2800870","2000","Mississippi","28","280","Lowndes County","087","0870","Lowndes County",16912,11682,49,258,248,17863,13912,53,331,278
"G2800890","2000","Mississippi","28","280","Madison County","089","0890","Madison County",21710,12877,34,594,199,23311,15110,49,595,195
"G2800910","2000","Mississippi","28","280","Marion County","091","0910","Marion County",8329,3905,27,41,77,8809,4251,31,44,81
"G2800930","2000","Mississippi","28","280","Marshall County","093","0930","Marshall County",8489,8587,31,103,107,8436,9035,27,69,109
"G2800950","2000","Mississippi","28","280","Monroe County","095","0950","Monroe County",12512,5317,16,53,78,13479,6381,21,58,99
"G2800970","2000","Mississippi","28","280","Montgomery County","097","0970","Montgomery County",3165,2436,6,19,25,3448,3043,4,23,20
"G2800990","2000","Mississippi","28","280","Neshoba County","099","0990","Neshoba County",9007,2538,1934,87,111,9781,3008,2025,71,122
"G2801010","2000","Mississippi","28","280","Newton County","101","1010","Newton County",6941,3068,359,64,57,7256,3564,444,47,38
"G2801030","2000","Mississippi","28","280","Noxubee County","103","1030","Noxubee County",1840,4044,7,40,31,1860,4652,12,20,42
"G2801050","2000","Mississippi","28","280","Oktibbeha County","105","1050","Oktibbeha County",13226,7288,39,734,158,11941,8771,31,566,148
"G2801070","2000","Mississippi","28","280","Panola County","107","1070","Panola County",8458,7723,29,131,67,8844,8852,27,76,67
"G2801090","2000","Mississippi","28","280","Pearl River County","109","1090","Pearl River County",20347,2708,126,157,268,21249,3216,116,153,281
"G2801110","2000","Mississippi","28","280","Perry County","111","1110","Perry County",4584,1278,16,28,25,4661,1464,24,26,32
"G2801130","2000","Mississippi","28","280","Pike County","113","1130","Pike County",9443,8538,37,110,100,10512,9969,37,98,96
"G2801150","2000","Mississippi","28","280","Pontotoc County","115","1150","Pontotoc County",11024,1719,34,136,71,11533,2016,38,82,73
"G2801170","2000","Mississippi","28","280","Prentiss County","117","1170","Prentiss County",10709,1535,24,41,81,11231,1773,23,42,97
"G2801190","2000","Mississippi","28","280","Quitman County","119","1190","Quitman County",1487,3166,8,12,18,1596,3776,5,14,35
"G2801210","2000","Mississippi","28","280","Rankin County","121","1210","Rankin County",45619,9656,99,647,335,47831,10087,90,609,354
"G2801230","2000","Mississippi","28","280","Scott County","123","1230","Scott County",7991,5149,45,490,125,8267,5903,43,281,129
"G2801250","2000","Mississippi","28","280","Sharkey County","125","1250","Sharkey County",926,2118,5,18,26,1006,2443,7,18,13
"G2801270","2000","Mississippi","28","280","Simpson County","127","1270","Simpson County",8711,4518,14,105,75,9085,4966,18,67,80
"G2801290","2000","Mississippi","28","280","Smith County","129","1290","Smith County",6078,1767,6,28,26,6238,1972,11,25,31
"G2801310","2000","Mississippi","28","280","Stone County","131","1310","Stone County",5429,1239,16,17,49,5389,1374,23,40,46
"G2801330","2000","Mississippi","28","280","Sunflower County","133","1330","Sunflower County",5274,12928,21,176,51,4653,11082,11,127,46
"G2801350","2000","Mississippi","28","280","Tallahatchie County","135","1350","Tallahatchie County",2852,4045,8,32,30,3052,4812,5,29,38
"G2801370","2000","Mississippi","28","280","Tate County","137","1370","Tate County",8493,3631,27,53,68,8718,4239,23,45,73
"G2801390","2000","Mississippi","28","280","Tippah County","139","1390","Tippah County",8275,1532,25,183,58,8771,1784,17,111,70
"G2801410","2000","Mississippi","28","280","Tishomingo County","141","1410","Tishomingo County",8708,296,20,149,48,9484,300,21,71,66
"G2801430","2000","Mississippi","28","280","Tunica County","143","1430","Tunica County",1289,2979,4,86,41,1252,3494,6,48,28
"G2801450","2000","Mississippi","28","280","Union County","145","1450","Union County",10222,1826,19,129,81,10934,1965,14,96,76
"G2801470","2000","Mississippi","28","280","Walthall County","147","1470","Walthall County",4013,3129,9,48,42,4264,3553,9,31,58
"G2801490","2000","Mississippi","28","280","Warren County","149","1490","Warren County",13214,9607,59,232,163,14074,11832,53,247,163
"G2801510","2000","Mississippi","28","280","Washington County","151","1510","Washington County",10378,18592,28,256,178,11015,22075,29,242,184
"G2801530","2000","Mississippi","28","280","Wayne County","153","1530","Wayne County",6303,3761,6,30,35,6701,4304,9,32,35
"G2801550","2000","Mississippi","28","280","Webster County","155","1550","Webster County",3878,1016,6,55,20,4105,1139,5,50,20
"G2801570","2000","Mississippi","28","280","Wilkinson County","157","1570","Wilkinson County",1712,3606,6,7,23,1507,3428,4,3,16
"G2801590","2000","Mississippi","28","280","Winston County","159","1590","Winston County",5401,4178,70,49,53,5740,4541,64,24,40
"G2801610","2000","Mississippi","28","280","Yalobusha County","161","1610","Yalobusha County",3878,2292,18,17,22,4013,2753,10,17,31
"G2801630","2000","Mississippi","28","280","Yazoo County","163","1630","Yazoo County",6753,7375,26,95,72,5840,7814,30,70,74
"G2900010","2000","Missouri","29","290","Adair County","001","0010","Adair County",11194,145,26,237,104,12738,154,38,225,116
"G2900030","2000","Missouri","29","290","Andrew County","003","0030","Andrew County",7906,33,29,31,37,8319,36,27,36,38
"G2900050","2000","Missouri","29","290","Atchison County","005","0050","Atchison County",3051,124,7,12,9,3186,8,5,17,11
"G2900070","2000","Missouri","29","290","Audrain County","007","0070","Audrain County",10981,632,27,75,101,12566,1227,41,76,127
"G2900090","2000","Missouri","29","290","Barry County","009","0090","Barry County",15842,19,134,652,216,16157,20,158,557,255
"G2900110","2000","Missouri","29","290","Barton County","011","0110","Barton County",5962,15,50,29,87,6194,21,54,35,94
"G2900130","2000","Missouri","29","290","Bates County","013","0130","Bates County",7910,49,46,45,71,8298,52,53,47,82
"G2900150","2000","Missouri","29","290","Benton County","015","0150","Benton County",8329,16,50,20,97,8501,9,41,25,92
"G2900170","2000","Missouri","29","290","Bollinger County","017","0170","Bollinger County",5832,10,37,17,54,5931,15,50,25,58
"G2900190","2000","Missouri","29","290","Boone County","019","0190","Boone County",55886,5385,276,2574,1320,59828,6187,291,2414,1293
"G2900210","2000","Missouri","29","290","Buchanan County","021","0210","Buchanan County",38746,2259,185,486,599,40998,1492,178,477,578
"G2900230","2000","Missouri","29","290","Butler County","023","0230","Butler County",18027,1010,120,145,276,19636,1122,107,145,279
"G2900250","2000","Missouri","29","290","Caldwell County","025","0250","Caldwell County",4371,8,14,8,29,4469,4,16,19,31
"G2900270","2000","Missouri","29","290","Callaway County","027","0270","Callaway County",19051,1551,112,155,263,18369,756,98,181,230
"G2900290","2000","Missouri","29","290","Camden County","029","0290","Camden County",18062,49,104,105,204,18128,46,77,98,178
"G2900310","2000","Missouri","29","290","Cape Girardeau County","031","0310","Cape Girardeau County",30472,1781,123,380,376,32818,1843,125,364,411
"G2900330","2000","Missouri","29","290","Carroll County","033","0330","Carroll County",4838,81,10,14,47,5133,96,18,14,34
"G2900350","2000","Missouri","29","290","Carter County","035","0350","Carter County",2824,2,41,3,47,2915,3,39,5,62
"G2900370","2000","Missouri","29","290","Cass County","037","0370","Cass County",38396,612,245,403,540,40103,554,231,437,571
"G2900390","2000","Missouri","29","290","Cedar County","039","0390","Cedar County",6495,23,43,71,90,6768,21,48,67,107
"G2900410","2000","Missouri","29","290","Chariton County","041","0410","Chariton County",3910,104,5,5,18,4190,165,9,15,17
"G2900430","2000","Missouri","29","290","Christian County","043","0430","Christian County",25671,78,158,184,311,27153,67,144,219,300
"G2900450","2000","Missouri","29","290","Clark County","045","0450","Clark County",3616,2,8,13,24,3713,3,7,9,21
"G2900470","2000","Missouri","29","290","Clay County","047","0470","Clay County",82562,2463,437,2352,1619,87567,2431,453,2464,1658
"G2900490","2000","Missouri","29","290","Clinton County","049","0490","Clinton County",8963,151,31,38,111,9366,137,34,46,102
"G2900510","2000","Missouri","29","290","Cole County","051","0510","Cole County",30972,4520,147,524,513,31186,2564,92,511,368
"G2900530","2000","Missouri","29","290","Cooper County","053","0530","Cooper County",7655,1145,42,48,111,7189,348,18,40,74
"G2900550","2000","Missouri","29","290","Crawford County","055","0550","Crawford County",11057,14,54,38,82,11351,19,45,38,106
"G2900570","2000","Missouri","29","290","Dade County","057","0570","Dade County",3776,11,31,11,50,3945,10,25,19,45
"G2900590","2000","Missouri","29","290","Dallas County","059","0590","Dallas County",7562,9,63,24,105,7700,10,56,23,109
"G2900610","2000","Missouri","29","290","Daviess County","061","0610","Daviess County",3814,4,11,14,17,4096,0,20,24,16
"G2900630","2000","Missouri","29","290","DeKalb County","063","0630","DeKalb County",5833,1006,55,27,80,4499,22,22,25,28
"G2900650","2000","Missouri","29","290","Dent County","065","0650","Dent County",7025,33,55,23,110,7464,26,54,36,101
"G2900670","2000","Missouri","29","290","Douglas County","067","0670","Douglas County",6224,7,59,24,114,6449,7,65,28,107
"G2900690","2000","Missouri","29","290","Dunklin County","069","0690","Dunklin County",13932,1277,54,241,164,15456,1602,50,193,186
"G2900710","2000","Missouri","29","290","Franklin County","071","0710","Franklin County",45363,481,109,197,399,46073,401,115,258,411
"G2900730","2000","Missouri","29","290","Gasconade County","073","0730","Gasconade County",7359,12,13,24,51,7782,6,15,23,57
"G2900750","2000","Missouri","29","290","Gentry County","075","0750","Gentry County",3290,5,14,15,21,3473,3,7,15,18
"G2900770","2000","Missouri","29","290","Greene County","077","0770","Greene County",108532,3168,796,2216,1991,116327,2258,787,2266,2050
"G2900790","2000","Missouri","29","290","Grundy County","079","0790","Grundy County",4818,25,18,35,56,5365,17,18,34,46
"G2900810","2000","Missouri","29","290","Harrison County","081","0810","Harrison County",4218,6,12,11,46,4482,6,10,15,44
"G2900830","2000","Missouri","29","290","Henry County","083","0830","Henry County",10356,125,78,59,126,10895,100,77,75,106
"G2900850","2000","Missouri","29","290","Hickory County","085","0850","Hickory County",4270,5,24,14,65,4447,2,35,14,64
"G2900870","2000","Missouri","29","290","Holt County","087","0870","Holt County",2601,3,15,5,21,2668,3,10,6,19
"G2900890","2000","Missouri","29","290","Howard County","089","0890","Howard County",4508,334,18,32,55,4798,365,16,29,57
"G2900910","2000","Missouri","29","290","Howell County","091","0910","Howell County",17368,58,186,116,273,18534,56,176,137,334
"G2900930","2000","Missouri","29","290","Iron County","093","0930","Iron County",5027,83,19,17,60,5321,84,17,17,52
"G2900950","2000","Missouri","29","290","Jackson County","095","0950","Jackson County",223037,70197,1562,13299,7343,236024,82194,1606,12195,7423
"G2900970","2000","Missouri","29","290","Jasper County","097","0970","Jasper County",46715,857,677,1383,1132,50201,694,711,1104,1212
"G2900990","2000","Missouri","29","290","Jefferson County","099","0990","Jefferson County",95994,728,307,559,902,97108,626,270,656,949
"G2901010","2000","Missouri","29","290","Johnson County","101","1010","Johnson County",21938,1069,167,676,510,21553,1020,147,700,478
"G2901030","2000","Missouri","29","290","Knox County","103","1030","Knox County",2068,2,0,5,25,2228,2,1,6,24
"G2901050","2000","Missouri","29","290","Laclede County","105","1050","Laclede County",15489,82,78,100,206,16063,56,82,119,238
"G2901070","2000","Missouri","29","290","Lafayette County","107","1070","Lafayette County",15393,372,54,127,185,16092,377,42,133,185
"G2901090","2000","Missouri","29","290","Lawrence County","109","1090","Lawrence County",16587,57,127,328,231,17095,38,140,348,253
"G2901110","2000","Missouri","29","290","Lewis County","111","1110","Lewis County",4930,124,4,39,43,5136,141,13,30,34
"G2901130","2000","Missouri","29","290","Lincoln County","113","1130","Lincoln County",18553,356,66,125,219,18882,321,77,120,225
"G2901150","2000","Missouri","29","290","Linn County","115","1150","Linn County",6366,41,25,16,50,7110,41,27,24,54
"G2901170","2000","Missouri","29","290","Livingston County","117","1170","Livingston County",6490,72,23,38,57,7472,267,26,38,75
"G2901190","2000","Missouri","29","290","McDonald County","119","1190","McDonald County",9789,24,324,500,343,9651,14,301,363,372
"G2901210","2000","Missouri","29","290","Macon County","121","1210","Macon County",7409,179,26,18,63,7751,170,35,43,68
"G2901230","2000","Missouri","29","290","Madison County","123","1230","Madison County",5569,6,14,23,44,6030,9,16,35,54
"G2901250","2000","Missouri","29","290","Maries County","125","1250","Maries County",4370,13,23,16,57,4304,16,26,25,53
"G2901270","2000","Missouri","29","290","Marion County","127","1270","Marion County",12480,576,37,72,190,13902,732,38,79,183
"G2901290","2000","Missouri","29","290","Mercer County","129","1290","Mercer County",1805,6,15,3,8,1904,1,6,0,9
"G2901310","2000","Missouri","29","290","Miller County","131","1310","Miller County",11388,41,49,49,91,11702,24,59,54,107
"G2901330","2000","Missouri","29","290","Mississippi County","133","1330","Mississippi County",4941,1219,17,36,58,5522,1538,16,19,61
"G2901350","2000","Missouri","29","290","Moniteau County","135","1350","Moniteau County",7046,519,39,156,117,6706,42,20,111,71
