GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA2010,B21AB2010,B21AC2010,B21AD2010,B21AE2010,B21AF2010,B21AG2010,B21AH2010,B21AI2010,B21AJ2010
"G3600250","2010","New York","36","360","Delaware County","025","0250","Delaware County",22874,472,66,373,311,22801,307,65,400,311
"G3600270","2010","New York","36","360","Dutchess County","027","0270","Dutchess County",117361,15660,457,10739,3895,121026,13858,436,10151,3905
"G3600290","2010","New York","36","360","Erie County","029","0290","Erie County",355853,57635,2813,18706,7964,379391,66296,3095,18729,8558
"G3600310","2010","New York","36","360","Essex County","031","0310","Essex County",18608,1018,76,404,285,18492,55,50,188,194
"G3600330","2010","New York","36","360","Franklin County","033","0330","Franklin County",22633,3036,1889,455,323,20804,91,1908,159,301
"G3600350","2010","New York","36","360","Fulton County","035","0350","Fulton County",25988,705,65,330,377,26960,355,51,300,400
"G3600370","2010","New York","36","360","Genesee County","037","0370","Genesee County",27383,953,327,559,534,28404,659,352,377,531
"G3600390","2010","New York","36","360","Greene County","039","0390","Greene County",22332,2311,80,544,413,22108,515,65,417,436
"G3600410","2010","New York","36","360","Hamilton County","041","0410","Hamilton County",2377,20,5,14,30,2328,15,6,18,23
"G3600430","2010","New York","36","360","Herkimer County","043","0430","Herkimer County",30462,401,83,248,385,31858,299,74,315,394
"G3600450","2010","New York","36","360","Jefferson County","045","0450","Jefferson County",51800,3618,306,1811,1650,51247,2258,280,1673,1586
"G3600470","2010","New York","36","360","Kings County","047","0470","Kings County",522181,377434,6831,239187,35745,549860,482649,6693,243561,40559
"G3600490","2010","New York","36","360","Lewis County","049","0490","Lewis County",13293,106,30,70,121,13172,78,23,77,117
"G3600510","2010","New York","36","360","Livingston County","051","0510","Livingston County",30301,1244,107,693,471,31062,354,80,605,476
"G3600530","2010","New York","36","360","Madison County","053","0530","Madison County",34191,766,235,401,471,35549,584,289,469,487
"G3600550","2010","New York","36","360","Monroe County","055","0550","Monroe County",274904,52799,1029,21157,9219,291631,60372,1107,22236,9890
"G3600570","2010","New York","36","360","Montgomery County","057","0570","Montgomery County",22013,527,83,1322,502,23506,424,86,1277,479
"G3600590","2010","New York","36","360","Nassau County","059","0590","Nassau County",473650,68253,1595,88678,15802,503927,80796,1590,89135,16106
"G3600610","2010","New York","36","360","New York County","061","0610","New York County",435218,113374,4222,162906,28721,475855,133313,4447,193215,34602
"G3600630","2010","New York","36","360","Niagara County","063","0630","Niagara County",93014,7238,1088,1390,2278,98659,7613,1197,1603,2389
"G3600650","2010","New York","36","360","Oneida County","065","0650","Oneida County",100615,8653,312,5051,2401,104064,6035,293,4990,2464
"G3600670","2010","New York","36","360","Onondaga County","067","0670","Onondaga County",182564,24407,1820,9736,6334,196321,26813,1998,10345,6688
"G3600690","2010","New York","36","360","Ontario County","069","0690","Ontario County",49248,1331,127,1152,884,51830,1101,149,1194,915
"G3600710","2010","New York","36","360","Orange County","071","0710","Orange County",143218,19270,879,17085,5837,144584,18676,869,16550,5845
"G3600730","2010","New York","36","360","Orleans County","073","0730","Orleans County",18898,1369,122,428,416,19630,1154,125,327,414
"G3600750","2010","New York","36","360","Oswego County","075","0750","Oswego County",58611,539,259,652,798,59021,433,261,737,798
"G3600770","2010","New York","36","360","Otsego County","077","0770","Otsego County",28471,575,61,482,526,30464,491,60,623,506
"G3600790","2010","New York","36","360","Putnam County","079","0790","Putnam County",45031,1213,87,2430,1028,45439,1137,88,2320,937
"G3600810","2010","New York","36","360","Queens County","081","0810","Queens County",432240,191662,8020,398452,49429,453813,235021,7344,403257,51484
"G3600830","2010","New York","36","360","Rensselaer County","083","0830","Rensselaer County",68606,5162,188,2859,1894,70923,5176,197,2475,1949
"G3600850","2010","New York","36","360","Richmond County","085","0850","Richmond County",165771,23303,845,31460,5910,175906,26554,850,31923,6208
"G3600870","2010","New York","36","360","Rockland County","087","0870","Rockland County",112040,17513,504,18929,3893,116255,19545,407,18653,3948
"G3600890","2010","New York","36","360","St. Lawrence County","089","0890","St. Lawrence County",52470,1981,571,1025,805,52594,439,564,766,729
"G3600910","2010","New York","36","360","Saratoga County","091","0910","Saratoga County",101675,1847,204,2480,1853,105506,1422,184,2648,1788
"G3600930","2010","New York","36","360","Schenectady County","093","0930","Schenectady County",59272,7304,313,5121,2846,63939,7406,262,5308,2956
"G3600950","2010","New York","36","360","Schoharie County","095","0950","Schoharie County",15657,266,39,193,220,15745,169,31,200,229
"G3600970","2010","New York","36","360","Schuyler County","097","0970","Schuyler County",8843,99,27,46,107,8960,60,20,48,133
"G3600990","2010","New York","36","360","Seneca County","099","0990","Seneca County",16404,1443,69,300,238,16187,164,35,186,225
"G3601010","2010","New York","36","360","Steuben County","101","1010","Steuben County",46596,977,116,738,699,47719,563,114,783,685
"G3601030","2010","New York","36","360","Suffolk County","103","1030","Suffolk County",591570,53187,2700,69112,18099,614727,58037,2666,65320,17932
"G3601050","2010","New York","36","360","Sullivan County","105","1050","Sullivan County",31945,4047,201,2305,1116,31615,2992,153,2023,1150
"G3601070","2010","New York","36","360","Tioga County","107","1070","Tioga County",24529,210,46,265,295,25027,165,40,268,280
"G3601090","2010","New York","36","360","Tompkins County","109","1090","Tompkins County",41171,2001,180,5075,1604,42770,2019,180,4882,1682
"G3601110","2010","New York","36","360","Ulster County","111","1110","Ulster County",77498,6583,295,3938,2495,80686,4399,302,3744,2553
"G3601130","2010","New York","36","360","Warren County","113","1130","Warren County",30910,357,78,293,444,32481,233,66,379,466
"G3601150","2010","New York","36","360","Washington County","115","1150","Washington County",30144,1740,76,466,332,29671,153,52,245,337
"G3601170","2010","New York","36","360","Wayne County","117","1170","Wayne County",42935,1673,138,869,905,44213,1214,120,805,900
"G3601190","2010","New York","36","360","Westchester County","119","1190","Westchester County",312225,62701,2054,64973,14708,334246,75417,1911,65633,15245
"G3601210","2010","New York","36","360","Wyoming County","121","1210","Wyoming County",19777,2344,83,537,212,18825,31,43,142,161
"G3601230","2010","New York","36","360","Yates County","123","1230","Yates County",11921,113,16,98,130,12726,90,22,93,139
"G3700010","2010","North Carolina","37","370","Alamance County","001","0010","Alamance County",51143,13033,493,5678,1543,56277,15336,527,5508,1593
"G3700030","2010","North Carolina","37","370","Alexander County","003","0030","Alexander County",16586,1246,62,671,259,16738,797,36,539,264
"G3700050","2010","North Carolina","37","370","Alleghany County","005","0050","Alleghany County",4990,73,19,386,64,5298,67,8,186,64
"G3700070","2010","North Carolina","37","370","Anson County","007","0070","Anson County",6566,6814,112,363,160,6141,6276,53,286,177
"G3700090","2010","North Carolina","37","370","Ashe County","009","0090","Ashe County",12740,89,30,493,137,13310,72,35,233,142
"G3700110","2010","North Carolina","37","370","Avery County","011","0110","Avery County",8590,645,44,336,75,7774,64,31,163,75
"G3700130","2010","North Carolina","37","370","Beaufort County","013","0130","Beaufort County",15822,5589,108,1179,310,16729,6634,100,991,297
"G3700150","2010","North Carolina","37","370","Bertie County","015","0150","Bertie County",3759,6510,66,110,89,3729,6786,30,95,108
"G3700170","2010","North Carolina","37","370","Bladen County","017","0170","Bladen County",9633,5628,355,1048,223,10173,6640,394,801,295
"G3700190","2010","North Carolina","37","370","Brunswick County","019","0190","Brunswick County",43566,5900,384,1835,975,45627,6391,377,1416,960
"G3700210","2010","North Carolina","37","370","Buncombe County","021","0210","Buncombe County",99744,7397,480,4700,2449,108448,7814,468,4272,2546
"G3700230","2010","North Carolina","37","370","Burke County","023","0230","Burke County",37498,3497,183,3457,833,39218,2515,142,2805,764
"G3700250","2010","North Carolina","37","370","Cabarrus County","025","0250","Cabarrus County",65748,12791,339,6292,1774,68401,14428,320,5950,1968
"G3700270","2010","North Carolina","37","370","Caldwell County","027","0270","Caldwell County",36714,2039,118,1361,616,38211,2047,139,1142,642
"G3700290","2010","North Carolina","37","370","Camden County","029","0290","Camden County",4124,644,16,114,108,4069,672,17,111,105
"G3700310","2010","North Carolina","37","370","Carteret County","031","0310","Carteret County",29189,2071,160,741,668,30157,1970,156,718,639
"G3700330","2010","North Carolina","37","370","Caswell County","033","0330","Caswell County",7514,4072,47,240,201,7305,3948,38,174,180
"G3700350","2010","North Carolina","37","370","Catawba County","035","0350","Catawba County",61428,6388,265,6130,1392,64723,6653,224,5670,1485
"G3700370","2010","North Carolina","37","370","Chatham County","037","0370","Chatham County",23241,3879,169,2777,588,24996,4513,175,2569,598
"G3700390","2010","North Carolina","37","370","Cherokee County","039","0390","Cherokee County",12440,185,178,197,341,13260,165,185,159,334
"G3700410","2010","North Carolina","37","370","Chowan County","041","0410","Chowan County",4417,2294,27,199,93,4757,2776,16,126,88
"G3700430","2010","North Carolina","37","370","Clay County","043","0430","Clay County",5026,35,19,61,82,5205,29,13,46,71
"G3700450","2010","North Carolina","37","370","Cleveland County","045","0450","Cleveland County",36059,9418,121,997,724,38064,10914,111,914,756
"G3700470","2010","North Carolina","37","370","Columbus County","047","0470","Columbus County",17438,8896,894,1115,410,18297,8817,951,816,464
"G3700490","2010","North Carolina","37","370","Craven County","049","0490","Craven County",36383,11167,262,2372,1308,36058,12026,242,2223,1464
"G3700510","2010","North Carolina","37","370","Cumberland County","051","0510","Cumberland County",81616,54722,2441,8333,7216,82448,62395,2699,9925,7636
"G3700530","2010","North Carolina","37","370","Currituck County","053","0530","Currituck County",10591,658,63,162,195,10677,703,44,220,234
"G3700550","2010","North Carolina","37","370","Dare County","055","0550","Dare County",15604,428,62,539,323,15709,406,63,496,290
"G3700570","2010","North Carolina","37","370","Davidson County","057","0570","Davidson County",67292,6827,392,4082,1204,70067,7594,402,3810,1208
"G3700590","2010","North Carolina","37","370","Davie County","059","0590","Davie County",17652,1229,71,854,330,18448,1364,78,849,365
"G3700610","2010","North Carolina","37","370","Duplin County","061","0610","Duplin County",16397,6830,137,4933,461,17052,7943,130,4143,479
"G3700630","2010","North Carolina","37","370","Durham County","063","0630","Durham County",59819,45921,667,17912,3337,64455,55656,672,15632,3516
"G3700650","2010","North Carolina","37","370","Edgecombe County","065","0650","Edgecombe County",10417,14668,85,793,276,11506,17767,84,661,295
"G3700670","2010","North Carolina","37","370","Forsyth County","067","0670","Forsyth County",104419,41374,740,16244,3642,114098,49853,717,15641,3942
"G3700690","2010","North Carolina","37","370","Franklin County","069","0690","Franklin County",19927,7888,155,1624,572,20076,8324,174,1342,537
"G3700710","2010","North Carolina","37","370","Gaston County","071","0710","Gaston County",78262,14581,448,4556,1871,82904,16850,402,4300,1912
"G3700730","2010","North Carolina","37","370","Gates County","073","0730","Gates County",3866,1901,29,60,106,3902,2143,36,40,114
"G3700750","2010","North Carolina","37","370","Graham County","075","0750","Graham County",3925,12,275,75,80,4079,5,291,49,70
"G3700770","2010","North Carolina","37","370","Granville County","077","0770","Granville County",18892,10747,221,1590,565,17313,8905,117,1093,473
"G3700790","2010","North Carolina","37","370","Greene County","079","0790","Greene County",5721,4291,100,1179,166,5129,3673,54,901,148
"G3700810","2010","North Carolina","37","370","Guilford County","081","0810","Guilford County",134006,72676,1246,19235,5320,144519,86223,1348,17851,5982
"G3700830","2010","North Carolina","37","370","Halifax County","083","0830","Halifax County",10593,13658,1062,512,312,11297,15451,1009,450,347
"G3700850","2010","North Carolina","37","370","Harnett County","085","0850","Harnett County",38333,11551,667,3910,1738,39967,12422,725,3530,1835
"G3700870","2010","North Carolina","37","370","Haywood County","087","0870","Haywood County",27149,347,153,565,288,29256,277,150,509,342
"G3700890","2010","North Carolina","37","370","Henderson County","089","0890","Henderson County",45417,1582,228,3351,982,49497,1642,221,2783,1037
"G3700910","2010","North Carolina","37","370","Hertford County","091","0910","Hertford County",4519,7100,116,202,125,4267,7833,158,169,180
"G3700930","2010","North Carolina","37","370","Hoke County","093","0930","Hoke County",10584,7567,2095,1640,992,10688,8149,2417,1704,1116
"G3700950","2010","North Carolina","37","370","Hyde County","095","0950","Hyde County",1963,1105,23,103,32,1755,731,5,56,37
"G3700970","2010","North Carolina","37","370","Iredell County","097","0970","Iredell County",63506,8934,257,4381,1413,65140,10113,290,3932,1471
"G3700990","2010","North Carolina","37","370","Jackson County","099","0990","Jackson County",16492,428,1852,878,393,16997,317,1952,573,389
"G3701010","2010","North Carolina","37","370","Johnston County","101","1010","Johnston County",61265,12240,480,7512,1653,64084,13306,459,6213,1666
"G3701030","2010","North Carolina","37","370","Jones County","103","1030","Jones County",3140,1501,29,123,90,3255,1788,28,101,98
"G3701050","2010","North Carolina","37","370","Lee County","105","1050","Lee County",18918,5442,212,3011,681,19770,6123,195,2784,730
"G3701070","2010","North Carolina","37","370","Lenoir County","107","1070","Lenoir County",15373,11080,103,1447,394,16385,13041,119,1162,391
"G3701090","2010","North Carolina","37","370","Lincoln County","109","1090","Lincoln County",34629,2122,128,1318,616,35311,2218,122,1198,603
"G3701110","2010","North Carolina","37","370","McDowell County","111","1110","McDowell County",20138,1009,96,1016,258,20616,699,93,778,293
"G3701130","2010","North Carolina","37","370","Macon County","113","1130","Macon County",15321,274,86,622,192,16490,173,79,495,190
"G3701150","2010","North Carolina","37","370","Madison County","115","1150","Madison County",9883,169,23,65,133,10152,71,25,107,136
"G3701170","2010","North Carolina","37","370","Martin County","117","1170","Martin County",6207,4779,31,297,119,6812,5872,42,218,128
"G3701190","2010","North Carolina","37","370","Mecklenburg County","119","1190","Mecklenburg County",249935,128932,2122,52464,11428,259011,153872,2139,47669,12056
"G3701210","2010","North Carolina","37","370","Mitchell County","121","1210","Mitchell County",7215,33,34,250,68,7629,25,31,198,96
"G3701230","2010","North Carolina","37","370","Montgomery County","123","1230","Montgomery County",9309,2376,56,1511,206,9853,2855,64,1372,196
"G3701250","2010","North Carolina","37","370","Moore County","125","1250","Moore County",34041,5365,335,1694,741,36872,6474,397,1550,778
"G3701270","2010","North Carolina","37","370","Nash County","127","1270","Nash County",26151,16651,308,2404,761,27380,18999,349,2039,798
"G3701290","2010","North Carolina","37","370","New Hanover County","129","1290","New Hanover County",77860,13979,529,3906,1995,82438,15928,476,3486,2070
"G3701310","2010","North Carolina","37","370","Northampton County","131","1310","Northampton County",4355,6064,47,148,100,4313,6831,54,74,113
"G3701330","2010","North Carolina","37","370","Onslow County","133","1330","Onslow County",71418,14408,696,4831,3996,60172,13264,542,4690,3755
"G3701350","2010","North Carolina","37","370","Orange County","135","1350","Orange County",47487,7345,270,7200,1652,52008,8583,300,7205,1751
"G3701370","2010","North Carolina","37","370","Pamlico County","137","1370","Pamlico County",5031,1428,44,118,89,5001,1204,33,106,90
"G3701390","2010","North Carolina","37","370","Pasquotank County","139","1390","Pasquotank County",11391,7400,84,650,444,11668,7955,57,560,452
"G3701410","2010","North Carolina","37","370","Pender County","141","1410","Pender County",19908,4524,156,1078,468,19848,4745,135,889,466
"G3701430","2010","North Carolina","37","370","Perquimans County","143","1430","Perquimans County",4744,1495,20,104,83,4950,1852,21,93,91
"G3701450","2010","North Carolina","37","370","Person County","145","1450","Person County",13130,5025,137,557,288,13838,5621,129,431,308
"G3701470","2010","North Carolina","37","370","Pitt County","147","1470","Pitt County",47519,25779,299,4116,1647,51556,31478,283,3730,1741
"G3701490","2010","North Carolina","37","370","Polk County","149","1490","Polk County",8875,451,40,325,134,9758,467,32,273,155
"G3701510","2010","North Carolina","37","370","Randolph County","151","1510","Randolph County",59377,3984,498,4740,1239,61792,4192,454,4285,1191
"G3701530","2010","North Carolina","37","370","Richmond County","153","1530","Richmond County",13810,6896,590,1191,470,14262,7373,583,966,498
"G3701550","2010","North Carolina","37","370","Robeson County","155","1550","Robeson County",18914,15524,24688,4419,1698,19963,17113,26814,3332,1703
"G3701570","2010","North Carolina","37","370","Rockingham County","157","1570","Rockingham County",34210,8257,183,1718,798,36665,9398,162,1380,872
"G3701590","2010","North Carolina","37","370","Rowan County","159","1590","Rowan County",52176,10900,254,3938,1095,53747,11492,214,3490,1122
"G3701610","2010","North Carolina","37","370","Rutherford County","161","1610","Rutherford County",28116,3306,96,672,591,30105,3548,75,663,638
"G3701630","2010","North Carolina","37","370","Sampson County","163","1630","Sampson County",17481,8058,632,4312,625,18504,9070,665,3432,652
"G3701650","2010","North Carolina","37","370","Scotland County","165","1650","Scotland County",8150,6681,1898,356,381,8672,7262,2036,313,408
"G3701670","2010","North Carolina","37","370","Stanly County","167","1670","Stanly County",25023,3323,110,1323,332,25600,3307,87,1108,372
"G3701690","2010","North Carolina","37","370","Stokes County","169","1690","Stokes County",21404,972,79,371,298,22617,944,77,350,289
"G3701710","2010","North Carolina","37","370","Surry County","171","1710","Surry County",31459,1355,109,2551,497,33467,1394,110,2224,507
"G3701730","2010","North Carolina","37","370","Swain County","173","1730","Swain County",4547,45,1814,124,282,4768,31,1961,97,312
"G3701750","2010","North Carolina","37","370","Transylvania County","175","1750","Transylvania County",14664,693,49,329,238,15913,599,46,238,321
"G3701770","2010","North Carolina","37","370","Tyrrell County","177","1770","Tyrrell County",1249,1025,9,124,27,1154,658,8,118,35
"G3701790","2010","North Carolina","37","370","Union County","179","1790","Union County",78306,11262,453,7412,1933,80648,12296,362,6682,1938
"G3701810","2010","North Carolina","37","370","Vance County","181","1810","Vance County",9619,10274,71,1032,323,10439,12371,76,931,286
"G3701830","2010","North Carolina","37","370","Wake County","183","1830","Wake County",293824,85591,2234,46190,10953,303722,100919,2269,43678,11613
"G3701850","2010","North Carolina","37","370","Warren County","185","1850","Warren County",4154,5505,492,267,179,3974,5465,558,215,163
"G3701870","2010","North Carolina","37","370","Washington County","187","1870","Washington County",2932,2991,9,215,74,3152,3596,15,164,80
"G3701890","2010","North Carolina","37","370","Watauga County","189","1890","Watauga County",24130,518,72,563,353,24142,359,57,522,363
"G3701910","2010","North Carolina","37","370","Wayne County","191","1910","Wayne County",35890,17923,251,4512,1380,36245,20576,230,4172,1444
"G3701930","2010","North Carolina","37","370","Wilkes County","193","1930","Wilkes County",30797,1514,63,1415,475,32027,1316,70,1213,450
"G3701950","2010","North Carolina","37","370","Wilson County","195","1950","Wilson County",20375,14453,111,3226,619,21847,17233,127,2589,654
"G3701970","2010","North Carolina","37","370","Yadkin County","197","1970","Yadkin County",16587,577,43,1429,241,17420,615,36,1221,237
"G3701990","2010","North Carolina","37","370","Yancey County","199","1990","Yancey County",8275,80,43,262,84,8692,65,36,197,84
"G3800010","2010","North Dakota","38","380","Adams County","001","0010","Adams County",1095,6,9,9,12,1184,2,7,6,13
"G3800030","2010","North Dakota","38","380","Barnes County","003","0030","Barnes County",5277,62,30,50,71,5391,24,42,34,85
"G3800050","2010","North Dakota","38","380","Benson County","005","0050","Benson County",1513,1,1807,7,51,1376,0,1856,7,42
"G3800070","2010","North Dakota","38","380","Billings County","007","0070","Billings County",411,1,1,3,1,361,1,2,2,0
"G3800090","2010","North Dakota","38","380","Bottineau County","009","0090","Bottineau County",3149,21,76,19,56,2963,4,60,20,61
"G3800110","2010","North Dakota","38","380","Bowman County","011","0110","Bowman County",1548,2,7,17,6,1537,1,11,12,10
"G3800130","2010","North Dakota","38","380","Burke County","013","0130","Burke County",1017,3,7,6,2,907,1,8,8,9
"G3800150","2010","North Dakota","38","380","Burleigh County","015","0150","Burleigh County",37105,363,1666,310,548,38529,120,1727,337,603
"G3800170","2010","North Dakota","38","380","Cass County","017","0170","Cass County",69001,1919,936,2252,1443,68307,1509,891,2130,1390
"G3800190","2010","North Dakota","38","380","Cavalier County","019","0190","Cavalier County",1996,4,19,4,20,1906,0,18,15,11
"G3800210","2010","North Dakota","38","380","Dickey County","021","0210","Dickey County",2534,27,16,24,25,2570,10,15,28,40
"G3800230","2010","North Dakota","38","380","Divide County","023","0230","Divide County",1043,4,4,2,8,987,1,7,6,9
"G3800250","2010","North Dakota","38","380","Dunn County","025","0250","Dunn County",1590,6,227,10,32,1413,2,222,6,28
"G3800270","2010","North Dakota","38","380","Eddy County","027","0270","Eddy County",1095,3,36,18,14,1175,1,22,10,11
"G3800290","2010","North Dakota","38","380","Emmons County","029","0290","Emmons County",1796,1,6,5,12,1699,1,8,7,15
"G3800310","2010","North Dakota","38","380","Foster County","031","0310","Foster County",1648,2,11,7,7,1643,1,9,4,11
"G3800330","2010","North Dakota","38","380","Golden Valley County","033","0330","Golden Valley County",812,5,5,4,5,825,5,5,6,8
"G3800350","2010","North Dakota","38","380","Grand Forks County","035","0350","Grand Forks County",30903,799,768,1075,810,29455,562,889,810,790
"G3800370","2010","North Dakota","38","380","Grant County","037","0370","Grant County",1163,1,9,2,14,1165,0,18,5,17
"G3800390","2010","North Dakota","38","380","Griggs County","039","0390","Griggs County",1211,5,2,4,3,1181,2,6,5,1
"G3800410","2010","North Dakota","38","380","Hettinger County","041","0410","Hettinger County",1154,3,7,1,13,1228,3,45,4,19
"G3800430","2010","North Dakota","38","380","Kidder County","043","0430","Kidder County",1200,3,1,32,6,1144,3,5,37,4
"G3800450","2010","North Dakota","38","380","LaMoure County","045","0450","LaMoure County",2083,4,6,8,17,1994,2,10,7,8
"G3800470","2010","North Dakota","38","380","Logan County","047","0470","Logan County",1000,1,5,4,2,959,1,4,3,11
"G3800490","2010","North Dakota","38","380","McHenry County","049","0490","McHenry County",2733,5,14,19,22,2542,3,16,15,26
"G3800510","2010","North Dakota","38","380","McIntosh County","051","0510","McIntosh County",1350,3,5,9,6,1405,3,7,9,12
"G3800530","2010","North Dakota","38","380","McKenzie County","053","0530","McKenzie County",2574,5,634,24,45,2218,3,778,24,55
"G3800550","2010","North Dakota","38","380","McLean County","055","0550","McLean County",4155,5,315,18,64,4003,3,310,15,74
"G3800570","2010","North Dakota","38","380","Mercer County","057","0570","Mercer County",4160,13,97,27,47,3892,4,99,43,42
"G3800590","2010","North Dakota","38","380","Morton County","059","0590","Morton County",12847,66,467,94,224,12878,54,533,83,225
"G3800610","2010","North Dakota","38","380","Mountrail County","061","0610","Mountrail County",2886,13,1147,50,89,2149,3,1201,28,107
"G3800630","2010","North Dakota","38","380","Nelson County","063","0630","Nelson County",1556,5,12,2,18,1481,3,18,3,28
"G3800650","2010","North Dakota","38","380","Oliver County","065","0650","Oliver County",937,3,15,4,6,859,0,13,3,6
"G3800670","2010","North Dakota","38","380","Pembina County","067","0670","Pembina County",3603,12,70,38,54,3474,9,74,33,46
"G3800690","2010","North Dakota","38","380","Pierce County","069","0690","Pierce County",2024,15,100,22,18,2076,5,70,11,16
"G3800710","2010","North Dakota","38","380","Ramsey County","071","0710","Ramsey County",4997,31,484,34,148,5047,10,510,44,146
"G3800730","2010","North Dakota","38","380","Ransom County","073","0730","Ransom County",2720,10,10,12,19,2618,9,13,18,28
"G3800750","2010","North Dakota","38","380","Renville County","075","0750","Renville County",1242,2,8,5,12,1177,0,2,5,17
"G3800770","2010","North Dakota","38","380","Richland County","077","0770","Richland County",8023,78,152,80,105,7484,32,178,84,105
"G3800790","2010","North Dakota","38","380","Rolette County","079","0790","Rolette County",1435,15,5282,17,148,1390,6,5481,15,148
"G3800810","2010","North Dakota","38","380","Sargent County","081","0810","Sargent County",1999,2,13,14,15,1754,0,7,12,13
"G3800830","2010","North Dakota","38","380","Sheridan County","083","0830","Sheridan County",647,2,2,5,6,631,2,12,4,10
"G3800850","2010","North Dakota","38","380","Sioux County","085","0850","Sioux County",299,6,1757,7,60,226,1,1735,3,59
"G3800870","2010","North Dakota","38","380","Slope County","087","0870","Slope County",384,0,11,0,1,325,0,5,0,1
"G3800890","2010","North Dakota","38","380","Stark County","089","0890","Stark County",11478,129,130,202,155,11548,68,110,225,154
"G3800910","2010","North Dakota","38","380","Steele County","091","0910","Steele County",988,1,14,3,3,939,2,9,7,9
"G3800930","2010","North Dakota","38","380","Stutsman County","093","0930","Stutsman County",10177,99,196,124,137,9986,41,104,104,132
"G3800950","2010","North Dakota","38","380","Towner County","095","0950","Towner County",1109,2,21,5,6,1064,0,28,2,9
"G3800970","2010","North Dakota","38","380","Traill County","097","0970","Traill County",3896,37,28,55,51,3913,5,36,56,44
"G3800990","2010","North Dakota","38","380","Walsh County","099","0990","Walsh County",5237,10,80,209,72,5154,15,88,176,78
"G3801010","2010","North Dakota","38","380","Ward County","101","1010","Ward County",28124,948,769,558,851,27594,594,861,537,839
"G3801030","2010","North Dakota","38","380","Wells County","103","1030","Wells County",2041,2,7,3,12,2119,1,6,4,12
"G3801050","2010","North Dakota","38","380","Williams County","105","1050","Williams County",10674,42,449,63,320,9965,21,450,90,324
"G3900010","2010","Ohio","39","390","Adams County","001","0010","Adams County",13753,52,55,47,188,14129,35,53,47,191
"G3900030","2010","Ohio","39","390","Allen County","003","0030","Allen County",44698,6635,116,825,1356,44391,6004,91,775,1440
"G3900050","2010","Ohio","39","390","Ashland County","005","0050","Ashland County",25240,233,49,192,258,26452,165,40,241,269
"G3900070","2010","Ohio","39","390","Ashtabula County","007","0070","Ashtabula County",46338,2348,139,757,1111,47703,1238,102,726,1035
"G3900090","2010","Ohio","39","390","Athens County","009","0090","Athens County",29733,899,86,1018,691,29715,875,76,982,682
"G3900110","2010","Ohio","39","390","Auglaize County","011","0110","Auglaize County",22281,83,45,172,206,22678,49,39,173,223
"G3900130","2010","Ohio","39","390","Belmont County","013","0130","Belmont County",32606,2241,43,195,407,33600,593,45,180,490
"G3900150","2010","Ohio","39","390","Brown County","015","0150","Brown County",21655,217,41,95,245,22081,167,34,111,200
"G3900170","2010","Ohio","39","390","Butler County","017","0170","Butler County",154894,13029,389,7966,3862,161773,13943,381,7888,4005
"G3900190","2010","Ohio","39","390","Carroll County","019","0190","Carroll County",14063,89,44,45,155,14139,50,33,59,159
"G3900210","2010","Ohio","39","390","Champaign County","021","0210","Champaign County",18763,486,70,141,384,19223,406,73,173,378
"G3900230","2010","Ohio","39","390","Clark County","023","0230","Clark County",57681,5894,179,1498,1737,61759,6234,172,1407,1772
"G3900250","2010","Ohio","39","390","Clermont County","025","0250","Clermont County",93227,1217,201,1348,1333,96023,1067,202,1425,1320
"G3900270","2010","Ohio","39","390","Clinton County","027","0270","Clinton County",19429,516,46,221,397,20376,416,50,208,381
"G3900290","2010","Ohio","39","390","Columbiana County","029","0290","Columbiana County",50910,1830,131,542,772,52049,575,71,323,638
"G3900310","2010","Ohio","39","390","Coshocton County","031","0310","Coshocton County",17702,196,41,78,208,18108,199,40,109,220
"G3900330","2010","Ohio","39","390","Crawford County","033","0330","Crawford County",20580,243,31,156,250,21976,135,29,146,238
"G3900350","2010","Ohio","39","390","Cuyahoga County","035","0350","Cuyahoga County",393065,172523,1246,27614,12914,421038,207675,1332,28893,13822
"G3900370","2010","Ohio","39","390","Darke County","037","0370","Darke County",25440,126,38,187,237,26343,112,43,180,253
"G3900390","2010","Ohio","39","390","Defiance County","039","0390","Defiance County",17745,410,49,634,387,18463,315,49,602,383
"G3900410","2010","Ohio","39","390","Delaware County","041","0410","Delaware County",76948,3050,121,4206,1600,79380,2787,131,4378,1613
"G3900430","2010","Ohio","39","390","Erie County","043","0430","Erie County",32820,3321,111,484,1046,34246,3323,121,511,1096
"G3900450","2010","Ohio","39","390","Fairfield County","045","0450","Fairfield County",65110,4584,180,1149,1427,66720,4118,129,1353,1386
"G3900470","2010","Ohio","39","390","Fayette County","047","0470","Fayette County",13439,322,39,213,258,14032,264,28,189,246
"G3900490","2010","Ohio","39","390","Franklin County","049","0490","Franklin County",394619,116167,1417,37512,16784,410998,131058,1435,35502,17922
"G3900510","2010","Ohio","39","390","Fulton County","051","0510","Fulton County",19879,105,59,606,335,20659,78,65,615,297
"G3900530","2010","Ohio","39","390","Gallia County","053","0530","Gallia County",14326,465,69,116,261,14982,347,49,98,221
"G3900550","2010","Ohio","39","390","Geauga County","055","0550","Geauga County",44516,591,41,361,393,45998,607,34,453,395
"G3900570","2010","Ohio","39","390","Greene County","057","0570","Greene County",68549,5608,202,2715,2026,71121,6073,226,2937,2116
