GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AE7AA2000,AE7AB2000,AE7AC2000,AE7AD2000,AE7AE2000,AE7AF2000,AE7AG2000,AE7AH2000,AE7AI2000,AE7AJ2000,AE7AK2000,AE7AL2000
"G1800710","2000","Indiana","18","180","Jackson County","071","0710","Jackson County",39323,217,93,341,8,241,413,10,8,5,629,47
"G1800730","2000","Indiana","18","180","Jasper County","073","0730","Jasper County",28941,102,47,55,4,161,493,2,7,1,186,44
"G1800750","2000","Indiana","18","180","Jay County","075","0750","Jay County",21131,54,35,79,4,113,160,1,1,0,181,47
"G1800770","2000","Indiana","18","180","Jefferson County","077","0770","Jefferson County",30321,453,71,190,18,320,177,8,4,2,106,35
"G1800790","2000","Indiana","18","180","Jennings County","079","0790","Jennings County",26745,205,57,69,16,269,107,1,1,4,43,37
"G1800810","2000","Indiana","18","180","Johnson County","081","0810","Johnson County",110839,900,195,976,55,653,957,14,12,18,493,97
"G1800830","2000","Indiana","18","180","Knox County","083","0830","Knox County",37667,726,77,219,6,239,163,2,5,3,116,33
"G1800850","2000","Indiana","18","180","Kosciusko County","085","0850","Kosciusko County",68816,428,143,414,28,506,1225,17,44,6,2148,282
"G1800870","2000","Indiana","18","180","LaGrange County","087","0870","LaGrange County",33405,61,37,84,12,213,365,5,14,8,659,46
"G1800890","2000","Indiana","18","180","Lake County","089","0890","Lake County",293457,121372,854,3968,450,5335,29833,1351,489,210,23601,3644
"G1800910","2000","Indiana","18","180","LaPorte County","091","0910","LaPorte County",93330,11052,306,499,126,1391,1642,104,36,22,1315,283
"G1800930","2000","Indiana","18","180","Lawrence County","093","0930","Lawrence County",44711,177,122,133,30,333,258,1,7,0,124,26
"G1800950","2000","Indiana","18","180","Madison County","095","0950","Madison County",118874,10437,285,480,134,1155,1018,74,25,10,669,197
"G1800970","2000","Indiana","18","180","Marion County","097","0970","Marion County",592540,206716,1824,12506,1676,11902,13962,1248,357,184,15322,2217
"G1800990","2000","Indiana","18","180","Marshall County","099","0990","Marshall County",41761,114,121,143,19,306,1348,22,13,7,1125,149
"G1801010","2000","Indiana","18","180","Martin County","101","1010","Martin County",10225,16,12,18,4,52,33,0,0,0,7,2
"G1801030","2000","Indiana","18","180","Miami County","103","1030","Miami County",33560,1066,375,119,25,459,244,18,14,5,142,55
"G1801050","2000","Indiana","18","180","Monroe County","105","1050","Monroe County",108314,3567,296,4094,282,1775,1196,48,21,29,749,192
"G1801070","2000","Indiana","18","180","Montgomery County","107","1070","Montgomery County",36223,281,73,167,30,244,191,7,0,5,383,25
"G1801090","2000","Indiana","18","180","Morgan County","109","1090","Morgan County",65398,50,141,168,20,422,351,0,8,8,87,36
"G1801110","2000","Indiana","18","180","Newton County","111","1110","Newton County",13947,24,43,35,3,92,230,1,2,8,163,18
"G1801130","2000","Indiana","18","180","Noble County","113","1130","Noble County",42221,172,94,174,8,307,1269,17,21,3,1862,127
"G1801150","2000","Indiana","18","180","Ohio County","115","1150","Ohio County",5531,27,6,9,0,25,19,0,1,0,3,2
"G1801170","2000","Indiana","18","180","Orange County","117","1170","Orange County",18833,113,59,33,32,128,67,9,1,2,16,13
"G1801190","2000","Indiana","18","180","Owen County","119","1190","Owen County",21291,52,73,36,15,155,106,3,8,4,19,24
"G1801210","2000","Indiana","18","180","Parke County","121","1210","Parke County",16560,368,41,35,14,119,65,2,2,0,25,10
"G1801230","2000","Indiana","18","180","Perry County","123","1230","Perry County",18345,272,32,25,5,87,102,2,1,0,20,8
"G1801250","2000","Indiana","18","180","Pike County","125","1250","Pike County",12666,11,16,23,0,47,56,2,0,0,13,3
"G1801270","2000","Indiana","18","180","Porter County","127","1270","Porter County",135334,1314,269,1364,88,1350,4612,30,57,19,1767,594
"G1801290","2000","Indiana","18","180","Posey County","129","1290","Posey County",26443,231,66,43,13,147,68,3,6,0,31,10
"G1801310","2000","Indiana","18","180","Pulaski County","131","1310","Pulaski County",13294,126,29,29,4,82,121,1,1,2,44,22
"G1801330","2000","Indiana","18","180","Putnam County","133","1330","Putnam County",33972,1044,102,196,13,280,199,13,17,5,137,41
"G1801350","2000","Indiana","18","180","Randolph County","135","1350","Randolph County",26716,64,50,49,8,181,153,6,0,2,154,18
"G1801370","2000","Indiana","18","180","Ripley County","137","1370","Ripley County",25971,13,90,95,2,105,100,0,2,0,140,5
"G1801390","2000","Indiana","18","180","Rush County","139","1390","Rush County",17794,108,29,88,9,141,46,1,0,1,36,8
"G1801410","2000","Indiana","18","180","St. Joseph County","141","1410","St. Joseph County",213890,30105,791,3621,335,4260,4816,317,147,69,6245,963
"G1801430","2000","Indiana","18","180","Scott County","143","1430","Scott County",22538,10,35,39,5,111,110,1,1,3,94,13
"G1801450","2000","Indiana","18","180","Shelby County","145","1450","Shelby County",42006,325,84,258,21,254,248,5,0,7,197,40
"G1801470","2000","Indiana","18","180","Spencer County","147","1470","Spencer County",19793,110,44,40,10,91,130,13,1,1,140,18
"G1801490","2000","Indiana","18","180","Starke County","149","1490","Starke County",22685,51,51,53,8,194,286,2,6,0,167,53
"G1801510","2000","Indiana","18","180","Steuben County","151","1510","Steuben County",31931,119,94,138,19,230,350,4,15,1,264,49
"G1801530","2000","Indiana","18","180","Sullivan County","153","1530","Sullivan County",20380,928,54,29,12,169,90,0,13,4,59,13
"G1801550","2000","Indiana","18","180","Switzerland County","155","1550","Switzerland County",8908,21,11,8,4,35,46,0,3,1,24,4
"G1801570","2000","Indiana","18","180","Tippecanoe County","157","1570","Tippecanoe County",128653,3698,350,6661,220,1539,3701,54,67,36,3467,509
"G1801590","2000","Indiana","18","180","Tipton County","159","1590","Tipton County",16188,22,27,52,4,83,115,1,10,0,50,25
"G1801610","2000","Indiana","18","180","Union County","161","1610","Union County",7237,17,19,15,7,32,16,0,1,0,5,0
"G1801630","2000","Indiana","18","180","Vanderburgh County","163","1630","Vanderburgh County",152547,14008,279,1344,251,1814,972,70,26,22,434,155
"G1801650","2000","Indiana","18","180","Vermillion County","165","1650","Vermillion County",16454,44,37,23,3,120,64,0,4,0,24,15
"G1801670","2000","Indiana","18","180","Vigo County","167","1670","Vigo County",95184,6334,275,1322,133,1325,781,58,15,9,281,131
"G1801690","2000","Indiana","18","180","Wabash County","169","1690","Wabash County",33803,139,217,151,13,223,242,3,12,3,122,32
"G1801710","2000","Indiana","18","180","Warren County","171","1710","Warren County",8318,7,12,17,0,28,24,0,0,0,6,7
"G1801730","2000","Indiana","18","180","Warrick County","173","1730","Warrick County",50805,516,76,351,25,270,248,9,2,4,61,16
"G1801750","2000","Indiana","18","180","Washington County","175","1750","Washington County",26749,36,35,45,16,142,135,0,1,1,48,15
"G1801770","2000","Indiana","18","180","Wayne County","177","1770","Wayne County",64967,3594,130,374,128,933,469,33,9,15,365,80
"G1801790","2000","Indiana","18","180","Wells County","179","1790","Wells County",26884,41,43,63,4,168,252,4,10,4,116,11
"G1801810","2000","Indiana","18","180","White County","181","1810","White County",23580,35,59,70,11,163,474,5,5,1,794,70
"G1801830","2000","Indiana","18","180","Whitley County","183","1830","Whitley County",30040,57,104,67,11,152,165,0,6,1,80,24
"G1900010","2000","Iowa","19","190","Adair County","001","0010","Adair County",8115,6,6,19,5,34,38,0,0,0,14,6
"G1900030","2000","Iowa","19","190","Adams County","003","0030","Adams County",4414,2,20,8,0,12,19,1,0,0,2,4
"G1900050","2000","Iowa","19","190","Allamakee County","005","0050","Allamakee County",13983,21,22,41,3,85,87,0,4,0,411,18
"G1900070","2000","Iowa","19","190","Appanoose County","007","0070","Appanoose County",13382,58,20,37,5,84,87,0,3,0,32,13
"G1900090","2000","Iowa","19","190","Audubon County","009","0090","Audubon County",6743,9,6,13,0,26,30,1,0,0,2,0
"G1900110","2000","Iowa","19","190","Benton County","011","0110","Benton County",24894,50,36,46,7,119,121,1,1,1,20,12
"G1900130","2000","Iowa","19","190","Black Hawk County","013","0130","Black Hawk County",112223,10108,201,1297,172,1652,971,71,27,13,1018,259
"G1900150","2000","Iowa","19","190","Boone County","015","0150","Boone County",25729,79,45,57,6,90,109,16,8,0,61,24
"G1900170","2000","Iowa","19","190","Bremer County","017","0170","Bremer County",22836,110,14,119,7,109,73,2,1,7,17,30
"G1900190","2000","Iowa","19","190","Buchanan County","019","0190","Buchanan County",20667,54,45,86,10,100,90,3,0,0,24,14
"G1900210","2000","Iowa","19","190","Buena Vista County","021","0210","Buena Vista County",16758,61,16,871,12,133,1204,11,11,16,1162,156
"G1900230","2000","Iowa","19","190","Butler County","023","0230","Butler County",15086,13,7,34,2,74,59,0,1,0,22,7
"G1900250","2000","Iowa","19","190","Calhoun County","025","0250","Calhoun County",10849,76,21,20,3,46,50,1,1,1,35,12
"G1900270","2000","Iowa","19","190","Carroll County","027","0270","Carroll County",21119,35,19,73,5,55,59,3,3,1,38,11
"G1900290","2000","Iowa","19","190","Cass County","029","0290","Cass County",14457,31,18,26,2,49,56,0,0,0,44,1
"G1900310","2000","Iowa","19","190","Cedar County","031","0310","Cedar County",17804,34,29,56,7,86,105,0,5,4,40,17
"G1900330","2000","Iowa","19","190","Cerro Gordo County","033","0330","Cerro Gordo County",43977,358,64,322,43,392,734,15,15,11,367,149
"G1900350","2000","Iowa","19","190","Cherokee County","035","0350","Cherokee County",12749,41,20,56,1,44,68,0,1,0,47,8
"G1900370","2000","Iowa","19","190","Chickasaw County","037","0370","Chickasaw County",12902,7,3,34,0,67,29,0,1,2,38,12
"G1900390","2000","Iowa","19","190","Clarke County","039","0390","Clarke County",8648,10,28,35,1,42,178,0,2,0,178,11
"G1900410","2000","Iowa","19","190","Clay County","041","0410","Clay County",16902,30,16,147,2,79,137,0,1,0,42,16
"G1900430","2000","Iowa","19","190","Clayton County","043","0430","Clayton County",18386,25,32,21,4,68,92,1,9,0,31,9
"G1900450","2000","Iowa","19","190","Clinton County","045","0450","Clinton County",47722,930,98,277,28,467,357,16,22,15,144,73
"G1900470","2000","Iowa","19","190","Crawford County","047","0470","Crawford County",15149,117,29,85,1,79,624,12,18,0,776,52
"G1900490","2000","Iowa","19","190","Dallas County","049","0490","Dallas County",37658,281,46,284,36,246,951,19,16,16,1099,98
"G1900510","2000","Iowa","19","190","Davis County","051","0510","Davis County",8371,13,17,21,0,58,29,2,1,0,18,11
"G1900530","2000","Iowa","19","190","Decatur County","053","0530","Decatur County",8296,79,17,62,1,86,85,6,4,3,39,11
"G1900550","2000","Iowa","19","190","Delaware County","055","0550","Delaware County",18179,12,16,28,2,46,92,1,2,0,17,9
"G1900570","2000","Iowa","19","190","Des Moines County","057","0570","Des Moines County",39308,1488,93,256,39,427,371,23,11,11,250,74
"G1900590","2000","Iowa","19","190","Dickinson County","059","0590","Dickinson County",16164,20,34,30,3,64,80,9,0,1,13,6
"G1900610","2000","Iowa","19","190","Dubuque County","061","0610","Dubuque County",86020,736,120,583,37,582,511,31,11,7,410,95
"G1900630","2000","Iowa","19","190","Emmet County","063","0630","Emmet County",10424,26,21,34,1,46,314,0,10,0,137,14
"G1900650","2000","Iowa","19","190","Fayette County","065","0650","Fayette County",21327,111,27,90,7,116,178,5,2,4,87,54
"G1900670","2000","Iowa","19","190","Floyd County","067","0670","Floyd County",16466,37,15,87,3,70,115,2,1,1,72,31
"G1900690","2000","Iowa","19","190","Franklin County","069","0690","Franklin County",10000,9,4,19,1,29,160,0,21,0,433,28
"G1900710","2000","Iowa","19","190","Fremont County","071","0710","Fremont County",7758,3,19,17,1,38,93,0,0,2,76,3
"G1900730","2000","Iowa","19","190","Greene County","073","0730","Greene County",10094,13,11,25,4,47,81,2,5,1,65,18
"G1900750","2000","Iowa","19","190","Grundy County","075","0750","Grundy County",12197,10,2,35,0,53,45,0,1,1,19,6
"G1900770","2000","Iowa","19","190","Guthrie County","077","0770","Guthrie County",11129,14,5,21,2,62,66,0,1,0,46,7
"G1900790","2000","Iowa","19","190","Hamilton County","079","0790","Hamilton County",15792,38,23,241,8,102,106,0,10,0,92,26
"G1900810","2000","Iowa","19","190","Hancock County","081","0810","Hancock County",11696,7,11,39,5,41,126,4,1,0,162,8
"G1900830","2000","Iowa","19","190","Hardin County","083","0830","Hardin County",18081,111,24,68,7,66,193,5,0,1,227,29
"G1900850","2000","Iowa","19","190","Harrison County","085","0850","Harrison County",15384,13,33,27,0,96,76,0,1,0,32,4
"G1900870","2000","Iowa","19","190","Henry County","087","0870","Henry County",19154,295,47,387,7,190,120,7,2,1,99,27
"G1900890","2000","Iowa","19","190","Howard County","089","0890","Howard County",9797,11,15,17,0,37,42,0,0,0,8,5
"G1900910","2000","Iowa","19","190","Humboldt County","091","0910","Humboldt County",10188,7,6,34,0,46,51,4,0,0,42,3
"G1900930","2000","Iowa","19","190","Ida County","093","0930","Ida County",7737,8,3,19,2,31,23,0,2,0,10,2
"G1900950","2000","Iowa","19","190","Iowa County","095","0950","Iowa County",15390,25,10,50,4,40,77,2,0,1,52,20
"G1900970","2000","Iowa","19","190","Jackson County","097","0970","Jackson County",20000,19,22,42,7,85,85,1,2,0,23,10
"G1900990","2000","Iowa","19","190","Jasper County","099","0990","Jasper County",36072,309,73,177,7,200,241,0,8,4,91,31
"G1901010","2000","Iowa","19","190","Jefferson County","101","1010","Jefferson County",15329,102,24,281,14,134,208,2,3,0,71,13
"G1901030","2000","Iowa","19","190","Johnson County","103","1030","Johnson County",98619,3148,282,4603,166,1407,1432,75,31,23,950,270
"G1901050","2000","Iowa","19","190","Jones County","105","1050","Jones County",19414,356,59,44,7,128,135,5,5,0,39,29
"G1901070","2000","Iowa","19","190","Keokuk County","107","1070","Keokuk County",11260,8,10,26,1,34,26,0,3,2,23,7
"G1901090","2000","Iowa","19","190","Kossuth County","109","1090","Kossuth County",16867,19,22,60,7,49,83,0,3,1,43,9
"G1901110","2000","Iowa","19","190","Lee County","111","1110","Lee County",35401,1050,95,170,34,400,461,16,4,2,358,61
"G1901130","2000","Iowa","19","190","Linn County","113","1130","Linn County",178449,4857,383,2703,188,2399,1550,62,35,22,693,360
"G1901150","2000","Iowa","19","190","Louisa County","115","1150","Louisa County",10529,26,21,24,1,45,912,5,1,3,554,62
"G1901170","2000","Iowa","19","190","Lucas County","117","1170","Lucas County",9238,12,10,28,1,51,37,0,0,1,34,10
"G1901190","2000","Iowa","19","190","Lyon County","119","1190","Lyon County",11637,11,16,15,1,41,24,0,1,4,11,2
"G1901210","2000","Iowa","19","190","Madison County","121","1210","Madison County",13763,12,30,28,1,80,55,0,8,0,26,16
"G1901230","2000","Iowa","19","190","Mahaska County","123","1230","Mahaska County",21609,140,41,196,6,153,101,2,2,2,62,21
"G1901250","2000","Iowa","19","190","Marion County","125","1250","Marion County",31074,129,58,340,5,189,163,5,3,3,66,17
"G1901270","2000","Iowa","19","190","Marshall County","127","1270","Marshall County",34640,348,127,324,35,314,911,17,9,6,2336,244
"G1901290","2000","Iowa","19","190","Mills County","129","1290","Mills County",14134,41,36,44,8,105,117,0,3,0,44,15
"G1901310","2000","Iowa","19","190","Mitchell County","131","1310","Mitchell County",10752,19,4,20,0,16,43,0,4,1,8,7
"G1901330","2000","Iowa","19","190","Monona County","133","1330","Monona County",9811,8,75,16,0,40,43,0,1,0,8,18
"G1901350","2000","Iowa","19","190","Monroe County","135","1350","Monroe County",7864,16,26,32,2,36,24,0,3,0,8,5
"G1901370","2000","Iowa","19","190","Montgomery County","137","1370","Montgomery County",11489,9,40,30,2,48,70,0,1,0,78,4
"G1901390","2000","Iowa","19","190","Muscatine County","139","1390","Muscatine County",35746,271,80,349,23,280,2106,23,48,3,2502,291
"G1901410","2000","Iowa","19","190","O'Brien County","141","1410","O'Brien County",14623,46,22,76,7,61,184,6,3,2,64,8
"G1901430","2000","Iowa","19","190","Osceola County","143","1430","Osceola County",6812,8,18,14,0,26,54,0,0,1,59,11
"G1901450","2000","Iowa","19","190","Page County","145","1450","Page County",16153,277,80,83,6,112,162,5,3,0,77,18
"G1901470","2000","Iowa","19","190","Palo Alto County","147","1470","Palo Alto County",9956,9,17,35,3,50,51,0,2,0,16,8
"G1901490","2000","Iowa","19","190","Plymouth County","149","1490","Plymouth County",24215,67,35,78,12,114,178,5,1,2,103,39
"G1901510","2000","Iowa","19","190","Pocahontas County","151","1510","Pocahontas County",8490,21,14,16,2,42,41,0,1,0,24,11
"G1901530","2000","Iowa","19","190","Polk County","153","1530","Polk County",323785,17874,878,9943,554,5077,7132,239,123,124,7745,1127
"G1901550","2000","Iowa","19","190","Pottawattamie County","155","1550","Pottawattamie County",82667,658,280,435,33,739,1514,13,45,5,1083,232
"G1901570","2000","Iowa","19","190","Poweshiek County","157","1570","Poweshiek County",18096,101,34,210,7,141,106,2,10,1,85,22
"G1901590","2000","Iowa","19","190","Ringgold County","159","1590","Ringgold County",5406,6,12,9,0,23,12,0,0,0,1,0
"G1901610","2000","Iowa","19","190","Sac County","161","1610","Sac County",11300,29,10,18,5,56,59,1,0,0,41,10
"G1901630","2000","Iowa","19","190","Scott County","163","1630","Scott County",137382,9498,425,2505,172,2241,3099,191,75,29,2434,617
"G1901650","2000","Iowa","19","190","Shelby County","165","1650","Shelby County",12938,13,33,36,7,58,61,0,5,0,17,5
"G1901670","2000","Iowa","19","190","Sioux County","167","1670","Sioux County",30374,57,37,188,6,119,372,7,3,2,374,50
"G1901690","2000","Iowa","19","190","Story County","169","1690","Story County",72221,1441,116,4101,76,788,677,22,12,4,402,121
"G1901710","2000","Iowa","19","190","Tama County","171","1710","Tama County",16140,44,1046,36,2,156,222,2,56,0,342,57
"G1901730","2000","Iowa","19","190","Taylor County","173","1730","Taylor County",6633,2,7,24,5,22,166,0,0,1,74,24
"G1901750","2000","Iowa","19","190","Union County","175","1750","Union County",12044,28,19,31,3,59,73,0,2,0,37,13
"G1901770","2000","Iowa","19","190","Van Buren County","177","1770","Van Buren County",7659,5,14,22,1,48,42,0,0,5,11,2
"G1901790","2000","Iowa","19","190","Wapello County","179","1790","Wapello County",34339,329,84,240,19,241,370,8,18,0,360,43
"G1901810","2000","Iowa","19","190","Warren County","181","1810","Warren County",39635,106,66,171,12,240,254,2,5,3,106,71
"G1901830","2000","Iowa","19","190","Washington County","183","1830","Washington County",19838,58,37,54,20,99,221,2,3,4,292,42
"G1901850","2000","Iowa","19","190","Wayne County","185","1850","Wayne County",6614,4,6,14,7,37,34,0,2,0,6,6
"G1901870","2000","Iowa","19","190","Webster County","187","1870","Webster County",37166,1339,99,273,39,375,408,25,20,1,403,87
"G1901890","2000","Iowa","19","190","Winnebago County","189","1890","Winnebago County",11297,21,27,82,5,54,118,0,0,3,113,3
"G1901910","2000","Iowa","19","190","Winneshiek County","191","1910","Winneshiek County",20757,108,13,174,0,88,95,0,3,1,52,19
"G1901930","2000","Iowa","19","190","Woodbury County","193","1930","Woodbury County",86821,2013,1529,2520,72,1454,4054,84,224,24,4466,616
"G1901950","2000","Iowa","19","190","Worth County","195","1950","Worth County",7693,21,7,12,4,48,87,1,0,0,29,7
"G1901970","2000","Iowa","19","190","Wright County","197","1970","Wright County",13489,19,22,27,12,59,261,5,4,1,403,32
"G2000010","2000","Kansas","20","200","Allen County","001","0010","Allen County",13516,233,104,38,3,213,121,1,8,0,120,28
"G2000030","2000","Kansas","20","200","Anderson County","003","0030","Anderson County",7857,25,52,20,0,68,43,1,8,0,27,9
"G2000050","2000","Kansas","20","200","Atchison County","005","0050","Atchison County",15170,883,88,66,11,229,199,10,5,1,75,37
"G2000070","2000","Kansas","20","200","Barber County","007","0070","Barber County",5105,16,30,5,0,44,46,4,1,0,47,9
"G2000090","2000","Kansas","20","200","Barton County","009","0090","Barton County",25094,304,131,62,7,263,1131,19,14,7,984,189
"G2000110","2000","Kansas","20","200","Bourbon County","011","0110","Bourbon County",14345,466,117,61,7,184,121,8,12,2,36,20
"G2000130","2000","Kansas","20","200","Brown County","013","0130","Brown County",9230,161,890,23,12,159,86,6,56,0,66,35
"G2000150","2000","Kansas","20","200","Butler County","015","0150","Butler County",55655,810,509,255,32,885,816,9,32,3,358,118
"G2000170","2000","Kansas","20","200","Chase County","017","0170","Chase County",2910,28,17,3,0,19,26,3,0,1,17,6
"G2000190","2000","Kansas","20","200","Chautauqua County","019","0190","Chautauqua County",4054,13,154,5,0,74,36,0,2,0,15,6
"G2000210","2000","Kansas","20","200","Cherokee County","021","0210","Cherokee County",20700,137,773,59,8,637,157,2,8,0,106,18
"G2000230","2000","Kansas","20","200","Cheyenne County","023","0230","Cheyenne County",3052,1,3,9,1,17,47,3,0,2,30,0
"G2000250","2000","Kansas","20","200","Clark County","025","0250","Clark County",2248,5,20,2,0,19,41,1,7,0,45,2
"G2000270","2000","Kansas","20","200","Clay County","027","0270","Clay County",8577,50,34,12,2,74,44,0,2,1,21,5
"G2000290","2000","Kansas","20","200","Cloud County","029","0290","Cloud County",10058,34,23,26,2,63,35,1,3,0,11,12
"G2000310","2000","Kansas","20","200","Coffey County","031","0310","Coffey County",8535,21,42,31,2,97,60,1,4,0,42,30
"G2000330","2000","Kansas","20","200","Comanche County","033","0330","Comanche County",1906,1,5,4,0,16,21,0,0,1,12,1
"G2000350","2000","Kansas","20","200","Cowley County","035","0350","Cowley County",32091,971,658,555,18,694,617,8,55,7,475,142
"G2000370","2000","Kansas","20","200","Crawford County","037","0370","Crawford County",35282,671,342,455,35,547,394,28,19,4,388,77
"G2000390","2000","Kansas","20","200","Decatur County","039","0390","Decatur County",3385,17,3,8,1,24,13,1,0,1,12,7
"G2000410","2000","Kansas","20","200","Dickinson County","041","0410","Dickinson County",18406,101,85,60,10,237,249,12,9,0,148,27
"G2000430","2000","Kansas","20","200","Doniphan County","043","0430","Doniphan County",7775,164,98,21,3,92,49,1,2,0,30,14
"G2000450","2000","Kansas","20","200","Douglas County","045","0450","Douglas County",84543,4148,2401,3149,133,2320,1517,90,160,32,1064,405
"G2000470","2000","Kansas","20","200","Edwards County","047","0470","Edwards County",3068,9,12,11,0,14,123,2,5,0,192,13
"G2000490","2000","Kansas","20","200","Elk County","049","0490","Elk County",3081,7,24,8,0,70,19,0,7,0,39,6
"G2000510","2000","Kansas","20","200","Ellis County","051","0510","Ellis County",26160,173,49,227,39,207,273,10,8,3,320,38
"G2000530","2000","Kansas","20","200","Ellsworth County","053","0530","Ellsworth County",5954,227,25,17,4,64,158,5,6,0,52,13
"G2000550","2000","Kansas","20","200","Finney County","055","0550","Finney County",20820,397,174,1161,28,395,7162,111,215,34,9288,738
"G2000570","2000","Kansas","20","200","Ford County","057","0570","Ford County",18607,469,148,690,19,294,5688,58,56,14,5877,538
"G2000590","2000","Kansas","20","200","Franklin County","059","0590","Franklin County",23193,287,195,78,6,375,363,12,37,0,188,50
"G2000610","2000","Kansas","20","200","Geary County","061","0610","Geary County",17187,6007,187,968,76,1160,736,150,23,30,1070,353
"G2000630","2000","Kansas","20","200","Gove County","063","0630","Gove County",2989,3,5,3,2,28,16,0,0,0,20,2
"G2000650","2000","Kansas","20","200","Graham County","065","0650","Graham County",2790,95,10,8,0,20,6,0,0,1,12,4
"G2000670","2000","Kansas","20","200","Grant County","067","0670","Grant County",5024,9,51,19,1,63,1066,8,17,10,1538,103
"G2000690","2000","Kansas","20","200","Gray County","069","0690","Gray County",5231,10,18,10,3,53,219,1,9,0,317,33
"G2000710","2000","Kansas","20","200","Greeley County","071","0710","Greeley County",1338,2,3,3,0,11,90,1,1,0,80,5
"G2000730","2000","Kansas","20","200","Greenwood County","073","0730","Greenwood County",7352,11,59,8,2,109,55,0,5,0,60,12
"G2000750","2000","Kansas","20","200","Hamilton County","075","0750","Hamilton County",2059,13,11,15,0,22,121,0,2,0,404,23
"G2000770","2000","Kansas","20","200","Harper County","077","0770","Harper County",6322,15,52,9,0,68,33,0,2,1,25,9
"G2000790","2000","Kansas","20","200","Harvey County","079","0790","Harvey County",28973,502,148,178,27,421,951,20,23,3,1342,281
"G2000810","2000","Kansas","20","200","Haskell County","081","0810","Haskell County",3188,7,25,27,0,45,476,1,0,0,493,45
"G2000830","2000","Kansas","20","200","Hodgeman County","083","0830","Hodgeman County",1992,19,3,0,0,15,37,0,2,0,10,7
"G2000850","2000","Kansas","20","200","Jackson County","085","0850","Jackson County",11344,66,819,23,2,214,74,1,47,1,47,19
"G2000870","2000","Kansas","20","200","Jefferson County","087","0870","Jefferson County",17683,65,170,32,5,235,135,4,0,1,72,24
"G2000890","2000","Kansas","20","200","Jewell County","089","0890","Jewell County",3723,1,13,3,0,24,22,0,0,0,2,3
"G2000910","2000","Kansas","20","200","Johnson County","091","0910","Johnson County",401428,11568,1312,12846,459,5516,9562,212,169,78,6517,1419
"G2000930","2000","Kansas","20","200","Kearny County","093","0930","Kearny County",3223,20,31,18,3,33,417,5,8,0,709,64
"G2000950","2000","Kansas","20","200","Kingman County","095","0950","Kingman County",8368,17,45,22,2,94,84,1,5,1,28,6
"G2000970","2000","Kansas","20","200","Kiowa County","097","0970","Kiowa County",3155,7,18,9,3,19,31,0,2,0,29,5
"G2000990","2000","Kansas","20","200","Labette County","099","0990","Labette County",20043,1050,427,71,28,516,343,14,18,5,246,74
"G2001010","2000","Kansas","20","200","Lane County","101","1010","Lane County",2091,0,1,3,0,29,15,0,0,0,11,5
"G2001030","2000","Kansas","20","200","Leavenworth County","103","1030","Leavenworth County",56355,7018,461,811,132,1294,1469,142,49,10,721,229
"G2001050","2000","Kansas","20","200","Lincoln County","105","1050","Lincoln County",3491,4,14,4,3,25,26,0,3,0,6,2
"G2001070","2000","Kansas","20","200","Linn County","107","1070","Linn County",9274,57,43,17,0,92,57,3,3,0,15,9
"G2001090","2000","Kansas","20","200","Logan County","109","1090","Logan County",2931,18,4,6,1,36,15,0,1,0,21,13
"G2001110","2000","Kansas","20","200","Lyon County","111","1110","Lyon County",27786,785,142,720,24,468,2138,30,26,15,3494,307
"G2001130","2000","Kansas","20","200","McPherson County","113","1130","McPherson County",28240,232,92,110,12,295,287,8,8,3,220,47
"G2001150","2000","Kansas","20","200","Marion County","115","1150","Marion County",12833,63,71,25,2,110,135,0,8,1,71,42
"G2001170","2000","Kansas","20","200","Marshall County","117","1170","Marshall County",10716,24,38,22,2,80,45,1,2,1,26,8
"G2001190","2000","Kansas","20","200","Meade County","119","1190","Meade County",4019,16,18,10,10,53,200,2,7,0,279,17
"G2001210","2000","Kansas","20","200","Miami County","121","1210","Miami County",26924,429,135,52,13,347,282,7,12,0,111,39
"G2001230","2000","Kansas","20","200","Mitchell County","123","1230","Mitchell County",6732,35,26,21,5,52,34,1,2,2,11,11
"G2001250","2000","Kansas","20","200","Montgomery County","125","1250","Montgomery County",30615,2163,1118,169,8,1061,480,36,39,10,402,151
"G2001270","2000","Kansas","20","200","Morris County","127","1270","Morris County",5871,21,18,13,1,44,80,0,2,2,42,10
"G2001290","2000","Kansas","20","200","Morton County","129","1290","Morton County",2891,7,33,37,2,33,199,0,7,0,261,26
"G2001310","2000","Kansas","20","200","Nemaha County","131","1310","Nemaha County",10492,51,24,17,0,57,48,2,1,0,18,7
"G2001330","2000","Kansas","20","200","Neosho County","133","1330","Neosho County",15876,140,159,58,6,264,254,8,7,0,173,52
"G2001350","2000","Kansas","20","200","Ness County","135","1350","Ness County",3369,1,5,3,0,24,24,1,3,0,17,7
"G2001370","2000","Kansas","20","200","Norton County","137","1370","Norton County",5485,240,26,25,0,36,72,1,0,1,61,6
"G2001390","2000","Kansas","20","200","Osage County","139","1390","Osage County",16109,36,104,44,6,158,147,0,5,1,63,39
"G2001410","2000","Kansas","20","200","Osborne County","141","1410","Osborne County",4378,3,9,10,1,34,12,0,1,0,2,2
"G2001430","2000","Kansas","20","200","Ottawa County","143","1430","Ottawa County",5969,31,21,9,0,53,42,2,2,0,20,14
