GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA1970,B21AB1970,B21AC1970,B21AD1970,B21AE1970,B21AF1970,B21AG1970,B21AH1970,B21AI1970,B21AJ1970
"G2902170","1970","Missouri","29","290","Vernon County","217","2170","Vernon",8903,13,25,12,,10067,11,12,22,
"G2902190","1970","Missouri","29","290","Warren County","219","2190","Warren",4536,209,3,0,,4730,218,2,1,
"G2902210","1970","Missouri","29","290","Washington County","221","2210","Washington",7454,57,6,2,,7497,56,11,3,
"G2902230","1970","Missouri","29","290","Wayne County","223","2230","Wayne",4239,4,2,2,,4288,4,4,3,
"G2902250","1970","Missouri","29","290","Webster County","225","2250","Webster",7655,1,6,3,,7887,1,4,5,
"G2902270","1970","Missouri","29","290","Worth County","227","2270","Worth",1619,0,0,0,,1738,0,1,1,
"G2902290","1970","Missouri","29","290","Wright County","229","2290","Wright",6514,50,6,4,,7028,48,10,7,
"G2905100","1970","Missouri","29","290","St. Louis city","510","5100","St Louis City",164474,117401,304,1288,,200518,136790,371,1090,
"G3000010","1970","Montana","30","300","Beaverhead County","001","0010","Beaverhead",4192,5,16,6,,3946,2,15,5,
"G3000030","1970","Montana","30","300","Big Horn County","003","0030","Big Horn",3032,6,1900,52,,2986,3,2017,61,
"G3000050","1970","Montana","30","300","Blaine County","005","0050","Blaine",2658,0,818,11,,2485,0,744,11,
"G3000070","1970","Montana","30","300","Broadwater County","007","0070","Broadwater",1271,0,7,0,,1232,0,15,1,
"G3000090","1970","Montana","30","300","Carbon County","009","0090","Carbon",3529,4,15,11,,3493,3,14,11,
"G3000110","1970","Montana","30","300","Carter County","011","0110","Carter",1012,1,1,3,,935,0,2,2,
"G3000130","1970","Montana","30","300","Cascade County","013","0130","Cascade",39454,634,668,209,,39324,433,841,241,
"G3000150","1970","Montana","30","300","Chouteau County","015","0150","Chouteau",3235,0,82,7,,3071,0,71,7,
"G3000170","1970","Montana","30","300","Custer County","017","0170","Custer",5898,4,33,20,,6163,2,32,22,
"G3000190","1970","Montana","30","300","Daniels County","019","0190","Daniels",1559,0,9,0,,1506,0,7,2,
"G3000210","1970","Montana","30","300","Dawson County","021","0210","Dawson",5594,0,18,9,,5602,2,32,12,
"G3000230","1970","Montana","30","300","Deer Lodge County","023","0230","Deer Lodge",7652,86,140,40,,7592,20,100,22,
"G3000250","1970","Montana","30","300","Fallon County","025","0250","Fallon",1992,0,3,1,,2041,0,10,3,
"G3000270","1970","Montana","30","300","Fergus County","027","0270","Fergus",6267,14,35,10,,6236,10,30,9,
"G3000290","1970","Montana","30","300","Flathead County","029","0290","Flathead",19373,17,166,43,,19618,13,161,69,
"G3000310","1970","Montana","30","300","Gallatin County","031","0310","Gallatin",16439,24,52,103,,15764,15,47,61,
"G3000330","1970","Montana","30","300","Garfield County","033","0330","Garfield",949,0,0,1,,845,0,0,1,
"G3000350","1970","Montana","30","300","Glacier County","035","0350","Glacier",3129,2,2231,20,,3038,1,2345,17,
"G3000370","1970","Montana","30","300","Golden Valley County","037","0370","Golden Valley",478,0,1,0,,452,0,0,0,
"G3000390","1970","Montana","30","300","Granite County","039","0390","Granite",1390,0,9,0,,1326,0,11,1,
"G3000410","1970","Montana","30","300","Hill County","041","0410","Hill",7909,50,782,38,,7688,29,825,37,
"G3000430","1970","Montana","30","300","Jefferson County","043","0430","Jefferson",2615,3,39,7,,2536,5,25,8,
"G3000450","1970","Montana","30","300","Judith Basin County","045","0450","Judith Basin",1372,1,6,1,,1284,1,1,1,
"G3000470","1970","Montana","30","300","Lake County","047","0470","Lake",6089,13,1146,13,,6113,3,1053,15,
"G3000490","1970","Montana","30","300","Lewis and Clark County","049","0490","Lewis And Clark",15783,45,216,48,,16843,24,270,52,
"G3000510","1970","Montana","30","300","Liberty County","051","0510","Liberty",1195,0,4,1,,1152,0,5,2,
"G3000530","1970","Montana","30","300","Lincoln County","053","0530","Lincoln",9194,4,110,18,,8621,0,99,17,
"G3000550","1970","Montana","30","300","McCone County","055","0550","Mc Cone",1500,0,7,0,,1357,0,10,1,
"G3000570","1970","Montana","30","300","Madison County","057","0570","Madison",2522,2,47,5,,2400,1,31,6,
"G3000590","1970","Montana","30","300","Meagher County","059","0590","Meagher",1141,1,8,3,,956,0,4,9,
"G3000610","1970","Montana","30","300","Mineral County","061","0610","Mineral",1489,2,11,2,,1447,0,5,2,
"G3000630","1970","Montana","30","300","Missoula County","063","0630","Missoula",28713,45,310,107,,28608,33,350,97,
"G3000650","1970","Montana","30","300","Musselshell County","065","0650","Musselshell",1887,0,2,2,,1842,0,0,1,
"G3000670","1970","Montana","30","300","Park County","067","0670","Park",5476,2,19,11,,5662,2,13,12,
"G3000690","1970","Montana","30","300","Petroleum County","069","0690","Petroleum",374,0,2,0,,299,0,0,0,
"G3000710","1970","Montana","30","300","Phillips County","071","0710","Phillips",2621,0,130,8,,2494,1,128,4,
"G3000730","1970","Montana","30","300","Pondera County","073","0730","Pondera",2995,1,266,6,,3060,0,280,3,
"G3000750","1970","Montana","30","300","Powder River County","075","0750","Powder River",1432,1,22,0,,1391,0,12,4,
"G3000770","1970","Montana","30","300","Powell County","077","0770","Powell",3400,2,83,12,,3139,0,15,9,
"G3000790","1970","Montana","30","300","Prairie County","079","0790","Prairie",891,0,7,0,,848,0,6,0,
"G3000810","1970","Montana","30","300","Ravalli County","081","0810","Ravalli",6946,104,73,15,,7186,1,69,15,
"G3000830","1970","Montana","30","300","Richland County","083","0830","Richland",4828,0,20,12,,4949,1,20,7,
"G3000850","1970","Montana","30","300","Roosevelt County","085","0850","Roosevelt",3592,2,1532,30,,3609,2,1578,20,
"G3000870","1970","Montana","30","300","Rosebud County","087","0870","Rosebud",2164,1,884,2,,2039,2,936,4,
"G3000890","1970","Montana","30","300","Sanders County","089","0890","Sanders",3415,0,190,5,,3282,1,194,6,
"G3000910","1970","Montana","30","300","Sheridan County","091","0910","Sheridan",2913,1,25,1,,2817,0,17,5,
"G3000930","1970","Montana","30","300","Silver Bow County","093","0930","Silver Bow",20198,24,172,55,,21277,29,187,39,
"G3000950","1970","Montana","30","300","Stillwater County","095","0950","Stillwater",2317,3,13,5,,2278,3,10,3,
"G3000970","1970","Montana","30","300","Sweet Grass County","097","0970","Sweet Grass",1555,0,1,0,,1423,0,1,0,
"G3000990","1970","Montana","30","300","Teton County","099","0990","Teton",3130,2,20,0,,2936,2,25,1,
"G3001010","1970","Montana","30","300","Toole County","101","1010","Toole",2865,0,39,2,,2906,0,24,3,
"G3001030","1970","Montana","30","300","Treasure County","103","1030","Treasure",527,0,0,3,,537,0,1,1,
"G3001050","1970","Montana","30","300","Valley County","105","1050","Valley",5337,13,490,12,,5121,5,482,11,
"G3001070","1970","Montana","30","300","Wheatland County","107","1070","Wheatland",1302,0,10,3,,1205,0,7,2,
"G3001090","1970","Montana","30","300","Wibaux County","109","1090","Wibaux",740,0,0,1,,724,0,0,0,
"G3001110","1970","Montana","30","300","Yellowstone County","111","1110","Yellowstone",41649,135,513,163,,44116,92,550,149,
"G3001130","1970","Montana","30","300","Yellowstone National Park","113","1130","Yellowstone National Park",32,0,0,0,,32,0,0,0,
"G3100010","1970","Nebraska","31","310","Adams County","001","0010","Adams",14556,61,22,34,,15769,62,18,31,
"G3100030","1970","Nebraska","31","310","Antelope County","003","0030","Antelope",4394,0,3,2,,4640,0,2,6,
"G3100050","1970","Nebraska","31","310","Arthur County","005","0050","Arthur",313,0,0,0,,292,0,0,1,
"G3100070","1970","Nebraska","31","310","Banner County","007","0070","Banner",509,0,0,0,,523,1,1,0,
"G3100090","1970","Nebraska","31","310","Blaine County","009","0090","Blaine",429,0,0,0,,415,0,2,1,
"G3100110","1970","Nebraska","31","310","Boone County","011","0110","Boone",4122,1,0,4,,4058,0,3,2,
"G3100130","1970","Nebraska","31","310","Box Butte County","013","0130","Box Butte",4685,17,158,40,,4984,19,149,42,
"G3100150","1970","Nebraska","31","310","Boyd County","015","0150","Boyd",1903,0,6,1,,1833,0,9,0,
"G3100170","1970","Nebraska","31","310","Brown County","017","0170","Brown",1940,0,11,2,,2051,2,7,8,
"G3100190","1970","Nebraska","31","310","Buffalo County","019","0190","Buffalo",15180,72,43,39,,15818,15,30,25,
"G3100210","1970","Nebraska","31","310","Burt County","021","0210","Burt",4491,1,32,7,,4675,2,36,3,
"G3100230","1970","Nebraska","31","310","Butler County","023","0230","Butler",4750,0,2,4,,4700,0,2,3,
"G3100250","1970","Nebraska","31","310","Cass County","025","0250","Cass",8899,9,11,17,,9106,5,6,23,
"G3100270","1970","Nebraska","31","310","Cedar County","027","0270","Cedar",6106,1,12,4,,6060,3,4,2,
"G3100290","1970","Nebraska","31","310","Chase County","029","0290","Chase",1984,0,0,1,,2144,0,0,0,
"G3100310","1970","Nebraska","31","310","Cherry County","031","0310","Cherry",3430,2,42,7,,3315,2,43,5,
"G3100330","1970","Nebraska","31","310","Cheyenne County","033","0330","Cheyenne",5216,4,3,13,,5513,8,10,11,
"G3100350","1970","Nebraska","31","310","Clay County","035","0350","Clay",4040,1,5,6,,4204,1,3,6,
"G3100370","1970","Nebraska","31","310","Colfax County","037","0370","Colfax",4658,0,2,4,,4829,0,2,3,
"G3100390","1970","Nebraska","31","310","Cuming County","039","0390","Cuming",6008,0,1,1,,6019,1,3,1,
"G3100410","1970","Nebraska","31","310","Custer County","041","0410","Custer",6871,1,3,7,,7183,0,14,13,
"G3100430","1970","Nebraska","31","310","Dakota County","043","0430","Dakota",6379,23,70,10,,6553,16,80,6,
"G3100450","1970","Nebraska","31","310","Dawes County","045","0450","Dawes",4654,53,77,22,,4798,16,55,18,
"G3100470","1970","Nebraska","31","310","Dawson County","047","0470","Dawson",9460,3,5,22,,9941,5,4,27,
"G3100490","1970","Nebraska","31","310","Deuel County","049","0490","Deuel",1335,0,3,3,,1370,0,2,4,
"G3100510","1970","Nebraska","31","310","Dixon County","051","0510","Dixon",3732,0,2,2,,3710,1,1,5,
"G3100530","1970","Nebraska","31","310","Dodge County","053","0530","Dodge",16625,19,33,21,,17999,9,52,24,
"G3100550","1970","Nebraska","31","310","Douglas County","055","0550","Douglas",169076,16369,579,594,,183205,18353,615,664,
"G3100570","1970","Nebraska","31","310","Dundy County","057","0570","Dundy",1442,1,0,0,,1482,0,0,1,
"G3100590","1970","Nebraska","31","310","Fillmore County","059","0590","Fillmore",3901,5,2,9,,4188,10,21,1,
"G3100610","1970","Nebraska","31","310","Franklin County","061","0610","Franklin",2251,1,0,0,,2309,2,1,2,
"G3100630","1970","Nebraska","31","310","Frontier County","063","0630","Frontier",2100,1,3,0,,1874,0,3,1,
"G3100650","1970","Nebraska","31","310","Furnas County","065","0650","Furnas",3308,0,2,2,,3578,1,4,2,
"G3100670","1970","Nebraska","31","310","Gage County","067","0670","Gage",12521,72,25,19,,12999,42,14,27,
"G3100690","1970","Nebraska","31","310","Garden County","069","0690","Garden",1438,0,5,1,,1482,1,2,0,
"G3100710","1970","Nebraska","31","310","Garfield County","071","0710","Garfield",1151,0,2,0,,1255,1,0,2,
"G3100730","1970","Nebraska","31","310","Gosper County","073","0730","Gosper",1108,0,0,1,,1069,0,0,0,
"G3100750","1970","Nebraska","31","310","Grant County","075","0750","Grant",506,0,0,3,,508,0,1,1,
"G3100770","1970","Nebraska","31","310","Greeley County","077","0770","Greeley",1992,0,0,0,,2007,0,1,0,
"G3100790","1970","Nebraska","31","310","Hall County","079","0790","Hall",20375,50,26,35,,22258,44,28,35,
"G3100810","1970","Nebraska","31","310","Hamilton County","081","0810","Hamilton",4420,0,3,3,,4430,2,4,5,
"G3100830","1970","Nebraska","31","310","Harlan County","083","0830","Harlan",2139,0,0,1,,2212,1,1,3,
"G3100850","1970","Nebraska","31","310","Hayes County","085","0850","Hayes",787,0,0,0,,741,0,0,2,
"G3100870","1970","Nebraska","31","310","Hitchcock County","087","0870","Hitchcock",2029,4,0,5,,2002,5,1,5,
"G3100890","1970","Nebraska","31","310","Holt County","089","0890","Holt",6397,0,3,1,,6527,1,0,4,
"G3100910","1970","Nebraska","31","310","Hooker County","091","0910","Hooker",461,0,0,0,,478,0,0,0,
"G3100930","1970","Nebraska","31","310","Howard County","093","0930","Howard",3385,0,15,1,,3381,0,23,2,
"G3100950","1970","Nebraska","31","310","Jefferson County","095","0950","Jefferson",5100,4,2,7,,5308,1,8,6,
"G3100970","1970","Nebraska","31","310","Johnson County","097","0970","Johnson",2837,0,2,1,,2902,0,0,1,
"G3100990","1970","Nebraska","31","310","Kearney County","099","0990","Kearney",3268,0,0,3,,3433,1,0,2,
"G3101010","1970","Nebraska","31","310","Keith County","101","1010","Keith",4120,0,12,0,,4343,1,10,1,
"G3101030","1970","Nebraska","31","310","Keya Paha County","103","1030","Keya Paha",670,0,2,0,,668,0,0,0,
"G3101050","1970","Nebraska","31","310","Kimball County","105","1050","Kimball",2992,0,2,4,,3008,1,2,0,
"G3101070","1970","Nebraska","31","310","Knox County","107","1070","Knox",5775,0,145,3,,5679,1,118,2,
"G3101090","1970","Nebraska","31","310","Lancaster County","109","1090","Lancaster",79775,1324,277,456,,84403,1108,254,375,
"G3101110","1970","Nebraska","31","310","Lincoln County","111","1110","Lincoln",14236,43,29,108,,14988,37,19,78,
"G3101130","1970","Nebraska","31","310","Logan County","113","1130","Logan",499,2,0,0,,489,0,1,0,
"G3101150","1970","Nebraska","31","310","Loup County","115","1150","Loup",420,0,0,0,,433,1,0,0,
"G3101170","1970","Nebraska","31","310","McPherson County","117","1170","Mc Pherson",312,0,0,0,,310,0,1,0,
"G3101190","1970","Nebraska","31","310","Madison County","119","1190","Madison",13101,18,86,13,,14091,10,67,16,
"G3101210","1970","Nebraska","31","310","Merrick County","121","1210","Merrick",4323,2,5,5,,4408,1,4,3,
"G3101230","1970","Nebraska","31","310","Morrill County","123","1230","Morrill",2864,1,21,2,,2917,1,6,1,
"G3101250","1970","Nebraska","31","310","Nance County","125","1250","Nance",2511,5,2,3,,2604,6,7,4,
"G3101270","1970","Nebraska","31","310","Nemaha County","127","1270","Nemaha",4371,27,3,10,,4541,11,5,8,
"G3101290","1970","Nebraska","31","310","Nuckolls County","129","1290","Nuckolls",3565,0,2,2,,3831,1,1,2,
"G3101310","1970","Nebraska","31","310","Otoe County","131","1310","Otoe",7464,9,6,10,,8060,13,6,8,
"G3101330","1970","Nebraska","31","310","Pawnee County","133","1330","Pawnee",2196,0,1,0,,2275,1,0,0,
"G3101350","1970","Nebraska","31","310","Perkins County","135","1350","Perkins",1727,0,0,1,,1693,1,0,1,
"G3101370","1970","Nebraska","31","310","Phelps County","137","1370","Phelps",4533,0,1,12,,4987,4,1,15,
"G3101390","1970","Nebraska","31","310","Pierce County","139","1390","Pierce",4139,0,3,3,,4340,0,3,5,
"G3101410","1970","Nebraska","31","310","Platte County","141","1410","Platte",12930,1,6,17,,13526,4,4,20,
"G3101430","1970","Nebraska","31","310","Polk County","143","1430","Polk",3138,0,0,0,,3322,2,5,1,
"G3101450","1970","Nebraska","31","310","Red Willow County","145","1450","Red Willow",5884,12,5,11,,6249,7,9,14,
"G3101470","1970","Nebraska","31","310","Richardson County","147","1470","Richardson",5829,7,54,2,,6324,7,46,8,
"G3101490","1970","Nebraska","31","310","Rock County","149","1490","Rock",1067,0,1,0,,1163,0,0,0,
"G3101510","1970","Nebraska","31","310","Saline County","151","1510","Saline",6261,26,4,9,,6489,12,4,4,
"G3101530","1970","Nebraska","31","310","Sarpy County","153","1530","Sarpy",31933,869,48,139,,29786,616,59,246,
"G3101550","1970","Nebraska","31","310","Saunders County","155","1550","Saunders",8542,18,5,20,,8375,15,5,38,
"G3101570","1970","Nebraska","31","310","Scotts Bluff County","157","1570","Scotts Bluff",17525,98,214,149,,17995,63,226,162,
"G3101590","1970","Nebraska","31","310","Seward County","159","1590","Seward",7261,6,0,6,,7176,4,1,6,
"G3101610","1970","Nebraska","31","310","Sheridan County","161","1610","Sheridan",3351,2,172,6,,3610,0,140,4,
"G3101630","1970","Nebraska","31","310","Sherman County","163","1630","Sherman",2385,1,0,1,,2337,0,1,0,
"G3101650","1970","Nebraska","31","310","Sioux County","165","1650","Sioux",1014,1,8,1,,1001,1,8,0,
"G3101670","1970","Nebraska","31","310","Stanton County","167","1670","Stanton",2855,0,2,2,,2892,1,1,5,
"G3101690","1970","Nebraska","31","310","Thayer County","169","1690","Thayer",3730,1,5,5,,4024,6,7,1,
"G3101710","1970","Nebraska","31","310","Thomas County","171","1710","Thomas",479,0,0,0,,475,0,0,0,
"G3101730","1970","Nebraska","31","310","Thurston County","173","1730","Thurston",2489,0,944,4,,2535,0,967,3,
"G3101750","1970","Nebraska","31","310","Valley County","175","1750","Valley",2862,0,3,0,,2916,0,1,1,
"G3101770","1970","Nebraska","31","310","Washington County","177","1770","Washington",6602,13,28,6,,6617,18,23,3,
"G3101790","1970","Nebraska","31","310","Wayne County","179","1790","Wayne",5211,4,2,9,,5159,3,8,4,
"G3101810","1970","Nebraska","31","310","Webster County","181","1810","Webster",3154,2,2,2,,3311,3,1,2,
"G3101830","1970","Nebraska","31","310","Wheeler County","183","1830","Wheeler",519,0,0,0,,534,0,0,1,
"G3101850","1970","Nebraska","31","310","York County","185","1850","York",6567,24,7,20,,7011,27,16,13,
"G3200010","1970","Nevada","32","320","Churchill County","001","0010","Churchill",5130,83,193,82,,4663,52,226,84,
"G3200030","1970","Nevada","32","320","Clark County","003","0030","Clark",124628,12302,574,1388,,119910,12458,557,1471,
"G3200050","1970","Nevada","32","320","Douglas County","005","0050","Douglas",3360,1,103,17,,3289,0,91,21,
"G3200070","1970","Nevada","32","320","Elko County","007","0070","Elko",6437,65,642,74,,5992,35,668,45,
"G3200090","1970","Nevada","32","320","Esmeralda County","009","0090","Esmeralda",334,1,15,0,,266,0,13,0,
"G3200110","1970","Nevada","32","320","Eureka County","011","0110","Eureka",490,0,24,0,,413,0,20,1,
"G3200130","1970","Nevada","32","320","Humboldt County","013","0130","Humboldt",2991,36,234,45,,2744,26,285,14,
"G3200150","1970","Nevada","32","320","Lander County","015","0150","Lander",1331,1,58,2,,1192,0,80,2,
"G3200170","1970","Nevada","32","320","Lincoln County","017","0170","Lincoln",1196,0,23,3,,1292,7,30,6,
"G3200190","1970","Nevada","32","320","Lyon County","019","0190","Lyon",3970,5,255,9,,3718,1,254,9,
"G3200210","1970","Nevada","32","320","Mineral County","021","0210","Mineral",3056,234,289,34,,2877,239,293,29,
"G3200230","1970","Nevada","32","320","Nye County","023","0230","Nye",2987,33,118,20,,2310,8,109,14,
"G3200270","1970","Nevada","32","320","Pershing County","027","0270","Pershing",1291,1,56,13,,1222,3,70,14,
"G3200290","1970","Nevada","32","320","Storey County","029","0290","Storey",337,0,5,1,,340,8,4,0,
"G3200310","1970","Nevada","32","320","Washoe County","031","0310","Washoe",57592,1023,963,639,,58332,964,963,592,
"G3200330","1970","Nevada","32","320","White Pine County","033","0330","White Pine",4999,5,87,32,,4877,5,106,39,
"G3205100","1970","Nevada","32","320","Carson City","510","5100","Carson City City",7375,150,256,100,,7236,16,269,66,
"G3300010","1970","New Hampshire","33","330","Belknap County","001","0010","Belknap",15756,21,4,36,,16488,8,8,46,
"G3300030","1970","New Hampshire","33","330","Carroll County","003","0030","Carroll",9003,9,12,6,,9492,9,4,13,
"G3300050","1970","New Hampshire","33","330","Cheshire County","005","0050","Cheshire",25512,47,20,22,,26660,47,15,41,
"G3300070","1970","New Hampshire","33","330","Coos County","007","0070","Coos",16623,5,5,14,,17608,9,3,24,
"G3300090","1970","New Hampshire","33","330","Grafton County","009","0090","Grafton",27771,146,23,134,,26679,45,12,104,
"G3300110","1970","New Hampshire","33","330","Hillsborough County","011","0110","Hillsborough",107937,298,51,200,,114856,302,48,249,
"G3300130","1970","New Hampshire","33","330","Merrimack County","013","0130","Merrimack",38451,54,15,69,,42181,51,14,90,
"G3300150","1970","New Hampshire","33","330","Rockingham County","015","0150","Rockingham",68052,740,48,172,,69111,569,37,222,
"G3300170","1970","New Hampshire","33","330","Strafford County","017","0170","Strafford",34151,88,19,117,,35900,37,15,104,
"G3300190","1970","New Hampshire","33","330","Sullivan County","019","0190","Sullivan",15005,10,6,20,,15870,10,2,26,
"G3400010","1970","New Jersey","34","340","Atlantic County","001","0010","Atlantic",67344,13792,78,517,,76083,16611,110,508,
"G3400030","1970","New Jersey","34","340","Bergen County","003","0030","Bergen",418541,11357,150,2118,,449936,13558,193,2159,
"G3400050","1970","New Jersey","34","340","Burlington County","005","0050","Burlington",153700,15876,136,1002,,138761,12286,106,1265,
"G3400070","1970","New Jersey","34","340","Camden County","007","0070","Camden",193568,24585,121,1009,,207985,27733,160,1130,
"G3400090","1970","New Jersey","34","340","Cape May County","009","0090","Cape May",26633,2339,21,100,,27932,2433,13,83,
"G3400110","1970","New Jersey","34","340","Cumberland County","011","0110","Cumberland",49053,7872,87,623,,54295,8694,110,640,
"G3400130","1970","New Jersey","34","340","Essex County","013","0130","Essex",303366,129086,365,4388,,337621,150050,444,4666,
"G3400150","1970","New Jersey","34","340","Gloucester County","015","0150","Gloucester",76938,6970,68,271,,80604,7474,96,260,
"G3400170","1970","New Jersey","34","340","Hudson County","017","0170","Hudson",258600,28081,229,2981,,283178,33014,254,2929,
"G3400190","1970","New Jersey","34","340","Hunterdon County","019","0190","Hunterdon",33814,690,14,90,,34530,476,9,95,
"G3400210","1970","New Jersey","34","340","Mercer County","021","0210","Mercer",122783,24032,105,909,,129419,25770,129,821,
"G3400230","1970","New Jersey","34","340","Middlesex County","023","0230","Middlesex",274370,13156,146,1413,,280227,12911,157,1433,
"G3400250","1970","New Jersey","34","340","Monmouth County","025","0250","Monmouth",204455,18265,185,1171,,213897,20010,190,1206,
"G3400270","1970","New Jersey","34","340","Morris County","027","0270","Morris",182310,3961,68,770,,190958,4522,72,793,
"G3400290","1970","New Jersey","34","340","Ocean County","029","0290","Ocean",97564,3003,55,273,,103918,3258,75,324,
"G3400310","1970","New Jersey","34","340","Passaic County","031","0310","Passaic",195086,23319,146,1614,,211847,26880,166,1724,
"G3400330","1970","New Jersey","34","340","Salem County","033","0330","Salem",25168,4449,17,54,,25797,4784,12,65,
"G3400350","1970","New Jersey","34","340","Somerset County","035","0350","Somerset",93908,3646,33,507,,96226,3520,49,483,
"G3400370","1970","New Jersey","34","340","Sussex County","037","0370","Sussex",37840,169,19,72,,39184,142,26,76,
"G3400390","1970","New Jersey","34","340","Union County","039","0390","Union",230234,28711,107,1296,,249299,32012,158,1299,
"G3400410","1970","New Jersey","34","340","Warren County","041","0410","Warren",34940,397,13,61,,37996,398,14,60,
"G3500010","1970","New Mexico","35","350","Bernalillo County","001","0010","Bernalillo",146564,3185,2755,1152,,154219,3504,3084,1311,
"G3500030","1970","New Mexico","35","350","Catron County","003","0030","Catron",1099,6,5,9,,1060,1,5,13,
"G3500050","1970","New Mexico","35","350","Chaves County","005","0050","Chaves",19911,667,291,169,,21030,751,312,204,
"G3500070","1970","New Mexico","35","350","Colfax County","007","0070","Colfax",6077,40,23,24,,5934,22,22,28,
"G3500090","1970","New Mexico","35","350","Curry County","009","0090","Curry",18425,1355,60,253,,17910,1170,56,288,
"G3500110","1970","New Mexico","35","350","De Baca County","011","0110","De Baca",1239,3,1,2,,1298,1,1,2,
"G3500130","1970","New Mexico","35","350","Doña Ana County","013","0130","Dona Ana",33698,700,121,398,,33747,638,86,385,
"G3500150","1970","New Mexico","35","350","Eddy County","015","0150","Eddy",19438,433,51,101,,20487,466,32,111,
"G3500170","1970","New Mexico","35","350","Grant County","017","0170","Grant",10737,64,39,80,,10908,51,45,106,
"G3500190","1970","New Mexico","35","350","Guadalupe County","019","0190","Guadalupe",2467,3,0,12,,2479,2,0,6,
"G3500210","1970","New Mexico","35","350","Harding County","021","0210","Harding",690,0,6,0,,651,0,1,0,
"G3500230","1970","New Mexico","35","350","Hidalgo County","023","0230","Hidalgo",2302,6,6,16,,2365,13,14,12,
"G3500250","1970","New Mexico","35","350","Lea County","025","0250","Lea",23055,1257,94,198,,23353,1353,81,163,
"G3500270","1970","New Mexico","35","350","Lincoln County","027","0270","Lincoln",3607,25,41,37,,3761,16,41,32,
"G3500280","1970","New Mexico","35","350","Los Alamos County","028","0280","Los Alamos",7632,34,38,36,,7371,27,33,27,
"G3500290","1970","New Mexico","35","350","Luna County","029","0290","Luna",5568,121,3,30,,5834,113,6,31,
"G3500310","1970","New Mexico","35","350","McKinley County","031","0310","Mc Kinley",7822,204,12736,150,,8175,206,13771,144,
"G3500330","1970","New Mexico","35","350","Mora County","033","0330","Mora",2354,1,1,3,,2306,0,1,7,
"G3500350","1970","New Mexico","35","350","Otero County","035","0350","Otero",19248,1022,769,183,,18028,828,851,168,
"G3500370","1970","New Mexico","35","350","Quay County","037","0370","Quay",5209,58,11,40,,5465,64,7,49,
"G3500390","1970","New Mexico","35","350","Rio Arriba County","039","0390","Rio Arriba",10908,26,1314,103,,11258,23,1441,97,
"G3500410","1970","New Mexico","35","350","Roosevelt County","041","0410","Roosevelt",8068,52,38,81,,8035,61,59,85,
"G3500430","1970","New Mexico","35","350","Sandoval County","043","0430","Sandoval",5287,14,3359,50,,5284,5,3437,56,
"G3500450","1970","New Mexico","35","350","San Juan County","045","0450","San Juan",16575,149,8803,109,,16980,152,9636,113,
"G3500470","1970","New Mexico","35","350","San Miguel County","047","0470","San Miguel",10821,57,41,103,,10758,35,50,86,
"G3500490","1970","New Mexico","35","350","Santa Fe County","049","0490","Santa Fe",25391,179,535,127,,26771,89,561,103,
"G3500510","1970","New Mexico","35","350","Sierra County","051","0510","Sierra",3501,3,9,17,,3626,5,7,21,
"G3500530","1970","New Mexico","35","350","Socorro County","053","0530","Socorro",4612,39,349,60,,4274,28,358,43,
"G3500550","1970","New Mexico","35","350","Taos County","055","0550","Taos",7750,13,607,127,,8268,15,586,150,
"G3500570","1970","New Mexico","35","350","Torrance County","057","0570","Torrance",2642,0,1,17,,2615,0,6,9,
"G3500590","1970","New Mexico","35","350","Union County","059","0590","Union",2322,1,8,16,,2546,2,3,27,
"G3500610","1970","New Mexico","35","350","Valencia County","061","0610","Valencia",17101,116,2920,133,,16899,81,3160,129,
"G3600010","1970","New York","36","360","Albany County","001","0010","Albany",127903,7361,89,578,,142042,8111,109,549,
"G3600030","1970","New York","36","360","Allegany County","003","0030","Allegany",22825,77,12,36,,23382,68,13,45,
"G3600050","1970","New York","36","360","Bronx County","005","0050","Bronx",507556,163547,764,15329,,573303,194134,995,16073,
"G3600070","1970","New York","36","360","Broome County","007","0070","Broome",105408,1129,57,376,,113291,1116,72,366,
"G3600090","1970","New York","36","360","Cattaraugus County","009","0090","Cattaraugus",39088,282,619,40,,40626,246,699,66,
"G3600110","1970","New York","36","360","Cayuga County","011","0110","Cayuga",36578,1297,21,20,,38950,505,15,53,
"G3600130","1970","New York","36","360","Chautauqua County","013","0130","Chautauqua",69767,736,119,200,,75450,718,111,204,
"G3600150","1970","New York","36","360","Chemung County","015","0150","Chemung",46308,1960,40,70,,51620,1415,43,81,
"G3600170","1970","New York","36","360","Chenango County","017","0170","Chenango",22436,131,20,41,,23574,97,19,50,
"G3600190","1970","New York","36","360","Clinton County","019","0190","Clinton",34763,1929,23,109,,35449,505,24,132,
"G3600210","1970","New York","36","360","Columbia County","021","0210","Columbia",24183,809,12,32,,25411,994,16,62,
"G3600230","1970","New York","36","360","Cortland County","023","0230","Cortland",21800,72,25,28,,23851,65,24,29,
"G3600250","1970","New York","36","360","Delaware County","025","0250","Delaware",22136,165,16,56,,22178,95,12,60,
"G3600270","1970","New York","36","360","Dutchess County","027","0270","Dutchess",100758,7784,81,767,,105444,6616,87,758,
