GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AE7AA1990,AE7AB1990,AE7AC1990,AE7AD1990,AE7AE1990,AE7AF1990,AE7AG1990,AE7AH1990,AE7AI1990,AE7AJ1990,AE7AK1990,AE7AL1990
"G2901830","1990","Missouri","29","290","St. Charles County","183","1830","St. Charles County",203705,4917,509,1394,74,,1719,46,19,37,487,
"G2901850","1990","Missouri","29","290","St. Clair County","185","1850","St. Clair County",8356,22,41,5,0,,23,0,0,6,4,
"G2901860","1990","Missouri","29","290","Ste. Genevieve County","186","1860","Ste. Genevieve County",15888,45,30,24,1,,37,0,1,0,11,
"G2901870","1990","Missouri","29","290","St. Francois County","187","1870","St. Francois County",47489,945,103,120,8,,153,17,4,3,62,
"G2901890","1990","Missouri","29","290","St. Louis County","189","1890","St. Louis County",829052,138786,1358,13936,586,,7180,532,119,231,1749,
"G2901950","1990","Missouri","29","290","Saline County","195","1950","Saline County",21862,1342,45,55,11,,112,10,0,6,80,
"G2901970","1990","Missouri","29","290","Schuyler County","197","1970","Schuyler County",4207,0,8,3,0,,10,0,0,1,7,
"G2901990","1990","Missouri","29","290","Scotland County","199","1990","Scotland County",4797,3,10,0,0,,11,0,0,0,1,
"G2902010","1990","Missouri","29","290","Scott County","201","2010","Scott County",35537,3486,82,62,3,,123,11,4,6,62,
"G2902030","1990","Missouri","29","290","Shannon County","203","2030","Shannon County",7559,3,25,4,0,,14,0,2,0,6,
"G2902050","1990","Missouri","29","290","Shelby County","205","2050","Shelby County",6841,55,18,3,2,,17,1,0,0,5,
"G2902070","1990","Missouri","29","290","Stoddard County","207","2070","Stoddard County",28249,408,58,41,7,,98,1,0,6,27,
"G2902090","1990","Missouri","29","290","Stone County","209","2090","Stone County",18790,6,131,37,0,,93,0,7,0,14,
"G2902110","1990","Missouri","29","290","Sullivan County","211","2110","Sullivan County",6281,1,14,2,0,,23,0,0,0,5,
"G2902130","1990","Missouri","29","290","Taney County","213","2130","Taney County",25119,16,147,81,4,,132,0,5,2,55,
"G2902150","1990","Missouri","29","290","Texas County","215","2150","Texas County",21203,16,82,59,3,,91,0,2,1,19,
"G2902170","1990","Missouri","29","290","Vernon County","217","2170","Vernon County",18703,59,108,65,4,,84,0,5,0,13,
"G2902190","1990","Missouri","29","290","Warren County","219","2190","Warren County",18790,507,45,30,10,,113,6,1,3,29,
"G2902210","1990","Missouri","29","290","Washington County","221","2210","Washington County",19863,378,40,12,4,,51,0,7,11,14,
"G2902230","1990","Missouri","29","290","Wayne County","223","2230","Wayne County",11437,7,45,9,1,,34,0,0,0,10,
"G2902250","1990","Missouri","29","290","Webster County","225","2250","Webster County",23232,190,145,45,1,,90,0,3,0,47,
"G2902270","1990","Missouri","29","290","Worth County","227","2270","Worth County",2424,1,1,5,0,,1,0,0,0,8,
"G2902290","1990","Missouri","29","290","Wright County","229","2290","Wright County",16524,36,117,12,8,,51,0,2,0,8,
"G2905100","1990","Missouri","29","290","St. Louis city","510","5100","St. Louis city",198956,187805,874,3616,310,,3129,603,76,117,1199,
"G3000010","1990","Montana","30","300","Beaverhead County","001","0010","Beaverhead County",8138,8,116,29,0,,56,0,5,0,72,
"G3000030","1990","Montana","30","300","Big Horn County","003","0030","Big Horn County",4801,16,6180,46,0,,115,2,109,0,68,
"G3000050","1990","Montana","30","300","Blaine County","005","0050","Blaine County",4026,6,2636,6,0,,14,0,28,0,12,
"G3000070","1990","Montana","30","300","Broadwater County","007","0070","Broadwater County",3235,1,42,5,2,,19,0,3,0,11,
"G3000090","1990","Montana","30","300","Carbon County","009","0090","Carbon County",7928,3,41,17,1,,49,0,1,0,40,
"G3000110","1990","Montana","30","300","Carter County","011","0110","Carter County",1480,0,9,2,0,,7,0,0,0,5,
"G3000130","1990","Montana","30","300","Cascade County","013","0130","Cascade County",71569,1018,2921,751,34,,776,43,151,41,387,
"G3000150","1990","Montana","30","300","Chouteau County","015","0150","Chouteau County",5205,4,210,8,0,,16,0,2,2,5,
"G3000170","1990","Montana","30","300","Custer County","017","0170","Custer County",11309,11,191,26,0,,89,1,5,1,64,
"G3000190","1990","Montana","30","300","Daniels County","019","0190","Daniels County",2230,0,6,18,0,,12,0,0,0,0,
"G3000210","1990","Montana","30","300","Dawson County","021","0210","Dawson County",9341,0,72,28,0,,35,0,11,0,18,
"G3000230","1990","Montana","30","300","Deer Lodge County","023","0230","Deer Lodge County",9816,29,250,21,5,,89,0,10,1,57,
"G3000250","1990","Montana","30","300","Fallon County","025","0250","Fallon County",3075,0,9,13,0,,3,0,0,0,3,
"G3000270","1990","Montana","30","300","Fergus County","027","0270","Fergus County",11874,8,115,13,1,,48,2,6,0,16,
"G3000290","1990","Montana","30","300","Flathead County","029","0290","Flathead County",57447,55,867,225,8,,450,1,13,15,137,
"G3000310","1990","Montana","30","300","Gallatin County","031","0310","Gallatin County",48751,78,587,440,14,,429,2,21,9,132,
"G3000330","1990","Montana","30","300","Garfield County","033","0330","Garfield County",1583,0,4,2,0,,0,0,0,0,0,
"G3000350","1990","Montana","30","300","Glacier County","035","0350","Glacier County",5244,11,6773,10,5,,14,0,50,0,14,
"G3000370","1990","Montana","30","300","Golden Valley County","037","0370","Golden Valley County",890,0,10,4,0,,5,0,0,0,3,
"G3000390","1990","Montana","30","300","Granite County","039","0390","Granite County",2514,0,21,4,0,,7,0,0,0,2,
"G3000410","1990","Montana","30","300","Hill County","041","0410","Hill County",14646,19,2726,86,1,,83,0,43,6,44,
"G3000430","1990","Montana","30","300","Jefferson County","043","0430","Jefferson County",7715,4,117,15,5,,65,1,1,0,16,
"G3000450","1990","Montana","30","300","Judith Basin County","045","0450","Judith Basin County",2262,0,7,5,0,,7,0,0,1,0,
"G3000470","1990","Montana","30","300","Lake County","047","0470","Lake County",16270,14,4313,31,11,,141,1,185,1,74,
"G3000490","1990","Montana","30","300","Lewis and Clark County","049","0490","Lewis and Clark County",45597,63,1014,233,12,,394,6,45,9,122,
"G3000510","1990","Montana","30","300","Liberty County","051","0510","Liberty County",2274,3,11,3,0,,4,0,0,0,0,
"G3000530","1990","Montana","30","300","Lincoln County","053","0530","Lincoln County",16945,11,273,54,1,,158,0,9,0,30,
"G3000550","1990","Montana","30","300","McCone County","055","0550","McCone County",2246,1,17,2,0,,10,0,0,0,0,
"G3000570","1990","Montana","30","300","Madison County","057","0570","Madison County",5847,0,41,13,0,,61,0,2,1,24,
"G3000590","1990","Montana","30","300","Meagher County","059","0590","Meagher County",1774,0,17,2,0,,11,0,1,0,14,
"G3000610","1990","Montana","30","300","Mineral County","061","0610","Mineral County",3174,3,74,22,1,,30,0,5,0,6,
"G3000630","1990","Montana","30","300","Missoula County","063","0630","Missoula County",75017,172,1708,819,9,,633,13,110,17,189,
"G3000650","1990","Montana","30","300","Musselshell County","065","0650","Musselshell County",4034,2,26,8,0,,22,0,0,0,14,
"G3000670","1990","Montana","30","300","Park County","067","0670","Park County",14091,60,110,66,3,,136,9,3,3,81,
"G3000690","1990","Montana","30","300","Petroleum County","069","0690","Petroleum County",516,0,3,0,0,,0,0,0,0,0,
"G3000710","1990","Montana","30","300","Phillips County","071","0710","Phillips County",4718,2,385,13,1,,23,0,5,1,15,
"G3000730","1990","Montana","30","300","Pondera County","073","0730","Pondera County",5676,5,701,20,0,,15,0,3,0,13,
"G3000750","1990","Montana","30","300","Powder River County","075","0750","Powder River County",2030,0,37,3,0,,14,0,0,0,6,
"G3000770","1990","Montana","30","300","Powell County","077","0770","Powell County",6239,22,252,25,5,,32,0,1,0,44,
"G3000790","1990","Montana","30","300","Prairie County","079","0790","Prairie County",1348,0,15,4,0,,13,0,0,0,3,
"G3000810","1990","Montana","30","300","Ravalli County","081","0810","Ravalli County",24256,34,278,71,2,,272,2,9,1,85,
"G3000830","1990","Montana","30","300","Richland County","083","0830","Richland County",10309,3,139,24,1,,136,1,1,1,101,
"G3000850","1990","Montana","30","300","Roosevelt County","085","0850","Roosevelt County",5545,17,5293,40,1,,24,0,62,0,17,
"G3000870","1990","Montana","30","300","Rosebud County","087","0870","Rosebud County",7470,25,2735,50,0,,74,8,72,2,69,
"G3000890","1990","Montana","30","300","Sanders County","089","0890","Sanders County",8058,12,459,36,0,,77,0,12,1,14,
"G3000910","1990","Montana","30","300","Sheridan County","091","0910","Sheridan County",4632,0,50,12,0,,18,0,0,0,20,
"G3000930","1990","Montana","30","300","Silver Bow County","093","0930","Silver Bow County",32500,32,469,125,5,,526,1,51,13,219,
"G3000950","1990","Montana","30","300","Stillwater County","095","0950","Stillwater County",6383,5,48,8,0,,51,0,4,2,35,
"G3000970","1990","Montana","30","300","Sweet Grass County","097","0970","Sweet Grass County",3121,2,16,5,3,,5,0,0,0,2,
"G3000990","1990","Montana","30","300","Teton County","099","0990","Teton County",6127,3,92,9,3,,27,0,1,0,9,
"G3001010","1990","Montana","30","300","Toole County","101","1010","Toole County",4871,5,118,16,0,,29,0,0,0,7,
"G3001030","1990","Montana","30","300","Treasure County","103","1030","Treasure County",840,0,6,2,0,,14,0,3,0,9,
"G3001050","1990","Montana","30","300","Valley County","105","1050","Valley County",7390,9,758,19,1,,33,0,12,0,17,
"G3001070","1990","Montana","30","300","Wheatland County","107","1070","Wheatland County",2196,1,19,8,0,,7,0,0,0,15,
"G3001090","1990","Montana","30","300","Wibaux County","109","1090","Wibaux County",1185,0,2,2,0,,2,0,0,0,0,
"G3001110","1990","Montana","30","300","Yellowstone County","111","1110","Yellowstone County",106068,465,3086,604,38,,1853,46,149,8,1102,
"G3001130","1990","Montana","30","300","Yellowstone National Park","113","1130","Yellowstone National Park",52,0,0,0,0,,0,0,0,0,0,
"G3100010","1990","Nebraska","31","310","Adams County","001","0010","Adams County",28922,181,101,112,6,,162,0,4,1,136,
"G3100030","1990","Nebraska","31","310","Antelope County","003","0030","Antelope County",7928,2,20,9,1,,2,0,0,0,3,
"G3100050","1990","Nebraska","31","310","Arthur County","005","0050","Arthur County",459,0,2,0,1,,0,0,0,0,0,
"G3100070","1990","Nebraska","31","310","Banner County","007","0070","Banner County",829,1,3,0,0,,3,0,0,0,16,
"G3100090","1990","Nebraska","31","310","Blaine County","009","0090","Blaine County",671,1,1,0,2,,0,0,0,0,0,
"G3100110","1990","Nebraska","31","310","Boone County","011","0110","Boone County",6636,1,11,1,1,,12,1,0,0,4,
"G3100130","1990","Nebraska","31","310","Box Butte County","013","0130","Box Butte County",12022,49,277,56,4,,479,0,25,1,217,
"G3100150","1990","Nebraska","31","310","Boyd County","015","0150","Boyd County",2806,0,22,1,0,,4,0,0,0,2,
"G3100170","1990","Nebraska","31","310","Brown County","017","0170","Brown County",3617,1,11,7,0,,19,0,0,0,2,
"G3100190","1990","Nebraska","31","310","Buffalo County","019","0190","Buffalo County",35992,161,101,156,14,,438,5,17,6,557,
"G3100210","1990","Nebraska","31","310","Burt County","021","0210","Burt County",7708,8,63,14,1,,41,0,7,0,26,
"G3100230","1990","Nebraska","31","310","Butler County","023","0230","Butler County",8542,10,16,13,0,,18,0,1,0,1,
"G3100250","1990","Nebraska","31","310","Cass County","025","0250","Cass County",20909,39,107,62,6,,124,3,2,9,57,
"G3100270","1990","Nebraska","31","310","Cedar County","027","0270","Cedar County",10085,6,14,9,0,,14,0,0,0,3,
"G3100290","1990","Nebraska","31","310","Chase County","029","0290","Chase County",4281,1,6,2,3,,68,0,0,0,20,
"G3100310","1990","Nebraska","31","310","Cherry County","031","0310","Cherry County",6091,2,176,14,0,,16,1,1,0,6,
"G3100330","1990","Nebraska","31","310","Cheyenne County","033","0330","Cheyenne County",9090,6,64,15,2,,160,2,9,0,146,
"G3100350","1990","Nebraska","31","310","Clay County","035","0350","Clay County",7050,1,16,13,0,,17,0,1,0,25,
"G3100370","1990","Nebraska","31","310","Colfax County","037","0370","Colfax County",8878,3,26,7,1,,124,0,6,2,92,
"G3100390","1990","Nebraska","31","310","Cuming County","039","0390","Cuming County",10064,8,10,20,0,,12,0,0,0,3,
"G3100410","1990","Nebraska","31","310","Custer County","041","0410","Custer County",12104,3,68,11,0,,48,0,0,1,35,
"G3100430","1990","Nebraska","31","310","Dakota County","043","0430","Dakota County",14996,74,294,336,26,,485,2,8,22,499,
"G3100450","1990","Nebraska","31","310","Dawes County","045","0450","Dawes County",8409,53,335,74,8,,83,2,20,1,36,
"G3100470","1990","Nebraska","31","310","Dawson County","047","0470","Dawson County",19164,11,62,38,2,,365,4,3,3,288,
"G3100490","1990","Nebraska","31","310","Deuel County","049","0490","Deuel County",2118,1,9,7,0,,67,0,1,0,34,
"G3100510","1990","Nebraska","31","310","Dixon County","051","0510","Dixon County",6121,4,11,3,0,,3,0,0,0,1,
"G3100530","1990","Nebraska","31","310","Dodge County","053","0530","Dodge County",33979,63,109,119,7,,153,10,2,0,58,
"G3100550","1990","Nebraska","31","310","Douglas County","055","0550","Douglas County",353374,45104,2279,3945,374,,6064,437,202,141,4524,
"G3100570","1990","Nebraska","31","310","Dundy County","057","0570","Dundy County",2559,0,3,4,1,,9,0,2,0,4,
"G3100590","1990","Nebraska","31","310","Fillmore County","059","0590","Fillmore County",7014,13,33,4,4,,28,1,0,0,6,
"G3100610","1990","Nebraska","31","310","Franklin County","061","0610","Franklin County",3908,6,10,6,0,,7,0,0,0,1,
"G3100630","1990","Nebraska","31","310","Frontier County","063","0630","Frontier County",3062,1,4,8,7,,12,0,0,0,7,
"G3100650","1990","Nebraska","31","310","Furnas County","065","0650","Furnas County",5490,2,18,6,0,,25,2,0,0,10,
"G3100670","1990","Nebraska","31","310","Gage County","067","0670","Gage County",22459,45,101,76,3,,71,0,1,1,37,
"G3100690","1990","Nebraska","31","310","Garden County","069","0690","Garden County",2445,0,0,0,0,,10,0,0,1,4,
"G3100710","1990","Nebraska","31","310","Garfield County","071","0710","Garfield County",2130,0,3,5,0,,3,0,0,0,0,
"G3100730","1990","Nebraska","31","310","Gosper County","073","0730","Gosper County",1918,0,0,1,0,,9,0,0,0,0,
"G3100750","1990","Nebraska","31","310","Grant County","075","0750","Grant County",759,0,5,3,0,,1,0,0,0,1,
"G3100770","1990","Nebraska","31","310","Greeley County","077","0770","Greeley County",2997,0,4,3,0,,2,0,0,0,0,
"G3100790","1990","Nebraska","31","310","Hall County","079","0790","Hall County",45986,134,139,521,29,,1277,11,11,19,798,
"G3100810","1990","Nebraska","31","310","Hamilton County","081","0810","Hamilton County",8766,9,8,22,0,,45,0,1,2,9,
"G3100830","1990","Nebraska","31","310","Harlan County","083","0830","Harlan County",3800,2,2,1,0,,4,0,0,0,1,
"G3100850","1990","Nebraska","31","310","Hayes County","085","0850","Hayes County",1212,0,2,2,0,,6,0,0,0,0,
"G3100870","1990","Nebraska","31","310","Hitchcock County","087","0870","Hitchcock County",3715,0,8,3,1,,18,0,0,0,5,
"G3100890","1990","Nebraska","31","310","Holt County","089","0890","Holt County",12526,3,30,17,0,,11,0,0,0,12,
"G3100910","1990","Nebraska","31","310","Hooker County","091","0910","Hooker County",779,0,0,0,0,,13,0,0,0,1,
"G3100930","1990","Nebraska","31","310","Howard County","093","0930","Howard County",6000,1,10,2,0,,20,0,2,1,19,
"G3100950","1990","Nebraska","31","310","Jefferson County","095","0950","Jefferson County",8646,2,23,7,0,,64,2,0,1,14,
"G3100970","1990","Nebraska","31","310","Johnson County","097","0970","Johnson County",4522,1,0,101,2,,19,0,0,6,22,
"G3100990","1990","Nebraska","31","310","Kearney County","099","0990","Kearney County",6506,0,3,4,2,,73,0,0,0,41,
"G3101010","1990","Nebraska","31","310","Keith County","101","1010","Keith County",8185,10,36,15,2,,218,0,13,0,105,
"G3101030","1990","Nebraska","31","310","Keya Paha County","103","1030","Keya Paha County",1027,0,1,0,0,,1,0,0,0,0,
"G3101050","1990","Nebraska","31","310","Kimball County","105","1050","Kimball County",3947,2,7,6,0,,127,0,2,0,17,
"G3101070","1990","Nebraska","31","310","Knox County","107","1070","Knox County",9025,0,482,17,1,,6,0,0,0,3,
"G3101090","1990","Nebraska","31","310","Lancaster County","109","1090","Lancaster County",200521,4583,1090,3335,174,,2142,76,117,32,1571,
"G3101110","1990","Nebraska","31","310","Lincoln County","111","1110","Lincoln County",30561,90,108,111,15,,793,5,12,4,809,
"G3101130","1990","Nebraska","31","310","Logan County","113","1130","Logan County",872,3,0,0,0,,1,0,0,0,2,
"G3101150","1990","Nebraska","31","310","Loup County","115","1150","Loup County",681,0,0,1,0,,1,0,0,0,0,
"G3101170","1990","Nebraska","31","310","McPherson County","117","1170","McPherson County",545,1,0,0,0,,0,0,0,0,0,
"G3101190","1990","Nebraska","31","310","Madison County","119","1190","Madison County",31524,238,233,86,5,,210,0,5,13,341,
"G3101210","1990","Nebraska","31","310","Merrick County","121","1210","Merrick County",7938,2,12,18,1,,58,1,1,3,8,
"G3101230","1990","Nebraska","31","310","Morrill County","123","1230","Morrill County",4952,1,26,7,3,,250,0,7,0,177,
"G3101250","1990","Nebraska","31","310","Nance County","125","1250","Nance County",4224,1,4,8,0,,26,0,1,0,11,
"G3101270","1990","Nebraska","31","310","Nemaha County","127","1270","Nemaha County",7862,71,13,14,0,,14,1,0,0,5,
"G3101290","1990","Nebraska","31","310","Nuckolls County","129","1290","Nuckolls County",5760,1,8,0,0,,14,0,0,0,3,
"G3101310","1990","Nebraska","31","310","Otoe County","131","1310","Otoe County",14062,25,31,24,4,,76,0,0,1,29,
"G3101330","1990","Nebraska","31","310","Pawnee County","133","1330","Pawnee County",3290,3,1,4,2,,14,0,0,0,3,
"G3101350","1990","Nebraska","31","310","Perkins County","135","1350","Perkins County",3299,0,7,7,1,,21,0,1,1,30,
"G3101370","1990","Nebraska","31","310","Phelps County","137","1370","Phelps County",9587,5,15,16,1,,66,0,0,0,25,
"G3101390","1990","Nebraska","31","310","Pierce County","139","1390","Pierce County",7779,0,25,9,0,,3,0,0,0,11,
"G3101410","1990","Nebraska","31","310","Platte County","141","1410","Platte County",29374,53,61,74,3,,149,1,0,0,105,
"G3101430","1990","Nebraska","31","310","Polk County","143","1430","Polk County",5623,1,10,11,0,,9,0,3,0,18,
"G3101450","1990","Nebraska","31","310","Red Willow County","145","1450","Red Willow County",11435,13,20,25,2,,133,0,8,0,69,
"G3101470","1990","Nebraska","31","310","Richardson County","147","1470","Richardson County",9701,5,176,11,0,,37,0,0,0,7,
"G3101490","1990","Nebraska","31","310","Rock County","149","1490","Rock County",2012,0,1,0,0,,5,0,0,0,1,
"G3101510","1990","Nebraska","31","310","Saline County","151","1510","Saline County",12486,16,23,111,5,,51,0,1,0,22,
"G3101530","1990","Nebraska","31","310","Sarpy County","153","1530","Sarpy County",91663,5236,375,1856,70,,2049,100,24,114,1096,
"G3101550","1990","Nebraska","31","310","Saunders County","155","1550","Saunders County",18090,14,40,29,8,,67,1,6,0,30,
"G3101570","1990","Nebraska","31","310","Scotts Bluff County","157","1570","Scotts Bluff County",29938,51,579,173,47,,2884,19,83,7,2244,
"G3101590","1990","Nebraska","31","310","Seward County","159","1590","Seward County",15280,20,31,35,4,,54,0,0,1,25,
"G3101610","1990","Nebraska","31","310","Sheridan County","161","1610","Sheridan County",6170,2,493,15,2,,30,1,31,1,5,
"G3101630","1990","Nebraska","31","310","Sherman County","163","1630","Sherman County",3697,0,2,10,1,,3,0,1,0,4,
"G3101650","1990","Nebraska","31","310","Sioux County","165","1650","Sioux County",1501,0,1,2,1,,9,0,0,0,35,
"G3101670","1990","Nebraska","31","310","Stanton County","167","1670","Stanton County",6157,23,37,4,0,,10,0,0,1,12,
"G3101690","1990","Nebraska","31","310","Thayer County","169","1690","Thayer County",6546,4,18,7,1,,49,0,0,0,10,
"G3101710","1990","Nebraska","31","310","Thomas County","171","1710","Thomas County",839,0,1,0,0,,8,0,3,0,0,
"G3101730","1990","Nebraska","31","310","Thurston County","173","1730","Thurston County",3857,8,3002,7,0,,4,0,44,0,14,
"G3101750","1990","Nebraska","31","310","Valley County","175","1750","Valley County",5126,6,10,10,0,,1,0,1,0,15,
"G3101770","1990","Nebraska","31","310","Washington County","177","1770","Washington County",16348,82,38,34,1,,55,3,1,0,45,
"G3101790","1990","Nebraska","31","310","Wayne County","179","1790","Wayne County",9241,39,28,34,0,,16,1,0,0,5,
"G3101810","1990","Nebraska","31","310","Webster County","181","1810","Webster County",4248,1,6,13,0,,8,0,0,0,3,
"G3101830","1990","Nebraska","31","310","Wheeler County","183","1830","Wheeler County",945,0,0,3,0,,0,0,0,0,0,
"G3101850","1990","Nebraska","31","310","York County","185","1850","York County",14133,88,48,44,3,,83,1,0,0,28,
"G3200010","1990","Nevada","32","320","Churchill County","001","0010","Churchill County",15430,200,843,450,7,,598,3,52,16,339,
"G3200030","1990","Nevada","32","320","Clark County","003","0030","Clark County",558875,68858,5514,24483,825,,43783,1880,902,1560,34779,
"G3200050","1990","Nevada","32","320","Douglas County","005","0050","Douglas County",25019,81,538,340,7,,1111,5,32,21,483,
"G3200070","1990","Nevada","32","320","Elko County","007","0070","Elko County",26730,249,1919,265,28,,2240,17,209,12,1861,
"G3200090","1990","Nevada","32","320","Esmeralda County","009","0090","Esmeralda County",1137,7,67,8,0,,34,0,7,0,84,
"G3200110","1990","Nevada","32","320","Eureka County","011","0110","Eureka County",1354,5,40,10,0,,88,0,1,1,48,
"G3200130","1990","Nevada","32","320","Humboldt County","013","0130","Humboldt County",9721,70,656,53,9,,1040,11,58,10,1216,
"G3200150","1990","Nevada","32","320","Lander County","015","0150","Lander County",5200,9,248,14,6,,463,0,47,2,277,
"G3200170","1990","Nevada","32","320","Lincoln County","017","0170","Lincoln County",3463,79,58,16,3,,92,2,0,0,62,
"G3200190","1990","Nevada","32","320","Lyon County","019","0190","Lyon County",17707,65,572,140,6,,680,1,51,19,760,
"G3200210","1990","Nevada","32","320","Mineral County","021","0210","Mineral County",4871,343,645,66,4,,271,8,103,4,160,
"G3200230","1990","Nevada","32","320","Nye County","023","0230","Nye County",15635,274,475,148,12,,758,17,24,7,431,
"G3200270","1990","Nevada","32","320","Pershing County","027","0270","Pershing County",3442,13,192,25,2,,321,0,12,0,329,
"G3200290","1990","Nevada","32","320","Storey County","029","0290","Storey County",2345,8,45,29,3,,45,0,6,0,45,
"G3200310","1990","Nevada","32","320","Washoe County","031","0310","Washoe County",212416,5414,4380,9270,228,,12679,266,541,554,8919,
"G3200330","1990","Nevada","32","320","White Pine County","033","0330","White Pine County",7928,178,262,33,11,,526,10,32,2,282,
"G3205100","1990","Nevada","32","320","Carson City","510","5100","Carson City",35084,650,1026,547,26,,1609,48,80,22,1351,
"G3300010","1990","New Hampshire","33","330","Belknap County","001","0010","Belknap County",48581,62,102,214,12,,207,5,6,2,25,
"G3300030","1990","New Hampshire","33","330","Carroll County","003","0030","Carroll County",35039,64,59,106,10,,111,2,1,0,18,
"G3300050","1990","New Hampshire","33","330","Cheshire County","005","0050","Cheshire County",69130,201,145,295,16,,274,6,2,5,47,
"G3300070","1990","New Hampshire","33","330","Coos County","007","0070","Coos County",34449,33,62,129,5,,114,4,0,1,31,
"G3300090","1990","New Hampshire","33","330","Grafton County","009","0090","Grafton County",72915,384,184,826,21,,480,20,2,5,92,
"G3300110","1990","New Hampshire","33","330","Hillsborough County","011","0110","Hillsborough County",323113,2738,575,3762,189,,3708,263,37,54,1634,
"G3300130","1990","New Hampshire","33","330","Merrimack County","013","0130","Merrimack County",117997,415,211,572,30,,583,36,13,23,125,
"G3300150","1990","New Hampshire","33","330","Rockingham County","015","0150","Rockingham County",238500,2232,383,2233,102,,1703,94,12,33,553,
"G3300170","1990","New Hampshire","33","330","Strafford County","017","0170","Strafford County",101668,559,194,922,53,,640,16,18,15,148,
"G3300190","1990","New Hampshire","33","330","Sullivan County","019","0190","Sullivan County",38092,61,127,138,9,,129,3,1,8,24,
"G3400010","1990","New Jersey","34","340","Atlantic County","001","0010","Atlantic County",165233,37734,491,4565,187,,6855,1330,74,217,7641,
"G3400030","1990","New Jersey","34","340","Bergen County","003","0030","Bergen County",682210,38037,936,53776,645,,35697,1994,124,999,10962,
"G3400050","1990","New Jersey","34","340","Burlington County","005","0050","Burlington County",318109,55063,866,7824,385,,6622,1482,83,281,4351,
"G3400070","1990","New Jersey","34","340","Camden County","007","0070","Camden County",376357,77875,914,11227,429,,8993,3790,141,352,22746,
"G3400090","1990","New Jersey","34","340","Cape May County","009","0090","Cape May County",87192,5223,194,567,58,,905,111,19,40,780,
"G3400110","1990","New Jersey","34","340","Cumberland County","011","0110","Cumberland County",95129,22167,1203,1063,143,,6338,1151,108,71,10680,
"G3400130","1990","New Jersey","34","340","Essex County","013","0130","Essex County",350985,305786,1382,20358,1918,,47039,10476,257,833,39172,
"G3400150","1990","New Jersey","34","340","Gloucester County","015","0150","Gloucester County",202989,19591,424,2798,149,,2520,344,16,78,1173,
"G3400170","1990","New Jersey","34","340","Hudson County","017","0170","Hudson County",262077,69856,960,35046,1695,,118535,9914,500,1731,52785,
"G3400190","1990","New Jersey","34","340","Hunterdon County","019","0190","Hunterdon County",102400,2119,104,1373,48,,1368,98,7,14,245,
"G3400210","1990","New Jersey","34","340","Mercer County","021","0210","Mercer County",236143,59449,467,9736,364,,8513,2032,66,256,8798,
"G3400230","1990","New Jersey","34","340","Middlesex County","023","0230","Middlesex County",516948,49733,808,43812,703,,33058,3896,258,1057,21507,
"G3400250","1990","New Jersey","34","340","Monmouth County","025","0250","Monmouth County",469109,45683,649,14864,412,,14168,1546,63,360,6270,
"G3400270","1990","New Jersey","34","340","Morris County","027","0270","Morris County",372418,11931,378,16556,256,,14263,560,51,203,4737,
"G3400290","1990","New Jersey","34","340","Ocean County","029","0290","Ocean County",403371,11405,571,3707,199,,9338,630,44,167,3771,
"G3400310","1990","New Jersey","34","340","Passaic County","031","0310","Passaic County",284276,57746,739,11208,999,,41254,8331,422,760,47325,
"G3400330","1990","New Jersey","34","340","Salem County","033","0330","Salem County",53839,9391,206,363,59,,555,176,12,16,677,
"G3400350","1990","New Jersey","34","340","Somerset County","035","0350","Somerset County",204834,14403,227,10394,234,,6550,421,16,154,3046,
"G3400370","1990","New Jersey","34","340","Sussex County","037","0370","Sussex County",125403,1191,191,1202,45,,2428,51,5,20,407,
"G3400390","1990","New Jersey","34","340","Union County","039","0390","Union County",322247,89222,668,13164,721,,45169,3585,212,562,18269,
"G3400410","1990","New Jersey","34","340","Warren County","041","0410","Warren County",87697,1240,112,738,36,,1331,62,2,9,380,
"G3500010","1990","New Mexico","35","350","Bernalillo County","001","0010","Bernalillo County",267965,11862,14191,6692,1557,,101480,1337,2105,694,72694,
"G3500030","1990","New Mexico","35","350","Catron County","003","0030","Catron County",1808,7,18,2,0,,700,0,3,0,25,
"G3500050","1990","New Mexico","35","350","Chaves County","005","0050","Chaves County",34792,1094,285,242,165,,12998,103,90,40,8040,
"G3500060","1990","New Mexico","35","350","Cibola County","006","0060","Cibola County",6491,179,8945,62,8,,7408,12,210,19,460,
"G3500070","1990","New Mexico","35","350","Colfax County","007","0070","Colfax County",6571,29,65,15,55,,4126,15,30,8,2011,
"G3500090","1990","New Mexico","35","350","Curry County","009","0090","Curry County",28331,2772,242,738,109,,3573,137,37,77,6191,
"G3500110","1990","New Mexico","35","350","De Baca County","011","0110","DeBaca County",1480,2,30,0,4,,627,0,12,0,97,
"G3500130","1990","New Mexico","35","350","Doña Ana County","013","0130","Dona Ana County",55158,1968,805,1013,118,,68276,204,204,151,7613,
"G3500150","1990","New Mexico","35","350","Eddy County","015","0150","Eddy County",30236,742,209,163,110,,9361,84,40,38,7622,
"G3500170","1990","New Mexico","35","350","Grant County","017","0170","Grant County",13241,120,194,57,3,,12504,17,35,12,1493,
"G3500190","1990","New Mexico","35","350","Guadalupe County","019","0190","Guadalupe County",597,7,16,26,5,,2479,5,5,2,1014,
