GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AE7AA1980,AE7AB1980,AE7AC1980,AE7AD1980,AE7AE1980,AE7AF1980,AE7AG1980,AE7AH1980,AE7AI1980,AE7AJ1980,AE7AK1980,AE7AL1980
"G1600530","1980","Idaho","16","160","Jerome County","053","0530","JEROME COUNTY",14077,0,61,99,0,,235,0,13,0,355,
"G1600550","1980","Idaho","16","160","Kootenai County","055","0550","KOOTENAI COUNTY",58102,68,558,144,26,,580,0,39,27,226,
"G1600570","1980","Idaho","16","160","Latah County","057","0570","LATAH COUNTY",28027,104,98,182,36,,174,0,11,24,93,
"G1600590","1980","Idaho","16","160","Lemhi County","059","0590","LEMHI COUNTY",7330,0,50,6,0,,30,0,0,0,44,
"G1600610","1980","Idaho","16","160","Lewis County","061","0610","LEWIS COUNTY",4061,0,10,21,0,,26,0,0,0,0,
"G1600630","1980","Idaho","16","160","Lincoln County","063","0630","LINCOLN COUNTY",3138,0,29,31,0,,191,0,15,0,32,
"G1600650","1980","Idaho","16","160","Madison County","065","0650","MADISON COUNTY",18837,36,97,87,40,,197,0,0,0,186,
"G1600670","1980","Idaho","16","160","Minidoka County","067","0670","MINIDOKA COUNTY",16383,4,139,185,18,,650,0,21,9,2309,
"G1600690","1980","Idaho","16","160","Nez Perce County","069","0690","NEZ PERCE COUNTY",31446,97,1280,96,12,,166,0,30,12,81,
"G1600710","1980","Idaho","16","160","Oneida County","071","0710","ONEIDA COUNTY",3213,0,5,6,10,,5,0,0,0,19,
"G1600730","1980","Idaho","16","160","Owyhee County","073","0730","OWYHEE COUNTY",6840,65,198,51,9,,336,0,55,0,718,
"G1600750","1980","Idaho","16","160","Payette County","075","0750","PAYETTE COUNTY",14669,1,65,286,3,,429,0,0,0,269,
"G1600770","1980","Idaho","16","160","Power County","077","0770","POWER COUNTY",6102,2,227,10,0,,174,0,0,0,329,
"G1600790","1980","Idaho","16","160","Shoshone County","079","0790","SHOSHONE COUNTY",18580,0,220,8,0,,353,0,0,0,65,
"G1600810","1980","Idaho","16","160","Teton County","081","0810","TETON COUNTY",2856,2,7,9,2,,19,0,0,0,2,
"G1600830","1980","Idaho","16","160","Twin Falls County","083","0830","TWIN FALLS COUNTY",50062,35,257,232,41,,845,0,0,4,1451,
"G1600850","1980","Idaho","16","160","Valley County","085","0850","VALLEY COUNTY",5438,0,38,31,0,,86,0,0,0,11,
"G1600870","1980","Idaho","16","160","Washington County","087","0870","WASHINGTON COUNTY",7835,0,66,178,32,,240,0,0,0,452,
"G1700010","1980","Illinois","17","170","Adams County","001","0010","ADAMS COUNTY",69324,1743,160,135,13,,198,8,0,0,41,
"G1700030","1980","Illinois","17","170","Alexander County","003","0030","ALEXANDER COUNTY",8375,3808,6,11,0,,55,0,0,0,9,
"G1700050","1980","Illinois","17","170","Bond County","005","0050","BOND COUNTY",15691,431,19,26,5,,47,0,0,0,5,
"G1700070","1980","Illinois","17","170","Boone County","007","0070","BOONE COUNTY",27005,100,54,204,24,,792,0,0,0,451,
"G1700090","1980","Illinois","17","170","Brown County","009","0090","BROWN COUNTY",5396,0,0,2,0,,13,0,0,0,0,
"G1700110","1980","Illinois","17","170","Bureau County","011","0110","BUREAU COUNTY",38029,47,36,100,24,,584,0,0,19,275,
"G1700130","1980","Illinois","17","170","Calhoun County","013","0130","CALHOUN COUNTY",5845,0,8,12,0,,2,0,0,0,0,
"G1700150","1980","Illinois","17","170","Carroll County","015","0150","CARROLL COUNTY",18392,134,17,31,5,,121,0,10,0,69,
"G1700170","1980","Illinois","17","170","Cass County","017","0170","CASS COUNTY",14971,2,6,3,0,,94,0,2,0,6,
"G1700190","1980","Illinois","17","170","Champaign County","019","0190","CHAMPAIGN COUNTY",147500,14378,281,3478,234,,1638,138,0,74,671,
"G1700210","1980","Illinois","17","170","Christian County","021","0210","CHRISTIAN COUNTY",36107,99,51,58,4,,114,0,0,0,13,
"G1700230","1980","Illinois","17","170","Clark County","023","0230","CLARK COUNTY",16849,3,12,8,2,,29,0,0,0,10,
"G1700250","1980","Illinois","17","170","Clay County","025","0250","CLAY COUNTY",15234,0,15,11,0,,21,0,0,0,2,
"G1700270","1980","Illinois","17","170","Clinton County","027","0270","CLINTON COUNTY",32089,270,33,83,0,,114,0,2,10,16,
"G1700290","1980","Illinois","17","170","Coles County","029","0290","COLES COUNTY",50753,931,46,194,20,,264,14,12,0,26,
"G1700310","1980","Illinois","17","170","Cook County","031","0310","COOK COUNTY",3288841,1334956,7879,114174,8267,,250861,11230,1479,3866,232102,
"G1700330","1980","Illinois","17","170","Crawford County","033","0330","CRAWFORD COUNTY",20628,23,47,23,4,,79,0,0,3,11,
"G1700350","1980","Illinois","17","170","Cumberland County","035","0350","CUMBERLAND COUNTY",11014,0,2,13,2,,31,0,0,0,0,
"G1700370","1980","Illinois","17","170","DeKalb County","037","0370","DE KALB COUNTY",70229,1692,46,1172,41,,840,10,20,18,556,
"G1700390","1980","Illinois","17","170","De Witt County","039","0390","DE WITT COUNTY",18014,8,13,22,0,,18,0,0,5,28,
"G1700410","1980","Illinois","17","170","Douglas County","041","0410","DOUGLAS COUNTY",19488,2,16,40,0,,124,0,0,10,94,
"G1700430","1980","Illinois","17","170","DuPage County","043","0430","DU PAGE COUNTY",613928,7610,528,19478,495,,11793,109,100,528,4266,
"G1700450","1980","Illinois","17","170","Edgar County","045","0450","EDGAR COUNTY",21586,61,8,10,4,,49,0,0,0,7,
"G1700470","1980","Illinois","17","170","Edwards County","047","0470","EDWARDS COUNTY",7938,0,12,2,0,,8,0,0,0,1,
"G1700490","1980","Illinois","17","170","Effingham County","049","0490","EFFINGHAM COUNTY",30742,10,53,10,0,,108,0,0,0,21,
"G1700510","1980","Illinois","17","170","Fayette County","051","0510","FAYETTE COUNTY",21610,305,52,11,5,,143,4,0,21,16,
"G1700530","1980","Illinois","17","170","Ford County","053","0530","FORD COUNTY",15114,77,4,10,7,,43,0,0,0,10,
"G1700550","1980","Illinois","17","170","Franklin County","055","0550","FRANKLIN COUNTY",43010,44,29,22,0,,85,0,0,10,1,
"G1700570","1980","Illinois","17","170","Fulton County","057","0570","FULTON COUNTY",43240,96,17,113,31,,156,0,5,0,29,
"G1700590","1980","Illinois","17","170","Gallatin County","059","0590","GALLATIN COUNTY",7512,32,10,5,0,,31,0,0,0,0,
"G1700610","1980","Illinois","17","170","Greene County","061","0610","GREENE COUNTY",16528,16,55,22,0,,33,0,2,5,0,
"G1700630","1980","Illinois","17","170","Grundy County","063","0630","GRUNDY COUNTY",29708,13,54,134,24,,455,5,0,0,189,
"G1700650","1980","Illinois","17","170","Hamilton County","065","0650","HAMILTON COUNTY",9105,0,8,22,0,,33,0,0,0,4,
"G1700670","1980","Illinois","17","170","Hancock County","067","0670","HANCOCK COUNTY",23677,46,42,46,0,,50,0,0,0,16,
"G1700690","1980","Illinois","17","170","Hardin County","069","0690","HARDIN COUNTY",5378,0,0,0,0,,5,0,0,0,0,
"G1700710","1980","Illinois","17","170","Henderson County","071","0710","HENDERSON COUNTY",9027,4,12,8,0,,46,0,0,0,17,
"G1700730","1980","Illinois","17","170","Henry County","073","0730","HENRY COUNTY",56357,686,64,94,13,,393,0,3,21,337,
"G1700750","1980","Illinois","17","170","Iroquois County","075","0750","IROQUOIS COUNTY",32279,203,34,57,8,,112,0,0,6,277,
"G1700770","1980","Illinois","17","170","Jackson County","077","0770","JACKSON COUNTY",54000,5719,66,1006,160,,363,28,7,15,158,
"G1700790","1980","Illinois","17","170","Jasper County","079","0790","JASPER COUNTY",11228,0,27,3,2,,45,0,0,0,13,
"G1700810","1980","Illinois","17","170","Jefferson County","081","0810","JEFFERSON COUNTY",34800,1526,31,57,9,,50,71,0,0,8,
"G1700830","1980","Illinois","17","170","Jersey County","083","0830","JERSEY COUNTY",20268,54,63,42,5,,67,0,26,0,13,
"G1700850","1980","Illinois","17","170","Jo Daviess County","085","0850","JO DAVIESS COUNTY",23358,6,6,24,2,,98,0,0,0,26,
"G1700870","1980","Illinois","17","170","Johnson County","087","0870","JOHNSON COUNTY",9174,359,2,2,0,,52,0,2,0,33,
"G1700890","1980","Illinois","17","170","Kane County","089","0890","KANE COUNTY",236333,13119,411,2112,213,,15185,399,121,96,10416,
"G1700910","1980","Illinois","17","170","Kankakee County","091","0910","KANKAKEE COUNTY",86184,14781,126,539,48,,778,78,8,0,384,
"G1700930","1980","Illinois","17","170","Kendall County","093","0930","KENDALL COUNTY",35616,114,61,153,0,,691,0,0,0,567,
"G1700950","1980","Illinois","17","170","Knox County","095","0950","KNOX COUNTY",57842,2064,92,235,14,,684,43,0,0,633,
"G1700970","1980","Illinois","17","170","Lake County","097","0970","LAKE COUNTY",384635,27968,830,6116,355,,11079,444,86,454,8405,
"G1700990","1980","Illinois","17","170","LaSalle County","099","0990","LA SALLE COUNTY",108659,514,109,335,58,,1338,13,15,23,969,
"G1701010","1980","Illinois","17","170","Lawrence County","101","1010","LAWRENCE COUNTY",17544,79,25,8,4,,122,0,0,0,25,
"G1701030","1980","Illinois","17","170","Lee County","103","1030","LEE COUNTY",35009,610,54,114,0,,340,10,19,0,172,
"G1701050","1980","Illinois","17","170","Livingston County","105","1050","LIVINGSTON COUNTY",38806,1834,13,79,5,,312,17,0,0,315,
"G1701070","1980","Illinois","17","170","Logan County","107","1070","LOGAN COUNTY",30587,824,48,104,0,,149,0,0,20,70,
"G1701090","1980","Illinois","17","170","McDonough County","109","1090","MCDONOUGH COUNTY",35803,982,49,393,7,,138,13,0,4,78,
"G1701110","1980","Illinois","17","170","McHenry County","111","1110","MCHENRY COUNTY",144041,81,134,704,102,,1927,0,4,18,886,
"G1701130","1980","Illinois","17","170","McLean County","113","1130","MCLEAN COUNTY",112368,4739,115,887,60,,617,69,6,0,288,
"G1701150","1980","Illinois","17","170","Macon County","115","1150","MACON COUNTY",116325,13762,234,434,28,,378,59,12,5,138,
"G1701170","1980","Illinois","17","170","Macoupin County","117","1170","MACOUPIN COUNTY",48569,331,164,108,2,,183,0,0,0,27,
"G1701190","1980","Illinois","17","170","Madison County","119","1190","MADISON COUNTY",229388,14117,588,905,173,,1668,77,48,72,655,
"G1701210","1980","Illinois","17","170","Marion County","121","1210","MARION COUNTY",41436,1441,117,162,64,,222,0,3,3,75,
"G1701230","1980","Illinois","17","170","Marshall County","123","1230","MARSHALL COUNTY",14367,11,22,31,0,,45,0,0,0,3,
"G1701250","1980","Illinois","17","170","Mason County","125","1250","MASON COUNTY",19394,0,23,30,0,,45,0,0,0,0,
"G1701270","1980","Illinois","17","170","Massac County","127","1270","MASSAC COUNTY",13999,920,17,28,0,,26,0,0,0,0,
"G1701290","1980","Illinois","17","170","Menard County","129","1290","MENARD COUNTY",11629,0,26,11,0,,27,0,0,0,7,
"G1701310","1980","Illinois","17","170","Mercer County","131","1310","MERCER COUNTY",19079,39,9,48,0,,83,0,0,0,28,
"G1701330","1980","Illinois","17","170","Monroe County","133","1330","MONROE COUNTY",19877,18,66,27,2,,120,0,0,0,7,
"G1701350","1980","Illinois","17","170","Montgomery County","135","1350","MONTGOMERY COUNTY",31437,53,40,26,1,,125,0,0,0,4,
"G1701370","1980","Illinois","17","170","Morgan County","137","1370","MORGAN COUNTY",36063,1116,39,101,17,,98,7,0,0,61,
"G1701390","1980","Illinois","17","170","Moultrie County","139","1390","MOULTRIE COUNTY",14429,30,48,12,0,,27,0,0,0,0,
"G1701410","1980","Illinois","17","170","Ogle County","141","1410","OGLE COUNTY",45016,55,96,102,0,,520,0,29,0,520,
"G1701430","1980","Illinois","17","170","Peoria County","143","1430","PEORIA COUNTY",174502,21180,312,1621,126,,1593,185,28,56,863,
"G1701450","1980","Illinois","17","170","Perry County","145","1450","PERRY COUNTY",21194,416,30,27,0,,32,0,6,9,0,
"G1701470","1980","Illinois","17","170","Piatt County","147","1470","PIATT COUNTY",16454,8,23,59,0,,35,0,0,0,2,
"G1701490","1980","Illinois","17","170","Pike County","149","1490","PIKE COUNTY",18760,10,29,35,0,,54,2,0,0,6,
"G1701510","1980","Illinois","17","170","Pope County","151","1510","POPE COUNTY",4204,179,6,2,0,,13,0,0,0,0,
"G1701530","1980","Illinois","17","170","Pulaski County","153","1530","PULASKI COUNTY",5838,2926,41,9,2,,16,5,0,0,3,
"G1701550","1980","Illinois","17","170","Putnam County","155","1550","PUTNAM COUNTY",6027,18,4,0,2,,32,0,0,0,2,
"G1701570","1980","Illinois","17","170","Randolph County","157","1570","RANDOLPH COUNTY",32869,2261,53,133,9,,227,4,0,0,96,
"G1701590","1980","Illinois","17","170","Richland County","159","1590","RICHLAND COUNTY",17470,0,16,33,20,,42,0,0,6,0,
"G1701610","1980","Illinois","17","170","Rock Island County","161","1610","ROCK ISLAND COUNTY",147538,9509,268,950,61,,4275,141,68,76,3082,
"G1701630","1980","Illinois","17","170","St. Clair County","163","1630","ST. CLAIR COUNTY",188916,73044,485,1450,185,,2158,544,8,121,620,
"G1701650","1980","Illinois","17","170","Saline County","165","1650","SALINE COUNTY",27353,820,46,25,16,,173,9,0,0,6,
"G1701670","1980","Illinois","17","170","Sangamon County","167","1670","SANGAMON COUNTY",162520,11423,328,889,63,,638,60,14,28,126,
"G1701690","1980","Illinois","17","170","Schuyler County","169","1690","SCHUYLER COUNTY",8319,0,13,3,0,,30,0,0,0,0,
"G1701710","1980","Illinois","17","170","Scott County","171","1710","SCOTT COUNTY",6096,0,7,10,0,,29,0,0,0,0,
"G1701730","1980","Illinois","17","170","Shelby County","173","1730","SHELBY COUNTY",23716,30,27,53,0,,88,2,0,0,7,
"G1701750","1980","Illinois","17","170","Stark County","175","1750","STARK COUNTY",7328,8,13,11,0,,29,0,0,0,0,
"G1701770","1980","Illinois","17","170","Stephenson County","177","1770","STEPHENSON COUNTY",46401,2700,79,81,13,,230,0,0,0,32,
"G1701790","1980","Illinois","17","170","Tazewell County","179","1790","TAZEWELL COUNTY",130482,263,267,317,46,,486,15,2,22,178,
"G1701810","1980","Illinois","17","170","Union County","181","1810","UNION COUNTY",17531,111,35,10,0,,55,0,0,0,23,
"G1701830","1980","Illinois","17","170","Vermilion County","183","1830","VERMILION COUNTY",86436,6600,203,530,91,,805,32,35,35,455,
"G1701850","1980","Illinois","17","170","Wabash County","185","1850","WABASH COUNTY",13483,16,109,18,0,,81,0,0,0,6,
"G1701870","1980","Illinois","17","170","Warren County","187","1870","WARREN COUNTY",21150,392,46,136,0,,171,0,0,0,48,
"G1701890","1980","Illinois","17","170","Washington County","189","1890","WASHINGTON COUNTY",15299,52,18,40,5,,55,0,0,0,3,
"G1701910","1980","Illinois","17","170","Wayne County","191","1910","WAYNE COUNTY",17885,9,18,39,0,,99,0,2,0,7,
"G1701930","1980","Illinois","17","170","White County","193","1930","WHITE COUNTY",17643,78,55,31,0,,40,0,4,0,13,
"G1701950","1980","Illinois","17","170","Whiteside County","195","1950","WHITESIDE COUNTY",60783,283,88,249,43,,2638,12,14,6,1854,
"G1701970","1980","Illinois","17","170","Will County","197","1970","WILL COUNTY",275430,31080,488,3172,230,,6759,404,76,128,6693,
"G1701990","1980","Illinois","17","170","Williamson County","199","1990","WILLIAMSON COUNTY",55289,777,55,84,19,,279,9,0,0,26,
"G1702010","1980","Illinois","17","170","Winnebago County","201","2010","WINNEBAGO COUNTY",222795,20700,650,1537,129,,2680,123,5,19,2246,
"G1702030","1980","Illinois","17","170","Woodford County","203","2030","WOODFORD COUNTY",32985,85,37,65,2,,109,0,0,0,37,
"G1800010","1980","Indiana","18","180","Adams County","001","0010","ADAMS COUNTY",28668,3,59,57,11,,432,0,0,0,389,
"G1800030","1980","Indiana","18","180","Allen County","003","0030","ALLEN COUNTY",261249,25785,599,1847,159,,2592,212,6,37,1849,
"G1800050","1980","Indiana","18","180","Bartholomew County","005","0050","BARTHOLOMEW COUNTY",63195,1025,45,266,88,,301,0,12,3,153,
"G1800070","1980","Indiana","18","180","Benton County","007","0070","BENTON COUNTY",10128,4,9,0,0,,48,0,0,0,29,
"G1800090","1980","Indiana","18","180","Blackford County","009","0090","BLACKFORD COUNTY",15485,2,22,8,0,,53,0,0,0,0,
"G1800110","1980","Indiana","18","180","Boone County","011","0110","BOONE COUNTY",36021,43,48,111,22,,172,0,2,0,27,
"G1800130","1980","Indiana","18","180","Brown County","013","0130","BROWN COUNTY",12289,31,0,19,0,,38,0,0,0,0,
"G1800150","1980","Indiana","18","180","Carroll County","015","0150","CARROLL COUNTY",19556,17,30,4,14,,83,0,0,2,16,
"G1800170","1980","Indiana","18","180","Cass County","017","0170","CASS COUNTY",40296,345,56,66,2,,144,0,0,8,19,
"G1800190","1980","Indiana","18","180","Clark County","019","0190","CLARK COUNTY",83752,4270,149,268,86,,223,19,0,16,55,
"G1800210","1980","Indiana","18","180","Clay County","021","0210","CLAY COUNTY",24645,133,5,17,0,,62,0,0,0,0,
"G1800230","1980","Indiana","18","180","Clinton County","023","0230","CLINTON COUNTY",30912,24,64,60,2,,425,0,0,3,55,
"G1800250","1980","Indiana","18","180","Crawford County","025","0250","CRAWFORD COUNTY",9724,4,38,7,0,,34,13,0,0,0,
"G1800270","1980","Indiana","18","180","Daviess County","027","0270","DAVIESS COUNTY",27581,41,50,23,0,,133,0,0,8,0,
"G1800290","1980","Indiana","18","180","Dearborn County","029","0290","DEARBORN COUNTY",33747,210,62,133,6,,126,0,0,2,5,
"G1800310","1980","Indiana","18","180","Decatur County","031","0310","DECATUR COUNTY",23717,0,11,39,0,,72,0,0,0,2,
"G1800330","1980","Indiana","18","180","DeKalb County","033","0330","DE KALB COUNTY",33136,54,49,87,2,,198,0,2,2,76,
"G1800350","1980","Indiana","18","180","Delaware County","035","0350","DELAWARE COUNTY",119317,7633,220,506,61,,572,76,7,41,154,
"G1800370","1980","Indiana","18","180","Dubois County","037","0370","DUBOIS COUNTY",34037,22,25,29,11,,88,0,0,4,22,
"G1800390","1980","Indiana","18","180","Elkhart County","039","0390","ELKHART COUNTY",129005,5603,397,547,42,,1121,29,5,6,575,
"G1800410","1980","Indiana","18","180","Fayette County","041","0410","FAYETTE COUNTY",27563,473,77,72,13,,62,0,0,7,5,
"G1800430","1980","Indiana","18","180","Floyd County","043","0430","FLOYD COUNTY",58472,2279,27,123,6,,200,9,0,6,47,
"G1800450","1980","Indiana","18","180","Fountain County","045","0450","FOUNTAIN COUNTY",18947,0,8,42,1,,23,0,2,0,10,
"G1800470","1980","Indiana","18","180","Franklin County","047","0470","FRANKLIN COUNTY",19435,0,8,47,0,,108,2,0,12,0,
"G1800490","1980","Indiana","18","180","Fulton County","049","0490","FULTON COUNTY",18976,124,71,53,0,,89,0,0,14,8,
"G1800510","1980","Indiana","18","180","Gibson County","051","0510","GIBSON COUNTY",32302,561,30,103,6,,134,11,0,0,9,
"G1800530","1980","Indiana","18","180","Grant County","053","0530","GRANT COUNTY",73903,5153,258,205,17,,721,75,5,7,590,
"G1800550","1980","Indiana","18","180","Greene County","055","0550","GREENE COUNTY",30259,11,26,55,0,,56,0,0,3,6,
"G1800570","1980","Indiana","18","180","Hamilton County","057","0570","HAMILTON COUNTY",80740,294,51,399,13,,450,0,0,0,80,
"G1800590","1980","Indiana","18","180","Hancock County","059","0590","HANCOCK COUNTY",43404,33,39,193,31,,229,0,0,0,10,
"G1800610","1980","Indiana","18","180","Harrison County","061","0610","HARRISON COUNTY",26952,157,19,38,0,,93,0,0,5,12,
"G1800630","1980","Indiana","18","180","Hendricks County","063","0630","HENDRICKS COUNTY",68989,353,29,139,3,,228,0,7,0,56,
"G1800650","1980","Indiana","18","180","Henry County","065","0650","HENRY COUNTY",52418,499,61,66,18,,202,31,2,5,34,
"G1800670","1980","Indiana","18","180","Howard County","067","0670","HOWARD COUNTY",81116,4207,237,316,37,,591,50,0,6,336,
"G1800690","1980","Indiana","18","180","Huntington County","069","0690","HUNTINGTON COUNTY",35183,42,121,116,2,,80,22,0,0,30,
"G1800710","1980","Indiana","18","180","Jackson County","071","0710","JACKSON COUNTY",36121,136,19,116,1,,105,0,6,0,19,
"G1800730","1980","Indiana","18","180","Jasper County","073","0730","JASPER COUNTY",25719,56,10,87,6,,160,0,0,0,100,
"G1800750","1980","Indiana","18","180","Jay County","075","0750","JAY COUNTY",23038,57,16,11,0,,78,0,0,0,39,
"G1800770","1980","Indiana","18","180","Jefferson County","077","0770","JEFFERSON COUNTY",29695,470,48,80,6,,93,0,2,12,13,
"G1800790","1980","Indiana","18","180","Jennings County","079","0790","JENNINGS COUNTY",22532,110,30,63,0,,107,0,12,0,0,
"G1800810","1980","Indiana","18","180","Johnson County","081","0810","JOHNSON COUNTY",75605,868,99,180,22,,332,0,15,15,104,
"G1800830","1980","Indiana","18","180","Knox County","083","0830","KNOX COUNTY",41161,321,50,80,38,,167,0,2,0,19,
"G1800850","1980","Indiana","18","180","Kosciusko County","085","0850","KOSCIUSKO COUNTY",57993,225,116,291,28,,657,0,2,0,243,
"G1800870","1980","Indiana","18","180","LaGrange County","087","0870","LAGRANGE COUNTY",25371,16,17,20,2,,103,0,2,0,19,
"G1800890","1980","Indiana","18","180","Lake County","089","0890","LAKE COUNTY",350918,125096,702,2139,316,,23492,970,107,203,19022,
"G1800910","1980","Indiana","18","180","LaPorte County","091","0910","LA PORTE COUNTY",98132,8593,196,366,40,,720,63,21,20,481,
"G1800930","1980","Indiana","18","180","Lawrence County","093","0930","LAWRENCE COUNTY",42098,41,44,116,9,,134,0,0,24,6,
"G1800950","1980","Indiana","18","180","Madison County","095","0950","MADISON COUNTY",128235,9555,221,490,47,,617,115,0,0,56,
"G1800970","1980","Indiana","18","180","Marion County","097","0970","MARION COUNTY",596836,154584,1459,4814,462,,4354,871,27,253,1573,
"G1800990","1980","Indiana","18","180","Marshall County","099","0990","MARSHALL COUNTY",38359,53,39,56,17,,385,0,0,0,246,
"G1801010","1980","Indiana","18","180","Martin County","101","1010","MARTIN COUNTY",10846,0,20,81,0,,48,0,0,4,2,
"G1801030","1980","Indiana","18","180","Miami County","103","1030","MIAMI COUNTY",37821,945,329,275,16,,265,53,0,15,101,
"G1801050","1980","Indiana","18","180","Monroe County","105","1050","MONROE COUNTY",93300,2616,102,1497,178,,775,25,8,37,247,
"G1801070","1980","Indiana","18","180","Montgomery County","107","1070","MONTGOMERY COUNTY",35272,53,49,42,9,,57,0,0,0,19,
"G1801090","1980","Indiana","18","180","Morgan County","109","1090","MORGAN COUNTY",51699,13,41,131,12,,101,0,0,0,2,
"G1801110","1980","Indiana","18","180","Newton County","111","1110","NEWTON COUNTY",14633,10,37,25,2,,109,0,0,2,26,
"G1801130","1980","Indiana","18","180","Noble County","113","1130","NOBLE COUNTY",34880,30,49,23,28,,291,0,0,0,142,
"G1801150","1980","Indiana","18","180","Ohio County","115","1150","OHIO COUNTY",5035,54,5,15,0,,3,0,0,2,0,
"G1801170","1980","Indiana","18","180","Orange County","117","1170","ORANGE COUNTY",18350,214,16,9,6,,65,0,9,3,5,
"G1801190","1980","Indiana","18","180","Owen County","119","1190","OWEN COUNTY",15647,38,46,48,2,,57,0,3,0,0,
"G1801210","1980","Indiana","18","180","Parke County","121","1210","PARKE COUNTY",16198,43,47,7,3,,68,0,0,0,6,
"G1801230","1980","Indiana","18","180","Perry County","123","1230","PERRY COUNTY",19220,15,51,39,1,,20,0,0,0,0,
"G1801250","1980","Indiana","18","180","Pike County","125","1250","PIKE COUNTY",13266,34,53,28,0,,65,0,0,17,2,
"G1801270","1980","Indiana","18","180","Porter County","127","1270","PORTER COUNTY",116154,295,219,486,7,,1974,0,3,0,678,
"G1801290","1980","Indiana","18","180","Posey County","129","1290","POSEY COUNTY",25883,266,99,45,0,,105,0,7,0,9,
"G1801310","1980","Indiana","18","180","Pulaski County","131","1310","PULASKI COUNTY",13060,40,5,32,7,,105,0,0,0,9,
"G1801330","1980","Indiana","18","180","Putnam County","133","1330","PUTNAM COUNTY",28462,490,33,60,3,,101,2,2,0,10,
"G1801350","1980","Indiana","18","180","Randolph County","135","1350","RANDOLPH COUNTY",29666,42,36,65,0,,158,0,7,0,23,
"G1801370","1980","Indiana","18","180","Ripley County","137","1370","RIPLEY COUNTY",24233,6,21,56,0,,79,0,3,0,0,
"G1801390","1980","Indiana","18","180","Rush County","139","1390","RUSH COUNTY",19381,108,26,2,11,,68,0,0,0,8,
"G1801410","1980","Indiana","18","180","St. Joseph County","141","1410","ST. JOSEPH COUNTY",214435,21784,452,1339,100,,1824,104,19,32,1528,
"G1801430","1980","Indiana","18","180","Scott County","143","1430","SCOTT COUNTY",20121,3,8,80,0,,162,5,0,3,40,
"G1801450","1980","Indiana","18","180","Shelby County","145","1450","SHELBY COUNTY",39329,279,50,65,48,,103,0,0,2,11,
"G1801470","1980","Indiana","18","180","Spencer County","147","1470","SPENCER COUNTY",19091,135,37,44,2,,52,0,0,0,0,
"G1801490","1980","Indiana","18","180","Starke County","149","1490","STARKE COUNTY",21741,56,67,25,2,,71,0,2,2,31,
"G1801510","1980","Indiana","18","180","Steuben County","151","1510","STEUBEN COUNTY",24318,81,50,66,78,,71,0,0,0,30,
"G1801530","1980","Indiana","18","180","Sullivan County","153","1530","SULLIVAN COUNTY",21002,10,33,7,0,,49,0,6,0,0,
"G1801550","1980","Indiana","18","180","Switzerland County","155","1550","SWITZERLAND COUNTY",7051,7,15,23,0,,57,0,0,0,0,
"G1801570","1980","Indiana","18","180","Tippecanoe County","157","1570","TIPPECANOE COUNTY",116533,1873,145,1701,99,,906,48,6,53,338,
"G1801590","1980","Indiana","18","180","Tipton County","159","1590","TIPTON COUNTY",16639,0,23,31,0,,64,0,0,0,62,
"G1801610","1980","Indiana","18","180","Union County","161","1610","UNION COUNTY",6797,8,16,20,0,,19,0,0,0,0,
"G1801630","1980","Indiana","18","180","Vanderburgh County","163","1630","VANDERBURGH COUNTY",153902,11978,260,608,26,,543,111,9,8,70,
"G1801650","1980","Indiana","18","180","Vermillion County","165","1650","VERMILLION COUNTY",18095,11,15,31,8,,65,0,0,2,2,
"G1801670","1980","Indiana","18","180","Vigo County","167","1670","VIGO COUNTY",104335,6006,298,757,23,,621,41,0,16,288,
"G1801690","1980","Indiana","18","180","Wabash County","169","1690","WABASH COUNTY",35983,157,118,170,11,,166,0,7,2,26,
"G1801710","1980","Indiana","18","180","Warren County","171","1710","WARREN COUNTY",8910,2,9,13,0,,42,0,0,0,0,
"G1801730","1980","Indiana","18","180","Warrick County","173","1730","WARRICK COUNTY",40784,292,103,185,0,,91,1,0,8,10,
"G1801750","1980","Indiana","18","180","Washington County","175","1750","WASHINGTON COUNTY",21753,9,28,11,0,,127,0,0,2,2,
"G1801770","1980","Indiana","18","180","Wayne County","177","1770","WAYNE COUNTY",71461,3882,151,168,59,,257,14,0,6,60,
"G1801790","1980","Indiana","18","180","Wells County","179","1790","WELLS COUNTY",25128,0,18,34,10,,150,0,0,0,61,
"G1801810","1980","Indiana","18","180","White County","181","1810","WHITE COUNTY",23671,0,8,69,0,,108,0,0,6,5,
"G1801830","1980","Indiana","18","180","Whitley County","183","1830","WHITLEY COUNTY",26011,16,100,24,2,,40,0,0,2,20,
"G1900010","1980","Iowa","19","190","Adair County","001","0010","ADAIR COUNTY",9409,0,3,15,33,,49,0,0,0,0,
"G1900030","1980","Iowa","19","190","Adams County","003","0030","ADAMS COUNTY",5726,0,2,3,0,,0,0,0,0,0,
"G1900050","1980","Iowa","19","190","Allamakee County","005","0050","ALLAMAKEE COUNTY",15001,0,2,9,0,,69,0,0,0,27,
"G1900070","1980","Iowa","19","190","Appanoose County","007","0070","APPANOOSE COUNTY",15117,123,63,21,0,,165,0,0,0,22,
"G1900090","1980","Iowa","19","190","Audubon County","009","0090","AUDUBON COUNTY",8542,0,0,9,0,,8,0,0,0,0,
