GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AE7AA2010,AE7AB2010,AE7AC2010,AE7AD2010,AE7AE2010,AE7AF2010,AE7AG2010,AE7AH2010,AE7AI2010,AE7AJ2010,AE7AK2010,AE7AL2010
"G3600210","2010","New York","36","360","Columbia County","021","0210","Columbia County",55672,2691,85,1013,97,1084,1464,164,38,7,586,195
"G3600230","2010","New York","36","360","Cortland County","023","0230","Cortland County",46252,705,126,415,14,730,649,55,11,6,257,116
"G3600250","2010","New York","36","360","Delaware County","025","0250","Delaware County",44706,691,102,369,31,521,969,88,29,10,363,101
"G3600270","2010","New York","36","360","Dutchess County","027","0270","Dutchess County",221812,27395,465,10410,725,5414,16575,2123,428,135,9620,2386
"G3600290","2010","New York","36","360","Erie County","029","0290","Erie County",714156,119916,5199,23786,1023,13229,21088,4015,709,222,12404,3293
"G3600310","2010","New York","36","360","Essex County","031","0310","Essex County",36588,982,99,268,33,407,512,91,27,4,287,72
"G3600330","2010","New York","36","360","Franklin County","033","0330","Franklin County",42640,2834,3753,223,76,567,797,293,44,6,309,57
"G3600350","2010","New York","36","360","Fulton County","035","0350","Fulton County",52110,981,104,331,55,687,838,79,12,3,241,90
"G3600370","2010","New York","36","360","Genesee County","037","0370","Genesee County",54990,1491,661,357,55,909,797,121,18,4,520,156
"G3600390","2010","New York","36","360","Greene County","039","0390","Greene County",42857,2606,122,397,103,717,1583,220,23,13,448,132
"G3600410","2010","New York","36","360","Hamilton County","041","0410","Hamilton County",4664,33,11,28,1,48,41,2,0,0,3,5
"G3600430","2010","New York","36","360","Herkimer County","043","0430","Herkimer County",61690,640,137,333,36,643,630,60,20,10,184,136
"G3600450","2010","New York","36","360","Jefferson County","045","0450","Jefferson County",99682,5475,500,1737,121,2571,3365,401,86,79,1547,665
"G3600470","2010","New York","36","360","Kings County","047","0470","Kings County",893306,799066,4638,260762,10633,40010,178735,61017,8886,2757,208596,36294
"G3600490","2010","New York","36","360","Lewis County","049","0490","Lewis County",26225,170,44,88,4,199,240,14,9,3,52,39
"G3600510","2010","New York","36","360","Livingston County","051","0510","Livingston County",60296,1491,158,791,54,801,1067,107,29,12,441,146
"G3600530","2010","New York","36","360","Madison County","053","0530","Madison County",68916,1260,473,587,46,844,824,90,51,13,224,114
"G3600550","2010","New York","36","360","Monroe County","055","0550","Monroe County",542034,107448,1589,24205,1101,13962,24501,5723,547,303,17784,5147
"G3600570","2010","New York","36","360","Montgomery County","057","0570","Montgomery County",42732,712,103,367,53,598,2787,239,66,21,2158,383
"G3600590","2010","New York","36","360","Nassau County","059","0590","Nassau County",877309,141305,1379,101755,4740,17689,100268,7744,1806,847,70471,14219
"G3600610","2010","New York","36","360","New York County","061","0610","New York County",761493,205340,2144,178157,5205,29957,149580,41347,6525,2268,170491,33366
"G3600630","2010","New York","36","360","Niagara County","063","0630","Niagara County",188907,14511,2135,1862,185,4175,2766,340,150,23,923,492
"G3600650","2010","New York","36","360","Oneida County","065","0650","Oneida County",199254,13682,499,6571,244,3809,5425,1006,106,63,3163,1056
"G3600670","2010","New York","36","360","Onondaga County","067","0670","Onondaga County",370040,48696,3432,14490,591,10948,8845,2524,386,112,4888,2074
"G3600690","2010","New York","36","360","Ontario County","069","0690","Ontario County",99119,2226,244,1127,66,1470,1959,206,32,23,1130,329
"G3600710","2010","New York","36","360","Orange County","071","0710","Orange County",254259,33895,908,8765,797,7004,33543,4051,840,255,23818,4678
"G3600730","2010","New York","36","360","Orleans County","073","0730","Orleans County",37658,2368,199,180,32,689,870,155,48,8,535,141
"G3600750","2010","New York","36","360","Oswego County","075","0750","Oswego County",116091,862,465,723,59,1357,1541,110,55,16,591,239
"G3600770","2010","New York","36","360","Otsego County","077","0770","Otsego County",57734,958,103,676,42,825,1201,108,18,16,371,207
"G3600790","2010","New York","36","360","Putnam County","079","0790","Putnam County",82709,2047,121,1846,171,1155,7761,303,54,71,2662,810
"G3600810","2010","New York","36","360","Queens County","081","0810","Queens County",616727,395881,6490,509428,32339,56107,269326,30802,8874,3889,256053,44806
"G3600830","2010","New York","36","360","Rensselaer County","083","0830","Rensselaer County",136555,9592,283,3494,241,3184,2974,746,102,57,1542,659
"G3600850","2010","New York","36","360","Richmond County","085","0850","Richmond County",300169,44313,695,34834,1028,6640,41508,5544,1000,543,26978,5478
"G3600870","2010","New York","36","360","Rockland County","087","0870","Rockland County",203670,34623,487,19142,609,4373,24625,2435,424,281,17550,3468
"G3600890","2010","New York","36","360","St. Lawrence County","089","0890","St. Lawrence County",103943,2259,1051,1100,111,1334,1121,161,84,21,559,200
"G3600910","2010","New York","36","360","Saratoga County","091","0910","Saratoga County",203647,3053,325,3915,227,3161,3534,216,63,48,938,480
"G3600930","2010","New York","36","360","Schenectady County","093","0930","Schenectady County",119409,13528,445,4998,2708,4812,3802,1182,130,67,2656,990
"G3600950","2010","New York","36","360","Schoharie County","095","0950","Schoharie County",30742,394,54,220,30,385,660,41,16,3,140,64
"G3600970","2010","New York","36","360","Schuyler County","097","0970","Schuyler County",17646,143,44,55,10,211,157,16,3,2,27,29
"G3600990","2010","New York","36","360","Seneca County","099","0990","Seneca County",31999,1513,96,240,47,404,592,94,8,6,193,59
"G3601010","2010","New York","36","360","Steuben County","101","1010","Steuben County",93476,1487,193,1165,66,1232,839,53,37,13,277,152
"G3601030","2010","New York","36","360","Suffolk County","103","1030","Suffolk County",1068728,102117,2906,50570,3041,19749,137569,9107,2460,897,79924,16282
"G3601050","2010","New York","36","360","Sullivan County","105","1050","Sullivan County",57780,6349,228,1047,189,1400,5780,690,126,52,3040,866
"G3601070","2010","New York","36","360","Tioga County","107","1070","Tioga County",49105,349,73,383,26,495,451,26,13,4,120,80
"G3601090","2010","New York","36","360","Tompkins County","109","1090","Tompkins County",81490,3773,270,8720,231,2816,2451,247,90,62,944,470
"G3601110","2010","New York","36","360","Ulster County","111","1110","Ulster County",149099,9982,414,3089,344,3656,9085,1000,183,51,4198,1392
"G3601130","2010","New York","36","360","Warren County","113","1130","Warren County",62585,556,117,454,37,780,806,34,27,10,171,130
"G3601150","2010","New York","36","360","Washington County","115","1150","Washington County",58996,1734,109,271,81,579,819,159,19,8,351,90
"G3601170","2010","New York","36","360","Wayne County","117","1170","Wayne County",85318,2743,201,489,59,1486,1830,144,57,8,1118,319
"G3601190","2010","New York","36","360","Westchester County","119","1190","Westchester County",544563,126585,1141,51341,3757,14694,101908,11533,2824,762,74746,15259
"G3601210","2010","New York","36","360","Wyoming County","121","1210","Wyoming County",38042,2233,103,163,80,290,560,142,23,4,432,83
"G3601230","2010","New York","36","360","Yates County","123","1230","Yates County",24371,196,35,97,13,215,276,7,3,4,77,54
"G3700010","2010","North Carolina","37","370","Alamance County","001","0010","Alamance County",101718,27985,542,1861,211,2175,5702,384,478,34,9080,961
"G3700030","2010","North Carolina","37","370","Alexander County","003","0030","Alexander County",32671,2025,84,368,23,426,653,18,14,4,815,97
"G3700050","2010","North Carolina","37","370","Alleghany County","005","0050","Alleghany County",9862,133,18,55,1,82,426,7,9,2,514,46
"G3700070","2010","North Carolina","37","370","Anson County","007","0070","Anson County",12344,13038,148,285,27,294,363,52,17,7,330,43
"G3700090","2010","North Carolina","37","370","Ashe County","009","0090","Ashe County",25420,148,56,110,5,231,630,13,9,3,608,48
"G3700110","2010","North Carolina","37","370","Avery County","011","0110","Avery County",16029,706,66,61,19,119,335,3,9,3,416,31
"G3700130","2010","North Carolina","37","370","Beaufort County","013","0130","Beaufort County",31705,12105,116,160,40,467,846,118,92,24,1946,140
"G3700150","2010","North Carolina","37","370","Bertie County","015","0150","Bertie County",7393,13252,88,103,6,173,95,44,8,6,90,24
"G3700170","2010","North Carolina","37","370","Bladen County","017","0170","Bladen County",19242,12202,712,72,29,431,564,66,37,3,1745,87
"G3700190","2010","North Carolina","37","370","Brunswick County","019","0190","Brunswick County",86818,12120,652,593,128,1571,2375,171,109,24,2506,364
"G3700210","2010","North Carolina","37","370","Buncombe County","021","0210","Buncombe County",201241,14979,778,2659,335,4072,6951,232,170,47,5931,923
"G3700230","2010","North Carolina","37","370","Burke County","023","0230","Burke County",75472,5953,207,3325,87,1234,1244,59,118,163,2687,363
"G3700250","2010","North Carolina","37","370","Cabarrus County","025","0250","Cabarrus County",127526,26660,497,3520,290,2751,6623,559,162,58,8374,991
"G3700270","2010","North Carolina","37","370","Caldwell County","027","0270","Caldwell County",73565,4025,159,437,70,977,1360,61,98,18,1978,281
"G3700290","2010","North Carolina","37","370","Camden County","029","0290","Camden County",8103,1299,32,148,0,183,90,17,1,3,74,30
"G3700310","2010","North Carolina","37","370","Carteret County","031","0310","Carteret County",58101,3986,283,639,97,1122,1245,55,33,8,715,185
"G3700330","2010","North Carolina","37","370","Caswell County","033","0330","Caswell County",14513,7991,70,64,13,324,306,29,15,0,337,57
"G3700350","2010","North Carolina","37","370","Catawba County","035","0350","Catawba County",120388,12857,342,5345,200,2194,5763,184,147,60,6195,683
"G3700370","2010","North Carolina","37","370","Chatham County","037","0370","Chatham County",45185,8272,163,709,129,819,3052,120,181,18,4490,367
"G3700390","2010","North Carolina","37","370","Cherokee County","039","0390","Cherokee County",25341,327,336,139,3,610,359,23,27,2,212,65
"G3700410","2010","North Carolina","37","370","Chowan County","041","0410","Chowan County",9040,5054,38,53,3,138,134,16,5,6,263,43
"G3700430","2010","North Carolina","37","370","Clay County","043","0430","Clay County",10080,64,32,26,0,127,151,0,0,0,81,26
"G3700450","2010","North Carolina","37","370","Cleveland County","045","0450","Cleveland County",72793,20237,193,757,74,1268,1330,95,39,23,1057,212
"G3700470","2010","North Carolina","37","370","Columbus County","047","0470","Columbus County",35068,17587,1788,169,78,746,667,126,57,12,1672,128
"G3700490","2010","North Carolina","37","370","Craven County","049","0490","Craven County",69425,22868,420,2164,125,2231,3016,325,84,70,2236,541
"G3700510","2010","North Carolina","37","370","Cumberland County","051","0510","Cumberland County",150749,113939,4655,7999,671,11228,13315,3178,485,316,9272,3624
"G3700530","2010","North Carolina","37","370","Currituck County","053","0530","Currituck County",20876,1348,103,151,16,349,392,13,4,8,207,80
"G3700550","2010","North Carolina","37","370","Dare County","055","0550","Dare County",30061,812,101,221,14,501,1252,22,24,4,796,112
"G3700570","2010","North Carolina","37","370","Davidson County","057","0570","Davidson County",133486,14269,634,1983,220,1878,3873,152,160,38,5651,534
"G3700590","2010","North Carolina","37","370","Davie County","059","0590","Davie County",35257,2552,106,234,39,556,843,41,43,11,1419,139
"G3700610","2010","North Carolina","37","370","Duplin County","061","0610","Duplin County",30959,14640,173,163,46,465,2490,133,94,57,8810,475
"G3700630","2010","North Carolina","37","370","Durham County","063","0630","Durham County",112697,100260,722,12315,700,4816,11577,1317,617,135,20394,2037
"G3700650","2010","North Carolina","37","370","Edgecombe County","065","0650","Edgecombe County",21360,32318,128,120,45,477,563,117,41,8,1281,94
"G3700670","2010","North Carolina","37","370","Forsyth County","067","0670","Forsyth County",205934,89533,894,6583,696,5255,12583,1694,563,135,24471,2329
"G3700690","2010","North Carolina","37","370","Franklin County","069","0690","Franklin County",38478,15995,253,277,67,773,1525,217,76,23,2599,336
"G3700710","2010","North Carolina","37","370","Gaston County","071","0710","Gaston County",156310,31002,707,2506,273,3087,4856,429,143,35,6042,696
"G3700730","2010","North Carolina","37","370","Gates County","073","0730","Gates County",7684,4040,62,23,16,199,84,4,3,4,57,21
"G3700750","2010","North Carolina","37","370","Graham County","075","0750","Graham County",7942,17,538,31,0,139,62,0,28,2,91,11
"G3700770","2010","North Carolina","37","370","Granville County","077","0770","Granville County",34550,19454,250,343,56,781,1655,198,88,17,2267,257
"G3700790","2010","North Carolina","37","370","Greene County","079","0790","Greene County",10038,7902,98,69,11,190,812,62,56,9,1991,124
"G3700810","2010","North Carolina","37","370","Guilford County","081","0810","Guilford County",265228,156982,2071,19252,1123,8924,13297,1917,523,159,16552,2378
"G3700830","2010","North Carolina","37","370","Halifax County","083","0830","Halifax County",21569,28986,2008,365,49,562,321,123,63,16,532,97
"G3700850","2010","North Carolina","37","370","Harnett County","085","0850","Harnett County",73707,23591,991,1109,202,2719,4593,382,401,59,6070,854
"G3700870","2010","North Carolina","37","370","Haywood County","087","0870","Haywood County",55368,615,270,220,30,534,1037,9,33,10,814,96
"G3700890","2010","North Carolina","37","370","Henderson County","089","0890","Henderson County",90105,3149,318,1159,105,1480,4809,75,131,41,4829,539
"G3700910","2010","North Carolina","37","370","Hertford County","091","0910","Hertford County",8479,14845,271,128,46,256,307,88,3,8,189,49
"G3700930","2010","North Carolina","37","370","Hoke County","093","0930","Hoke County",19142,15392,4313,555,88,1639,2130,324,199,46,2655,469
"G3700950","2010","North Carolina","37","370","Hyde County","095","0950","Hyde County",3436,1833,22,17,26,65,282,3,6,0,116,4
"G3700970","2010","North Carolina","37","370","Iredell County","097","0970","Iredell County",124107,18748,416,2935,178,2209,4539,299,131,30,5170,675
"G3700990","2010","North Carolina","37","370","Jackson County","099","0990","Jackson County",32795,729,3656,353,23,677,694,16,148,11,1064,105
"G3701010","2010","North Carolina","37","370","Johnston County","101","1010","Johnston County",117869,25082,689,1009,231,2184,7480,464,250,63,12422,1135
"G3701030","2010","North Carolina","37","370","Jones County","103","1030","Jones County",6217,3276,51,34,12,165,178,13,6,0,178,23
"G3701050","2010","North Carolina","37","370","Lee County","105","1050","Lee County",34321,11369,253,488,80,779,4367,196,154,21,5206,632
"G3701070","2010","North Carolina","37","370","Lenoir County","107","1070","Lenoir County",30492,23968,163,282,66,607,1266,153,59,28,2233,178
"G3701090","2010","North Carolina","37","370","Lincoln County","109","1090","Lincoln County",67139,4269,222,428,89,880,2801,71,28,10,1989,339
"G3701110","2010","North Carolina","37","370","McDowell County","111","1110","McDowell County",39982,1663,131,344,24,460,772,45,58,8,1418,91
"G3701130","2010","North Carolina","37","370","Macon County","113","1130","Macon County",30599,419,143,204,28,299,1212,28,22,8,877,83
"G3701150","2010","North Carolina","37","370","Madison County","115","1150","Madison County",19734,233,43,78,17,236,301,7,5,0,77,33
"G3701170","2010","North Carolina","37","370","Martin County","117","1170","Martin County",12790,10601,65,76,10,194,229,50,8,5,424,53
"G3701190","2010","North Carolina","37","370","Mecklenburg County","119","1190","Mecklenburg County",465372,278042,2843,42509,2407,16511,43574,4762,1418,511,54706,6973
"G3701210","2010","North Carolina","37","370","Mitchell County","121","1210","Mitchell County",14656,53,36,47,9,147,188,5,29,4,388,17
"G3701230","2010","North Carolina","37","370","Montgomery County","123","1230","Montgomery County",17875,5182,102,442,16,255,1287,49,18,2,2423,147
"G3701250","2010","North Carolina","37","370","Moore County","125","1250","Moore County",68487,11727,689,761,93,1229,2426,112,43,57,2333,290
"G3701270","2010","North Carolina","37","370","Nash County","127","1270","Nash County",51770,35449,567,730,112,1197,1761,201,90,36,3565,362
"G3701290","2010","North Carolina","37","370","New Hanover County","129","1290","New Hanover County",155631,29469,798,2488,353,3212,4667,438,207,52,4499,853
"G3701310","2010","North Carolina","37","370","Northampton County","131","1310","Northampton County",8596,12847,90,39,30,192,72,48,11,2,151,21
"G3701330","2010","North Carolina","37","370","Onslow County","133","1330","Onslow County",122558,26577,1013,3601,290,5837,9032,1095,225,241,5389,1914
"G3701350","2010","North Carolina","37","370","Orange County","135","1350","Orange County",94671,15722,383,9031,316,2661,4824,206,187,33,5025,742
"G3701370","2010","North Carolina","37","370","Pamlico County","137","1370","Pamlico County",9828,2618,72,58,6,150,204,14,5,3,157,29
"G3701390","2010","North Carolina","37","370","Pasquotank County","139","1390","Pasquotank County",22369,15256,124,464,63,743,690,99,17,9,674,153
"G3701410","2010","North Carolina","37","370","Pender County","141","1410","Pender County",38568,9208,237,208,61,741,1188,61,54,17,1681,193
"G3701430","2010","North Carolina","37","370","Perquimans County","143","1430","Perquimans County",9608,3328,39,38,8,146,86,19,2,2,149,28
"G3701450","2010","North Carolina","37","370","Person County","145","1450","Person County",26354,10599,244,119,51,504,614,47,22,1,817,92
"G3701470","2010","North Carolina","37","370","Pitt County","147","1470","Pitt County",96038,56813,474,2632,290,2699,3037,444,108,78,4846,689
"G3701490","2010","North Carolina","37","370","Polk County","149","1490","Polk County",18126,911,41,61,14,235,507,7,31,9,514,54
"G3701510","2010","North Carolina","37","370","Randolph County","151","1510","Randolph County",115205,7979,674,1426,140,1630,5964,197,278,38,7421,800
"G3701530","2010","North Carolina","37","370","Richmond County","153","1530","Richmond County",27369,14159,1069,434,63,804,703,110,104,23,1637,164
"G3701550","2010","North Carolina","37","370","Robeson County","155","1550","Robeson County",36160,32347,50866,1031,133,2699,2717,290,636,48,6539,702
"G3701570","2010","North Carolina","37","370","Rockingham County","157","1570","Rockingham County",68744,17529,307,467,97,1340,2131,126,38,23,2511,330
"G3701590","2010","North Carolina","37","370","Rowan County","159","1590","Rowan County",101986,22153,376,1397,148,1724,3937,239,92,38,5845,493
"G3701610","2010","North Carolina","37","370","Rutherford County","161","1610","Rutherford County",57054,6804,156,294,66,1039,1167,50,15,7,968,190
"G3701630","2010","North Carolina","37","370","Sampson County","163","1630","Sampson County",33754,16948,1130,260,81,818,2231,180,167,54,7349,459
"G3701650","2010","North Carolina","37","370","Scotland County","165","1650","Scotland County",16605,13884,3860,283,49,722,217,59,74,1,336,67
"G3701670","2010","North Carolina","37","370","Stanly County","167","1670","Stanly County",49877,6590,175,1118,47,612,746,40,22,42,1224,92
"G3701690","2010","North Carolina","37","370","Stokes County","169","1690","Stokes County",43447,1897,138,132,39,494,574,19,18,0,550,93
"G3701710","2010","North Carolina","37","370","Surry County","171","1710","Surry County",62611,2644,173,348,58,684,2315,105,46,17,4352,320
"G3701730","2010","North Carolina","37","370","Swain County","173","1730","Swain County",9168,75,3587,70,1,540,147,1,188,1,149,54
"G3701750","2010","North Carolina","37","370","Transylvania County","175","1750","Transylvania County",30049,1279,93,151,33,521,528,13,2,1,382,38
"G3701770","2010","North Carolina","37","370","Tyrrell County","177","1770","Tyrrell County",2350,1677,7,81,1,51,53,6,10,0,160,11
"G3701790","2010","North Carolina","37","370","Union County","179","1790","Union County",150098,23134,605,3301,415,2772,8856,424,210,33,10345,1099
"G3701810","2010","North Carolina","37","370","Vance County","181","1810","Vance County",19101,22477,79,206,41,467,957,168,68,3,1713,142
"G3701830","2010","North Carolina","37","370","Wake County","183","1830","Wake County",560536,182793,2537,48604,1755,16846,37010,3717,1966,336,39173,5720
"G3701850","2010","North Carolina","37","370","Warren County","185","1850","Warren County",7971,10911,1026,52,21,299,157,59,24,2,407,43
"G3701870","2010","North Carolina","37","370","Washington County","187","1870","Washington County",5998,6567,21,39,14,123,86,20,3,0,326,31
"G3701890","2010","North Carolina","37","370","Watauga County","189","1890","Watauga County",47268,855,117,480,54,592,1004,22,12,8,543,124
"G3701910","2010","North Carolina","37","370","Wayne County","191","1910","Wayne County",68216,38107,333,1452,231,2122,3919,392,148,43,6958,702
"G3701930","2010","North Carolina","37","370","Wilkes County","193","1930","Wilkes County",61587,2785,110,310,67,709,1237,45,23,6,2245,216
"G3701950","2010","North Carolina","37","370","Wilson County","195","1950","Wilson County",40157,31462,190,686,108,907,2065,224,48,7,5014,366
"G3701970","2010","North Carolina","37","370","Yadkin County","197","1970","Yadkin County",33022,1165,66,76,11,317,985,27,13,14,2549,161
"G3701990","2010","North Carolina","37","370","Yancey County","199","1990","Yancey County",16652,128,42,36,6,140,315,17,37,3,414,28
"G3800010","2010","North Dakota","38","380","Adams County","001","0010","Adams County",2266,8,15,11,0,23,13,0,1,0,4,2
"G3800030","2010","North Dakota","38","380","Barnes County","003","0030","Barnes County",10599,83,71,59,1,130,69,3,1,1,23,26
"G3800050","2010","North Dakota","38","380","Benson County","005","0050","Benson County",2861,1,3631,4,0,86,28,0,32,0,10,7
"G3800070","2010","North Dakota","38","380","Billings County","007","0070","Billings County",771,0,3,4,0,1,1,2,0,0,1,0
"G3800090","2010","North Dakota","38","380","Bottineau County","009","0090","Bottineau County",6062,25,130,17,2,111,50,0,6,0,20,6
"G3800110","2010","North Dakota","38","380","Bowman County","011","0110","Bowman County",3039,3,13,2,0,16,46,0,5,0,27,0
"G3800130","2010","North Dakota","38","380","Burke County","013","0130","Burke County",1891,4,12,13,0,11,33,0,3,1,0,0
"G3800150","2010","North Dakota","38","380","Burleigh County","015","0150","Burleigh County",75054,476,3284,412,54,1042,580,7,109,7,174,109
"G3800170","2010","North Dakota","38","380","Cass County","017","0170","Cass County",135530,3372,1681,3573,140,2467,1778,56,146,11,658,366
"G3800190","2010","North Dakota","38","380","Cavalier County","019","0190","Cavalier County",3890,4,35,10,1,29,12,0,2,0,8,2
"G3800210","2010","North Dakota","38","380","Dickey County","021","0210","Dickey County",5044,35,30,23,1,56,60,2,1,0,28,9
"G3800230","2010","North Dakota","38","380","Divide County","023","0230","Divide County",2006,5,10,6,0,14,24,0,1,1,1,3
"G3800250","2010","North Dakota","38","380","Dunn County","025","0250","Dunn County",2984,8,443,10,0,53,19,0,6,0,6,7
"G3800270","2010","North Dakota","38","380","Eddy County","027","0270","Eddy County",2242,4,57,8,0,22,28,0,1,0,20,3
"G3800290","2010","North Dakota","38","380","Emmons County","029","0290","Emmons County",3468,2,14,6,0,26,27,0,0,0,6,1
"G3800310","2010","North Dakota","38","380","Foster County","031","0310","Foster County",3272,3,20,3,0,16,19,0,0,0,8,2
"G3800330","2010","North Dakota","38","380","Golden Valley County","033","0330","Golden Valley County",1613,9,10,2,0,11,24,1,0,0,8,2
"G3800350","2010","North Dakota","38","380","Grand Forks County","035","0350","Grand Forks County",59271,1322,1592,1315,27,1383,1087,39,65,17,526,217
"G3800370","2010","North Dakota","38","380","Grant County","037","0370","Grant County",2325,1,27,3,0,31,3,0,0,0,4,0
"G3800390","2010","North Dakota","38","380","Griggs County","039","0390","Griggs County",2387,7,8,4,4,1,5,0,0,0,1,3
"G3800410","2010","North Dakota","38","380","Hettinger County","041","0410","Hettinger County",2372,6,51,4,0,32,10,0,1,0,1,0
"G3800430","2010","North Dakota","38","380","Kidder County","043","0430","Kidder County",2329,6,3,22,0,4,15,0,3,0,47,6
"G3800450","2010","North Dakota","38","380","LaMoure County","045","0450","LaMoure County",4053,5,16,6,0,25,24,1,0,0,9,0
"G3800470","2010","North Dakota","38","380","Logan County","047","0470","Logan County",1954,2,8,5,0,9,5,0,1,0,2,4
"G3800490","2010","North Dakota","38","380","McHenry County","049","0490","McHenry County",5218,8,28,16,0,45,57,0,2,0,18,3
"G3800510","2010","North Dakota","38","380","McIntosh County","051","0510","McIntosh County",2725,6,12,10,0,18,30,0,0,1,7,0
"G3800530","2010","North Dakota","38","380","McKenzie County","053","0530","McKenzie County",4746,4,1349,21,4,97,46,4,63,0,23,3
"G3800550","2010","North Dakota","38","380","McLean County","055","0550","McLean County",8115,6,585,14,3,128,43,2,40,0,16,10
"G3800570","2010","North Dakota","38","380","Mercer County","057","0570","Mercer County",7996,16,174,39,0,78,56,1,22,0,31,11
"G3800590","2010","North Dakota","38","380","Morton County","059","0590","Morton County",25537,112,959,77,8,378,188,8,41,1,91,71
"G3800610","2010","North Dakota","38","380","Mountrail County","061","0610","Mountrail County",4931,16,2240,16,6,178,104,0,108,0,56,18
"G3800630","2010","North Dakota","38","380","Nelson County","063","0630","Nelson County",3018,8,28,3,0,36,19,0,2,1,1,10
"G3800650","2010","North Dakota","38","380","Oliver County","065","0650","Oliver County",1782,3,26,4,0,12,14,0,2,0,3,0
"G3800670","2010","North Dakota","38","380","Pembina County","067","0670","Pembina County",6947,21,143,13,3,96,130,0,1,0,55,4
"G3800690","2010","North Dakota","38","380","Pierce County","069","0690","Pierce County",4084,19,169,4,4,33,16,1,1,0,25,1
"G3800710","2010","North Dakota","38","380","Ramsey County","071","0710","Ramsey County",9980,41,964,50,4,275,64,0,30,0,24,19
"G3800730","2010","North Dakota","38","380","Ransom County","073","0730","Ransom County",5285,19,21,20,1,45,53,0,2,3,6,2
"G3800750","2010","North Dakota","38","380","Renville County","075","0750","Renville County",2401,2,9,5,0,29,18,0,1,0,5,0
"G3800770","2010","North Dakota","38","380","Richland County","077","0770","Richland County",15351,110,302,95,10,182,156,0,28,2,57,28
"G3800790","2010","North Dakota","38","380","Rolette County","079","0790","Rolette County",2802,21,10677,17,1,286,23,0,86,0,14,10
"G3800810","2010","North Dakota","38","380","Sargent County","081","0810","Sargent County",3717,2,20,11,2,26,36,0,0,2,11,2
"G3800830","2010","North Dakota","38","380","Sheridan County","083","0830","Sheridan County",1272,0,14,4,0,15,6,4,0,0,5,1
"G3800850","2010","North Dakota","38","380","Sioux County","085","0850","Sioux County",517,6,3433,4,0,111,8,1,59,2,4,8
"G3800870","2010","North Dakota","38","380","Slope County","087","0870","Slope County",707,0,6,0,0,2,2,0,10,0,0,0
"G3800890","2010","North Dakota","38","380","Stark County","089","0890","Stark County",22765,186,230,295,15,254,261,11,10,6,111,55
"G3800910","2010","North Dakota","38","380","Steele County","091","0910","Steele County",1916,3,23,2,1,10,11,0,0,0,7,2
"G3800930","2010","North Dakota","38","380","Stutsman County","093","0930","Stutsman County",19996,126,297,111,4,205,167,14,3,1,112,64
"G3800950","2010","North Dakota","38","380","Towner County","095","0950","Towner County",2165,2,49,1,4,15,8,0,0,0,2,0
"G3800970","2010","North Dakota","38","380","Traill County","097","0970","Traill County",7693,39,63,22,1,89,116,3,1,0,88,6
"G3800990","2010","North Dakota","38","380","Walsh County","099","0990","Walsh County",9834,24,153,40,3,96,557,1,15,0,342,54
"G3801010","2010","North Dakota","38","380","Ward County","101","1010","Ward County",54717,1469,1533,626,34,1427,1001,73,97,41,394,263
"G3801030","2010","North Dakota","38","380","Wells County","103","1030","Wells County",4143,3,13,4,0,23,17,0,0,1,2,1
"G3801050","2010","North Dakota","38","380","Williams County","105","1050","Williams County",20364,57,878,83,3,577,275,6,21,1,66,67
"G3900010","2010","Ohio","39","390","Adams County","001","0010","Adams County",27713,84,105,33,11,361,169,3,3,2,48,18
"G3900030","2010","Ohio","39","390","Allen County","003","0030","Allen County",87708,12508,162,738,271,2431,1381,131,45,17,574,365
"G3900050","2010","Ohio","39","390","Ashland County","005","0050","Ashland County",51352,395,77,314,23,477,340,3,12,0,96,50
"G3900070","2010","Ohio","39","390","Ashtabula County","007","0070","Ashtabula County",92126,3467,208,389,36,1830,1915,119,33,8,1050,316
"G3900090","2010","Ohio","39","390","Athens County","009","0090","Athens County",58779,1741,140,1754,67,1274,669,33,22,9,170,99
"G3900110","2010","Ohio","39","390","Auglaize County","011","0110","Auglaize County",44625,124,75,181,25,376,334,8,9,7,132,53
"G3900130","2010","Ohio","39","390","Belmont County","013","0130","Belmont County",65902,2815,85,263,46,860,304,19,3,3,63,37
"G3900150","2010","Ohio","39","390","Brown County","015","0150","Brown County",43570,382,74,110,13,428,166,2,1,1,82,17
"G3900170","2010","Ohio","39","390","Butler County","017","0170","Butler County",310183,26463,606,8998,516,6694,6484,509,164,101,6239,1173
"G3900190","2010","Ohio","39","390","Carroll County","019","0190","Carroll County",28044,133,70,56,14,281,158,6,7,1,33,33
"G3900210","2010","Ohio","39","390","Champaign County","021","0210","Champaign County",37743,874,134,163,32,700,243,18,9,3,116,62
"G3900230","2010","Ohio","39","390","Clark County","023","0230","Clark County",117976,11999,302,896,232,3123,1464,129,49,13,1764,386
"G3900250","2010","Ohio","39","390","Clermont County","025","0250","Clermont County",187331,2234,349,1958,189,2406,1919,50,54,23,603,247
"G3900270","2010","Ohio","39","390","Clinton County","027","0270","Clinton County",39496,905,85,228,41,726,309,27,11,2,158,52
"G3900290","2010","Ohio","39","390","Columbiana County","029","0290","Columbiana County",102326,2323,164,339,55,1286,633,82,38,10,461,124
