GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA1990,CL5AA1990,B69AA1990,B69AB1990,B69AC1990,B84AA1990,B84AB1990,B84AC1990,B84AD1990,B84AE1990,B84AF1990
"G2901570","1990","Missouri","29","290","Perry County","157","1570","Perry County",4537,14393,2995,6924,683,8072,17,8055,7660,395,4421
"G2901590","1990","Missouri","29","290","Pettis County","159","1590","Pettis County",9947,29841,3006,17246,2894,17387,223,17164,15835,1329,9794
"G2901610","1990","Missouri","29","290","Phelps County","161","1610","Phelps County",9125,27150,3305,14132,3906,16062,170,15892,14793,1099,11668
"G2901630","1990","Missouri","29","290","Pike County","163","1630","Pike County",4380,13562,1514,7775,1105,7366,12,7354,6869,485,4664
"G2901650","1990","Missouri","29","290","Platte County","165","1650","Platte County",16077,49167,1415,26457,9593,33513,197,33316,31998,1318,10859
"G2901670","1990","Missouri","29","290","Polk County","167","1670","Polk County",5899,17706,1979,9799,1603,9645,8,9637,9207,430,7467
"G2901690","1990","Missouri","29","290","Pulaski County","169","1690","Pulaski County",9882,31959,2100,17391,2852,22249,9522,12727,11288,1439,8262
"G2901710","1990","Missouri","29","290","Putnam County","171","1710","Putnam County",1472,4226,771,2495,313,2110,0,2110,1966,144,1978
"G2901730","1990","Missouri","29","290","Ralls County","173","1730","Ralls County",2474,7501,711,4460,435,4107,0,4107,3886,221,2358
"G2901750","1990","Missouri","29","290","Randolph County","175","1750","Randolph County",6235,19014,2109,12145,1722,10681,21,10660,9868,792,8180
"G2901770","1990","Missouri","29","290","Ray County","177","1770","Ray County",6215,19476,1616,11225,1182,10108,11,10097,9328,769,6303
"G2901790","1990","Missouri","29","290","Reynolds County","179","1790","Reynolds County",1950,5800,1087,3039,288,2593,0,2593,2402,191,2538
"G2901810","1990","Missouri","29","290","Ripley County","181","1810","Ripley County",3522,10641,2289,5257,487,4373,14,4359,3800,559,5043
"G2901830","1990","Missouri","29","290","St. Charles County","183","1830","St. Charles County",57815,188082,9156,93293,27547,117285,415,116870,112393,4477,37483
"G2901850","1990","Missouri","29","290","St. Clair County","185","1850","St. Clair County",2441,7041,1108,4358,467,3447,8,3439,3188,251,3308
"G2901860","1990","Missouri","29","290","Ste. Genevieve County","186","1860","Ste. Genevieve County",4416,14164,2223,7271,757,7683,5,7678,7189,489,4346
"G2901870","1990","Missouri","29","290","St. Francois County","187","1870","St. Francois County",13101,39885,5530,23467,2919,19872,57,19815,17811,2004,18003
"G2901890","1990","Missouri","29","290","St. Louis County","189","1890","St. Louis County",270421,837100,46611,420990,193308,533130,1656,531474,507521,23953,241930
"G2901950","1990","Missouri","29","290","Saline County","195","1950","Saline County",6121,18371,2548,10933,1818,11167,11,11156,10528,628,7120
"G2901970","1990","Missouri","29","290","Schuyler County","197","1970","Schuyler County",1234,3619,469,2184,231,1914,2,1912,1770,142,1393
"G2901990","1990","Missouri","29","290","Scotland County","199","1990","Scotland County",1325,3989,582,2415,279,2132,2,2130,2035,95,1579
"G2902010","1990","Missouri","29","290","Scott County","201","2010","Scott County",10950,34188,4822,17505,2337,18212,32,18180,16912,1268,11228
"G2902030","1990","Missouri","29","290","Shannon County","203","2030","Shannon County",2199,6654,1295,3393,297,3290,0,3290,3007,283,2510
"G2902050","1990","Missouri","29","290","Shelby County","205","2050","Shelby County",1919,5725,650,3703,381,3031,0,3031,2843,188,2319
"G2902070","1990","Missouri","29","290","Stoddard County","207","2070","Stoddard County",8366,24628,4655,12962,1572,12743,0,12743,11779,964,9881
"G2902090","1990","Missouri","29","290","Stone County","209","2090","Stone County",5975,16527,1661,10465,1513,8211,4,8207,7582,625,7254
"G2902110","1990","Missouri","29","290","Sullivan County","211","2110","Sullivan County",1809,5197,804,3346,303,2737,2,2735,2616,119,2363
"G2902130","1990","Missouri","29","290","Taney County","213","2130","Taney County",7497,20932,2222,12962,2526,11984,17,11967,10947,1020,8914
"G2902150","1990","Missouri","29","290","Texas County","215","2150","Texas County",6195,18588,2774,10354,985,9264,78,9186,8401,785,6996
"G2902170","1990","Missouri","29","290","Vernon County","217","2170","Vernon County",5085,15357,1896,8801,1607,8612,3,8609,8000,609,5959
"G2902190","1990","Missouri","29","290","Warren County","219","2190","Warren County",5423,17104,1800,9582,1133,9648,8,9640,8964,676,4939
"G2902210","1990","Missouri","29","290","Washington County","221","2210","Washington County",5420,17615,3442,8245,710,7905,26,7879,6824,1055,7232
"G2902230","1990","Missouri","29","290","Wayne County","223","2230","Wayne County",3417,9851,2399,5013,461,4368,7,4361,3891,470,4711
"G2902250","1990","Missouri","29","290","Webster County","225","2250","Webster County",6569,20741,2291,11245,1265,10831,2,10829,10061,768,6828
"G2902270","1990","Missouri","29","290","Worth County","227","2270","Worth County",679,1971,206,1348,149,993,0,993,938,55,920
"G2902290","1990","Missouri","29","290","Wright County","229","2290","Wright County",4725,14452,2417,7524,796,7015,16,6999,6543,456,5534
"G2905100","1990","Missouri","29","290","St. Louis city","510","5100","St. Louis city",90945,292219,42066,174542,39177,181671,365,181306,161434,19872,124637
"G3000010","1990","Montana","30","300","Beaverhead County","001","0010","Beaverhead County",2156,6695,326,3748,1057,3965,0,3965,3770,195,2290
"G3000030","1990","Montana","30","300","Big Horn County","003","0030","Big Horn County",2739,10188,723,4671,789,4569,0,4569,3595,974,3031
"G3000050","1990","Montana","30","300","Blaine County","005","0050","Blaine County",1702,5674,578,2822,570,3016,2,3014,2706,308,1697
"G3000070","1990","Montana","30","300","Broadwater County","007","0070","Broadwater County",921,2826,143,1747,294,1521,0,1521,1446,75,942
"G3000090","1990","Montana","30","300","Carbon County","009","0090","Carbon County",2288,6814,727,3803,1079,3585,0,3585,3431,154,2582
"G3000110","1990","Montana","30","300","Carter County","011","0110","Carter County",409,1283,133,788,111,837,0,837,827,10,322
"G3000130","1990","Montana","30","300","Cascade County","013","0130","Cascade County",21037,64070,3047,37104,9047,37940,4106,33834,31669,2165,20178
"G3000150","1990","Montana","30","300","Chouteau County","015","0150","Chouteau County",1518,4666,241,2780,610,2467,9,2458,2372,86,1626
"G3000170","1990","Montana","30","300","Custer County","017","0170","Custer County",3095,9378,906,5514,1224,5662,5,5657,5351,306,3202
"G3000190","1990","Montana","30","300","Daniels County","019","0190","Daniels County",635,1906,244,1161,182,1053,3,1050,1035,15,715
"G3000210","1990","Montana","30","300","Dawson County","021","0210","Dawson County",2617,8102,1018,4348,819,4583,0,4583,4416,167,2608
"G3000230","1990","Montana","30","300","Deer Lodge County","023","0230","Deer Lodge County",2654,7825,786,5413,808,3996,20,3976,3501,475,4292
"G3000250","1990","Montana","30","300","Fallon County","025","0250","Fallon County",864,2725,314,1485,214,1457,2,1455,1419,36,808
"G3000270","1990","Montana","30","300","Fergus County","027","0270","Fergus County",3211,9800,905,6108,1186,5462,0,5462,5160,302,3694
"G3000290","1990","Montana","30","300","Flathead County","029","0290","Flathead County",16386,50022,2637,29398,6649,27792,42,27750,25607,2143,16323
"G3000310","1990","Montana","30","300","Gallatin County","031","0310","Gallatin County",12332,37324,906,18475,9895,26598,57,26541,25153,1388,12759
"G3000330","1990","Montana","30","300","Garfield County","033","0330","Garfield County",434,1407,167,769,90,817,0,817,809,8,341
"G3000350","1990","Montana","30","300","Glacier County","035","0350","Glacier County",2886,10254,731,4983,971,4982,0,4982,4137,845,3003
"G3000370","1990","Montana","30","300","Golden Valley County","037","0370","Golden Valley County",230,683,112,405,89,443,0,443,431,12,246
"G3000390","1990","Montana","30","300","Granite County","039","0390","Granite County",708,2120,165,1272,292,1072,0,1072,1001,71,883
"G3000410","1990","Montana","30","300","Hill County","041","0410","Hill County",4490,14490,1177,7524,1928,8206,54,8152,7551,601,4628
"G3000430","1990","Montana","30","300","Jefferson County","043","0430","Jefferson County",2168,6811,522,3547,1070,3842,24,3818,3680,138,2003
"G3000450","1990","Montana","30","300","Judith Basin County","045","0450","Judith Basin County",657,1925,112,1158,313,1093,0,1093,1065,28,677
"G3000470","1990","Montana","30","300","Lake County","047","0470","Lake County",5686,17653,1465,9660,2069,9091,16,9075,8268,807,6261
"G3000490","1990","Montana","30","300","Lewis and Clark County","049","0490","Lewis and Clark County",12610,38421,1308,20592,8451,24550,185,24365,23036,1329,11080
"G3000510","1990","Montana","30","300","Liberty County","051","0510","Liberty County",558,1786,228,987,247,885,0,885,862,23,749
"G3000530","1990","Montana","30","300","Lincoln County","053","0530","Lincoln County",4905,15106,1323,8488,1407,7756,7,7749,6500,1249,5134
"G3000550","1990","Montana","30","300","McCone County","055","0550","McCone County",644,2018,194,1078,212,1102,0,1102,1050,52,598
"G3000570","1990","Montana","30","300","Madison County","057","0570","Madison County",1641,4913,245,3043,805,2921,0,2921,2802,119,1715
"G3000590","1990","Montana","30","300","Meagher County","059","0590","Meagher County",478,1403,165,893,178,897,0,897,851,46,512
"G3000610","1990","Montana","30","300","Mineral County","061","0610","Mineral County",903,2767,221,1688,288,1507,0,1507,1393,114,942
"G3000630","1990","Montana","30","300","Missoula County","063","0630","Missoula County",19847,60558,2381,32492,13374,40090,79,40011,37122,2889,20285
"G3000650","1990","Montana","30","300","Musselshell County","065","0650","Musselshell County",1110,3356,345,2158,323,1680,0,1680,1597,83,1544
"G3000670","1990","Montana","30","300","Park County","067","0670","Park County",3761,11259,648,7497,1948,6836,1,6835,6389,446,4333
"G3000690","1990","Montana","30","300","Petroleum County","069","0690","Petroleum County",155,454,29,249,59,282,0,282,277,5,113
"G3000710","1990","Montana","30","300","Phillips County","071","0710","Phillips County",1354,4282,499,2354,430,2468,4,2464,2304,160,1295
"G3000730","1990","Montana","30","300","Pondera County","073","0730","Pondera County",1632,5223,545,2911,612,2951,57,2894,2700,194,1681
"G3000750","1990","Montana","30","300","Powder River County","075","0750","Powder River County",586,1805,166,1001,211,1085,0,1085,1063,22,500
"G3000770","1990","Montana","30","300","Powell County","077","0770","Powell County",1527,4612,446,3286,744,2556,0,2556,2411,145,2744
"G3000790","1990","Montana","30","300","Prairie County","079","0790","Prairie County",409,1184,190,673,131,622,2,620,607,13,485
"G3000810","1990","Montana","30","300","Ravalli County","081","0810","Ravalli County",7045,21185,1218,12386,3028,10772,9,10763,9928,835,8170
"G3000830","1990","Montana","30","300","Richland County","083","0830","Richland County",2909,9332,867,4896,892,4947,0,4947,4537,410,2743
"G3000850","1990","Montana","30","300","Roosevelt County","085","0850","Roosevelt County",2774,9530,687,4893,712,4511,6,4505,3866,639,2975
"G3000870","1990","Montana","30","300","Rosebud County","087","0870","Rosebud County",2629,9210,431,4669,790,4924,77,4847,4345,502,2127
"G3000890","1990","Montana","30","300","Sanders County","089","0890","Sanders County",2377,7342,579,4272,841,3382,0,3382,3061,321,3087
"G3000910","1990","Montana","30","300","Sheridan County","091","0910","Sheridan County",1339,3976,591,2315,385,1946,1,1945,1858,87,1696
"G3000930","1990","Montana","30","300","Silver Bow County","093","0930","Silver Bow County",9025,27499,2056,16350,4017,15488,51,15437,13935,1502,10966
"G3000950","1990","Montana","30","300","Stillwater County","095","0950","Stillwater County",1854,5653,395,3211,735,3094,0,3094,2982,112,1813
"G3000970","1990","Montana","30","300","Sweet Grass County","097","0970","Sweet Grass County",872,2642,233,1513,436,1428,0,1428,1368,60,991
"G3000990","1990","Montana","30","300","Teton County","099","0990","Teton County",1665,5150,509,2840,727,2849,17,2832,2731,101,1780
"G3001010","1990","Montana","30","300","Toole County","101","1010","Toole County",1315,4026,437,2390,462,2440,8,2432,2387,45,1282
"G3001030","1990","Montana","30","300","Treasure County","103","1030","Treasure County",256,787,40,454,75,427,0,427,421,6,233
"G3001050","1990","Montana","30","300","Valley County","105","1050","Valley County",2281,6962,496,4258,725,3899,0,3899,3685,214,2369
"G3001070","1990","Montana","30","300","Wheatland County","107","1070","Wheatland County",550,1629,271,1063,158,1027,7,1020,978,42,676
"G3001090","1990","Montana","30","300","Wibaux County","109","1090","Wibaux County",316,984,147,565,87,514,0,514,478,36,388
"G3001110","1990","Montana","30","300","Yellowstone County","111","1110","Yellowstone County",30500,92659,5169,52012,15675,57936,69,57867,54760,3107,27788
"G3001130","1990","Montana","30","300","Yellowstone National Park","113","1130","Yellowstone National Park",16,42,0,26,0,39,0,39,39,0,0
"G3100010","1990","Nebraska","31","310","Adams County","001","0010","Adams County",7781,23308,1359,14786,2993,14950,43,14907,14314,593,8033
"G3100030","1990","Nebraska","31","310","Antelope County","003","0030","Antelope County",2189,6947,638,3978,506,3346,2,3344,3258,86,2428
"G3100050","1990","Nebraska","31","310","Arthur County","005","0050","Arthur County",139,406,30,245,44,228,0,228,218,10,134
"G3100070","1990","Nebraska","31","310","Banner County","007","0070","Banner County",262,800,30,462,67,403,0,403,395,8,220
"G3100090","1990","Nebraska","31","310","Blaine County","009","0090","Blaine County",188,574,39,338,71,368,0,368,358,10,142
"G3100110","1990","Nebraska","31","310","Boone County","011","0110","Boone County",1802,5695,621,3336,410,2973,0,2973,2897,76,1934
"G3100130","1990","Nebraska","31","310","Box Butte County","013","0130","Box Butte County",3491,11273,598,6545,1064,6219,0,6219,5869,350,3117
"G3100150","1990","Nebraska","31","310","Boyd County","015","0150","Boyd County",785,2380,348,1423,194,1127,0,1127,1108,19,1029
"G3100170","1990","Nebraska","31","310","Brown County","017","0170","Brown County",1034,3092,272,1934,281,1625,0,1625,1586,39,1147
"G3100190","1990","Nebraska","31","310","Buffalo County","019","0190","Buffalo County",8922,27768,1540,14285,4906,20252,19,20233,19558,675,8593
"G3100210","1990","Nebraska","31","310","Burt County","021","0210","Burt County",2180,6591,537,4132,730,3431,0,3431,3301,130,2528
"G3100230","1990","Nebraska","31","310","Butler County","023","0230","Butler County",2301,7349,933,4283,456,3948,10,3938,3813,125,2496
"G3100250","1990","Nebraska","31","310","Cass County","025","0250","Cass County",5908,18589,851,10820,1833,10828,547,10281,9877,404,4977
"G3100270","1990","Nebraska","31","310","Cedar County","027","0270","Cedar County",2652,8843,1089,4635,654,4543,3,4540,4485,55,2758
"G3100290","1990","Nebraska","31","310","Chase County","029","0290","Chase County",1223,3746,346,2113,436,1939,0,1939,1880,59,1272
"G3100310","1990","Nebraska","31","310","Cherry County","031","0310","Cherry County",1760,5422,490,3161,550,3004,0,3004,2955,49,1709
"G3100330","1990","Nebraska","31","310","Cheyenne County","033","0330","Cheyenne County",2660,7990,563,4731,940,4746,0,4746,4616,130,2368
"G3100350","1990","Nebraska","31","310","Clay County","035","0350","Clay County",2009,6126,596,3626,559,3257,2,3255,3137,118,2131
"G3100370","1990","Nebraska","31","310","Colfax County","037","0370","Colfax County",2449,7652,1097,4392,512,4352,4,4348,4193,155,2467
"G3100390","1990","Nebraska","31","310","Cuming County","039","0390","Cuming County",2741,8637,1265,4634,791,4820,1,4819,4755,64,2736
"G3100410","1990","Nebraska","31","310","Custer County","041","0410","Custer County",3452,10396,793,6648,897,5705,3,5702,5579,123,3590
"G3100430","1990","Nebraska","31","310","Dakota County","043","0430","Dakota County",4417,14284,1164,7800,1188,8507,19,8488,8147,341,3588
"G3100450","1990","Nebraska","31","310","Dawes County","045","0450","Dawes County",2168,6613,452,3468,1179,4243,3,4240,3913,327,2756
"G3100470","1990","Nebraska","31","310","Dawson County","047","0470","Dawson County",5626,16986,1178,10256,1598,10117,6,10111,9672,439,4862
"G3100490","1990","Nebraska","31","310","Deuel County","049","0490","Deuel County",633,1890,165,1170,198,1019,2,1017,986,31,676
"G3100510","1990","Nebraska","31","310","Dixon County","051","0510","Dixon County",1685,5290,458,3133,442,2861,4,2857,2798,59,1739
"G3100530","1990","Nebraska","31","310","Dodge County","053","0530","Dodge County",9388,28404,2164,17246,3032,17244,26,17218,16481,737,9141
"G3100550","1990","Nebraska","31","310","Douglas County","055","0550","Douglas County",106414,335080,13379,183410,65087,222729,1442,221287,211964,9323,93233
"G3100570","1990","Nebraska","31","310","Dundy County","057","0570","Dundy County",726,2124,224,1325,232,1211,0,1211,1202,9,791
"G3100590","1990","Nebraska","31","310","Fillmore County","059","0590","Fillmore County",1951,5861,475,3813,580,3255,4,3251,3187,64,2198
"G3100610","1990","Nebraska","31","310","Franklin County","061","0610","Franklin County",1139,3287,493,2014,336,1672,0,1672,1617,55,1449
"G3100630","1990","Nebraska","31","310","Frontier County","063","0630","Frontier County",863,2665,190,1648,215,1511,2,1509,1489,20,809
"G3100650","1990","Nebraska","31","310","Furnas County","065","0650","Furnas County",1512,4442,522,2984,480,2419,0,2419,2352,67,1936
"G3100670","1990","Nebraska","31","310","Gage County","067","0670","Gage County",6194,18317,2334,11540,1765,11245,39,11206,10837,369,6617
"G3100690","1990","Nebraska","31","310","Garden County","069","0690","Garden County",705,2025,244,1268,244,1200,0,1200,1148,52,736
"G3100710","1990","Nebraska","31","310","Garfield County","071","0710","Garfield County",601,1785,222,1070,191,1025,0,1025,1003,22,638
"G3100730","1990","Nebraska","31","310","Gosper County","073","0730","Gosper County",592,1681,149,1028,190,997,0,997,977,20,517
"G3100750","1990","Nebraska","31","310","Grant County","075","0750","Grant County",227,683,17,416,74,380,0,380,372,8,188
"G3100770","1990","Nebraska","31","310","Greeley County","077","0770","Greeley County",781,2543,222,1494,223,1430,0,1430,1370,60,744
"G3100790","1990","Nebraska","31","310","Hall County","079","0790","Hall County",13052,40637,2615,23852,4509,25550,38,25512,24542,970,10926
"G3100810","1990","Nebraska","31","310","Hamilton County","081","0810","Hamilton County",2466,7719,555,4447,750,4377,0,4377,4267,110,2144
"G3100830","1990","Nebraska","31","310","Harlan County","083","0830","Harlan County",1100,3214,232,2131,350,1829,3,1826,1768,58,1146
"G3100850","1990","Nebraska","31","310","Hayes County","085","0850","Hayes County",366,1095,74,676,90,515,0,515,495,20,403
"G3100870","1990","Nebraska","31","310","Hitchcock County","087","0870","Hitchcock County",1021,3131,201,1979,300,1635,0,1635,1588,47,1156
"G3100890","1990","Nebraska","31","310","Holt County","089","0890","Holt County",3356,10828,1164,5864,1029,5830,3,5827,5754,73,3279
"G3100910","1990","Nebraska","31","310","Hooker County","091","0910","Hooker County",219,643,58,427,76,367,0,367,358,9,251
"G3100930","1990","Nebraska","31","310","Howard County","093","0930","Howard County",1690,5272,637,2968,340,2803,2,2801,2729,72,1737
"G3100950","1990","Nebraska","31","310","Jefferson County","095","0950","Jefferson County",2500,7330,829,4497,775,4253,2,4251,4140,111,2524
"G3100970","1990","Nebraska","31","310","Johnson County","097","0970","Johnson County",1321,3911,520,2502,281,2275,0,2275,2201,74,1368
"G3100990","1990","Nebraska","31","310","Kearney County","099","0990","Kearney County",1844,5583,414,3229,793,3173,0,3173,3107,66,1882
"G3101010","1990","Nebraska","31","310","Keith County","101","1010","Keith County",2426,7329,518,4425,745,4448,0,4448,4311,137,1986
"G3101030","1990","Nebraska","31","310","Keya Paha County","103","1030","Keya Paha County",312,919,102,560,58,493,0,493,493,0,303
"G3101050","1990","Nebraska","31","310","Kimball County","105","1050","Kimball County",1170,3480,307,2164,358,1959,2,1957,1881,76,1146
"G3101070","1990","Nebraska","31","310","Knox County","107","1070","Knox County",2636,8011,1269,4727,579,4316,0,4316,4104,212,2985
"G3101090","1990","Nebraska","31","310","Lancaster County","109","1090","Lancaster County",52985,160768,4899,88737,35684,122076,402,121674,117484,4190,45591
"G3101110","1990","Nebraska","31","310","Lincoln County","111","1110","Lincoln County",8903,27501,1493,16246,2937,15562,28,15534,14962,572,8535
"G3101130","1990","Nebraska","31","310","Logan County","113","1130","Logan County",248,803,49,417,72,402,0,402,392,10,218
"G3101150","1990","Nebraska","31","310","Loup County","115","1150","Loup County",198,593,50,375,46,329,0,329,329,0,186
"G3101170","1990","Nebraska","31","310","McPherson County","117","1170","McPherson County",159,489,43,292,33,272,0,272,272,0,130
"G3101190","1990","Nebraska","31","310","Madison County","119","1190","Madison County",8427,26554,2328,15394,2704,16749,2,16747,16235,512,7408
"G3101210","1990","Nebraska","31","310","Merrick County","121","1210","Merrick County",2228,6892,581,4114,622,3964,7,3957,3853,104,2086
"G3101230","1990","Nebraska","31","310","Morrill County","123","1230","Morrill County",1507,4649,533,2638,461,2501,0,2501,2390,111,1613
"G3101250","1990","Nebraska","31","310","Nance County","125","1250","Nance County",1137,3617,488,2061,305,1981,6,1975,1914,61,1198
"G3101270","1990","Nebraska","31","310","Nemaha County","127","1270","Nemaha County",2097,6251,584,3540,934,3784,7,3777,3679,98,2422
"G3101290","1990","Nebraska","31","310","Nuckolls County","129","1290","Nuckolls County",1637,4877,516,3116,406,2505,0,2505,2431,74,1942
"G3101310","1990","Nebraska","31","310","Otoe County","131","1310","Otoe County",3932,11918,1184,7211,1270,7007,6,7001,6735,266,3941
"G3101330","1990","Nebraska","31","310","Pawnee County","133","1330","Pawnee County",947,2751,311,1794,262,1546,0,1546,1491,55,1092
"G3101350","1990","Nebraska","31","310","Perkins County","135","1350","Perkins County",939,2931,227,1632,374,1465,0,1465,1438,27,1014
"G3101370","1990","Nebraska","31","310","Phelps County","137","1370","Phelps County",2694,8209,502,4948,996,5031,4,5027,4881,146,2336
"G3101390","1990","Nebraska","31","310","Pierce County","139","1390","Pierce County",2144,6810,803,3789,457,3520,0,3520,3440,80,2214
"G3101410","1990","Nebraska","31","310","Platte County","141","1410","Platte County",7918,25845,2089,13807,2326,15111,17,15094,14757,337,6245
"G3101430","1990","Nebraska","31","310","Polk County","143","1430","Polk County",1590,4827,455,2957,481,2659,0,2659,2598,61,1677
"G3101450","1990","Nebraska","31","310","Red Willow County","145","1450","Red Willow County",3205,9667,503,5923,1125,5866,0,5866,5582,284,2935
"G3101470","1990","Nebraska","31","310","Richardson County","147","1470","Richardson County",2747,8121,964,5145,807,4396,0,4396,4169,227,3338
"G3101490","1990","Nebraska","31","310","Rock County","149","1490","Rock County",570,1757,135,1066,135,985,0,985,974,11,504
"G3101510","1990","Nebraska","31","310","Saline County","151","1510","Saline County",3310,10050,1043,6103,1030,6225,9,6216,6020,196,3663
"G3101530","1990","Nebraska","31","310","Sarpy County","153","1530","Sarpy County",27532,91710,1717,42316,14976,57796,10115,47681,45877,1804,15092
"G3101550","1990","Nebraska","31","310","Saunders County","155","1550","Saunders County",5028,15907,1061,9435,1426,8989,27,8962,8723,239,4570
"G3101570","1990","Nebraska","31","310","Scotts Bluff County","157","1570","Scotts Bluff County",9882,30396,2847,17233,3235,17266,19,17247,16361,886,9719
"G3101590","1990","Nebraska","31","310","Seward County","159","1590","Seward County",3997,12483,945,7012,1384,8091,26,8065,7841,224,3664
"G3101610","1990","Nebraska","31","310","Sheridan County","161","1610","Sheridan County",1831,5669,460,3323,694,3058,4,3054,2942,112,2008
"G3101630","1990","Nebraska","31","310","Sherman County","163","1630","Sherman County",1013,3196,443,1716,279,1662,0,1662,1613,49,1158
"G3101650","1990","Nebraska","31","310","Sioux County","165","1650","Sioux County",465,1385,107,766,189,780,0,780,755,25,403
"G3101670","1990","Nebraska","31","310","Stanton County","167","1670","Stanton County",1692,5572,480,3000,288,3000,4,2996,2903,93,1416
"G3101690","1990","Nebraska","31","310","Thayer County","169","1690","Thayer County",1884,5544,816,3381,479,3101,2,3099,3019,80,2077
"G3101710","1990","Nebraska","31","310","Thomas County","171","1710","Thomas County",249,782,54,427,62,393,0,393,374,19,228
"G3101730","1990","Nebraska","31","310","Thurston County","173","1730","Thurston County",1715,6046,536,3066,346,2651,0,2651,2349,302,2037
"G3101750","1990","Nebraska","31","310","Valley County","175","1750","Valley County",1434,4300,456,2672,409,2648,0,2648,2576,72,1343
"G3101770","1990","Nebraska","31","310","Washington County","177","1770","Washington County",4563,14294,729,8226,1630,8872,9,8863,8567,296,3710
"G3101790","1990","Nebraska","31","310","Wayne County","179","1790","Wayne County",2211,6798,615,3495,1017,4645,6,4639,4514,125,2664
"G3101810","1990","Nebraska","31","310","Webster County","181","1810","Webster County",1203,3512,378,2364,316,1776,0,1776,1728,48,1608
"G3101830","1990","Nebraska","31","310","Wheeler County","183","1830","Wheeler County",262,847,77,445,72,429,0,429,427,2,243
"G3101850","1990","Nebraska","31","310","York County","185","1850","York County",3915,12028,842,7242,1212,7025,0,7025,6813,212,3842
"G3200010","1990","Nevada","32","320","Churchill County","001","0010","Churchill County",4791,14883,623,9209,1486,8725,859,7866,7273,593,4663
"G3200030","1990","Nevada","32","320","Clark County","003","0030","Clark County",188729,580866,31036,388621,67251,405957,8741,397216,370583,26633,172917
"G3200050","1990","Nevada","32","320","Douglas County","005","0050","Douglas County",7860,23091,572,14539,3771,14616,61,14555,13859,696,6577
"G3200070","1990","Nevada","32","320","Elko County","007","0070","Elko County",8486,28006,1400,15518,2598,17597,19,17578,16587,991,6226
"G3200090","1990","Nevada","32","320","Esmeralda County","009","0090","Esmeralda County",348,1015,61,750,101,736,0,736,673,63,323
"G3200110","1990","Nevada","32","320","Eureka County","011","0110","Eureka County",386,1215,69,798,136,839,0,839,808,31,310
"G3200130","1990","Nevada","32","320","Humboldt County","013","0130","Humboldt County",3224,10558,799,6003,943,6850,3,6847,6400,447,2469
"G3200150","1990","Nevada","32","320","Lander County","015","0150","Lander County",1619,5416,255,2918,383,3141,0,3141,2918,223,1205
"G3200170","1990","Nevada","32","320","Lincoln County","017","0170","Lincoln County",907,3002,174,1813,300,1437,0,1437,1371,66,1223
"G3200190","1990","Nevada","32","320","Lyon County","019","0190","Lyon County",5633,16934,1050,11035,1248,9057,6,9051,8583,468,6117
"G3200210","1990","Nevada","32","320","Mineral County","021","0210","Mineral County",1723,5225,346,3391,372,3130,15,3115,2861,254,1762
"G3200230","1990","Nevada","32","320","Nye County","023","0230","Nye County",4648,13904,879,10223,1161,8934,211,8723,8256,467,4963
"G3200270","1990","Nevada","32","320","Pershing County","027","0270","Pershing County",1137,3637,297,2156,191,2115,0,2115,1947,168,1002
"G3200290","1990","Nevada","32","320","Storey County","029","0290","Storey County",691,2023,88,1384,315,1477,3,1474,1384,90,525
"G3200310","1990","Nevada","32","320","Washoe County","031","0310","Washoe County",64311,192262,8297,125919,35125,148609,322,148287,140734,7553,53255
"G3200330","1990","Nevada","32","320","White Pine County","033","0330","White Pine County",2287,7238,443,4847,681,4154,5,4149,3840,309,2755
"G3205100","1990","Nevada","32","320","Carson City","510","5100","Carson City",10620,30739,1382,22103,4578,20504,113,20391,19360,1031,11880
"G3300010","1990","New Hampshire","33","330","Belknap County","001","0010","Belknap County",13334,40636,2181,23912,6716,26193,46,26147,24333,1814,11689
"G3300030","1990","New Hampshire","33","330","Carroll County","003","0030","Carroll County",9866,28946,1348,17516,5754,18199,8,18191,16948,1243,9474
"G3300050","1990","New Hampshire","33","330","Cheshire County","005","0050","Cheshire County",18155,55167,3095,30541,10557,38246,85,38161,36083,2078,16530
"G3300070","1990","New Hampshire","33","330","Coos County","007","0070","Coos County",9608,28674,3191,17648,2567,16927,7,16920,15472,1448,10281
"G3300090","1990","New Hampshire","33","330","Grafton County","009","0090","Grafton County",18544,55495,3263,30574,12123,40133,11,40122,37497,2625,19328
"G3300110","1990","New Hampshire","33","330","Hillsborough County","011","0110","Hillsborough County",88473,277220,15387,143570,56957,192073,642,191431,179821,11610,66945
"G3300130","1990","New Hampshire","33","330","Merrimack County","013","0130","Merrimack County",31801,97389,4836,53845,19952,65254,235,65019,61201,3818,27301
"G3300150","1990","New Hampshire","33","330","Rockingham County","015","0150","Rockingham County",65939,208613,6836,111593,41457,142456,2856,139600,131222,8378,45637
"G3300170","1990","New Hampshire","33","330","Strafford County","017","0170","Strafford County",26231,79797,5056,44252,13655,57526,673,56853,53105,3748,24633
"G3300190","1990","New Hampshire","33","330","Sullivan County","019","0190","Sullivan County",10650,32060,2498,18811,4203,19925,24,19901,18555,1346,9865
"G3400010","1990","New Jersey","34","340","Atlantic County","001","0010","Atlantic County",56576,177064,14468,110721,24600,120804,222,120582,113910,6672,57505
