GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA1980,CL5AA1980,B69AA1980,B69AB1980,B69AC1980,B84AA1980,B84AB1980,B84AC1980,B84AD1980,B84AE1980,B84AF1980
"G3000950","1980","Montana","30","300","Stillwater County","095","0950","STILLWATER COUNTY",1569,4940,578,2515,435,2260,0,2260,2101,159,1974
"G3000970","1980","Montana","30","300","Sweet Grass County","097","0970","SWEET GRASS COUNTY",874,2768,423,1367,291,1466,0,1466,1417,49,997
"G3000990","1980","Montana","30","300","Teton County","099","0990","TETON COUNTY",1772,5777,852,2532,594,2732,2,2730,2602,128,2067
"G3001010","1980","Montana","30","300","Toole County","101","1010","TOOLE COUNTY",1490,4869,609,2181,458,2341,0,2341,2258,83,1762
"G3001030","1980","Montana","30","300","Treasure County","103","1030","TREASURE COUNTY",280,890,78,462,67,391,0,391,389,2,326
"G3001050","1980","Montana","30","300","Valley County","105","1050","VALLEY COUNTY",2677,8889,898,4231,761,4714,0,4714,4479,235,2696
"G3001070","1980","Montana","30","300","Wheatland County","107","1070","WHEATLAND COUNTY",639,2054,244,1027,214,1101,0,1101,1030,71,668
"G3001090","1980","Montana","30","300","Wibaux County","109","1090","WIBAUX COUNTY",362,1274,229,557,72,558,0,558,552,6,503
"G3001110","1980","Montana","30","300","Yellowstone County","111","1110","YELLOWSTONE COUNTY",28684,91651,8338,41016,12228,53078,122,52956,49407,3549,27271
"G3001130","1980","Montana","30","300","Yellowstone National Park","113","1130","YELLOWSTONE NATIONAL PARK",65,196,21,92,56,169,0,169,135,34,52
"G3100010","1980","Nebraska","31","310","Adams County","001","0010","ADAMS COUNTY",7974,24567,2582,12960,2749,15149,60,15089,14644,445,8702
"G3100030","1980","Nebraska","31","310","Antelope County","003","0030","ANTELOPE COUNTY",2372,7692,1046,3845,404,3438,1,3437,3372,65,3042
"G3100050","1980","Nebraska","31","310","Arthur County","005","0050","ARTHUR COUNTY",148,455,33,266,27,262,0,262,257,5,142
"G3100070","1980","Nebraska","31","310","Banner County","007","0070","BANNER COUNTY",282,879,69,438,57,400,0,400,382,18,286
"G3100090","1980","Nebraska","31","310","Blaine County","009","0090","BLAINE COUNTY",234,781,85,371,56,341,0,341,339,2,308
"G3100110","1980","Nebraska","31","310","Boone County","011","0110","BOONE COUNTY",1995,6543,1102,2960,410,3163,0,3163,3100,63,2344
"G3100130","1980","Nebraska","31","310","Box Butte County","013","0130","BOX BUTTE COUNTY",3587,11649,1010,5702,967,6494,0,6494,6310,184,3545
"G3100150","1980","Nebraska","31","310","Boyd County","015","0150","BOYD COUNTY",953,2923,648,1356,189,1395,0,1395,1339,56,1236
"G3100170","1980","Nebraska","31","310","Brown County","017","0170","BROWN COUNTY",1229,3833,578,1881,257,1876,0,1876,1846,30,1432
"G3100190","1980","Nebraska","31","310","Buffalo County","019","0190","BUFFALO COUNTY",8542,27016,2323,12384,3478,17299,26,17273,16635,638,9457
"G3100210","1980","Nebraska","31","310","Burt County","021","0210","BURT COUNTY",2494,7656,1123,4077,543,3789,0,3789,3594,195,3041
"G3100230","1980","Nebraska","31","310","Butler County","023","0230","BUTLER COUNTY",2498,8194,1540,3835,445,3880,0,3880,3759,121,3180
"G3100250","1980","Nebraska","31","310","Cass County","025","0250","CASS COUNTY",5615,18223,1744,8966,1229,9354,539,8815,8406,409,5540
"G3100270","1980","Nebraska","31","310","Cedar County","027","0270","CEDAR COUNTY",2864,10112,1869,4134,505,4489,8,4481,4377,104,3673
"G3100290","1980","Nebraska","31","310","Chase County","029","0290","CHASE COUNTY",1295,4162,507,1992,369,2045,0,2045,2018,27,1426
"G3100310","1980","Nebraska","31","310","Cherry County","031","0310","CHERRY COUNTY",1852,5896,615,2945,543,3103,0,3103,3008,95,1979
"G3100330","1980","Nebraska","31","310","Cheyenne County","033","0330","CHEYENNE COUNTY",2772,8591,916,4401,790,4740,3,4737,4657,80,2893
"G3100350","1980","Nebraska","31","310","Clay County","035","0350","CLAY COUNTY",2254,7096,940,3467,524,3484,0,3484,3387,97,2613
"G3100370","1980","Nebraska","31","310","Colfax County","037","0370","COLFAX COUNTY",2668,8616,1822,3770,459,4219,4,4215,4126,89,3268
"G3100390","1980","Nebraska","31","310","Cuming County","039","0390","CUMING COUNTY",3085,10372,2032,4375,547,5114,0,5114,5000,114,3523
"G3100410","1980","Nebraska","31","310","Custer County","041","0410","CUSTER COUNTY",3872,12084,1524,6470,867,5925,3,5922,5773,149,4599
"G3100430","1980","Nebraska","31","310","Dakota County","043","0430","DAKOTA COUNTY",4320,14556,1591,6690,831,7708,9,7699,7270,429,4087
"G3100450","1980","Nebraska","31","310","Dawes County","045","0450","DAWES COUNTY",2380,7260,623,3674,947,4669,0,4669,4549,120,2911
"G3100470","1980","Nebraska","31","310","Dawson County","047","0470","DAWSON COUNTY",6217,19669,2038,9516,1640,10688,0,10688,10213,475,5659
"G3100490","1980","Nebraska","31","310","Deuel County","049","0490","DEUEL COUNTY",687,2120,292,1096,210,1029,1,1028,1008,20,882
"G3100510","1980","Nebraska","31","310","Dixon County","051","0510","DIXON COUNTY",1923,6361,938,2963,406,3052,2,3050,2927,123,2252
"G3100530","1980","Nebraska","31","310","Dodge County","053","0530","DODGE COUNTY",9771,30707,3743,15314,2337,16939,18,16921,16228,693,10197
"G3100550","1980","Nebraska","31","310","Douglas County","055","0550","DOUGLAS COUNTY",100771,330828,24723,156542,45875,197791,1186,196605,187243,9362,98692
"G3100570","1980","Nebraska","31","310","Dundy County","057","0570","DUNDY COUNTY",822,2440,518,1190,192,1071,0,1071,1056,15,1171
"G3100590","1980","Nebraska","31","310","Fillmore County","059","0590","FILLMORE COUNTY",2183,6783,1012,3590,507,3352,2,3350,3289,61,2719
"G3100610","1980","Nebraska","31","310","Franklin County","061","0610","FRANKLIN COUNTY",1255,3754,818,1855,286,1951,0,1951,1920,31,1501
"G3100630","1980","Nebraska","31","310","Frontier County","063","0630","FRONTIER COUNTY",996,3143,343,1553,276,1641,0,1641,1613,28,1151
"G3100650","1980","Nebraska","31","310","Furnas County","065","0650","FURNAS COUNTY",1840,5431,872,2999,482,2742,0,2742,2663,79,2363
"G3100670","1980","Nebraska","31","310","Gage County","067","0670","GAGE COUNTY",6719,20321,4111,9961,1556,11490,25,11465,11139,326,7673
"G3100690","1980","Nebraska","31","310","Garden County","069","0690","GARDEN COUNTY",821,2385,390,1324,200,1359,0,1359,1349,10,871
"G3100710","1980","Nebraska","31","310","Garfield County","071","0710","GARFIELD COUNTY",659,2036,383,998,153,1013,0,1013,995,18,802
"G3100730","1980","Nebraska","31","310","Gosper County","073","0730","GOSPER COUNTY",626,1920,314,914,116,950,0,950,934,16,698
"G3100750","1980","Nebraska","31","310","Grant County","075","0750","GRANT COUNTY",240,777,53,408,57,403,0,403,397,6,240
"G3100770","1980","Nebraska","31","310","Greeley County","077","0770","GREELEY COUNTY",859,2973,366,1524,180,1432,0,1432,1419,13,1108
"G3100790","1980","Nebraska","31","310","Hall County","079","0790","HALL COUNTY",12522,40590,3732,20405,3576,23560,45,23515,22917,598,11428
"G3100810","1980","Nebraska","31","310","Hamilton County","081","0810","HAMILTON COUNTY",2565,8251,910,3903,736,4157,0,4157,4075,82,2677
"G3100830","1980","Nebraska","31","310","Harlan County","083","0830","HARLAN COUNTY",1254,3751,464,2083,309,1849,5,1844,1821,23,1496
"G3100850","1980","Nebraska","31","310","Hayes County","085","0850","HAYES COUNTY",402,1272,104,671,66,548,0,548,548,0,469
"G3100870","1980","Nebraska","31","310","Hitchcock County","087","0870","HITCHCOCK COUNTY",1189,3632,494,1825,231,1665,0,1665,1613,52,1424
"G3100890","1980","Nebraska","31","310","Holt County","089","0890","HOLT COUNTY",3582,11944,1686,5523,691,5606,1,5605,5458,147,4261
"G3100910","1980","Nebraska","31","310","Hooker County","091","0910","HOOKER COUNTY",280,843,101,462,75,406,0,406,403,3,368
"G3100930","1980","Nebraska","31","310","Howard County","093","0930","HOWARD COUNTY",1880,6153,871,2806,405,2690,0,2690,2644,46,2257
"G3100950","1980","Nebraska","31","310","Jefferson County","095","0950","JEFFERSON COUNTY",2832,8447,1508,4341,554,4650,0,4650,4484,166,3183
"G3100970","1980","Nebraska","31","310","Johnson County","097","0970","JOHNSON COUNTY",1502,4615,933,2215,308,2353,5,2348,2285,63,1751
"G3100990","1980","Nebraska","31","310","Kearney County","099","0990","KEARNEY COUNTY",1903,5972,793,2998,603,3255,0,3255,3189,66,2135
"G3101010","1980","Nebraska","31","310","Keith County","101","1010","KEITH COUNTY",2638,8287,811,4190,644,4575,0,4575,4445,130,2399
"G3101030","1980","Nebraska","31","310","Keya Paha County","103","1030","KEYA PAHA COUNTY",374,1186,179,543,64,583,0,583,574,9,393
"G3101050","1980","Nebraska","31","310","Kimball County","105","1050","KIMBALL COUNTY",1347,4278,500,2123,296,2371,0,2371,2274,97,1299
"G3101070","1980","Nebraska","31","310","Knox County","107","1070","KNOX COUNTY",3097,10039,2010,4528,556,4855,0,4855,4718,137,3749
"G3101090","1980","Nebraska","31","310","Lancaster County","109","1090","LANCASTER COUNTY",47579,147559,8959,72476,25585,105415,148,105267,101512,3755,46443
"G3101110","1980","Nebraska","31","310","Lincoln County","111","1110","LINCOLN COUNTY",9921,31939,2624,15701,2516,17086,14,17072,16481,591,9525
"G3101130","1980","Nebraska","31","310","Logan County","113","1130","LOGAN COUNTY",278,881,90,430,61,411,0,411,403,8,296
"G3101150","1980","Nebraska","31","310","Loup County","115","1150","LOUP COUNTY",246,781,81,387,60,398,0,398,393,5,246
"G3101170","1980","Nebraska","31","310","McPherson County","117","1170","MCPHERSON COUNTY",177,541,101,228,41,249,0,249,244,5,211
"G3101190","1980","Nebraska","31","310","Madison County","119","1190","MADISON COUNTY",8153,25960,3614,12337,2147,15418,17,15401,14929,472,8379
"G3101210","1980","Nebraska","31","310","Merrick County","121","1210","MERRICK COUNTY",2425,7926,1039,3762,512,3978,0,3978,3810,168,2621
"G3101230","1980","Nebraska","31","310","Morrill County","123","1230","MORRILL COUNTY",1700,5367,792,2596,322,2630,0,2630,2507,123,1957
"G3101250","1980","Nebraska","31","310","Nance County","125","1250","NANCE COUNTY",1252,4113,760,1905,234,1851,18,1833,1772,61,1702
"G3101270","1980","Nebraska","31","310","Nemaha County","127","1270","NEMAHA COUNTY",2309,6966,1089,3361,728,3788,10,3778,3574,204,2736
"G3101290","1980","Nebraska","31","310","Nuckolls County","129","1290","NUCKOLLS COUNTY",1894,5805,946,2964,402,2925,0,2925,2815,110,2275
"G3101310","1980","Nebraska","31","310","Otoe County","131","1310","OTOE COUNTY",4200,12977,2122,6822,731,6963,19,6944,6683,261,4706
"G3101330","1980","Nebraska","31","310","Pawnee County","133","1330","PAWNEE COUNTY",1143,3393,639,1881,201,1675,0,1675,1626,49,1490
"G3101350","1980","Nebraska","31","310","Perkins County","135","1350","PERKINS COUNTY",1024,3219,419,1537,316,1603,0,1603,1573,30,1121
"G3101370","1980","Nebraska","31","310","Phelps County","137","1370","PHELPS COUNTY",2717,8365,988,4343,839,4934,0,4934,4852,82,2547
"G3101390","1980","Nebraska","31","310","Pierce County","139","1390","PIERCE COUNTY",2357,7595,1307,3386,403,3772,0,3772,3691,81,2559
"G3101410","1980","Nebraska","31","310","Platte County","141","1410","PLATTE COUNTY",7584,25632,2919,11264,2175,14020,0,14020,13660,360,7046
"G3101430","1980","Nebraska","31","310","Polk County","143","1430","POLK COUNTY",1735,5534,650,2987,376,2655,8,2647,2623,24,2076
"G3101450","1980","Nebraska","31","310","Red Willow County","145","1450","RED WILLOW COUNTY",3466,10889,1000,5591,926,6100,0,6100,5897,203,3461
"G3101470","1980","Nebraska","31","310","Richardson County","147","1470","RICHARDSON COUNTY",3139,9552,1612,5030,816,4894,9,4885,4619,266,4031
"G3101490","1980","Nebraska","31","310","Rock County","149","1490","ROCK COUNTY",662,2109,312,988,155,1128,0,1128,1114,14,631
"G3101510","1980","Nebraska","31","310","Saline County","151","1510","SALINE COUNTY",3519,10724,1834,5405,858,5913,9,5904,5752,152,4409
"G3101530","1980","Nebraska","31","310","Sarpy County","153","1530","SARPY COUNTY",22089,77968,2562,31637,9300,44324,10442,33882,32197,1685,14842
"G3101550","1980","Nebraska","31","310","Saunders County","155","1550","SAUNDERS COUNTY",5072,16690,2197,8105,1036,8229,15,8214,7837,377,5719
"G3101570","1980","Nebraska","31","310","Scotts Bluff County","157","1570","SCOTTS BLUFF COUNTY",10456,33704,4197,15399,2793,17617,7,17610,16824,786,10558
"G3101590","1980","Nebraska","31","310","Seward County","159","1590","SEWARD COUNTY",4021,12857,1847,5794,1076,6991,2,6989,6843,146,5115
"G3101610","1980","Nebraska","31","310","Sheridan County","161","1610","SHERIDAN COUNTY",2051,6479,906,3189,559,3525,0,3525,3487,38,2146
"G3101630","1980","Nebraska","31","310","Sherman County","163","1630","SHERMAN COUNTY",1145,3732,755,1714,170,1684,0,1684,1666,18,1460
"G3101650","1980","Nebraska","31","310","Sioux County","165","1650","SIOUX COUNTY",538,1697,163,858,125,802,0,802,779,23,613
"G3101670","1980","Nebraska","31","310","Stanton County","167","1670","STANTON COUNTY",1740,6012,844,2410,345,2890,7,2883,2834,49,1652
"G3101690","1980","Nebraska","31","310","Thayer County","169","1690","THAYER COUNTY",2159,6543,1324,3214,460,3272,2,3270,3208,62,2637
"G3101710","1980","Nebraska","31","310","Thomas County","171","1710","THOMAS COUNTY",273,881,78,438,64,436,0,436,429,7,260
"G3101730","1980","Nebraska","31","310","Thurston County","173","1730","THURSTON COUNTY",1805,6365,992,2677,305,2910,0,2910,2716,194,2148
"G3101750","1980","Nebraska","31","310","Valley County","175","1750","VALLEY COUNTY",1559,4863,812,2426,367,2445,0,2445,2379,66,1858
"G3101770","1980","Nebraska","31","310","Washington County","177","1770","WASHINGTON COUNTY",4140,13604,1246,6495,1240,7284,11,7273,6974,299,4243
"G3101790","1980","Nebraska","31","310","Wayne County","179","1790","WAYNE COUNTY",2433,7559,1159,3111,952,4797,6,4791,4608,183,3073
"G3101810","1980","Nebraska","31","310","Webster County","181","1810","WEBSTER COUNTY",1364,4141,658,2299,298,2087,0,2087,2061,26,1722
"G3101830","1980","Nebraska","31","310","Wheeler County","183","1830","WHEELER COUNTY",286,971,136,394,64,475,0,475,467,8,287
"G3101850","1980","Nebraska","31","310","York County","185","1850","YORK COUNTY",4056,12691,1456,6187,1204,6946,0,6946,6805,141,4215
"G3200010","1980","Nevada","32","320","Churchill County","001","0010","CHURCHILL COUNTY",3760,11792,1194,6120,932,6204,604,5600,5206,394,4196
"G3200030","1980","Nevada","32","320","Clark County","003","0030","CLARK COUNTY",119068,379702,26758,211357,34330,249206,8886,240320,224869,15451,102107
"G3200050","1980","Nevada","32","320","Douglas County","005","0050","DOUGLAS COUNTY",5463,16390,701,9767,2172,10330,6,10324,9660,664,4800
"G3200070","1980","Nevada","32","320","Elko County","007","0070","ELKO COUNTY",4420,14334,1335,7397,1271,8424,0,8424,7976,448,4222
"G3200090","1980","Nevada","32","320","Esmeralda County","009","0090","ESMERALDA COUNTY",221,651,63,377,66,438,6,432,422,10,173
"G3200110","1980","Nevada","32","320","Eureka County","011","0110","EUREKA COUNTY",305,1011,86,534,71,638,0,638,634,4,233
"G3200130","1980","Nevada","32","320","Humboldt County","013","0130","HUMBOLDT COUNTY",2308,7578,763,4037,683,4854,12,4842,4525,317,2121
"G3200150","1980","Nevada","32","320","Lander County","015","0150","LANDER COUNTY",1053,3508,325,1606,210,2150,0,2150,2053,97,733
"G3200170","1980","Nevada","32","320","Lincoln County","017","0170","LINCOLN COUNTY",920,3176,252,1501,269,1521,4,1517,1452,65,1072
"G3200190","1980","Nevada","32","320","Lyon County","019","0190","LYON COUNTY",3924,12119,1036,6623,713,6017,5,6012,5576,436,4074
"G3200210","1980","Nevada","32","320","Mineral County","021","0210","MINERAL COUNTY",1620,5187,655,2844,276,2863,247,2616,2507,109,1710
"G3200230","1980","Nevada","32","320","Nye County","023","0230","NYE COUNTY",2362,7523,647,4307,519,4353,23,4330,4125,205,2454
"G3200270","1980","Nevada","32","320","Pershing County","027","0270","PERSHING COUNTY",916,2895,346,1569,128,1611,10,1601,1542,59,976
"G3200290","1980","Nevada","32","320","Storey County","029","0290","STOREY COUNTY",404,1199,60,745,149,840,0,840,786,54,346
"G3200310","1980","Nevada","32","320","Washoe County","031","0310","WASHOE COUNTY",50044,150143,9502,86674,23564,113737,64,113673,108141,5532,40138
"G3200330","1980","Nevada","32","320","White Pine County","033","0330","WHITE PINE COUNTY",2188,7032,583,3685,716,3789,0,3789,3551,238,2209
"G3205100","1980","Nevada","32","320","Carson City","510","5100","CARSON CITY",8448,25133,1529,15376,3178,16598,18,16580,15541,1039,8470
"G3300010","1980","New Hampshire","33","330","Belknap County","001","0010","BELKNAP COUNTY",11411,36147,4035,18124,4297,20737,20,20717,19677,1040,11906
"G3300030","1980","New Hampshire","33","330","Carroll County","003","0030","CARROLL COUNTY",7805,23490,1860,12718,3806,12788,8,12780,11862,918,9092
"G3300050","1980","New Hampshire","33","330","Cheshire County","005","0050","CHESHIRE COUNTY",16075,51037,5414,24680,6622,30401,30,30371,29059,1312,17200
"G3300070","1980","New Hampshire","33","330","Coos County","007","0070","COOS COUNTY",9556,30448,5071,14733,1776,15515,9,15506,13813,1693,11147
"G3300090","1980","New Hampshire","33","330","Grafton County","009","0090","GRAFTON COUNTY",16098,50188,5334,24159,8249,31810,37,31773,29804,1969,19810
"G3300110","1980","New Hampshire","33","330","Hillsborough County","011","0110","HILLSBOROUGH COUNTY",71424,237330,26775,104896,29875,141325,353,140972,135226,5746,64784
"G3300130","1980","New Hampshire","33","330","Merrimack County","013","0130","MERRIMACK COUNTY",25291,81109,8017,39455,11724,48920,45,48875,46810,2065,26038
"G3300150","1980","New Hampshire","33","330","Rockingham County","015","0150","ROCKINGHAM COUNTY",50256,165869,11008,79664,21470,98048,3195,94853,90760,4093,43460
"G3300170","1980","New Hampshire","33","330","Strafford County","017","0170","STRAFFORD COUNTY",20954,67567,7750,30370,8120,41934,611,41323,39106,2217,24209
"G3300190","1980","New Hampshire","33","330","Sullivan County","019","0190","SULLIVAN COUNTY",9797,30885,4207,14999,2745,17290,30,17260,16505,755,9885
"G3400010","1980","New Jersey","34","340","Atlantic County","001","0010","ATLANTIC COUNTY",49733,161318,24538,80840,15033,90746,172,90574,82915,7659,59038
"G3400030","1980","New Jersey","34","340","Bergen County","003","0030","BERGEN COUNTY",231642,752673,79394,341056,131648,442434,193,442241,421081,21160,234888
"G3400050","1980","New Jersey","34","340","Burlington County","005","0050","BURLINGTON COUNTY",92370,315899,24240,143870,37940,180802,16094,164708,153295,11413,89979
"G3400070","1980","New Jersey","34","340","Camden County","007","0070","CAMDEN COUNTY",123146,416235,46923,185958,45102,215475,636,214839,197470,17369,137467
"G3400090","1980","New Jersey","34","340","Cape May County","009","0090","CAPE MAY COUNTY",22380,67468,10413,36510,7003,34462,1417,33045,28561,4484,31106
"G3400110","1980","New Jersey","34","340","Cumberland County","011","0110","CUMBERLAND COUNTY",33993,114761,21119,49703,6749,58444,56,58388,52866,5522,39437
"G3400130","1980","New Jersey","34","340","Essex County","013","0130","ESSEX COUNTY",215344,728030,107421,311695,91773,391930,318,391612,358757,32855,251220
"G3400150","1980","New Jersey","34","340","Gloucester County","015","0150","GLOUCESTER COUNTY",51782,178437,17802,80990,14849,91986,293,91693,84758,6935,55330
"G3400170","1980","New Jersey","34","340","Hudson County","017","0170","HUDSON COUNTY",144185,475178,102659,202132,38324,263801,1013,262788,239761,23027,168191
"G3400190","1980","New Jersey","34","340","Hunterdon County","019","0190","HUNTERDON COUNTY",22932,77539,6751,33396,12782,42625,11,42614,40860,1754,22584
"G3400210","1980","New Jersey","34","340","Mercer County","021","0210","MERCER COUNTY",77909,255491,31758,114286,40636,151758,147,151611,142808,8803,88449
"G3400230","1980","New Jersey","34","340","Middlesex County","023","0230","MIDDLESEX COUNTY",153696,518608,56830,233720,64428,307883,260,307623,290566,17057,156396
"G3400250","1980","New Jersey","34","340","Monmouth County","025","0250","MONMOUTH COUNTY",129943,441705,40107,199264,65862,233867,3459,230408,215187,15221,145218
"G3400270","1980","New Jersey","34","340","Morris County","027","0270","MORRIS COUNTY",106186,363832,24438,151866,70629,209307,272,209035,201247,7788,99035
"G3400290","1980","New Jersey","34","340","Ocean County","029","0290","OCEAN COUNTY",98351,306641,39196,157133,27870,132992,1304,131688,119996,11692,133136
"G3400310","1980","New Jersey","34","340","Passaic County","031","0310","PASSAIC COUNTY",116977,393793,67664,165418,37173,215124,89,215035,199564,15471,125839
"G3400330","1980","New Jersey","34","340","Salem County","033","0330","SALEM COUNTY",17357,57303,8012,27017,3447,27881,51,27830,25315,2515,20279
"G3400350","1980","New Jersey","34","340","Somerset County","035","0350","SOMERSET COUNTY",53790,180077,16017,76628,33569,106515,63,106452,102313,4139,50628
"G3400370","1980","New Jersey","34","340","Sussex County","037","0370","SUSSEX COUNTY",30747,105717,7996,47245,12874,54901,106,54795,51706,3089,28167
"G3400390","1980","New Jersey","34","340","Union County","039","0390","UNION COUNTY",136375,446924,55619,205719,61881,257070,156,256914,242073,14841,141682
"G3400410","1980","New Jersey","34","340","Warren County","041","0410","WARREN COUNTY",22740,74771,9038,35826,6468,39392,30,39362,37203,2159,24337
"G3500010","1980","New Mexico","35","350","Bernalillo County","001","0010","BERNALILLO COUNTY",108439,356063,27932,154789,53960,202699,5053,197646,184366,13280,112212
"G3500030","1980","New Mexico","35","350","Catron County","003","0030","CATRON COUNTY",737,2400,311,1076,216,948,0,948,893,55,1017
"G3500050","1980","New Mexico","35","350","Chaves County","005","0050","CHAVES COUNTY",13779,44422,6524,19086,3980,20970,529,20441,19217,1224,16691
"G3500070","1980","New Mexico","35","350","Colfax County","007","0070","COLFAX COUNTY",3528,11740,1476,5295,1016,5815,0,5815,5397,418,4148
"G3500090","1980","New Mexico","35","350","Curry County","009","0090","CURRY COUNTY",11121,36656,3163,16239,2523,18843,3416,15427,14444,983,11036
"G3500110","1980","New Mexico","35","350","De Baca County","011","0110","DE BACA COUNTY",713,2122,432,1046,152,958,2,956,917,39,968
"G3500130","1980","New Mexico","35","350","Doña Ana County","013","0130","DONA ANA COUNTY",23127,82587,11415,27067,9195,39068,1252,37816,34768,3048,30118
"G3500150","1980","New Mexico","35","350","Eddy County","015","0150","EDDY COUNTY",13224,43301,5667,18491,2977,18917,7,18910,17965,945,15497
"G3500170","1980","New Mexico","35","350","Grant County","017","0170","GRANT COUNTY",6797,23508,3315,9261,1813,9781,8,9773,9206,567,8676
"G3500190","1980","New Mexico","35","350","Guadalupe County","019","0190","GUADALUPE COUNTY",1149,4090,807,1429,176,1624,2,1622,1425,197,1541
"G3500210","1980","New Mexico","35","350","Harding County","021","0210","HARDING COUNTY",298,962,181,465,59,433,1,432,424,8,403
"G3500230","1980","New Mexico","35","350","Hidalgo County","023","0230","HIDALGO COUNTY",1522,5522,668,2162,285,2193,0,2193,2001,192,1880
"G3500250","1980","New Mexico","35","350","Lea County","025","0250","LEA COUNTY",15143,50851,6195,20569,2959,24254,10,24244,23570,674,14803
"G3500270","1980","New Mexico","35","350","Lincoln County","027","0270","LINCOLN COUNTY",3024,9464,1005,4770,1072,5148,3,5145,4931,214,3122
"G3500280","1980","New Mexico","35","350","Los Alamos County","028","0280","LOS ALAMOS COUNTY",5000,16052,245,5392,5168,9502,5,9497,9250,247,3276
"G3500290","1980","New Mexico","35","350","Luna County","029","0290","LUNA COUNTY",4325,13986,2225,6094,999,5054,11,5043,4547,496,6387
"G3500310","1980","New Mexico","35","350","McKinley County","031","0310","MCKINLEY COUNTY",12193,52451,8393,13881,2661,19881,15,19866,17603,2263,15827
"G3500330","1980","New Mexico","35","350","Mora County","033","0330","MORA COUNTY",1077,3824,930,1186,233,1181,0,1181,966,215,1816
"G3500350","1980","New Mexico","35","350","Otero County","035","0350","OTERO COUNTY",11640,39179,2707,16807,3367,20243,5538,14705,13309,1396,11623
"G3500370","1980","New Mexico","35","350","Quay County","037","0370","QUAY COUNTY",2903,9319,1325,4252,785,4430,9,4421,4165,256,3347
"G3500390","1980","New Mexico","35","350","Rio Arriba County","039","0390","RIO ARRIBA COUNTY",7217,26882,4392,9023,1513,10722,8,10714,9392,1322,9138
"G3500410","1980","New Mexico","35","350","Roosevelt County","041","0410","ROOSEVELT COUNTY",4006,12565,1602,5362,1348,6481,35,6446,6177,269,5519
"G3500430","1980","New Mexico","35","350","Sandoval County","043","0430","SANDOVAL COUNTY",8772,32290,3534,12763,2849,13340,71,13269,12072,1197,11131
"G3500450","1980","New Mexico","35","350","San Juan County","045","0450","SAN JUAN COUNTY",19597,73983,7945,26974,4493,32661,9,32652,30531,2121,21775
"G3500470","1980","New Mexico","35","350","San Miguel County","047","0470","SAN MIGUEL COUNTY",5278,18738,3746,6598,1869,8506,126,8380,7345,1035,8091
"G3500490","1980","New Mexico","35","350","Santa Fe County","049","0490","SANTA FE COUNTY",18591,62547,5888,25997,11916,35427,77,35350,33082,2268,20204
"G3500510","1980","New Mexico","35","350","Sierra County","051","0510","SIERRA COUNTY",2496,7057,1638,3961,417,2225,6,2219,2077,142,4591
"G3500530","1980","New Mexico","35","350","Socorro County","053","0530","SOCORRO COUNTY",3025,10713,1487,3870,997,4906,81,4825,4502,323,3893
"G3500550","1980","New Mexico","35","350","Taos County","055","0550","TAOS COUNTY",4860,17329,2299,7013,1446,8015,0,8015,7019,996,5638
"G3500570","1980","New Mexico","35","350","Torrance County","057","0570","TORRANCE COUNTY",1992,6727,1104,2799,409,2672,7,2665,2423,242,2647
"G3500590","1980","New Mexico","35","350","Union County","059","0590","UNION COUNTY",1302,4185,660,1922,308,1942,9,1933,1783,150,1618
"G3500610","1980","New Mexico","35","350","Valencia County","061","0610","VALENCIA COUNTY",15183,55557,5734,22218,3184,24603,78,24525,22471,2054,17048
"G3600010","1980","New York","36","360","Albany County","001","0010","ALBANY COUNTY",70263,224778,25888,109006,38743,140902,210,140692,133275,7417,85626
"G3600030","1980","New York","36","360","Allegany County","003","0030","ALLEGANY COUNTY",12297,40956,3930,19277,3660,21161,28,21133,19132,2001,17903
"G3600050","1980","New York","36","360","Bronx County","005","0050","BRONX COUNTY",296505,978979,197225,423665,61785,444700,765,443935,402872,41063,427919
"G3600070","1980","New York","36","360","Broome County","007","0070","BROOME COUNTY",54856,177139,19159,88681,19907,100762,75,100687,94807,5880,65461
"G3600090","1980","New York","36","360","Cattaraugus County","009","0090","CATTARAUGUS COUNTY",21795,72772,8264,35468,5231,37470,44,37426,34218,3208,25751
"G3600110","1980","New York","36","360","Cayuga County","011","0110","CAYUGA COUNTY",20190,67971,8097,33839,5136,35116,33,35083,31553,3530,24502
"G3600130","1980","New York","36","360","Chautauqua County","013","0130","CHAUTAUQUA COUNTY",38679,124256,14476,62605,10348,65463,65,65398,60591,4807,46678
"G3600150","1980","New York","36","360","Chemung County","015","0150","CHEMUNG COUNTY",25507,82660,8078,41927,7689,42876,30,42846,38790,4056,31151
"G3600170","1980","New York","36","360","Chenango County","017","0170","CHENANGO COUNTY",12881,42979,4619,20669,3433,22168,18,22150,20556,1594,13955
"G3600190","1980","New York","36","360","Clinton County","019","0190","CLINTON COUNTY",18781,64016,8660,27475,5930,34352,3852,30500,27199,3301,26811
"G3600210","1980","New York","36","360","Columbia County","021","0210","COLUMBIA COUNTY",15842,50462,7341,25064,5167,26658,38,26620,24743,1877,18887
"G3600230","1980","New York","36","360","Cortland County","023","0230","CORTLAND COUNTY",11542,38119,4053,17970,3907,22190,4,22186,20252,1934,14976
