GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA2000,CL5AA2000,B69AA2000,B69AB2000,B69AC2000,B84AA2000,B84AB2000,B84AC2000,B84AD2000,B84AE2000,B84AF2000
"G4201010","2000","Pennsylvania","42","420","Philadelphia County","101","1010","Philadelphia County",352331,1134586,72617,720939,172641,656935,396,656539,584957,71582,517863
"G4201030","2000","Pennsylvania","42","420","Pike County","103","1030","Pike County",13026,39850,802,24737,5986,20779,23,20756,19639,1117,14575
"G4201050","2000","Pennsylvania","42","420","Potter County","105","1050","Potter County",4999,15104,713,9938,1493,8322,5,8317,7800,517,5594
"G4201070","2000","Pennsylvania","42","420","Schuylkill County","107","1070","Schuylkill County",40116,117590,7090,89331,11589,67989,100,67889,63902,3987,54853
"G4201090","2000","Pennsylvania","42","420","Snyder County","109","1090","Snyder County",9979,30186,3021,18168,3028,18529,19,18510,17809,701,11063
"G4201110","2000","Pennsylvania","42","420","Somerset County","111","1110","Somerset County",22044,65080,4875,45029,6052,36667,32,36635,34541,2094,27852
"G4201130","2000","Pennsylvania","42","420","Sullivan County","113","1130","Sullivan County",1754,4934,296,3767,596,2999,0,2999,2732,267,2477
"G4201150","2000","Pennsylvania","42","420","Susquehanna County","115","1150","Susquehanna County",11777,35251,1280,23525,3776,19945,13,19932,19072,860,12898
"G4201170","2000","Pennsylvania","42","420","Tioga County","117","1170","Tioga County",11191,32837,1377,21938,3861,19514,11,19503,18324,1179,13379
"G4201190","2000","Pennsylvania","42","420","Union County","119","1190","Union County",9205,27622,1817,20743,4961,16953,24,16929,16266,663,17317
"G4201210","2000","Pennsylvania","42","420","Venango County","121","1210","Venango County",15926,46737,2485,31742,5139,26430,44,26386,24487,1899,19091
"G4201230","2000","Pennsylvania","42","420","Warren County","123","1230","Warren County",12122,35565,1403,24800,4332,21510,6,21504,20408,1096,13072
"G4201250","2000","Pennsylvania","42","420","Washington County","125","1250","Washington County",56052,165866,7927,107465,26726,96043,144,95899,90861,5038,67116
"G4201270","2000","Pennsylvania","42","420","Wayne County","127","1270","Wayne County",12942,38629,1792,26682,4852,21490,42,21448,20222,1226,16187
"G4201290","2000","Pennsylvania","42","420","Westmoreland County","129","1290","Westmoreland County",104597,306292,12508,197845,53240,177124,165,176959,167853,9106,121176
"G4201310","2000","Pennsylvania","42","420","Wyoming County","131","1310","Wyoming County",7704,23304,727,15120,2894,13466,14,13452,12788,664,8404
"G4201330","2000","Pennsylvania","42","420","York County","133","1330","York County",105486,313828,16534,194902,47604,203496,233,203263,195962,7301,94730
"G4400010","2000","Rhode Island","44","440","Bristol County","001","0010","Bristol County",13359,40565,3027,19463,11728,26200,46,26154,24894,1260,14100
"G4400030","2000","Rhode Island","44","440","Kent County","003","0030","Kent County",44964,135700,5209,82521,28898,89909,220,89689,85788,3901,42967
"G4400050","2000","Rhode Island","44","440","Newport County","005","0050","Newport County",22232,65488,2668,33775,22641,46750,2796,43954,41644,2310,21549
"G4400070","2000","Rhode Island","44","440","Providence County","007","0070","Providence County",152823,475258,42828,275093,85858,303889,346,303543,284618,18925,184580
"G4400090","2000","Rhode Island","44","440","Washington County","009","0090","Washington County",32020,96448,2580,49592,28692,67605,355,67250,63787,3463,30248
"G4500010","2000","South Carolina","45","450","Abbeville County","001","0010","Abbeville County",7288,21868,2026,12865,2177,12193,0,12193,11567,626,8061
"G4500030","2000","South Carolina","45","450","Aiken County","003","0030","Aiken County",39434,119289,7226,67160,18536,67969,235,67734,63756,3978,41582
"G4500050","2000","South Carolina","45","450","Allendale County","005","0050","Allendale County",2617,8403,971,5460,663,3823,10,3813,3425,388,4772
"G4500070","2000","South Carolina","45","450","Anderson County","007","0070","Anderson County",47276,139167,10595,82733,17709,81305,73,81232,77732,3500,48014
"G4500090","2000","South Carolina","45","450","Bamberg County","009","0090","Bamberg County",4253,13183,1344,7298,1571,6743,45,6698,5913,785,6270
"G4500110","2000","South Carolina","45","450","Barnwell County","011","0110","Barnwell County",6433,19798,1712,11342,1716,10204,9,10195,9410,785,7427
"G4500130","2000","South Carolina","45","450","Beaufort County","013","0130","Beaufort County",33060,95713,3228,49191,26083,59093,9097,49996,47862,2134,36547
"G4500150","2000","South Carolina","45","450","Berkeley County","015","0150","Berkeley County",37696,118778,5384,68239,12392,70410,5953,64457,61248,3209,36745
"G4500170","2000","South Carolina","45","450","Calhoun County","017","0170","Calhoun County",4270,12932,1035,7774,1457,6978,25,6953,6544,409,4868
"G4500190","2000","South Carolina","45","450","Charleston County","019","0190","Charleston County",77416,233115,11774,126334,61253,155555,3987,151568,142550,9018,88826
"G4500210","2000","South Carolina","45","450","Cherokee County","021","0210","Cherokee County",14614,44022,4666,25573,4044,25112,0,25112,23559,1553,15232
"G4500230","2000","South Carolina","45","450","Chester County","023","0230","Chester County",9343,29029,2426,17510,2107,15855,2,15853,14771,1082,10025
"G4500250","2000","South Carolina","45","450","Chesterfield County","025","0250","Chesterfield County",11703,35741,3663,21426,2680,19436,15,19421,17691,1730,13206
"G4500270","2000","South Carolina","45","450","Clarendon County","027","0270","Clarendon County",8598,26866,2703,15639,2356,12853,31,12822,11963,859,12261
"G4500290","2000","South Carolina","45","450","Colleton County","029","0290","Colleton County",10494,32623,2516,19347,2853,16004,108,15896,14874,1022,12997
"G4500310","2000","South Carolina","45","450","Darlington County","031","0310","Darlington County",18444,56544,5022,32601,5889,31299,7,31292,28779,2513,20177
"G4500330","2000","South Carolina","45","450","Dillon County","033","0330","Dillon County",8065,26158,2954,14186,1727,13622,15,13607,12427,1180,9206
"G4500350","2000","South Carolina","45","450","Dorchester County","035","0350","Dorchester County",26293,82422,3739,44462,13133,47288,982,46306,44081,2225,24543
"G4500370","2000","South Carolina","45","450","Edgefield County","037","0370","Edgefield County",6214,19361,1942,12253,2032,10257,0,10257,9596,661,9085
"G4500390","2000","South Carolina","45","450","Fairfield County","039","0390","Fairfield County",6387,19906,1767,11699,1778,10838,12,10826,10074,752,7131
"G4500410","2000","South Carolina","45","450","Florence County","041","0410","Florence County",33798,104228,7738,58051,15115,60496,112,60384,55619,4765,36520
"G4500430","2000","South Carolina","45","450","Georgetown County","043","0430","Georgetown County",15844,47662,3407,26454,7479,25251,52,25199,23630,1569,18166
"G4500450","2000","South Carolina","45","450","Greenville County","045","0450","Greenville County",102012,305558,17336,167271,65651,197900,233,197667,188489,9178,98350
"G4500470","2000","South Carolina","45","450","Greenwood County","047","0470","Greenwood County",17754,53237,4267,30125,8020,32278,57,32221,30201,2020,18893
"G4500490","2000","South Carolina","45","450","Hampton County","049","0490","Hampton County",5312,16926,1562,10729,1377,8336,40,8296,7787,509,7892
"G4500510","2000","South Carolina","45","450","Horry County","051","0510","Horry County",54515,154709,7642,103345,25564,102356,75,102281,97577,4704,57185
"G4500530","2000","South Carolina","45","450","Jasper County","053","0530","Jasper County",5092,16394,1624,10343,1145,9008,26,8982,8628,354,6686
"G4500550","2000","South Carolina","45","450","Kershaw County","055","0550","Kershaw County",14918,45106,2771,26424,5668,26519,101,26418,25005,1413,13923
"G4500570","2000","South Carolina","45","450","Lancaster County","057","0570","Lancaster County",16840,50709,4232,32159,4129,30038,14,30024,28110,1914,17396
"G4500590","2000","South Carolina","45","450","Laurens County","059","0590","Laurens County",18870,56877,5751,34417,5302,33689,33,33656,31278,2378,20288
"G4500610","2000","South Carolina","45","450","Lee County","061","0610","Lee County",4916,15882,1845,9889,1184,8342,31,8311,7480,831,7152
"G4500630","2000","South Carolina","45","450","Lexington County","063","0630","Lexington County",59830,180017,7550,99568,34965,115110,510,114600,110330,4270,50595
"G4500650","2000","South Carolina","45","450","McCormick County","065","0650","McCormick County",2604,7345,1007,5037,1148,3602,0,3602,3392,210,4679
"G4500670","2000","South Carolina","45","450","Marion County","067","0670","Marion County",9511,30102,2650,17317,2257,15660,27,15633,14100,1533,11175
"G4500690","2000","South Carolina","45","450","Marlboro County","069","0690","Marlboro County",7338,23070,2702,14242,1538,12044,14,12030,11042,988,10099
"G4500710","2000","South Carolina","45","450","Newberry County","071","0710","Newberry County",9809,29344,2805,17534,3542,17234,31,17203,15857,1346,11169
"G4500730","2000","South Carolina","45","450","Oconee County","073","0730","Oconee County",19589,55732,5118,32447,8331,31535,37,31498,30147,1351,21288
"G4500750","2000","South Carolina","45","450","Orangeburg County","075","0750","Orangeburg County",23876,74276,5776,41973,9288,40265,59,40206,36785,3421,30393
"G4500770","2000","South Carolina","45","450","Pickens County","077","0770","Pickens County",28453,83998,6323,47732,12732,56330,37,56293,53229,3064,32193
"G4500790","2000","South Carolina","45","450","Richland County","079","0790","Richland County",76378,232626,9213,124938,64552,170704,9735,160969,150195,10774,81686
"G4500810","2000","South Carolina","45","450","Saluda County","081","0810","Saluda County",5295,16249,1467,9676,1511,9194,38,9156,8699,457,5714
"G4500830","2000","South Carolina","45","450","Spartanburg County","083","0830","Spartanburg County",69299,208257,16516,120800,30486,126914,85,126829,119910,6919,70376
"G4500850","2000","South Carolina","45","450","Sumter County","085","0850","Sumter County",27611,87403,6137,47860,10147,48696,3920,44776,41372,3404,29761
"G4500870","2000","South Carolina","45","450","Union County","087","0870","Union County",8495,24901,2724,15516,1982,13971,64,13907,12896,1011,9511
"G4500890","2000","South Carolina","45","450","Williamsburg County","089","0890","Williamsburg County",10050,32401,2743,17773,2673,15059,41,15018,13644,1374,12854
"G4500910","2000","South Carolina","45","450","York County","091","0910","York County",44915,137124,8177,75467,22113,86854,49,86805,81476,5329,38875
"G4600030","2000","South Dakota","46","460","Aurora County","003","0030","Aurora County",817,2464,278,1485,257,1474,0,1474,1447,27,905
"G4600050","2000","South Dakota","46","460","Beadle County","005","0050","Beadle County",4532,13303,1074,8212,2082,8703,11,8692,8417,275,4635
"G4600070","2000","South Dakota","46","460","Bennett County","007","0070","Bennett County",819,3061,215,1506,251,1384,0,1384,1238,146,1056
"G4600090","2000","South Dakota","46","460","Bon Homme County","009","0090","Bon Homme County",1786,5268,687,3570,769,3156,2,3154,3088,66,2694
"G4600110","2000","South Dakota","46","460","Brookings County","011","0110","Brookings County",6219,18497,856,9193,4770,17251,44,17207,16369,838,5858
"G4600130","2000","South Dakota","46","460","Brown County","013","0130","Brown County",9322,27164,1873,15668,5418,19609,9,19600,18917,683,8532
"G4600150","2000","South Dakota","46","460","Brule County","015","0150","Brule County",1328,4166,373,2302,696,2694,7,2687,2501,186,1246
"G4600170","2000","South Dakota","46","460","Buffalo County","017","0170","Buffalo County",422,1785,86,811,51,556,3,553,433,120,726
"G4600190","2000","South Dakota","46","460","Butte County","019","0190","Butte County",2467,7569,533,4609,717,4683,0,4683,4415,268,2178
"G4600210","2000","South Dakota","46","460","Campbell County","021","0210","Campbell County",508,1534,159,907,185,851,0,851,838,13,531
"G4600230","2000","South Dakota","46","460","Charles Mix County","023","0230","Charles Mix County",2328,7850,759,4119,798,3998,2,3996,3656,340,2707
"G4600250","2000","South Dakota","46","460","Clark County","025","0250","Clark County",1111,3494,428,2037,316,1940,0,1940,1882,58,1263
"G4600270","2000","South Dakota","46","460","Clay County","027","0270","Clay County",2720,7973,390,3732,2597,7510,43,7467,6872,595,3704
"G4600290","2000","South Dakota","46","460","Codington County","029","0290","Codington County",6872,20859,1246,12049,3082,14544,21,14523,13951,572,5334
"G4600310","2000","South Dakota","46","460","Corson County","031","0310","Corson County",950,3627,238,1747,253,1437,0,1437,1248,189,1361
"G4600330","2000","South Dakota","46","460","Custer County","033","0330","Custer County",2068,5795,198,3655,1246,3535,10,3525,3409,116,2394
"G4600350","2000","South Dakota","46","460","Davison County","035","0350","Davison County",4773,14323,808,8548,2363,9879,29,9850,9562,288,4678
"G4600370","2000","South Dakota","46","460","Day County","037","0370","Day County",1688,5028,495,3189,670,2847,16,2831,2701,130,2066
"G4600390","2000","South Dakota","46","460","Deuel County","039","0390","Deuel County",1259,3733,358,2325,411,2255,2,2253,2223,30,1238
"G4600410","2000","South Dakota","46","460","Dewey County","041","0410","Dewey County",1387,5083,163,2566,378,2309,0,2309,1978,331,1602
"G4600430","2000","South Dakota","46","460","Douglas County","043","0430","Douglas County",947,2937,557,1437,338,1621,2,1619,1596,23,1017
"G4600450","2000","South Dakota","46","460","Edmunds County","045","0450","Edmunds County",1211,3687,637,1877,461,2025,0,2025,1976,49,1324
"G4600470","2000","South Dakota","46","460","Fall River County","047","0470","Fall River County",1976,5568,359,3934,1020,3408,5,3403,3167,236,2580
"G4600490","2000","South Dakota","46","460","Faulk County","049","0490","Faulk County",709,2256,343,1223,237,1185,0,1185,1164,21,857
"G4600510","2000","South Dakota","46","460","Grant County","051","0510","Grant County",2156,6510,644,3875,784,3896,6,3890,3763,127,2145
"G4600530","2000","South Dakota","46","460","Gregory County","053","0530","Gregory County",1290,3842,409,2554,404,2273,1,2272,2186,86,1509
"G4600550","2000","South Dakota","46","460","Haakon County","055","0550","Haakon County",620,1858,83,1167,227,1180,0,1180,1139,41,547
"G4600570","2000","South Dakota","46","460","Hamlin County","057","0570","Hamlin County",1452,4679,420,2638,449,2567,1,2566,2500,66,1565
"G4600590","2000","South Dakota","46","460","Hand County","059","0590","Hand County",1051,3125,329,1889,409,1875,0,1875,1853,22,1069
"G4600610","2000","South Dakota","46","460","Hanson County","061","0610","Hanson County",848,2828,347,1341,274,1498,0,1498,1466,32,810
"G4600630","2000","South Dakota","46","460","Harding County","063","0630","Harding County",353,1126,45,654,151,692,0,692,681,11,320
"G4600650","2000","South Dakota","46","460","Hughes County","065","0650","Hughes County",4310,12911,562,6821,3470,9139,5,9134,8887,247,3321
"G4600670","2000","South Dakota","46","460","Hutchinson County","067","0670","Hutchinson County",2193,6643,1251,3582,796,3695,0,3695,3623,72,2672
"G4600690","2000","South Dakota","46","460","Hyde County","069","0690","Hyde County",456,1368,139,825,183,800,0,800,788,12,494
"G4600710","2000","South Dakota","46","460","Jackson County","071","0710","Jackson County",676,2522,101,1291,270,1133,0,1133,955,178,865
"G4600730","2000","South Dakota","46","460","Jerauld County","073","0730","Jerauld County",651,1858,221,1236,204,1138,0,1138,1109,29,743
"G4600750","2000","South Dakota","46","460","Jones County","075","0750","Jones County",328,978,35,632,144,662,0,662,642,20,276
"G4600770","2000","South Dakota","46","460","Kingsbury County","077","0770","Kingsbury County",1592,4692,369,2995,651,2793,2,2791,2706,85,1795
"G4600790","2000","South Dakota","46","460","Lake County","079","0790","Lake County",2830,8500,505,4955,1457,6145,5,6140,5933,207,2866
"G4600810","2000","South Dakota","46","460","Lawrence County","081","0810","Lawrence County",5560,16073,635,9809,3302,11548,9,11539,10487,1052,6003
"G4600830","2000","South Dakota","46","460","Lincoln County","083","0830","Lincoln County",6669,20964,683,10562,3848,13651,32,13619,13371,248,4193
"G4600850","2000","South Dakota","46","460","Lyman County","085","0850","Lyman County",1010,3325,166,1806,372,1874,5,1869,1692,177,900
"G4600870","2000","South Dakota","46","460","McCook County","087","0870","McCook County",1559,4913,357,2845,625,2840,13,2827,2777,50,1525
"G4600890","2000","South Dakota","46","460","McPherson County","089","0890","McPherson County",822,2393,732,1169,227,1217,0,1217,1190,27,1120
"G4600910","2000","South Dakota","46","460","Marshall County","091","0910","Marshall County",1252,3801,465,2142,504,2077,0,2077,1986,91,1441
"G4600930","2000","South Dakota","46","460","Meade County","093","0930","Meade County",6700,20443,662,11658,2496,13150,1525,11625,11172,453,4988
"G4600950","2000","South Dakota","46","460","Mellette County","095","0950","Mellette County",499,1740,126,874,199,868,0,868,768,100,551
"G4600970","2000","South Dakota","46","460","Miner County","097","0970","Miner County",789,2348,221,1494,267,1414,0,1414,1396,18,853
"G4600990","2000","South Dakota","46","460","Minnehaha County","099","0990","Minnehaha County",37573,114225,4128,65012,24260,85601,223,85378,82806,2572,28147
"G4601010","2000","South Dakota","46","460","Moody County","101","1010","Moody County",1762,5498,310,3153,730,3486,0,3486,3380,106,1482
"G4601030","2000","South Dakota","46","460","Pennington County","103","1030","Pennington County",23271,69814,2209,39453,13873,47739,1246,46493,44384,2109,19973
"G4601050","2000","South Dakota","46","460","Perkins County","105","1050","Perkins County",937,2742,272,1749,346,1677,0,1677,1612,65,979
"G4601070","2000","South Dakota","46","460","Potter County","107","1070","Potter County",767,2207,200,1450,319,1309,0,1309,1291,18,841
"G4601090","2000","South Dakota","46","460","Roberts County","109","1090","Roberts County",2619,8436,832,4626,843,4553,4,4549,4223,326,2854
"G4601110","2000","South Dakota","46","460","Sanborn County","111","1110","Sanborn County",732,2245,162,1361,265,1374,2,1372,1341,31,706
"G4601130","2000","South Dakota","46","460","Shannon County","113","1130","Shannon County",2354,11110,516,4337,671,3884,0,3884,2601,1283,3532
"G4601150","2000","South Dakota","46","460","Spink County","115","1150","Spink County",1933,5901,637,3664,723,3296,3,3293,3184,109,2495
"G4601170","2000","South Dakota","46","460","Stanley County","117","1170","Stanley County",775,2313,104,1316,403,1731,0,1731,1706,25,399
"G4601190","2000","South Dakota","46","460","Sully County","119","1190","Sully County",443,1323,83,807,175,803,0,803,787,16,411
"G4601210","2000","South Dakota","46","460","Todd County","121","1210","Todd County",1917,7848,271,3397,505,3201,0,3201,2612,589,2306
"G4601230","2000","South Dakota","46","460","Tripp County","123","1230","Tripp County",1720,5297,411,3238,569,3145,7,3138,3005,133,1716
"G4601250","2000","South Dakota","46","460","Turner County","125","1250","Turner County",2478,7403,543,4455,1021,4545,14,4531,4456,75,2315
"G4601270","2000","South Dakota","46","460","Union County","127","1270","Union County",3520,10615,439,5652,2171,6895,18,6877,6748,129,2701
"G4601290","2000","South Dakota","46","460","Walworth County","129","1290","Walworth County",1643,4749,565,2874,644,2812,0,2812,2640,172,1893
"G4601350","2000","South Dakota","46","460","Yankton County","135","1350","Yankton County",5407,16394,1016,9894,3268,11093,24,11069,10800,269,5599
"G4601370","2000","South Dakota","46","460","Ziebach County","137","1370","Ziebach County",594,2261,103,973,147,822,0,822,679,143,778
"G4700010","2000","Tennessee","47","470","Anderson County","001","0010","Anderson County",20513,59028,4693,34523,10283,33076,31,33045,31309,1736,23680
"G4700030","2000","Tennessee","47","470","Bedford County","003","0030","Bedford County",10350,31649,3298,18236,2698,19378,5,19373,18522,851,9646
"G4700050","2000","Tennessee","47","470","Benton County","005","0050","Benton County",4888,13801,1637,9417,744,7220,0,7220,6694,526,6101
"G4700070","2000","Tennessee","47","470","Bledsoe County","007","0070","Bledsoe County",3312,9742,1431,6420,604,5310,0,5310,4957,353,4554
"G4700090","2000","Tennessee","47","470","Blount County","009","0090","Blount County",30642,88301,6083,53763,13092,52693,251,52442,50065,2377,31640
"G4700110","2000","Tennessee","47","470","Bradley County","011","0110","Bradley County",24660,72611,6642,41424,9097,44724,0,44724,42469,2255,24520
"G4700130","2000","Tennessee","47","470","Campbell County","013","0130","Campbell County",11575,33648,5824,19611,1924,15664,23,15641,14599,1042,16140
"G4700150","2000","Tennessee","47","470","Cannon County","015","0150","Cannon County",3644,10892,1085,6685,716,6217,6,6211,5927,284,3705
"G4700170","2000","Tennessee","47","470","Carroll County","017","0170","Carroll County",8394,24347,2946,15039,2253,13940,17,13923,12772,1151,9508
"G4700190","2000","Tennessee","47","470","Carter County","019","0190","Carter County",16351,46290,5567,28829,5054,27249,0,27249,25628,1621,18804
"G4700210","2000","Tennessee","47","470","Cheatham County","021","0210","Cheatham County",10162,31347,1663,18157,3521,18933,55,18878,18356,522,8075
"G4700230","2000","Tennessee","47","470","Chester County","023","0230","Chester County",4198,12480,1168,7294,1069,7615,0,7615,7094,521,4497
"G4700250","2000","Tennessee","47","470","Claiborne County","025","0250","Claiborne County",8680,25270,4381,14018,1801,12681,4,12677,11754,923,11009
"G4700270","2000","Tennessee","47","470","Clay County","027","0270","Clay County",2333,6542,1338,3904,381,3735,18,3717,3434,283,2683
"G4700290","2000","Tennessee","47","470","Cocke County","029","0290","Cocke County",9720,27890,4536,17102,1432,15407,15,15392,14041,1351,11348
"G4700310","2000","Tennessee","47","470","Coffee County","031","0310","Coffee County",13589,40166,3318,23154,5607,23457,80,23377,21968,1409,13982
"G4700330","2000","Tennessee","47","470","Crockett County","033","0330","Crockett County",4065,12232,1403,7406,881,6672,11,6661,6318,343,4625
"G4700350","2000","Tennessee","47","470","Cumberland County","035","0350","Cumberland County",14518,39836,4494,24515,4586,19872,15,19857,18818,1039,18061
"G4700370","2000","Tennessee","47","470","Davidson County","037","0370","Davidson County",138106,408548,21649,240940,115145,307653,403,307250,291283,15967,149002
"G4700390","2000","Tennessee","47","470","Decatur County","039","0390","Decatur County",3415,9632,1386,6260,601,5454,0,5454,5173,281,4048
"G4700410","2000","Tennessee","47","470","DeKalb County","041","0410","DeKalb County",4989,14458,2125,8407,1338,8425,0,8425,7988,437,5426
"G4700430","2000","Tennessee","47","470","Dickson County","043","0430","Dickson County",12175,36753,2859,22063,3186,21657,39,21618,20664,954,11365
"G4700450","2000","Tennessee","47","470","Dyer County","045","0450","Dyer County",10459,31034,3599,17835,2922,18004,32,17972,16615,1357,10733
"G4700470","2000","Tennessee","47","470","Fayette County","047","0470","Fayette County",8020,25180,1976,14591,2424,13526,7,13519,12783,736,8800
"G4700490","2000","Tennessee","47","470","Fentress County","049","0490","Fentress County",4819,14177,2916,7418,941,6822,0,6822,6323,499,6201
"G4700510","2000","Tennessee","47","470","Franklin County","051","0510","Franklin County",11160,32642,3106,18876,3981,18512,57,18455,17529,926,12769
"G4700530","2000","Tennessee","47","470","Gibson County","053","0530","Gibson County",13578,39726,3843,25589,3319,22725,14,22711,21405,1306,15164
"G4700550","2000","Tennessee","47","470","Giles County","055","0550","Giles County",8360,24709,2173,15564,2092,14429,3,14426,13800,626,8648
"G4700570","2000","Tennessee","47","470","Grainger County","057","0570","Grainger County",6158,17788,3316,9784,1110,9397,0,9397,8937,460,7034
"G4700590","2000","Tennessee","47","470","Greene County","059","0590","Greene County",18130,51492,6580,31586,5586,30652,43,30609,28882,1727,19718
"G4700610","2000","Tennessee","47","470","Grundy County","061","0610","Grundy County",4056,12199,2320,6453,668,5748,0,5748,5383,365,5423
"G4700630","2000","Tennessee","47","470","Hamblen County","063","0630","Hamblen County",16604,48289,5397,28709,5234,28662,37,28625,27430,1195,17578
"G4700650","2000","Tennessee","47","470","Hamilton County","065","0650","Hamilton County",83692,246922,12436,145256,49488,157919,152,157767,149166,8601,86413
"G4700670","2000","Tennessee","47","470","Hancock County","067","0670","Hancock County",1938,5631,1220,2928,469,2640,0,2640,2489,151,2816
"G4700690","2000","Tennessee","47","470","Hardeman County","069","0690","Hardeman County",6764,20696,2386,14764,1445,10879,7,10872,10157,715,11294
"G4700710","2000","Tennessee","47","470","Hardin County","071","0710","Hardin County",7442,21383,2720,13202,1722,11428,17,11411,10805,606,8930
"G4700730","2000","Tennessee","47","470","Hawkins County","073","0730","Hawkins County",15932,45593,5241,28176,3729,24007,49,23958,22728,1230,18466
"G4700750","2000","Tennessee","47","470","Haywood County","075","0750","Haywood County",5418,16756,1830,9213,1378,9103,8,9095,8473,622,5879
"G4700770","2000","Tennessee","47","470","Henderson County","077","0770","Henderson County",7451,21591,2198,13345,1597,12264,14,12250,11703,547,7680
"G4700790","2000","Tennessee","47","470","Henry County","079","0790","Henry County",9006,25396,2569,16585,2637,14566,42,14524,13634,890,10533
"G4700810","2000","Tennessee","47","470","Hickman County","081","0810","Hickman County",5952,17981,2160,11746,993,9529,19,9510,9075,435,7819
"G4700830","2000","Tennessee","47","470","Houston County","083","0830","Houston County",2300,6717,702,4266,571,3438,4,3434,3308,126,2895
"G4700850","2000","Tennessee","47","470","Humphreys County","085","0850","Humphreys County",5145,14921,1111,10016,1143,8547,5,8542,8153,389,5663
"G4700870","2000","Tennessee","47","470","Jackson County","087","0870","Jackson County",3141,9088,1681,5342,648,4946,0,4946,4632,314,3947
"G4700890","2000","Tennessee","47","470","Jefferson County","089","0890","Jefferson County",12612,36494,3775,21909,3771,21868,20,21848,20664,1184,13408
"G4700910","2000","Tennessee","47","470","Johnson County","091","0910","Johnson County",4754,13375,2625,9250,880,6783,0,6783,6311,472,7664
"G4700930","2000","Tennessee","47","470","Knox County","093","0930","Knox County",100726,293742,14698,164484,73348,197352,168,197184,187717,9467,108912
"G4700950","2000","Tennessee","47","470","Lake County","095","0950","Lake County",1615,4722,1128,4067,297,2556,3,2553,2334,219,4200
"G4700970","2000","Tennessee","47","470","Lauderdale County","097","0970","Lauderdale County",6816,20828,2651,13508,1348,11006,5,11001,10245,756,10181
"G4700990","2000","Tennessee","47","470","Lawrence County","099","0990","Lawrence County",11369,34301,4576,19299,2270,18568,17,18551,17139,1412,12124
"G4701010","2000","Tennessee","47","470","Lewis County","101","1010","Lewis County",3216,9585,1081,5753,632,5267,11,5256,4841,415,3550
"G4701030","2000","Tennessee","47","470","Lincoln County","103","1030","Lincoln County",9083,26578,2570,16250,2541,15662,27,15635,14762,873,9076
"G4701050","2000","Tennessee","47","470","Loudon County","105","1050","Loudon County",11802,33329,2960,20199,4740,18752,0,18752,18072,680,12748
"G4701070","2000","Tennessee","47","470","McMinn County","107","1070","McMinn County",14318,41536,4460,25072,3578,23222,40,23182,21947,1235,15331
"G4701090","2000","Tennessee","47","470","McNairy County","109","1090","McNairy County",7133,20602,2297,13017,1473,11396,2,11394,10797,597,8137
"G4701110","2000","Tennessee","47","470","Macon County","111","1110","Macon County",5806,17416,2668,9916,747,10014,7,10007,9510,497,5650
"G4701130","2000","Tennessee","47","470","Madison County","113","1130","Madison County",24652,74018,4203,41346,12489,46818,33,46785,43558,3227,23893
"G4701150","2000","Tennessee","47","470","Marion County","115","1150","Marion County",8131,23821,2904,14126,1785,12742,1,12741,12056,685,9219
"G4701170","2000","Tennessee","47","470","Marshall County","117","1170","Marshall County",7475,22578,1761,13979,1875,13677,5,13672,13086,586,7096
"G4701190","2000","Tennessee","47","470","Maury County","119","1190","Maury County",19274,58416,3708,35405,6175,35721,52,35669,34164,1505,17803
"G4701210","2000","Tennessee","47","470","Meigs County","121","1210","Meigs County",3264,9583,1107,5783,515,4761,0,4761,4463,298,3812
"G4701230","2000","Tennessee","47","470","Monroe County","123","1230","Monroe County",11243,33102,4606,18736,2613,17588,62,17526,16219,1307,12801
"G4701250","2000","Tennessee","47","470","Montgomery County","125","1250","Montgomery County",35964,111784,3837,60604,15382,70666,12275,58391,54703,3688,29460
"G4701270","2000","Tennessee","47","470","Moore County","127","1270","Moore County",1687,4969,345,3129,465,2906,23,2883,2741,142,1636
"G4701290","2000","Tennessee","47","470","Morgan County","129","1290","Morgan County",5237,15749,1787,10780,804,7975,0,7975,7420,555,7760
"G4701310","2000","Tennessee","47","470","Obion County","131","1310","Obion County",9404,27165,2425,17418,2276,15611,16,15595,14774,821,10032
"G4701330","2000","Tennessee","47","470","Overton County","133","1330","Overton County",5924,17178,3206,9403,1142,9399,9,9390,8874,516,6654
"G4701350","2000","Tennessee","47","470","Perry County","135","1350","Perry County",2163,6406,792,4046,371,3416,0,3416,3230,186,2570
"G4701370","2000","Tennessee","47","470","Pickett County","137","1370","Pickett County",1461,4137,734,2418,314,2217,0,2217,2129,88,1786
"G4701390","2000","Tennessee","47","470","Polk County","139","1390","Polk County",4750,13704,2256,8023,834,7306,11,7295,6938,357,5493
"G4701410","2000","Tennessee","47","470","Putnam County","141","1410","Putnam County",16417,47871,5580,25844,7979,31307,41,31266,29694,1572,18782
"G4701430","2000","Tennessee","47","470","Rhea County","143","1430","Rhea County",8104,23502,2755,14425,1714,13344,5,13339,12489,850,9122
"G4701450","2000","Tennessee","47","470","Roane County","145","1450","Roane County",15242,43739,4263,26813,5379,24152,25,24127,22773,1354,17536
"G4701470","2000","Tennessee","47","470","Robertson County","147","1470","Robertson County",15442,47238,3126,27943,4183,28585,84,28501,27534,967,12922
