GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA1970,CL5AA1970,B69AA1970,B69AB1970,B69AC1970,B84AA1970,B84AB1970,B84AC1970,B84AD1970,B84AE1970,B84AF1970
"G3000310","1970","Montana","30","300","Gallatin County","031","0310","Gallatin",7451,25746,2477,9280,3080,12877,49,12828,12129,699,10988
"G3000330","1970","Montana","30","300","Garfield County","033","0330","Garfield",430,1600,313,564,50,735,0,735,718,17,371
"G3000350","1970","Montana","30","300","Glacier County","035","0350","Glacier",2426,10020,1336,3525,365,3582,0,3582,3132,450,3069
"G3000370","1970","Montana","30","300","Golden Valley County","037","0370","Golden Valley",249,842,136,335,61,387,0,387,369,18,239
"G3000390","1970","Montana","30","300","Granite County","039","0390","Granite",705,2432,352,1199,88,999,0,999,948,51,997
"G3000410","1970","Montana","30","300","Hill County","041","0410","Hill",4060,15360,2124,5578,748,6730,219,6511,6233,278,5013
"G3000430","1970","Montana","30","300","Jefferson County","043","0430","Jefferson",1054,3799,1019,1433,207,1768,0,1768,1688,80,1781
"G3000450","1970","Montana","30","300","Judith Basin County","045","0450","Judith Basin",679,2420,332,1082,142,1018,0,1018,990,28,820
"G3000470","1970","Montana","30","300","Lake County","047","0470","Lake",3655,13152,2100,5161,707,4821,0,4821,4507,314,4991
"G3000490","1970","Montana","30","300","Lewis and Clark County","049","0490","Lewis And Clark",8107,28823,3005,11882,2886,14751,41,14710,13989,721,8026
"G3000510","1970","Montana","30","300","Liberty County","051","0510","Liberty",541,2137,328,719,125,867,0,867,863,4,580
"G3000530","1970","Montana","30","300","Lincoln County","053","0530","Lincoln",4504,17021,2424,6084,605,6706,9,6697,6007,690,4933
"G3000550","1970","Montana","30","300","McCone County","055","0550","Mc Cone",670,2638,543,904,78,1054,0,1054,1030,24,831
"G3000570","1970","Montana","30","300","Madison County","057","0570","Madison",1284,4354,740,1950,281,2017,14,2003,1889,114,1543
"G3000590","1970","Montana","30","300","Meagher County","059","0590","Meagher",510,1830,381,692,108,862,0,862,804,58,573
"G3000610","1970","Montana","30","300","Mineral County","061","0610","Mineral",746,2745,304,1157,135,1216,0,1216,1047,169,755
"G3000630","1970","Montana","30","300","Missoula County","063","0630","Missoula",14157,50246,5038,17938,5235,23168,64,23104,21349,1755,17407
"G3000650","1970","Montana","30","300","Musselshell County","065","0650","Musselshell",974,3310,774,1330,135,1440,0,1440,1333,107,1230
"G3000670","1970","Montana","30","300","Park County","067","0670","Park",3008,9994,1820,4412,510,4488,0,4488,4235,253,3555
"G3000690","1970","Montana","30","300","Petroleum County","069","0690","Petroleum",168,591,108,229,49,267,6,261,261,0,158
"G3000710","1970","Montana","30","300","Phillips County","071","0710","Phillips",1305,4844,1017,1733,206,2032,0,2032,1945,87,1599
"G3000730","1970","Montana","30","300","Pondera County","073","0730","Pondera",1606,6022,1025,2166,330,2492,0,2492,2412,80,1854
"G3000750","1970","Montana","30","300","Powder River County","075","0750","Powder River",721,2697,353,996,85,1148,0,1148,1115,33,710
"G3000770","1970","Montana","30","300","Powell County","077","0770","Powell",1607,5788,973,2531,260,2446,0,2446,2332,114,2121
"G3000790","1970","Montana","30","300","Prairie County","079","0790","Prairie",464,1576,414,542,56,735,0,735,725,10,539
"G3000810","1970","Montana","30","300","Ravalli County","081","0810","Ravalli",3782,12969,2335,5145,885,5266,5,5261,4845,416,4834
"G3000830","1970","Montana","30","300","Richland County","083","0830","Richland",2472,9085,2041,2887,331,3468,5,3463,3311,152,2991
"G3000850","1970","Montana","30","300","Roosevelt County","085","0850","Roosevelt",2363,9400,1839,3047,281,3517,11,3506,3196,310,3023
"G3000870","1970","Montana","30","300","Rosebud County","087","0870","Rosebud",1395,5376,1052,1835,216,2346,0,2346,2238,108,1582
"G3000890","1970","Montana","30","300","Sanders County","089","0890","Sanders",1838,6396,1202,2533,345,2480,0,2480,2185,295,2390
"G3000910","1970","Montana","30","300","Sheridan County","091","0910","Sheridan",1482,5334,1170,1838,275,2011,8,2003,1943,60,1924
"G3000930","1970","Montana","30","300","Silver Bow County","093","0930","Silver Bow",10413,37538,6393,14812,2074,15504,21,15483,14543,940,13160
"G3000950","1970","Montana","30","300","Stillwater County","095","0950","Stillwater",1246,4183,783,1797,196,1617,0,1617,1529,88,1656
"G3000970","1970","Montana","30","300","Sweet Grass County","097","0970","Sweet Grass",765,2591,557,1123,158,1276,0,1276,1249,27,917
"G3000990","1970","Montana","30","300","Teton County","099","0990","Teton",1574,5623,1114,2067,317,2192,5,2187,2096,91,1931
"G3001010","1970","Montana","30","300","Toole County","101","1010","Toole",1450,5313,797,2059,345,2191,0,2191,2113,78,1701
"G3001030","1970","Montana","30","300","Treasure County","103","1030","Treasure",276,997,108,381,62,385,0,385,380,5,279
"G3001050","1970","Montana","30","300","Valley County","105","1050","Valley",2776,10521,1623,3791,419,4420,168,4252,4036,216,2934
"G3001070","1970","Montana","30","300","Wheatland County","107","1070","Wheatland",652,2261,410,954,126,1096,0,1096,1080,16,687
"G3001090","1970","Montana","30","300","Wibaux County","109","1090","Wibaux",353,1348,264,486,43,538,0,538,533,5,461
"G3001110","1970","Montana","30","300","Yellowstone County","111","1110","Yellowstone",21817,78219,10070,29075,5908,35170,174,34996,32966,2030,24026
"G3001130","1970","Montana","30","300","Yellowstone National Park","113","1130","Yellowstone National Park",17,57,0,26,0,24,0,24,24,0,14
"G3100010","1970","Nebraska","31","310","Adams County","001","0010","Adams",7619,25611,4169,11576,1576,12855,53,12802,12513,289,9479
"G3100030","1970","Nebraska","31","310","Antelope County","003","0030","Antelope",2322,8131,1843,3262,192,3285,17,3268,3189,79,3032
"G3100050","1970","Nebraska","31","310","Arthur County","005","0050","Arthur",158,555,43,215,10,214,0,214,209,5,117
"G3100070","1970","Nebraska","31","310","Banner County","007","0070","Banner",286,989,161,438,42,378,0,378,373,5,342
"G3100090","1970","Nebraska","31","310","Blaine County","009","0090","Blaine",234,789,121,317,50,326,0,326,321,5,235
"G3100110","1970","Nebraska","31","310","Boone County","011","0110","Boone",2025,7452,1745,2708,215,2879,0,2879,2844,35,2730
"G3100130","1970","Nebraska","31","310","Box Butte County","013","0130","Box Butte",2598,9124,1458,3983,421,3759,0,3759,3666,93,3262
"G3100150","1970","Nebraska","31","310","Boyd County","015","0150","Boyd",979,3383,914,1270,88,1335,0,1335,1328,7,1336
"G3100170","1970","Nebraska","31","310","Brown County","017","0170","Brown",1082,3628,782,1453,208,1511,0,1511,1467,44,1324
"G3100190","1970","Nebraska","31","310","Buffalo County","019","0190","Buffalo",7391,25094,3835,9573,1735,13194,10,13184,12669,515,9802
"G3100210","1970","Nebraska","31","310","Burt County","021","0210","Burt",2510,8346,1596,3814,291,3498,0,3498,3430,68,3196
"G3100230","1970","Nebraska","31","310","Butler County","023","0230","Butler",2471,8678,2125,3211,277,3318,0,3318,3266,52,3338
"G3100250","1970","Nebraska","31","310","Cass County","025","0250","Cass",4801,16688,2398,7140,543,6819,478,6341,6095,246,5662
"G3100270","1970","Nebraska","31","310","Cedar County","027","0270","Cedar",2792,11235,2489,3622,259,4024,0,4024,3983,41,3723
"G3100290","1970","Nebraska","31","310","Chase County","029","0290","Chase",1095,3697,813,1520,188,1592,0,1592,1569,23,1325
"G3100310","1970","Nebraska","31","310","Cherry County","031","0310","Cherry",1800,6183,1162,2533,252,2755,5,2750,2680,70,1972
"G3100330","1970","Nebraska","31","310","Cheyenne County","033","0330","Cheyenne",2802,9806,1546,4023,397,4125,0,4125,3967,158,3235
"G3100350","1970","Nebraska","31","310","Clay County","035","0350","Clay",2208,7567,1560,3020,290,2799,20,2779,2714,65,2954
"G3100370","1970","Nebraska","31","310","Colfax County","037","0370","Colfax",2518,8565,2527,2901,356,3358,5,3353,3331,22,3387
"G3100390","1970","Nebraska","31","310","Cuming County","039","0390","Cuming",3018,11047,2894,3565,334,4456,5,4451,4432,19,3658
"G3100410","1970","Nebraska","31","310","Custer County","041","0410","Custer",3811,12756,2360,5801,473,5443,0,5443,5374,69,4707
"G3100430","1970","Nebraska","31","310","Dakota County","043","0430","Dakota",3266,12128,1811,4537,389,5013,0,5013,4889,124,3507
"G3100450","1970","Nebraska","31","310","Dawes County","045","0450","Dawes",2295,7655,1169,3145,483,3898,12,3886,3750,136,3470
"G3100470","1970","Nebraska","31","310","Dawson County","047","0470","Dawson",5172,17666,3086,7413,672,7819,0,7819,7614,205,5829
"G3100490","1970","Nebraska","31","310","Deuel County","049","0490","Deuel",784,2496,502,1062,138,1135,0,1135,1097,38,844
"G3100510","1970","Nebraska","31","310","Dixon County","051","0510","Dixon",1947,6859,1440,2714,227,2935,0,2935,2869,66,2290
"G3100530","1970","Nebraska","31","310","Dodge County","053","0530","Dodge",9016,31284,4906,12974,1411,14402,90,14312,13946,366,9682
"G3100550","1970","Nebraska","31","310","Douglas County","055","0550","Douglas",94691,345724,40431,135517,25783,164191,2457,161734,156880,4854,99455
"G3100570","1970","Nebraska","31","310","Dundy County","057","0570","Dundy",821,2589,610,1156,133,1133,0,1133,1122,11,1066
"G3100590","1970","Nebraska","31","310","Fillmore County","059","0590","Fillmore",2169,7170,1476,3232,288,3036,0,3036,2998,38,2802
"G3100610","1970","Nebraska","31","310","Franklin County","061","0610","Franklin",1287,4019,1212,1724,116,1871,0,1871,1847,24,1584
"G3100630","1970","Nebraska","31","310","Frontier County","063","0630","Frontier",1039,3444,722,1469,100,1602,0,1602,1586,16,1274
"G3100650","1970","Nebraska","31","310","Furnas County","065","0650","Furnas",1858,5934,1453,2742,299,2425,0,2425,2372,53,2772
"G3100670","1970","Nebraska","31","310","Gage County","067","0670","Gage",6421,21158,5068,9015,1089,9722,5,9717,9497,220,9142
"G3100690","1970","Nebraska","31","310","Garden County","069","0690","Garden",819,2633,533,1212,97,1089,6,1083,1083,0,1067
"G3100710","1970","Nebraska","31","310","Garfield County","071","0710","Garfield",668,2148,545,946,64,1121,0,1121,1106,15,695
"G3100730","1970","Nebraska","31","310","Gosper County","073","0730","Gosper",590,2028,430,819,38,725,4,721,702,19,742
"G3100750","1970","Nebraska","31","310","Grant County","075","0750","Grant",253,933,84,333,49,352,0,352,347,5,186
"G3100770","1970","Nebraska","31","310","Greeley County","077","0770","Greeley",949,3620,687,1537,68,1445,7,1438,1400,38,1346
"G3100790","1970","Nebraska","31","310","Hall County","079","0790","Hall",10962,38370,5318,16287,1819,17961,14,17947,17250,697,11470
"G3100810","1970","Nebraska","31","310","Hamilton County","081","0810","Hamilton",2292,8117,1263,3456,264,3207,0,3207,3152,55,2830
"G3100830","1970","Nebraska","31","310","Harlan County","083","0830","Harlan",1221,3990,766,1798,188,1736,5,1731,1671,60,1480
"G3100850","1970","Nebraska","31","310","Hayes County","085","0850","Hayes",428,1469,261,607,47,511,0,511,503,8,539
"G3100870","1970","Nebraska","31","310","Hitchcock County","087","0870","Hitchcock",1132,3740,735,1630,112,1387,0,1387,1332,55,1527
"G3100890","1970","Nebraska","31","310","Holt County","089","0890","Holt",3215,11821,2447,4458,294,4571,0,4571,4492,79,4032
"G3100910","1970","Nebraska","31","310","Hooker County","091","0910","Hooker",259,845,149,460,37,430,0,430,423,7,346
"G3100930","1970","Nebraska","31","310","Howard County","093","0930","Howard",1760,6302,1361,2219,226,2334,0,2334,2285,49,2207
"G3100950","1970","Nebraska","31","310","Jefferson County","095","0950","Jefferson",2828,9199,2375,3756,339,4163,5,4158,4033,125,3675
"G3100970","1970","Nebraska","31","310","Johnson County","097","0970","Johnson",1549,5239,1346,2014,154,2260,0,2260,2191,69,1874
"G3100990","1970","Nebraska","31","310","Kearney County","099","0990","Kearney",1756,5896,1142,2505,344,2639,0,2639,2575,64,2101
"G3101010","1970","Nebraska","31","310","Keith County","101","1010","Keith",2230,7795,1189,3299,319,3643,0,3643,3558,85,2099
"G3101030","1970","Nebraska","31","310","Keya Paha County","103","1030","Keya Paha",362,1234,204,482,36,430,0,430,425,5,402
"G3101050","1970","Nebraska","31","310","Kimball County","105","1050","Kimball",1549,5592,688,2225,312,2529,7,2522,2460,62,1511
"G3101070","1970","Nebraska","31","310","Knox County","107","1070","Knox",2998,10667,2837,3762,265,3852,6,3846,3786,60,4222
"G3101090","1970","Nebraska","31","310","Lancaster County","109","1090","Lancaster",40926,138450,12703,57521,14923,77713,206,77507,75232,2275,44810
"G3101110","1970","Nebraska","31","310","Lincoln County","111","1110","Lincoln",7711,26905,3611,11595,1160,11743,10,11733,11325,408,8498
"G3101130","1970","Nebraska","31","310","Logan County","113","1130","Logan",266,896,157,412,35,435,0,435,425,10,302
"G3101150","1970","Nebraska","31","310","Loup County","115","1150","Loup",244,795,208,315,23,310,0,310,310,0,280
"G3101170","1970","Nebraska","31","310","McPherson County","117","1170","Mc Pherson",176,588,113,184,27,217,0,217,206,11,195
"G3101190","1970","Nebraska","31","310","Madison County","119","1190","Madison",6927,23910,4885,9527,1066,11345,0,11345,10975,370,8234
"G3101210","1970","Nebraska","31","310","Merrick County","121","1210","Merrick",2239,8029,1480,3127,326,3415,4,3411,3304,107,2455
"G3101230","1970","Nebraska","31","310","Morrill County","123","1230","Morrill",1558,5309,1108,2123,232,2173,0,2173,2129,44,1972
"G3101250","1970","Nebraska","31","310","Nance County","125","1250","Nance",1315,4568,1292,1668,180,1790,31,1759,1710,49,1843
"G3101270","1970","Nebraska","31","310","Nemaha County","127","1270","Nemaha",2318,7510,1285,3301,499,3618,0,3618,3484,134,3168
"G3101290","1970","Nebraska","31","310","Nuckolls County","129","1290","Nuckolls",1967,6596,1448,2832,236,2832,0,2832,2781,51,2395
"G3101310","1970","Nebraska","31","310","Otoe County","131","1310","Otoe",4189,13834,2976,5968,528,6583,11,6572,6405,167,4664
"G3101330","1970","Nebraska","31","310","Pawnee County","133","1330","Pawnee",1214,3958,881,1893,143,1736,0,1736,1715,21,1593
"G3101350","1970","Nebraska","31","310","Perkins County","135","1350","Perkins",961,3145,640,1305,165,1435,0,1435,1400,35,1028
"G3101370","1970","Nebraska","31","310","Phelps County","137","1370","Phelps",2585,8588,1458,3743,491,4052,0,4052,3989,63,2738
"G3101390","1970","Nebraska","31","310","Pierce County","139","1390","Pierce",2214,7820,2032,2622,257,3202,0,3202,3157,45,2603
"G3101410","1970","Nebraska","31","310","Platte County","141","1410","Platte",6504,24436,4350,8551,932,10989,20,10969,10753,216,6695
"G3101430","1970","Nebraska","31","310","Polk County","143","1430","Polk",1740,5807,1193,2603,217,2538,10,2528,2506,22,2112
"G3101450","1970","Nebraska","31","310","Red Willow County","145","1450","Red Willow",3199,10959,1671,4799,498,4845,23,4822,4686,136,3866
"G3101470","1970","Nebraska","31","310","Richardson County","147","1470","Richardson",3352,10910,2502,4758,502,4784,9,4775,4631,144,4249
"G3101490","1970","Nebraska","31","310","Rock County","149","1490","Rock",596,2005,499,834,68,923,0,923,910,13,747
"G3101510","1970","Nebraska","31","310","Saline County","151","1510","Saline",3428,10936,2663,4527,497,4922,14,4908,4794,114,4759
"G3101530","1970","Nebraska","31","310","Sarpy County","153","1530","Sarpy",14664,59088,3339,20589,4212,25495,8516,16979,16472,507,12415
"G3101550","1970","Nebraska","31","310","Saunders County","155","1550","Saunders",4377,15279,2988,6298,468,6283,5,6278,6160,118,5809
"G3101570","1970","Nebraska","31","310","Scotts Bluff County","157","1570","Scotts Bluff",9169,32430,5068,12202,1803,14756,0,14756,14039,717,10523
"G3101590","1970","Nebraska","31","310","Seward County","159","1590","Seward",3456,11750,2568,4354,610,6112,5,6107,6037,70,4567
"G3101610","1970","Nebraska","31","310","Sheridan County","161","1610","Sheridan",1841,6454,1292,2753,265,2718,5,2713,2635,78,2397
"G3101630","1970","Nebraska","31","310","Sherman County","163","1630","Sherman",1224,4354,1218,1408,133,1814,0,1814,1790,24,1410
"G3101650","1970","Nebraska","31","310","Sioux County","165","1650","Sioux",544,1896,348,754,85,716,0,716,701,15,718
"G3101670","1970","Nebraska","31","310","Stanton County","167","1670","Stanton",1503,5361,1287,1788,157,2046,0,2046,2011,35,1775
"G3101690","1970","Nebraska","31","310","Thayer County","169","1690","Thayer",2141,7030,1834,2765,312,2853,0,2853,2829,24,2837
"G3101710","1970","Nebraska","31","310","Thomas County","171","1710","Thomas",248,855,156,326,39,305,0,305,294,11,326
"G3101730","1970","Nebraska","31","310","Thurston County","173","1730","Thurston",1629,6326,1367,2126,162,2452,0,2452,2421,31,2162
"G3101750","1970","Nebraska","31","310","Valley County","175","1750","Valley",1561,5202,1378,2032,160,2161,0,2161,2096,65,2010
"G3101770","1970","Nebraska","31","310","Washington County","177","1770","Washington",3366,11639,1806,4894,546,5355,10,5345,5245,100,4119
"G3101790","1970","Nebraska","31","310","Wayne County","179","1790","Wayne",2372,8064,1725,2688,510,4054,0,4054,3974,80,3760
"G3101810","1970","Nebraska","31","310","Webster County","181","1810","Webster",1749,5665,1109,2111,195,1987,5,1982,1937,45,1902
"G3101830","1970","Nebraska","31","310","Wheeler County","183","1830","Wheeler",273,1001,257,317,8,405,0,405,395,10,327
"G3101850","1970","Nebraska","31","310","York County","185","1850","York",3578,12120,2120,5115,576,5640,5,5635,5541,94,4046
"G3200010","1970","Nevada","32","320","Churchill County","001","0010","Churchill",2702,9211,1188,3910,410,4399,822,3577,3324,253,2853
"G3200030","1970","Nevada","32","320","Clark County","003","0030","Clark",68900,243082,20471,110081,14441,121353,7684,113669,107750,5919,62835
"G3200050","1970","Nevada","32","320","Douglas County","005","0050","Douglas",1895,6112,626,3137,451,3431,0,3431,3168,263,1550
"G3200070","1970","Nevada","32","320","Elko County","007","0070","Elko",3392,12192,1690,5210,666,5979,4,5975,5703,272,3348
"G3200090","1970","Nevada","32","320","Esmeralda County","009","0090","Esmeralda",163,497,86,221,13,221,0,221,209,12,161
"G3200110","1970","Nevada","32","320","Eureka County","011","0110","Eureka",243,832,81,439,44,454,10,444,444,0,230
"G3200130","1970","Nevada","32","320","Humboldt County","013","0130","Humboldt",1559,5506,943,2448,289,2733,0,2733,2663,70,1685
"G3200150","1970","Nevada","32","320","Lander County","015","0150","Lander",665,2395,270,971,161,1050,0,1050,1031,19,719
"G3200170","1970","Nevada","32","320","Lincoln County","017","0170","Lincoln",612,2238,309,927,114,931,0,931,902,29,697
"G3200190","1970","Nevada","32","320","Lyon County","019","0190","Lyon",2113,7505,998,3143,358,3137,7,3130,3015,115,2301
"G3200210","1970","Nevada","32","320","Mineral County","021","0210","Mineral",1810,6393,776,2655,210,3138,240,2898,2823,75,1584
"G3200230","1970","Nevada","32","320","Nye County","023","0230","Nye",1294,4514,598,2364,240,2619,154,2465,2397,68,1326
"G3200270","1970","Nevada","32","320","Pershing County","027","0270","Pershing",686,2326,333,1092,160,1111,0,1111,1060,51,740
"G3200290","1970","Nevada","32","320","Storey County","029","0290","Storey",184,538,66,285,55,374,0,374,369,5,103
"G3200310","1970","Nevada","32","320","Washoe County","031","0310","Washoe",31168,103697,9558,49355,9289,56717,175,56542,53019,3523,30024
"G3200330","1970","Nevada","32","320","White Pine County","033","0330","White Pine",2595,9457,1266,3612,382,3964,0,3964,3821,143,2731
"G3205100","1970","Nevada","32","320","Carson City","510","5100","Carson City City",3910,13419,888,6500,1309,6486,5,6481,6111,370,4035
"G3300010","1970","New Hampshire","33","330","Belknap County","001","0010","Belknap",8198,28272,4628,12067,1745,13509,24,13485,12993,492,9231
"G3300030","1970","New Hampshire","33","330","Carroll County","003","0030","Carroll",4905,16526,2213,7515,1347,7589,23,7566,7190,376,5719
"G3300050","1970","New Hampshire","33","330","Cheshire County","005","0050","Cheshire",13154,45997,6544,18655,3065,22946,42,22904,22297,607,13871
"G3300070","1970","New Hampshire","33","330","Coos County","007","0070","Coos",8638,31153,6676,11740,976,13155,0,13155,12513,642,10612
"G3300090","1970","New Hampshire","33","330","Grafton County","009","0090","Grafton",13101,44658,6401,18256,4200,22668,50,22618,21838,780,17773
"G3300110","1970","New Hampshire","33","330","Hillsborough County","011","0110","Hillsborough",55275,201850,33589,73979,12437,94487,222,94265,91387,2878,57458
"G3300130","1970","New Hampshire","33","330","Merrimack County","013","0130","Merrimack",19610,69031,10380,29794,5246,33373,96,33277,32493,784,23504
"G3300150","1970","New Hampshire","33","330","Rockingham County","015","0150","Rockingham",35122,127980,12310,51812,9056,57992,3396,54596,52580,2016,34282
"G3300170","1970","New Hampshire","33","330","Strafford County","017","0170","Strafford",16773,59878,10226,21569,3768,29944,187,29757,28289,1468,19566
"G3300190","1970","New Hampshire","33","330","Sullivan County","019","0190","Sullivan",8056,27954,4909,11265,1313,13109,19,13090,12544,546,8355
"G3400010","1970","New Jersey","34","340","Atlantic County","001","0010","Atlantic",45356,154107,36267,63353,6541,69855,415,69440,65462,3978,56387
"G3400030","1970","New Jersey","34","340","Bergen County","003","0030","Bergen",239709,843695,121223,325679,82727,398348,441,397907,385289,12618,247023
"G3400050","1970","New Jersey","34","340","Burlington County","005","0050","Burlington",74653,281741,33006,103945,19710,141614,30434,111180,106838,4342,76260
"G3400070","1970","New Jersey","34","340","Camden County","007","0070","Camden",115277,421281,70221,156725,24576,184674,1385,183289,175971,7318,128181
"G3400090","1970","New Jersey","34","340","Cape May County","009","0090","Cape May",15799,50804,12384,22355,2732,21430,1475,19955,18667,1288,23271
"G3400110","1970","New Jersey","34","340","Cumberland County","011","0110","Cumberland",30451,109427,24786,38233,3798,49845,72,49773,46942,2831,33478
"G3400130","1970","New Jersey","34","340","Essex County","013","0130","Essex",234479,829006,162986,305655,64915,392503,541,391962,374686,17276,268983
"G3400150","1970","New Jersey","34","340","Gloucester County","015","0150","Gloucester",42632,160274,25155,58557,7293,67279,584,66695,64034,2661,47487
"G3400170","1970","New Jersey","34","340","Hudson County","017","0170","Hudson",159393,545529,149441,194539,20470,268234,915,267319,254881,12438,182493
"G3400190","1970","New Jersey","34","340","Hunterdon County","019","0190","Hunterdon",17802,63815,10080,24442,4740,28356,47,28309,27722,587,19674
"G3400210","1970","New Jersey","34","340","Mercer County","021","0210","Mercer",75690,267510,47887,99723,24218,132423,316,132107,127472,4635,86640
"G3400230","1970","New Jersey","34","340","Middlesex County","023","0230","Middlesex",146450,543001,81013,195559,34782,247852,430,247422,239940,7482,148532
"G3400250","1970","New Jersey","34","340","Monmouth County","025","0250","Monmouth",113501,418711,54006,159044,35471,179406,9782,169624,162759,6865,130719
"G3400270","1970","New Jersey","34","340","Morris County","027","0270","Morris",96170,355961,37395,130154,41536,157607,534,157073,152857,4216,99411
"G3400290","1970","New Jersey","34","340","Ocean County","029","0290","Ocean",56985,192581,35818,77983,8946,71176,2062,69114,65841,3273,75155
"G3400310","1970","New Jersey","34","340","Passaic County","031","0310","Passaic",120701,423372,94300,149244,22329,201465,349,201116,191609,9507,126788
"G3400330","1970","New Jersey","34","340","Salem County","033","0330","Salem",15477,55606,11091,20353,1892,24303,199,24104,23203,901,17307
"G3400350","1970","New Jersey","34","340","Somerset County","035","0350","Somerset",49941,184876,24139,64746,20900,83503,126,83377,81528,1849,50479
"G3400370","1970","New Jersey","34","340","Sussex County","037","0370","Sussex",19737,72345,9847,28532,4172,30332,35,30297,29398,899,21112
"G3400390","1970","New Jersey","34","340","Union County","039","0390","Union",144028,504819,81826,195878,45345,242594,287,242307,234760,7547,151237
"G3400410","1970","New Jersey","34","340","Warren County","041","0410","Warren",19192,67563,13184,25726,3033,30211,20,30191,29108,1083,21737
"G3500010","1970","New Mexico","35","350","Bernalillo County","001","0010","Bernalillo",77600,288446,28980,99705,26175,120578,4932,115646,109311,6335,86555
"G3500030","1970","New Mexico","35","350","Catron County","003","0030","Catron",576,2021,490,682,105,749,0,749,701,48,747
"G3500050","1970","New Mexico","35","350","Chaves County","005","0050","Chaves",10734,39379,6628,12756,2641,15542,46,15496,14497,999,12774
"G3500070","1970","New Mexico","35","350","Colfax County","007","0070","Colfax",3043,11055,2194,3938,443,4343,6,4337,3985,352,3741
"G3500090","1970","New Mexico","35","350","Curry County","009","0090","Curry",9858,35461,4229,12499,1642,15628,4321,11307,10689,618,10359
"G3500110","1970","New Mexico","35","350","De Baca County","011","0110","De Baca",658,2276,655,788,105,831,0,831,800,31,973
"G3500130","1970","New Mexico","35","350","Doña Ana County","013","0130","Dona Ana",15734,63014,10041,15453,4770,24705,1681,23024,21552,1472,19708
"G3500150","1970","New Mexico","35","350","Eddy County","015","0150","Eddy",10438,38122,6647,13129,1723,14928,27,14901,14145,756,12629
"G3500170","1970","New Mexico","35","350","Grant County","017","0170","Grant",5278,20123,3701,6000,1144,7366,8,7358,6993,365,7099
"G3500190","1970","New Mexico","35","350","Guadalupe County","019","0190","Guadalupe",1085,4650,1101,1123,111,1295,0,1295,1228,67,1704
"G3500210","1970","New Mexico","35","350","Harding County","021","0210","Harding",346,1239,342,366,27,452,0,452,447,5,439
"G3500230","1970","New Mexico","35","350","Hidalgo County","023","0230","Hidalgo",1120,4461,908,1293,161,1561,0,1561,1505,56,1376
"G3500250","1970","New Mexico","35","350","Lea County","025","0250","Lea",13011,46855,6081,17409,1981,19020,5,19015,18255,760,13503
"G3500270","1970","New Mexico","35","350","Lincoln County","027","0270","Lincoln",1939,6713,1306,2766,295,2858,5,2853,2755,98,2502
"G3500280","1970","New Mexico","35","350","Los Alamos County","028","0280","Los Alamos",3887,14546,310,4580,3072,6425,0,6425,6223,202,3102
"G3500290","1970","New Mexico","35","350","Luna County","029","0290","Luna",2841,10880,2347,3282,440,4009,5,4004,3676,328,3443
"G3500310","1970","New Mexico","35","350","McKinley County","031","0310","Mc Kinley",8381,40945,7834,8476,1455,12109,37,12072,11277,795,11977
"G3500330","1970","New Mexico","35","350","Mora County","033","0330","Mora",1039,4407,1361,756,89,923,7,916,825,91,1955
"G3500350","1970","New Mexico","35","350","Otero County","035","0350","Otero",9756,37764,3436,12420,2437,15477,4391,11086,10268,818,10038
"G3500370","1970","New Mexico","35","350","Quay County","037","0370","Quay",2841,9967,2021,3522,501,4150,9,4141,3973,168,3333
"G3500390","1970","New Mexico","35","350","Rio Arriba County","039","0390","Rio Arriba",5567,24179,5143,5446,638,6705,47,6658,6035,623,8257
"G3500410","1970","New Mexico","35","350","Roosevelt County","041","0410","Roosevelt",4089,13727,2204,4556,915,6166,53,6113,5834,279,5802
"G3500430","1970","New Mexico","35","350","Sandoval County","043","0430","Sandoval",3660,16705,3271,3833,748,4367,17,4350,3974,376,6104
"G3500450","1970","New Mexico","35","350","San Juan County","045","0450","San Juan",11735,50278,7349,14032,2052,16406,13,16393,15159,1234,14368
"G3500470","1970","New Mexico","35","350","San Miguel County","047","0470","San Miguel",4482,18365,5060,4113,1050,6037,12,6025,5556,469,8678
"G3500490","1970","New Mexico","35","350","Santa Fe County","049","0490","Santa Fe",12248,48000,6492,15863,4407,19626,73,19553,18509,1044,15203
"G3500510","1970","New Mexico","35","350","Sierra County","051","0510","Sierra",1950,6145,2096,2272,341,2291,5,2286,2201,85,3058
"G3500530","1970","New Mexico","35","350","Socorro County","053","0530","Socorro",2226,8788,1811,2299,432,2968,15,2953,2812,141,3268
"G3500550","1970","New Mexico","35","350","Taos County","055","0550","Taos",3981,16467,3349,4246,782,4874,0,4874,4466,408,6059
"G3500570","1970","New Mexico","35","350","Torrance County","057","0570","Torrance",1324,4944,1237,1406,177,1593,17,1576,1493,83,1958
"G3500590","1970","New Mexico","35","350","Union County","059","0590","Union",1289,4488,777,1837,232,1825,0,1825,1758,67,1572
"G3500610","1970","New Mexico","35","350","Valencia County","061","0610","Valencia",9103,38408,5979,11047,1259,12430,23,12407,11935,472,11896
"G3600010","1970","New York","36","360","Albany County","001","0010","Albany",71173,248141,39531,99960,22245,123022,224,122798,119163,3635,84197
"G3600030","1970","New York","36","360","Allegany County","003","0030","Allegany",10651,38897,4821,15551,2603,17100,12,17088,16358,730,15343
