GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B79AA2000
"G2801290","2000","Mississippi","28","280","Smith County","129","1290","Smith County",30840
"G2801310","2000","Mississippi","28","280","Stone County","131","1310","Stone County",30495
"G2801330","2000","Mississippi","28","280","Sunflower County","133","1330","Sunflower County",24970
"G2801350","2000","Mississippi","28","280","Tallahatchie County","135","1350","Tallahatchie County",22229
"G2801370","2000","Mississippi","28","280","Tate County","137","1370","Tate County",35836
"G2801390","2000","Mississippi","28","280","Tippah County","139","1390","Tippah County",29300
"G2801410","2000","Mississippi","28","280","Tishomingo County","141","1410","Tishomingo County",28315
"G2801430","2000","Mississippi","28","280","Tunica County","143","1430","Tunica County",23270
"G2801450","2000","Mississippi","28","280","Union County","145","1450","Union County",32682
"G2801470","2000","Mississippi","28","280","Walthall County","147","1470","Walthall County",22945
"G2801490","2000","Mississippi","28","280","Warren County","149","1490","Warren County",35056
"G2801510","2000","Mississippi","28","280","Washington County","151","1510","Washington County",25757
"G2801530","2000","Mississippi","28","280","Wayne County","153","1530","Wayne County",25918
"G2801550","2000","Mississippi","28","280","Webster County","155","1550","Webster County",28834
"G2801570","2000","Mississippi","28","280","Wilkinson County","157","1570","Wilkinson County",18929
"G2801590","2000","Mississippi","28","280","Winston County","159","1590","Winston County",28256
"G2801610","2000","Mississippi","28","280","Yalobusha County","161","1610","Yalobusha County",26315
"G2801630","2000","Mississippi","28","280","Yazoo County","163","1630","Yazoo County",24795
"G2900010","2000","Missouri","29","290","Adair County","001","0010","Adair County",26677
"G2900030","2000","Missouri","29","290","Andrew County","003","0030","Andrew County",40688
"G2900050","2000","Missouri","29","290","Atchison County","005","0050","Atchison County",30959
"G2900070","2000","Missouri","29","290","Audrain County","007","0070","Audrain County",32057
"G2900090","2000","Missouri","29","290","Barry County","009","0090","Barry County",28906
"G2900110","2000","Missouri","29","290","Barton County","011","0110","Barton County",29275
"G2900130","2000","Missouri","29","290","Bates County","013","0130","Bates County",30731
"G2900150","2000","Missouri","29","290","Benton County","015","0150","Benton County",26646
"G2900170","2000","Missouri","29","290","Bollinger County","017","0170","Bollinger County",30462
"G2900190","2000","Missouri","29","290","Boone County","019","0190","Boone County",37485
"G2900210","2000","Missouri","29","290","Buchanan County","021","0210","Buchanan County",34704
"G2900230","2000","Missouri","29","290","Butler County","023","0230","Butler County",27228
"G2900250","2000","Missouri","29","290","Caldwell County","025","0250","Caldwell County",31240
"G2900270","2000","Missouri","29","290","Callaway County","027","0270","Callaway County",39110
"G2900290","2000","Missouri","29","290","Camden County","029","0290","Camden County",35840
"G2900310","2000","Missouri","29","290","Cape Girardeau County","031","0310","Cape Girardeau County",36458
"G2900330","2000","Missouri","29","290","Carroll County","033","0330","Carroll County",30643
"G2900350","2000","Missouri","29","290","Carter County","035","0350","Carter County",22863
"G2900370","2000","Missouri","29","290","Cass County","037","0370","Cass County",49562
"G2900390","2000","Missouri","29","290","Cedar County","039","0390","Cedar County",26694
"G2900410","2000","Missouri","29","290","Chariton County","041","0410","Chariton County",32285
"G2900430","2000","Missouri","29","290","Christian County","043","0430","Christian County",38085
"G2900450","2000","Missouri","29","290","Clark County","045","0450","Clark County",29457
"G2900470","2000","Missouri","29","290","Clay County","047","0470","Clay County",48347
"G2900490","2000","Missouri","29","290","Clinton County","049","0490","Clinton County",41629
"G2900510","2000","Missouri","29","290","Cole County","051","0510","Cole County",42924
"G2900530","2000","Missouri","29","290","Cooper County","053","0530","Cooper County",35313
"G2900550","2000","Missouri","29","290","Crawford County","055","0550","Crawford County",30860
"G2900570","2000","Missouri","29","290","Dade County","057","0570","Dade County",29097
"G2900590","2000","Missouri","29","290","Dallas County","059","0590","Dallas County",27346
"G2900610","2000","Missouri","29","290","Daviess County","061","0610","Daviess County",30855
"G2900630","2000","Missouri","29","290","DeKalb County","063","0630","DeKalb County",31654
"G2900650","2000","Missouri","29","290","Dent County","065","0650","Dent County",27193
"G2900670","2000","Missouri","29","290","Douglas County","067","0670","Douglas County",25918
"G2900690","2000","Missouri","29","290","Dunklin County","069","0690","Dunklin County",24878
"G2900710","2000","Missouri","29","290","Franklin County","071","0710","Franklin County",43474
"G2900730","2000","Missouri","29","290","Gasconade County","073","0730","Gasconade County",35047
"G2900750","2000","Missouri","29","290","Gentry County","075","0750","Gentry County",28750
"G2900770","2000","Missouri","29","290","Greene County","077","0770","Greene County",34157
"G2900790","2000","Missouri","29","290","Grundy County","079","0790","Grundy County",27333
"G2900810","2000","Missouri","29","290","Harrison County","081","0810","Harrison County",28707
"G2900830","2000","Missouri","29","290","Henry County","083","0830","Henry County",30949
"G2900850","2000","Missouri","29","290","Hickory County","085","0850","Hickory County",25346
"G2900870","2000","Missouri","29","290","Holt County","087","0870","Holt County",29461
"G2900890","2000","Missouri","29","290","Howard County","089","0890","Howard County",31614
"G2900910","2000","Missouri","29","290","Howell County","091","0910","Howell County",25628
"G2900930","2000","Missouri","29","290","Iron County","093","0930","Iron County",26080
"G2900950","2000","Missouri","29","290","Jackson County","095","0950","Jackson County",39277
"G2900970","2000","Missouri","29","290","Jasper County","097","0970","Jasper County",31323
"G2900990","2000","Missouri","29","290","Jefferson County","099","0990","Jefferson County",46338
"G2901010","2000","Missouri","29","290","Johnson County","101","1010","Johnson County",35391
"G2901030","2000","Missouri","29","290","Knox County","103","1030","Knox County",27124
"G2901050","2000","Missouri","29","290","Laclede County","105","1050","Laclede County",29562
"G2901070","2000","Missouri","29","290","Lafayette County","107","1070","Lafayette County",38235
"G2901090","2000","Missouri","29","290","Lawrence County","109","1090","Lawrence County",31239
"G2901110","2000","Missouri","29","290","Lewis County","111","1110","Lewis County",30651
"G2901130","2000","Missouri","29","290","Lincoln County","113","1130","Lincoln County",42592
"G2901150","2000","Missouri","29","290","Linn County","115","1150","Linn County",28242
"G2901170","2000","Missouri","29","290","Livingston County","117","1170","Livingston County",32290
"G2901190","2000","Missouri","29","290","McDonald County","119","1190","McDonald County",27010
"G2901210","2000","Missouri","29","290","Macon County","121","1210","Macon County",30195
"G2901230","2000","Missouri","29","290","Madison County","123","1230","Madison County",25601
"G2901250","2000","Missouri","29","290","Maries County","125","1250","Maries County",31925
"G2901270","2000","Missouri","29","290","Marion County","127","1270","Marion County",31774
"G2901290","2000","Missouri","29","290","Mercer County","129","1290","Mercer County",29640
"G2901310","2000","Missouri","29","290","Miller County","131","1310","Miller County",30977
"G2901330","2000","Missouri","29","290","Mississippi County","133","1330","Mississippi County",23012
"G2901350","2000","Missouri","29","290","Moniteau County","135","1350","Moniteau County",37168
"G2901370","2000","Missouri","29","290","Monroe County","137","1370","Monroe County",30871
"G2901390","2000","Missouri","29","290","Montgomery County","139","1390","Montgomery County",32772
"G2901410","2000","Missouri","29","290","Morgan County","141","1410","Morgan County",30659
"G2901430","2000","Missouri","29","290","New Madrid County","143","1430","New Madrid County",26826
"G2901450","2000","Missouri","29","290","Newton County","145","1450","Newton County",35041
"G2901470","2000","Missouri","29","290","Nodaway County","147","1470","Nodaway County",31781
"G2901490","2000","Missouri","29","290","Oregon County","149","1490","Oregon County",22359
"G2901510","2000","Missouri","29","290","Osage County","151","1510","Osage County",39565
"G2901530","2000","Missouri","29","290","Ozark County","153","1530","Ozark County",25861
"G2901550","2000","Missouri","29","290","Pemiscot County","155","1550","Pemiscot County",21911
"G2901570","2000","Missouri","29","290","Perry County","157","1570","Perry County",36632
"G2901590","2000","Missouri","29","290","Pettis County","159","1590","Pettis County",31822
"G2901610","2000","Missouri","29","290","Phelps County","161","1610","Phelps County",29378
"G2901630","2000","Missouri","29","290","Pike County","163","1630","Pike County",32373
"G2901650","2000","Missouri","29","290","Platte County","165","1650","Platte County",55849
"G2901670","2000","Missouri","29","290","Polk County","167","1670","Polk County",29656
"G2901690","2000","Missouri","29","290","Pulaski County","169","1690","Pulaski County",34247
"G2901710","2000","Missouri","29","290","Putnam County","171","1710","Putnam County",26282
"G2901730","2000","Missouri","29","290","Ralls County","173","1730","Ralls County",37094
"G2901750","2000","Missouri","29","290","Randolph County","175","1750","Randolph County",31464
"G2901770","2000","Missouri","29","290","Ray County","177","1770","Ray County",41886
"G2901790","2000","Missouri","29","290","Reynolds County","179","1790","Reynolds County",25867
"G2901810","2000","Missouri","29","290","Ripley County","181","1810","Ripley County",22761
"G2901830","2000","Missouri","29","290","St. Charles County","183","1830","St. Charles County",57258
"G2901850","2000","Missouri","29","290","St. Clair County","185","1850","St. Clair County",25321
"G2901860","2000","Missouri","29","290","Ste. Genevieve County","186","1860","Ste. Genevieve County",39200
"G2901870","2000","Missouri","29","290","St. Francois County","187","1870","St. Francois County",31199
"G2901890","2000","Missouri","29","290","St. Louis County","189","1890","St. Louis County",50532
"G2901950","2000","Missouri","29","290","Saline County","195","1950","Saline County",32743
"G2901970","2000","Missouri","29","290","Schuyler County","197","1970","Schuyler County",27385
"G2901990","2000","Missouri","29","290","Scotland County","199","1990","Scotland County",27409
"G2902010","2000","Missouri","29","290","Scott County","201","2010","Scott County",31352
"G2902030","2000","Missouri","29","290","Shannon County","203","2030","Shannon County",20878
"G2902050","2000","Missouri","29","290","Shelby County","205","2050","Shelby County",29448
"G2902070","2000","Missouri","29","290","Stoddard County","207","2070","Stoddard County",26987
"G2902090","2000","Missouri","29","290","Stone County","209","2090","Stone County",32637
"G2902110","2000","Missouri","29","290","Sullivan County","211","2110","Sullivan County",26107
"G2902130","2000","Missouri","29","290","Taney County","213","2130","Taney County",30898
"G2902150","2000","Missouri","29","290","Texas County","215","2150","Texas County",24545
"G2902170","2000","Missouri","29","290","Vernon County","217","2170","Vernon County",30021
"G2902190","2000","Missouri","29","290","Warren County","219","2190","Warren County",41016
"G2902210","2000","Missouri","29","290","Washington County","221","2210","Washington County",27112
"G2902230","2000","Missouri","29","290","Wayne County","223","2230","Wayne County",24007
"G2902250","2000","Missouri","29","290","Webster County","225","2250","Webster County",31929
"G2902270","2000","Missouri","29","290","Worth County","227","2270","Worth County",27471
"G2902290","2000","Missouri","29","290","Wright County","229","2290","Wright County",24691
"G2905100","2000","Missouri","29","290","St. Louis city","510","5100","St. Louis city",27156
"G3000010","2000","Montana","30","300","Beaverhead County","001","0010","Beaverhead County",28962
"G3000030","2000","Montana","30","300","Big Horn County","003","0030","Big Horn County",27684
"G3000050","2000","Montana","30","300","Blaine County","005","0050","Blaine County",25247
"G3000070","2000","Montana","30","300","Broadwater County","007","0070","Broadwater County",32689
"G3000090","2000","Montana","30","300","Carbon County","009","0090","Carbon County",32139
"G3000110","2000","Montana","30","300","Carter County","011","0110","Carter County",26313
"G3000130","2000","Montana","30","300","Cascade County","013","0130","Cascade County",32971
"G3000150","2000","Montana","30","300","Chouteau County","015","0150","Chouteau County",29150
"G3000170","2000","Montana","30","300","Custer County","017","0170","Custer County",30000
"G3000190","2000","Montana","30","300","Daniels County","019","0190","Daniels County",27306
"G3000210","2000","Montana","30","300","Dawson County","021","0210","Dawson County",31393
"G3000230","2000","Montana","30","300","Deer Lodge County","023","0230","Deer Lodge County",26305
"G3000250","2000","Montana","30","300","Fallon County","025","0250","Fallon County",29944
"G3000270","2000","Montana","30","300","Fergus County","027","0270","Fergus County",30409
"G3000290","2000","Montana","30","300","Flathead County","029","0290","Flathead County",34466
"G3000310","2000","Montana","30","300","Gallatin County","031","0310","Gallatin County",38120
"G3000330","2000","Montana","30","300","Garfield County","033","0330","Garfield County",25917
"G3000350","2000","Montana","30","300","Glacier County","035","0350","Glacier County",27921
"G3000370","2000","Montana","30","300","Golden Valley County","037","0370","Golden Valley County",27308
"G3000390","2000","Montana","30","300","Granite County","039","0390","Granite County",27813
"G3000410","2000","Montana","30","300","Hill County","041","0410","Hill County",30781
"G3000430","2000","Montana","30","300","Jefferson County","043","0430","Jefferson County",41506
"G3000450","2000","Montana","30","300","Judith Basin County","045","0450","Judith Basin County",29241
"G3000470","2000","Montana","30","300","Lake County","047","0470","Lake County",28740
"G3000490","2000","Montana","30","300","Lewis and Clark County","049","0490","Lewis and Clark County",37360
"G3000510","2000","Montana","30","300","Liberty County","051","0510","Liberty County",30284
"G3000530","2000","Montana","30","300","Lincoln County","053","0530","Lincoln County",26754
"G3000550","2000","Montana","30","300","McCone County","055","0550","McCone County",29718
"G3000570","2000","Montana","30","300","Madison County","057","0570","Madison County",30233
"G3000590","2000","Montana","30","300","Meagher County","059","0590","Meagher County",29375
"G3000610","2000","Montana","30","300","Mineral County","061","0610","Mineral County",27143
"G3000630","2000","Montana","30","300","Missoula County","063","0630","Missoula County",34454
"G3000650","2000","Montana","30","300","Musselshell County","065","0650","Musselshell County",25527
"G3000670","2000","Montana","30","300","Park County","067","0670","Park County",31739
"G3000690","2000","Montana","30","300","Petroleum County","069","0690","Petroleum County",24107
"G3000710","2000","Montana","30","300","Phillips County","071","0710","Phillips County",28702
"G3000730","2000","Montana","30","300","Pondera County","073","0730","Pondera County",30464
"G3000750","2000","Montana","30","300","Powder River County","075","0750","Powder River County",28398
"G3000770","2000","Montana","30","300","Powell County","077","0770","Powell County",30625
"G3000790","2000","Montana","30","300","Prairie County","079","0790","Prairie County",25451
"G3000810","2000","Montana","30","300","Ravalli County","081","0810","Ravalli County",31992
"G3000830","2000","Montana","30","300","Richland County","083","0830","Richland County",32110
"G3000850","2000","Montana","30","300","Roosevelt County","085","0850","Roosevelt County",24834
"G3000870","2000","Montana","30","300","Rosebud County","087","0870","Rosebud County",35898
"G3000890","2000","Montana","30","300","Sanders County","089","0890","Sanders County",26852
"G3000910","2000","Montana","30","300","Sheridan County","091","0910","Sheridan County",29518
"G3000930","2000","Montana","30","300","Silver Bow County","093","0930","Silver Bow County",30402
"G3000950","2000","Montana","30","300","Stillwater County","095","0950","Stillwater County",39205
"G3000970","2000","Montana","30","300","Sweet Grass County","097","0970","Sweet Grass County",32422
"G3000990","2000","Montana","30","300","Teton County","099","0990","Teton County",30197
"G3001010","2000","Montana","30","300","Toole County","101","1010","Toole County",30169
"G3001030","2000","Montana","30","300","Treasure County","103","1030","Treasure County",29830
"G3001050","2000","Montana","30","300","Valley County","105","1050","Valley County",30979
"G3001070","2000","Montana","30","300","Wheatland County","107","1070","Wheatland County",24492
"G3001090","2000","Montana","30","300","Wibaux County","109","1090","Wibaux County",28224
"G3001110","2000","Montana","30","300","Yellowstone County","111","1110","Yellowstone County",36727
"G3100010","2000","Nebraska","31","310","Adams County","001","0010","Adams County",37160
"G3100030","2000","Nebraska","31","310","Antelope County","003","0030","Antelope County",30114
"G3100050","2000","Nebraska","31","310","Arthur County","005","0050","Arthur County",27375
"G3100070","2000","Nebraska","31","310","Banner County","007","0070","Banner County",31339
"G3100090","2000","Nebraska","31","310","Blaine County","009","0090","Blaine County",25278
"G3100110","2000","Nebraska","31","310","Boone County","011","0110","Boone County",31444
"G3100130","2000","Nebraska","31","310","Box Butte County","013","0130","Box Butte County",39366
"G3100150","2000","Nebraska","31","310","Boyd County","015","0150","Boyd County",26075
"G3100170","2000","Nebraska","31","310","Brown County","017","0170","Brown County",28356
"G3100190","2000","Nebraska","31","310","Buffalo County","019","0190","Buffalo County",36782
"G3100210","2000","Nebraska","31","310","Burt County","021","0210","Burt County",33954
"G3100230","2000","Nebraska","31","310","Butler County","023","0230","Butler County",36331
"G3100250","2000","Nebraska","31","310","Cass County","025","0250","Cass County",46515
"G3100270","2000","Nebraska","31","310","Cedar County","027","0270","Cedar County",33435
"G3100290","2000","Nebraska","31","310","Chase County","029","0290","Chase County",32351
"G3100310","2000","Nebraska","31","310","Cherry County","031","0310","Cherry County",29268
"G3100330","2000","Nebraska","31","310","Cheyenne County","033","0330","Cheyenne County",33438
"G3100350","2000","Nebraska","31","310","Clay County","035","0350","Clay County",34259
"G3100370","2000","Nebraska","31","310","Colfax County","037","0370","Colfax County",35849
"G3100390","2000","Nebraska","31","310","Cuming County","039","0390","Cuming County",33186
"G3100410","2000","Nebraska","31","310","Custer County","041","0410","Custer County",30677
"G3100430","2000","Nebraska","31","310","Dakota County","043","0430","Dakota County",38834
"G3100450","2000","Nebraska","31","310","Dawes County","045","0450","Dawes County",29476
"G3100470","2000","Nebraska","31","310","Dawson County","047","0470","Dawson County",36132
"G3100490","2000","Nebraska","31","310","Deuel County","049","0490","Deuel County",32981
"G3100510","2000","Nebraska","31","310","Dixon County","051","0510","Dixon County",34201
"G3100530","2000","Nebraska","31","310","Dodge County","053","0530","Dodge County",37188
"G3100550","2000","Nebraska","31","310","Douglas County","055","0550","Douglas County",43209
"G3100570","2000","Nebraska","31","310","Dundy County","057","0570","Dundy County",27010
"G3100590","2000","Nebraska","31","310","Fillmore County","059","0590","Fillmore County",35162
"G3100610","2000","Nebraska","31","310","Franklin County","061","0610","Franklin County",29304
"G3100630","2000","Nebraska","31","310","Frontier County","063","0630","Frontier County",33038
"G3100650","2000","Nebraska","31","310","Furnas County","065","0650","Furnas County",30498
"G3100670","2000","Nebraska","31","310","Gage County","067","0670","Gage County",34908
"G3100690","2000","Nebraska","31","310","Garden County","069","0690","Garden County",26458
"G3100710","2000","Nebraska","31","310","Garfield County","071","0710","Garfield County",27407
"G3100730","2000","Nebraska","31","310","Gosper County","073","0730","Gosper County",36827
"G3100750","2000","Nebraska","31","310","Grant County","075","0750","Grant County",34821
"G3100770","2000","Nebraska","31","310","Greeley County","077","0770","Greeley County",28375
"G3100790","2000","Nebraska","31","310","Hall County","079","0790","Hall County",36972
"G3100810","2000","Nebraska","31","310","Hamilton County","081","0810","Hamilton County",40277
"G3100830","2000","Nebraska","31","310","Harlan County","083","0830","Harlan County",30679
"G3100850","2000","Nebraska","31","310","Hayes County","085","0850","Hayes County",26667
"G3100870","2000","Nebraska","31","310","Hitchcock County","087","0870","Hitchcock County",28287
"G3100890","2000","Nebraska","31","310","Holt County","089","0890","Holt County",30738
"G3100910","2000","Nebraska","31","310","Hooker County","091","0910","Hooker County",27868
"G3100930","2000","Nebraska","31","310","Howard County","093","0930","Howard County",33305
"G3100950","2000","Nebraska","31","310","Jefferson County","095","0950","Jefferson County",32629
"G3100970","2000","Nebraska","31","310","Johnson County","097","0970","Johnson County",32460
"G3100990","2000","Nebraska","31","310","Kearney County","099","0990","Kearney County",39247
"G3101010","2000","Nebraska","31","310","Keith County","101","1010","Keith County",32325
"G3101030","2000","Nebraska","31","310","Keya Paha County","103","1030","Keya Paha County",24911
"G3101050","2000","Nebraska","31","310","Kimball County","105","1050","Kimball County",30586
"G3101070","2000","Nebraska","31","310","Knox County","107","1070","Knox County",27564
"G3101090","2000","Nebraska","31","310","Lancaster County","109","1090","Lancaster County",41850
"G3101110","2000","Nebraska","31","310","Lincoln County","111","1110","Lincoln County",36568
"G3101130","2000","Nebraska","31","310","Logan County","113","1130","Logan County",33125
"G3101150","2000","Nebraska","31","310","Loup County","115","1150","Loup County",26250
"G3101170","2000","Nebraska","31","310","McPherson County","117","1170","McPherson County",25750
"G3101190","2000","Nebraska","31","310","Madison County","119","1190","Madison County",35807
"G3101210","2000","Nebraska","31","310","Merrick County","121","1210","Merrick County",34961
"G3101230","2000","Nebraska","31","310","Morrill County","123","1230","Morrill County",30235
"G3101250","2000","Nebraska","31","310","Nance County","125","1250","Nance County",31267
"G3101270","2000","Nebraska","31","310","Nemaha County","127","1270","Nemaha County",32588
"G3101290","2000","Nebraska","31","310","Nuckolls County","129","1290","Nuckolls County",28958
"G3101310","2000","Nebraska","31","310","Otoe County","131","1310","Otoe County",37302
"G3101330","2000","Nebraska","31","310","Pawnee County","133","1330","Pawnee County",29000
"G3101350","2000","Nebraska","31","310","Perkins County","135","1350","Perkins County",34205
"G3101370","2000","Nebraska","31","310","Phelps County","137","1370","Phelps County",37319
"G3101390","2000","Nebraska","31","310","Pierce County","139","1390","Pierce County",32239
"G3101410","2000","Nebraska","31","310","Platte County","141","1410","Platte County",39359
"G3101430","2000","Nebraska","31","310","Polk County","143","1430","Polk County",37819
"G3101450","2000","Nebraska","31","310","Red Willow County","145","1450","Red Willow County",32293
"G3101470","2000","Nebraska","31","310","Richardson County","147","1470","Richardson County",29884
"G3101490","2000","Nebraska","31","310","Rock County","149","1490","Rock County",25795
"G3101510","2000","Nebraska","31","310","Saline County","151","1510","Saline County",35914
"G3101530","2000","Nebraska","31","310","Sarpy County","153","1530","Sarpy County",53804
"G3101550","2000","Nebraska","31","310","Saunders County","155","1550","Saunders County",42173
"G3101570","2000","Nebraska","31","310","Scotts Bluff County","157","1570","Scotts Bluff County",32016
"G3101590","2000","Nebraska","31","310","Seward County","159","1590","Seward County",42700
"G3101610","2000","Nebraska","31","310","Sheridan County","161","1610","Sheridan County",29484
"G3101630","2000","Nebraska","31","310","Sherman County","163","1630","Sherman County",28646
"G3101650","2000","Nebraska","31","310","Sioux County","165","1650","Sioux County",29851
"G3101670","2000","Nebraska","31","310","Stanton County","167","1670","Stanton County",36676
"G3101690","2000","Nebraska","31","310","Thayer County","169","1690","Thayer County",30740
"G3101710","2000","Nebraska","31","310","Thomas County","171","1710","Thomas County",27292
"G3101730","2000","Nebraska","31","310","Thurston County","173","1730","Thurston County",28170
"G3101750","2000","Nebraska","31","310","Valley County","175","1750","Valley County",27926
"G3101770","2000","Nebraska","31","310","Washington County","177","1770","Washington County",48500
"G3101790","2000","Nebraska","31","310","Wayne County","179","1790","Wayne County",32366
"G3101810","2000","Nebraska","31","310","Webster County","181","1810","Webster County",30026
"G3101830","2000","Nebraska","31","310","Wheeler County","183","1830","Wheeler County",26771
"G3101850","2000","Nebraska","31","310","York County","185","1850","York County",37093
"G3200010","2000","Nevada","32","320","Churchill County","001","0010","Churchill County",40808
"G3200030","2000","Nevada","32","320","Clark County","003","0030","Clark County",44616
"G3200050","2000","Nevada","32","320","Douglas County","005","0050","Douglas County",51849
"G3200070","2000","Nevada","32","320","Elko County","007","0070","Elko County",48383
"G3200090","2000","Nevada","32","320","Esmeralda County","009","0090","Esmeralda County",33203
"G3200110","2000","Nevada","32","320","Eureka County","011","0110","Eureka County",41417
"G3200130","2000","Nevada","32","320","Humboldt County","013","0130","Humboldt County",47147
"G3200150","2000","Nevada","32","320","Lander County","015","0150","Lander County",46067
"G3200170","2000","Nevada","32","320","Lincoln County","017","0170","Lincoln County",31979
"G3200190","2000","Nevada","32","320","Lyon County","019","0190","Lyon County",40699
"G3200210","2000","Nevada","32","320","Mineral County","021","0210","Mineral County",32891
"G3200230","2000","Nevada","32","320","Nye County","023","0230","Nye County",36024
"G3200270","2000","Nevada","32","320","Pershing County","027","0270","Pershing County",40670
"G3200290","2000","Nevada","32","320","Storey County","029","0290","Storey County",45490
"G3200310","2000","Nevada","32","320","Washoe County","031","0310","Washoe County",45815
"G3200330","2000","Nevada","32","320","White Pine County","033","0330","White Pine County",36688
"G3205100","2000","Nevada","32","320","Carson City","510","5100","Carson City",41809
"G3300010","2000","New Hampshire","33","330","Belknap County","001","0010","Belknap County",43605
"G3300030","2000","New Hampshire","33","330","Carroll County","003","0030","Carroll County",39990
"G3300050","2000","New Hampshire","33","330","Cheshire County","005","0050","Cheshire County",42382
"G3300070","2000","New Hampshire","33","330","Coos County","007","0070","Coos County",33593
"G3300090","2000","New Hampshire","33","330","Grafton County","009","0090","Grafton County",41962
"G3300110","2000","New Hampshire","33","330","Hillsborough County","011","0110","Hillsborough County",53384
"G3300130","2000","New Hampshire","33","330","Merrimack County","013","0130","Merrimack County",48522
"G3300150","2000","New Hampshire","33","330","Rockingham County","015","0150","Rockingham County",58150
"G3300170","2000","New Hampshire","33","330","Strafford County","017","0170","Strafford County",44803
"G3300190","2000","New Hampshire","33","330","Sullivan County","019","0190","Sullivan County",40938
"G3400010","2000","New Jersey","34","340","Atlantic County","001","0010","Atlantic County",43933
"G3400030","2000","New Jersey","34","340","Bergen County","003","0030","Bergen County",65241
"G3400050","2000","New Jersey","34","340","Burlington County","005","0050","Burlington County",58608
"G3400070","2000","New Jersey","34","340","Camden County","007","0070","Camden County",48097
"G3400090","2000","New Jersey","34","340","Cape May County","009","0090","Cape May County",41591
"G3400110","2000","New Jersey","34","340","Cumberland County","011","0110","Cumberland County",39150
"G3400130","2000","New Jersey","34","340","Essex County","013","0130","Essex County",44944
"G3400150","2000","New Jersey","34","340","Gloucester County","015","0150","Gloucester County",54273
"G3400170","2000","New Jersey","34","340","Hudson County","017","0170","Hudson County",40293
"G3400190","2000","New Jersey","34","340","Hunterdon County","019","0190","Hunterdon County",79888
"G3400210","2000","New Jersey","34","340","Mercer County","021","0210","Mercer County",56613
"G3400230","2000","New Jersey","34","340","Middlesex County","023","0230","Middlesex County",61446
"G3400250","2000","New Jersey","34","340","Monmouth County","025","0250","Monmouth County",64271
"G3400270","2000","New Jersey","34","340","Morris County","027","0270","Morris County",77340
"G3400290","2000","New Jersey","34","340","Ocean County","029","0290","Ocean County",46443
"G3400310","2000","New Jersey","34","340","Passaic County","031","0310","Passaic County",49210
"G3400330","2000","New Jersey","34","340","Salem County","033","0330","Salem County",45573
"G3400350","2000","New Jersey","34","340","Somerset County","035","0350","Somerset County",76933
"G3400370","2000","New Jersey","34","340","Sussex County","037","0370","Sussex County",65266
"G3400390","2000","New Jersey","34","340","Union County","039","0390","Union County",55339
"G3400410","2000","New Jersey","34","340","Warren County","041","0410","Warren County",56100
"G3500010","2000","New Mexico","35","350","Bernalillo County","001","0010","Bernalillo County",38788
"G3500030","2000","New Mexico","35","350","Catron County","003","0030","Catron County",23892
"G3500050","2000","New Mexico","35","350","Chaves County","005","0050","Chaves County",28513
"G3500060","2000","New Mexico","35","350","Cibola County","006","0060","Cibola County",27774
"G3500070","2000","New Mexico","35","350","Colfax County","007","0070","Colfax County",30744
"G3500090","2000","New Mexico","35","350","Curry County","009","0090","Curry County",28917
"G3500110","2000","New Mexico","35","350","De Baca County","011","0110","De Baca County",25441
"G3500130","2000","New Mexico","35","350","Doña Ana County","013","0130","Dona Ana County",29808
"G3500150","2000","New Mexico","35","350","Eddy County","015","0150","Eddy County",31998
"G3500170","2000","New Mexico","35","350","Grant County","017","0170","Grant County",29134
"G3500190","2000","New Mexico","35","350","Guadalupe County","019","0190","Guadalupe County",24783
"G3500210","2000","New Mexico","35","350","Harding County","021","0210","Harding County",26111
"G3500230","2000","New Mexico","35","350","Hidalgo County","023","0230","Hidalgo County",24819
"G3500250","2000","New Mexico","35","350","Lea County","025","0250","Lea County",29799
"G3500270","2000","New Mexico","35","350","Lincoln County","027","0270","Lincoln County",33886
"G3500280","2000","New Mexico","35","350","Los Alamos County","028","0280","Los Alamos County",78993
"G3500290","2000","New Mexico","35","350","Luna County","029","0290","Luna County",20784
"G3500310","2000","New Mexico","35","350","McKinley County","031","0310","McKinley County",25005
"G3500330","2000","New Mexico","35","350","Mora County","033","0330","Mora County",24518
"G3500350","2000","New Mexico","35","350","Otero County","035","0350","Otero County",30861
"G3500370","2000","New Mexico","35","350","Quay County","037","0370","Quay County",24894
"G3500390","2000","New Mexico","35","350","Rio Arriba County","039","0390","Rio Arriba County",29429
"G3500410","2000","New Mexico","35","350","Roosevelt County","041","0410","Roosevelt County",26586
"G3500430","2000","New Mexico","35","350","Sandoval County","043","0430","Sandoval County",44949
"G3500450","2000","New Mexico","35","350","San Juan County","045","0450","San Juan County",33762
"G3500470","2000","New Mexico","35","350","San Miguel County","047","0470","San Miguel County",26524
"G3500490","2000","New Mexico","35","350","Santa Fe County","049","0490","Santa Fe County",42207
"G3500510","2000","New Mexico","35","350","Sierra County","051","0510","Sierra County",24152
"G3500530","2000","New Mexico","35","350","Socorro County","053","0530","Socorro County",23439
"G3500550","2000","New Mexico","35","350","Taos County","055","0550","Taos County",26762
"G3500570","2000","New Mexico","35","350","Torrance County","057","0570","Torrance County",30446
"G3500590","2000","New Mexico","35","350","Union County","059","0590","Union County",28080
