GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B79AA1990
"G1302530","1990","Georgia","13","130","Seminole County","253","2530","Seminole County",18438
"G1302550","1990","Georgia","13","130","Spalding County","255","2550","Spalding County",25634
"G1302570","1990","Georgia","13","130","Stephens County","257","2570","Stephens County",22204
"G1302590","1990","Georgia","13","130","Stewart County","259","2590","Stewart County",15606
"G1302610","1990","Georgia","13","130","Sumter County","261","2610","Sumter County",20957
"G1302630","1990","Georgia","13","130","Talbot County","263","2630","Talbot County",20489
"G1302650","1990","Georgia","13","130","Taliaferro County","265","2650","Taliaferro County",14700
"G1302670","1990","Georgia","13","130","Tattnall County","267","2670","Tattnall County",20293
"G1302690","1990","Georgia","13","130","Taylor County","269","2690","Taylor County",16210
"G1302710","1990","Georgia","13","130","Telfair County","271","2710","Telfair County",16573
"G1302730","1990","Georgia","13","130","Terrell County","273","2730","Terrell County",18036
"G1302750","1990","Georgia","13","130","Thomas County","275","2750","Thomas County",20901
"G1302770","1990","Georgia","13","130","Tift County","277","2770","Tift County",22421
"G1302790","1990","Georgia","13","130","Toombs County","279","2790","Toombs County",19473
"G1302810","1990","Georgia","13","130","Towns County","281","2810","Towns County",19356
"G1302830","1990","Georgia","13","130","Treutlen County","283","2830","Treutlen County",17391
"G1302850","1990","Georgia","13","130","Troup County","285","2850","Troup County",24788
"G1302870","1990","Georgia","13","130","Turner County","287","2870","Turner County",17766
"G1302890","1990","Georgia","13","130","Twiggs County","289","2890","Twiggs County",19213
"G1302910","1990","Georgia","13","130","Union County","291","2910","Union County",20275
"G1302930","1990","Georgia","13","130","Upson County","293","2930","Upson County",22747
"G1302950","1990","Georgia","13","130","Walker County","295","2950","Walker County",24068
"G1302970","1990","Georgia","13","130","Walton County","297","2970","Walton County",28198
"G1302990","1990","Georgia","13","130","Ware County","299","2990","Ware County",20426
"G1303010","1990","Georgia","13","130","Warren County","301","3010","Warren County",17284
"G1303030","1990","Georgia","13","130","Washington County","303","3030","Washington County",21460
"G1303050","1990","Georgia","13","130","Wayne County","305","3050","Wayne County",23311
"G1303070","1990","Georgia","13","130","Webster County","307","3070","Webster County",19028
"G1303090","1990","Georgia","13","130","Wheeler County","309","3090","Wheeler County",16585
"G1303110","1990","Georgia","13","130","White County","311","3110","White County",24234
"G1303130","1990","Georgia","13","130","Whitfield County","313","3130","Whitfield County",27797
"G1303150","1990","Georgia","13","130","Wilcox County","315","3150","Wilcox County",16333
"G1303170","1990","Georgia","13","130","Wilkes County","317","3170","Wilkes County",18629
"G1303190","1990","Georgia","13","130","Wilkinson County","319","3190","Wilkinson County",25166
"G1303210","1990","Georgia","13","130","Worth County","321","3210","Worth County",21312
"G1500010","1990","Hawaii","15","150","Hawaii County","001","0010","Hawaii County",29712
"G1500030","1990","Hawaii","15","150","Honolulu County","003","0030","Honolulu County",40581
"G1500050","1990","Hawaii","15","150","Kalawao County","005","0050","Kalawao County",10000
"G1500070","1990","Hawaii","15","150","Kauai County","007","0070","Kauai County",37425
"G1500090","1990","Hawaii","15","150","Maui County","009","0090","Maui County",38771
"G1600010","1990","Idaho","16","160","Ada County","001","0010","Ada County",30246
"G1600030","1990","Idaho","16","160","Adams County","003","0030","Adams County",22455
"G1600050","1990","Idaho","16","160","Bannock County","005","0050","Bannock County",26275
"G1600070","1990","Idaho","16","160","Bear Lake County","007","0070","Bear Lake County",21646
"G1600090","1990","Idaho","16","160","Benewah County","009","0090","Benewah County",21508
"G1600110","1990","Idaho","16","160","Bingham County","011","0110","Bingham County",25158
"G1600130","1990","Idaho","16","160","Blaine County","013","0130","Blaine County",31199
"G1600150","1990","Idaho","16","160","Boise County","015","0150","Boise County",26048
"G1600170","1990","Idaho","16","160","Bonner County","017","0170","Bonner County",21465
"G1600190","1990","Idaho","16","160","Bonneville County","019","0190","Bonneville County",30462
"G1600210","1990","Idaho","16","160","Boundary County","021","0210","Boundary County",21662
"G1600230","1990","Idaho","16","160","Butte County","023","0230","Butte County",26292
"G1600250","1990","Idaho","16","160","Camas County","025","0250","Camas County",24440
"G1600270","1990","Idaho","16","160","Canyon County","027","0270","Canyon County",22979
"G1600290","1990","Idaho","16","160","Caribou County","029","0290","Caribou County",29979
"G1600310","1990","Idaho","16","160","Cassia County","031","0310","Cassia County",23381
"G1600330","1990","Idaho","16","160","Clark County","033","0330","Clark County",24583
"G1600350","1990","Idaho","16","160","Clearwater County","035","0350","Clearwater County",23925
"G1600370","1990","Idaho","16","160","Custer County","037","0370","Custer County",24393
"G1600390","1990","Idaho","16","160","Elmore County","039","0390","Elmore County",23750
"G1600410","1990","Idaho","16","160","Franklin County","041","0410","Franklin County",25446
"G1600430","1990","Idaho","16","160","Fremont County","043","0430","Fremont County",23498
"G1600450","1990","Idaho","16","160","Gem County","045","0450","Gem County",21495
"G1600470","1990","Idaho","16","160","Gooding County","047","0470","Gooding County",19823
"G1600490","1990","Idaho","16","160","Idaho County","049","0490","Idaho County",22093
"G1600510","1990","Idaho","16","160","Jefferson County","051","0510","Jefferson County",24421
"G1600530","1990","Idaho","16","160","Jerome County","053","0530","Jerome County",21209
"G1600550","1990","Idaho","16","160","Kootenai County","055","0550","Kootenai County",25593
"G1600570","1990","Idaho","16","160","Latah County","057","0570","Latah County",22635
"G1600590","1990","Idaho","16","160","Lemhi County","059","0590","Lemhi County",19697
"G1600610","1990","Idaho","16","160","Lewis County","061","0610","Lewis County",20926
"G1600630","1990","Idaho","16","160","Lincoln County","063","0630","Lincoln County",21640
"G1600650","1990","Idaho","16","160","Madison County","065","0650","Madison County",23000
"G1600670","1990","Idaho","16","160","Minidoka County","067","0670","Minidoka County",23327
"G1600690","1990","Idaho","16","160","Nez Perce County","069","0690","Nez Perce County",25219
"G1600710","1990","Idaho","16","160","Oneida County","071","0710","Oneida County",22582
"G1600730","1990","Idaho","16","160","Owyhee County","073","0730","Owyhee County",18595
"G1600750","1990","Idaho","16","160","Payette County","075","0750","Payette County",20367
"G1600770","1990","Idaho","16","160","Power County","077","0770","Power County",24771
"G1600790","1990","Idaho","16","160","Shoshone County","079","0790","Shoshone County",20980
"G1600810","1990","Idaho","16","160","Teton County","081","0810","Teton County",22799
"G1600830","1990","Idaho","16","160","Twin Falls County","083","0830","Twin Falls County",23520
"G1600850","1990","Idaho","16","160","Valley County","085","0850","Valley County",24232
"G1600870","1990","Idaho","16","160","Washington County","087","0870","Washington County",17917
"G1700010","1990","Illinois","17","170","Adams County","001","0010","Adams County",23317
"G1700030","1990","Illinois","17","170","Alexander County","003","0030","Alexander County",14786
"G1700050","1990","Illinois","17","170","Bond County","005","0050","Bond County",23756
"G1700070","1990","Illinois","17","170","Boone County","007","0070","Boone County",35103
"G1700090","1990","Illinois","17","170","Brown County","009","0090","Brown County",20445
"G1700110","1990","Illinois","17","170","Bureau County","011","0110","Bureau County",26248
"G1700130","1990","Illinois","17","170","Calhoun County","013","0130","Calhoun County",21163
"G1700150","1990","Illinois","17","170","Carroll County","015","0150","Carroll County",25758
"G1700170","1990","Illinois","17","170","Cass County","017","0170","Cass County",23642
"G1700190","1990","Illinois","17","170","Champaign County","019","0190","Champaign County",26541
"G1700210","1990","Illinois","17","170","Christian County","021","0210","Christian County",24506
"G1700230","1990","Illinois","17","170","Clark County","023","0230","Clark County",23281
"G1700250","1990","Illinois","17","170","Clay County","025","0250","Clay County",20006
"G1700270","1990","Illinois","17","170","Clinton County","027","0270","Clinton County",29890
"G1700290","1990","Illinois","17","170","Coles County","029","0290","Coles County",24153
"G1700310","1990","Illinois","17","170","Cook County","031","0310","Cook County",32673
"G1700330","1990","Illinois","17","170","Crawford County","033","0330","Crawford County",23912
"G1700350","1990","Illinois","17","170","Cumberland County","035","0350","Cumberland County",23623
"G1700370","1990","Illinois","17","170","DeKalb County","037","0370","DeKalb County",30864
"G1700390","1990","Illinois","17","170","De Witt County","039","0390","De Witt County",27196
"G1700410","1990","Illinois","17","170","Douglas County","041","0410","Douglas County",26758
"G1700430","1990","Illinois","17","170","DuPage County","043","0430","DuPage County",48876
"G1700450","1990","Illinois","17","170","Edgar County","045","0450","Edgar County",21657
"G1700470","1990","Illinois","17","170","Edwards County","047","0470","Edwards County",21238
"G1700490","1990","Illinois","17","170","Effingham County","049","0490","Effingham County",27245
"G1700510","1990","Illinois","17","170","Fayette County","051","0510","Fayette County",22029
"G1700530","1990","Illinois","17","170","Ford County","053","0530","Ford County",25801
"G1700550","1990","Illinois","17","170","Franklin County","055","0550","Franklin County",18698
"G1700570","1990","Illinois","17","170","Fulton County","057","0570","Fulton County",21701
"G1700590","1990","Illinois","17","170","Gallatin County","059","0590","Gallatin County",19105
"G1700610","1990","Illinois","17","170","Greene County","061","0610","Greene County",20752
"G1700630","1990","Illinois","17","170","Grundy County","063","0630","Grundy County",35728
"G1700650","1990","Illinois","17","170","Hamilton County","065","0650","Hamilton County",18274
"G1700670","1990","Illinois","17","170","Hancock County","067","0670","Hancock County",24036
"G1700690","1990","Illinois","17","170","Hardin County","069","0690","Hardin County",15498
"G1700710","1990","Illinois","17","170","Henderson County","071","0710","Henderson County",22165
"G1700730","1990","Illinois","17","170","Henry County","073","0730","Henry County",26198
"G1700750","1990","Illinois","17","170","Iroquois County","075","0750","Iroquois County",25435
"G1700770","1990","Illinois","17","170","Jackson County","077","0770","Jackson County",17567
"G1700790","1990","Illinois","17","170","Jasper County","079","0790","Jasper County",22751
"G1700810","1990","Illinois","17","170","Jefferson County","081","0810","Jefferson County",22397
"G1700830","1990","Illinois","17","170","Jersey County","083","0830","Jersey County",27126
"G1700850","1990","Illinois","17","170","Jo Daviess County","085","0850","Jo Daviess County",26882
"G1700870","1990","Illinois","17","170","Johnson County","087","0870","Johnson County",21953
"G1700890","1990","Illinois","17","170","Kane County","089","0890","Kane County",40080
"G1700910","1990","Illinois","17","170","Kankakee County","091","0910","Kankakee County",28284
"G1700930","1990","Illinois","17","170","Kendall County","093","0930","Kendall County",42834
"G1700950","1990","Illinois","17","170","Knox County","095","0950","Knox County",24523
"G1700970","1990","Illinois","17","170","Lake County","097","0970","Lake County",46047
"G1700990","1990","Illinois","17","170","LaSalle County","099","0990","La Salle County",27093
"G1701010","1990","Illinois","17","170","Lawrence County","101","1010","Lawrence County",19688
"G1701030","1990","Illinois","17","170","Lee County","103","1030","Lee County",28284
"G1701050","1990","Illinois","17","170","Livingston County","105","1050","Livingston County",29848
"G1701070","1990","Illinois","17","170","Logan County","107","1070","Logan County",27528
"G1701090","1990","Illinois","17","170","McDonough County","109","1090","McDonough County",21774
"G1701110","1990","Illinois","17","170","McHenry County","111","1110","McHenry County",43471
"G1701130","1990","Illinois","17","170","McLean County","113","1130","McLean County",31366
"G1701150","1990","Illinois","17","170","Macon County","115","1150","Macon County",28598
"G1701170","1990","Illinois","17","170","Macoupin County","117","1170","Macoupin County",23913
"G1701190","1990","Illinois","17","170","Madison County","119","1190","Madison County",29861
"G1701210","1990","Illinois","17","170","Marion County","121","1210","Marion County",22813
"G1701230","1990","Illinois","17","170","Marshall County","123","1230","Marshall County",26450
"G1701250","1990","Illinois","17","170","Mason County","125","1250","Mason County",22434
"G1701270","1990","Illinois","17","170","Massac County","127","1270","Massac County",19632
"G1701290","1990","Illinois","17","170","Menard County","129","1290","Menard County",29326
"G1701310","1990","Illinois","17","170","Mercer County","131","1310","Mercer County",26606
"G1701330","1990","Illinois","17","170","Monroe County","133","1330","Monroe County",35086
"G1701350","1990","Illinois","17","170","Montgomery County","135","1350","Montgomery County",23879
"G1701370","1990","Illinois","17","170","Morgan County","137","1370","Morgan County",26403
"G1701390","1990","Illinois","17","170","Moultrie County","139","1390","Moultrie County",26852
"G1701410","1990","Illinois","17","170","Ogle County","141","1410","Ogle County",30958
"G1701430","1990","Illinois","17","170","Peoria County","143","1430","Peoria County",28193
"G1701450","1990","Illinois","17","170","Perry County","145","1450","Perry County",22979
"G1701470","1990","Illinois","17","170","Piatt County","147","1470","Piatt County",31369
"G1701490","1990","Illinois","17","170","Pike County","149","1490","Pike County",20527
"G1701510","1990","Illinois","17","170","Pope County","151","1510","Pope County",19031
"G1701530","1990","Illinois","17","170","Pulaski County","153","1530","Pulaski County",15625
"G1701550","1990","Illinois","17","170","Putnam County","155","1550","Putnam County",30136
"G1701570","1990","Illinois","17","170","Randolph County","157","1570","Randolph County",25859
"G1701590","1990","Illinois","17","170","Richland County","159","1590","Richland County",23013
"G1701610","1990","Illinois","17","170","Rock Island County","161","1610","Rock Island County",26803
"G1701630","1990","Illinois","17","170","St. Clair County","163","1630","St. Clair County",26813
"G1701650","1990","Illinois","17","170","Saline County","165","1650","Saline County",18349
"G1701670","1990","Illinois","17","170","Sangamon County","167","1670","Sangamon County",30350
"G1701690","1990","Illinois","17","170","Schuyler County","169","1690","Schuyler County",21080
"G1701710","1990","Illinois","17","170","Scott County","171","1710","Scott County",23642
"G1701730","1990","Illinois","17","170","Shelby County","173","1730","Shelby County",26040
"G1701750","1990","Illinois","17","170","Stark County","175","1750","Stark County",25130
"G1701770","1990","Illinois","17","170","Stephenson County","177","1770","Stephenson County",28340
"G1701790","1990","Illinois","17","170","Tazewell County","179","1790","Tazewell County",30933
"G1701810","1990","Illinois","17","170","Union County","181","1810","Union County",20173
"G1701830","1990","Illinois","17","170","Vermilion County","183","1830","Vermilion County",23841
"G1701850","1990","Illinois","17","170","Wabash County","185","1850","Wabash County",26021
"G1701870","1990","Illinois","17","170","Warren County","187","1870","Warren County",22259
"G1701890","1990","Illinois","17","170","Washington County","189","1890","Washington County",25387
"G1701910","1990","Illinois","17","170","Wayne County","191","1910","Wayne County",20659
"G1701930","1990","Illinois","17","170","White County","193","1930","White County",20662
"G1701950","1990","Illinois","17","170","Whiteside County","195","1950","Whiteside County",27085
"G1701970","1990","Illinois","17","170","Will County","197","1970","Will County",41195
"G1701990","1990","Illinois","17","170","Williamson County","199","1990","Williamson County",22043
"G1702010","1990","Illinois","17","170","Winnebago County","201","2010","Winnebago County",31336
"G1702030","1990","Illinois","17","170","Woodford County","203","2030","Woodford County",34375
"G1800010","1990","Indiana","18","180","Adams County","001","0010","Adams County",28792
"G1800030","1990","Indiana","18","180","Allen County","003","0030","Allen County",31835
"G1800050","1990","Indiana","18","180","Bartholomew County","005","0050","Bartholomew County",30971
"G1800070","1990","Indiana","18","180","Benton County","007","0070","Benton County",26860
"G1800090","1990","Indiana","18","180","Blackford County","009","0090","Blackford County",25523
"G1800110","1990","Indiana","18","180","Boone County","011","0110","Boone County",34652
"G1800130","1990","Indiana","18","180","Brown County","013","0130","Brown County",29425
"G1800150","1990","Indiana","18","180","Carroll County","015","0150","Carroll County",28506
"G1800170","1990","Indiana","18","180","Cass County","017","0170","Cass County",25963
"G1800190","1990","Indiana","18","180","Clark County","019","0190","Clark County",27386
"G1800210","1990","Indiana","18","180","Clay County","021","0210","Clay County",23470
"G1800230","1990","Indiana","18","180","Clinton County","023","0230","Clinton County",26148
"G1800250","1990","Indiana","18","180","Crawford County","025","0250","Crawford County",20367
"G1800270","1990","Indiana","18","180","Daviess County","027","0270","Daviess County",22801
"G1800290","1990","Indiana","18","180","Dearborn County","029","0290","Dearborn County",31398
"G1800310","1990","Indiana","18","180","Decatur County","031","0310","Decatur County",27701
"G1800330","1990","Indiana","18","180","DeKalb County","033","0330","De Kalb County",30970
"G1800350","1990","Indiana","18","180","Delaware County","035","0350","Delaware County",24436
"G1800370","1990","Indiana","18","180","Dubois County","037","0370","Dubois County",31227
"G1800390","1990","Indiana","18","180","Elkhart County","039","0390","Elkhart County",30973
"G1800410","1990","Indiana","18","180","Fayette County","041","0410","Fayette County",25565
"G1800430","1990","Indiana","18","180","Floyd County","043","0430","Floyd County",28460
"G1800450","1990","Indiana","18","180","Fountain County","045","0450","Fountain County",24772
"G1800470","1990","Indiana","18","180","Franklin County","047","0470","Franklin County",27734
"G1800490","1990","Indiana","18","180","Fulton County","049","0490","Fulton County",26141
"G1800510","1990","Indiana","18","180","Gibson County","051","0510","Gibson County",25985
"G1800530","1990","Indiana","18","180","Grant County","053","0530","Grant County",26248
"G1800550","1990","Indiana","18","180","Greene County","055","0550","Greene County",23139
"G1800570","1990","Indiana","18","180","Hamilton County","057","0570","Hamilton County",45748
"G1800590","1990","Indiana","18","180","Hancock County","059","0590","Hancock County",37333
"G1800610","1990","Indiana","18","180","Harrison County","061","0610","Harrison County",27238
"G1800630","1990","Indiana","18","180","Hendricks County","063","0630","Hendricks County",39892
"G1800650","1990","Indiana","18","180","Henry County","065","0650","Henry County",25668
"G1800670","1990","Indiana","18","180","Howard County","067","0670","Howard County",31511
"G1800690","1990","Indiana","18","180","Huntington County","069","0690","Huntington County",29681
"G1800710","1990","Indiana","18","180","Jackson County","071","0710","Jackson County",25767
"G1800730","1990","Indiana","18","180","Jasper County","073","0730","Jasper County",28546
"G1800750","1990","Indiana","18","180","Jay County","075","0750","Jay County",23705
"G1800770","1990","Indiana","18","180","Jefferson County","077","0770","Jefferson County",24820
"G1800790","1990","Indiana","18","180","Jennings County","079","0790","Jennings County",24617
"G1800810","1990","Indiana","18","180","Johnson County","081","0810","Johnson County",35035
"G1800830","1990","Indiana","18","180","Knox County","083","0830","Knox County",21550
"G1800850","1990","Indiana","18","180","Kosciusko County","085","0850","Kosciusko County",31666
"G1800870","1990","Indiana","18","180","LaGrange County","087","0870","Lagrange County",27296
"G1800890","1990","Indiana","18","180","Lake County","089","0890","Lake County",30439
"G1800910","1990","Indiana","18","180","LaPorte County","091","0910","La Porte County",28469
"G1800930","1990","Indiana","18","180","Lawrence County","093","0930","Lawrence County",25764
"G1800950","1990","Indiana","18","180","Madison County","095","0950","Madison County",27435
"G1800970","1990","Indiana","18","180","Marion County","097","0970","Marion County",29152
"G1800990","1990","Indiana","18","180","Marshall County","099","0990","Marshall County",28311
"G1801010","1990","Indiana","18","180","Martin County","101","1010","Martin County",23344
"G1801030","1990","Indiana","18","180","Miami County","103","1030","Miami County",24441
"G1801050","1990","Indiana","18","180","Monroe County","105","1050","Monroe County",24781
"G1801070","1990","Indiana","18","180","Montgomery County","107","1070","Montgomery County",28020
"G1801090","1990","Indiana","18","180","Morgan County","109","1090","Morgan County",32762
"G1801110","1990","Indiana","18","180","Newton County","111","1110","Newton County",28624
"G1801130","1990","Indiana","18","180","Noble County","113","1130","Noble County",29845
"G1801150","1990","Indiana","18","180","Ohio County","115","1150","Ohio County",26237
"G1801170","1990","Indiana","18","180","Orange County","117","1170","Orange County",21015
"G1801190","1990","Indiana","18","180","Owen County","119","1190","Owen County",23404
"G1801210","1990","Indiana","18","180","Parke County","121","1210","Parke County",24514
"G1801230","1990","Indiana","18","180","Perry County","123","1230","Perry County",24158
"G1801250","1990","Indiana","18","180","Pike County","125","1250","Pike County",23096
"G1801270","1990","Indiana","18","180","Porter County","127","1270","Porter County",37142
"G1801290","1990","Indiana","18","180","Posey County","129","1290","Posey County",31530
"G1801310","1990","Indiana","18","180","Pulaski County","131","1310","Pulaski County",25418
"G1801330","1990","Indiana","18","180","Putnam County","133","1330","Putnam County",27708
"G1801350","1990","Indiana","18","180","Randolph County","135","1350","Randolph County",24773
"G1801370","1990","Indiana","18","180","Ripley County","137","1370","Ripley County",26608
"G1801390","1990","Indiana","18","180","Rush County","139","1390","Rush County",25111
"G1801410","1990","Indiana","18","180","St. Joseph County","141","1410","St. Joseph County",28235
"G1801430","1990","Indiana","18","180","Scott County","143","1430","Scott County",21723
"G1801450","1990","Indiana","18","180","Shelby County","145","1450","Shelby County",30366
"G1801470","1990","Indiana","18","180","Spencer County","147","1470","Spencer County",28777
"G1801490","1990","Indiana","18","180","Starke County","149","1490","Starke County",22784
"G1801510","1990","Indiana","18","180","Steuben County","151","1510","Steuben County",29203
"G1801530","1990","Indiana","18","180","Sullivan County","153","1530","Sullivan County",22940
"G1801550","1990","Indiana","18","180","Switzerland County","155","1550","Switzerland County",23871
"G1801570","1990","Indiana","18","180","Tippecanoe County","157","1570","Tippecanoe County",27630
"G1801590","1990","Indiana","18","180","Tipton County","159","1590","Tipton County",31198
"G1801610","1990","Indiana","18","180","Union County","161","1610","Union County",24635
"G1801630","1990","Indiana","18","180","Vanderburgh County","163","1630","Vanderburgh County",25798
"G1801650","1990","Indiana","18","180","Vermillion County","165","1650","Vermillion County",22339
"G1801670","1990","Indiana","18","180","Vigo County","167","1670","Vigo County",23505
"G1801690","1990","Indiana","18","180","Wabash County","169","1690","Wabash County",26724
"G1801710","1990","Indiana","18","180","Warren County","171","1710","Warren County",25680
"G1801730","1990","Indiana","18","180","Warrick County","173","1730","Warrick County",34069
"G1801750","1990","Indiana","18","180","Washington County","175","1750","Washington County",22897
"G1801770","1990","Indiana","18","180","Wayne County","177","1770","Wayne County",23475
"G1801790","1990","Indiana","18","180","Wells County","179","1790","Wells County",31261
"G1801810","1990","Indiana","18","180","White County","181","1810","White County",26610
"G1801830","1990","Indiana","18","180","Whitley County","183","1830","Whitley County",31128
"G1900010","1990","Iowa","19","190","Adair County","001","0010","Adair County",21426
"G1900030","1990","Iowa","19","190","Adams County","003","0030","Adams County",20570
"G1900050","1990","Iowa","19","190","Allamakee County","005","0050","Allamakee County",21098
"G1900070","1990","Iowa","19","190","Appanoose County","007","0070","Appanoose County",17833
"G1900090","1990","Iowa","19","190","Audubon County","009","0090","Audubon County",21501
"G1900110","1990","Iowa","19","190","Benton County","011","0110","Benton County",25959
"G1900130","1990","Iowa","19","190","Black Hawk County","013","0130","Black Hawk County",25683
"G1900150","1990","Iowa","19","190","Boone County","015","0150","Boone County",26110
"G1900170","1990","Iowa","19","190","Bremer County","017","0170","Bremer County",27326
"G1900190","1990","Iowa","19","190","Buchanan County","019","0190","Buchanan County",23386
"G1900210","1990","Iowa","19","190","Buena Vista County","021","0210","Buena Vista County",25311
"G1900230","1990","Iowa","19","190","Butler County","023","0230","Butler County",23292
"G1900250","1990","Iowa","19","190","Calhoun County","025","0250","Calhoun County",22496
"G1900270","1990","Iowa","19","190","Carroll County","027","0270","Carroll County",24391
"G1900290","1990","Iowa","19","190","Cass County","029","0290","Cass County",21801
"G1900310","1990","Iowa","19","190","Cedar County","031","0310","Cedar County",27713
"G1900330","1990","Iowa","19","190","Cerro Gordo County","033","0330","Cerro Gordo County",25116
"G1900350","1990","Iowa","19","190","Cherokee County","035","0350","Cherokee County",22967
"G1900370","1990","Iowa","19","190","Chickasaw County","037","0370","Chickasaw County",24656
"G1900390","1990","Iowa","19","190","Clarke County","039","0390","Clarke County",21735
"G1900410","1990","Iowa","19","190","Clay County","041","0410","Clay County",25028
"G1900430","1990","Iowa","19","190","Clayton County","043","0430","Clayton County",21406
"G1900450","1990","Iowa","19","190","Clinton County","045","0450","Clinton County",25410
"G1900470","1990","Iowa","19","190","Crawford County","047","0470","Crawford County",22209
"G1900490","1990","Iowa","19","190","Dallas County","049","0490","Dallas County",28874
"G1900510","1990","Iowa","19","190","Davis County","051","0510","Davis County",20054
"G1900530","1990","Iowa","19","190","Decatur County","053","0530","Decatur County",18105
"G1900550","1990","Iowa","19","190","Delaware County","055","0550","Delaware County",25757
"G1900570","1990","Iowa","19","190","Des Moines County","057","0570","Des Moines County",26536
"G1900590","1990","Iowa","19","190","Dickinson County","059","0590","Dickinson County",25211
"G1900610","1990","Iowa","19","190","Dubuque County","061","0610","Dubuque County",28276
"G1900630","1990","Iowa","19","190","Emmet County","063","0630","Emmet County",22790
"G1900650","1990","Iowa","19","190","Fayette County","065","0650","Fayette County",21109
"G1900670","1990","Iowa","19","190","Floyd County","067","0670","Floyd County",23344
"G1900690","1990","Iowa","19","190","Franklin County","069","0690","Franklin County",23741
"G1900710","1990","Iowa","19","190","Fremont County","071","0710","Fremont County",22948
"G1900730","1990","Iowa","19","190","Greene County","073","0730","Greene County",22320
"G1900750","1990","Iowa","19","190","Grundy County","075","0750","Grundy County",26314
"G1900770","1990","Iowa","19","190","Guthrie County","077","0770","Guthrie County",23356
"G1900790","1990","Iowa","19","190","Hamilton County","079","0790","Hamilton County",25847
"G1900810","1990","Iowa","19","190","Hancock County","081","0810","Hancock County",25445
"G1900830","1990","Iowa","19","190","Hardin County","083","0830","Hardin County",23457
"G1900850","1990","Iowa","19","190","Harrison County","085","0850","Harrison County",22258
"G1900870","1990","Iowa","19","190","Henry County","087","0870","Henry County",24952
"G1900890","1990","Iowa","19","190","Howard County","089","0890","Howard County",21913
"G1900910","1990","Iowa","19","190","Humboldt County","091","0910","Humboldt County",24557
"G1900930","1990","Iowa","19","190","Ida County","093","0930","Ida County",22859
"G1900950","1990","Iowa","19","190","Iowa County","095","0950","Iowa County",26579
"G1900970","1990","Iowa","19","190","Jackson County","097","0970","Jackson County",22487
"G1900990","1990","Iowa","19","190","Jasper County","099","0990","Jasper County",28702
"G1901010","1990","Iowa","19","190","Jefferson County","101","1010","Jefferson County",22630
"G1901030","1990","Iowa","19","190","Johnson County","103","1030","Johnson County",27862
"G1901050","1990","Iowa","19","190","Jones County","105","1050","Jones County",24480
"G1901070","1990","Iowa","19","190","Keokuk County","107","1070","Keokuk County",22234
"G1901090","1990","Iowa","19","190","Kossuth County","109","1090","Kossuth County",23321
"G1901110","1990","Iowa","19","190","Lee County","111","1110","Lee County",24671
"G1901130","1990","Iowa","19","190","Linn County","113","1130","Linn County",32137
"G1901150","1990","Iowa","19","190","Louisa County","115","1150","Louisa County",25590
"G1901170","1990","Iowa","19","190","Lucas County","117","1170","Lucas County",21316
"G1901190","1990","Iowa","19","190","Lyon County","119","1190","Lyon County",22676
"G1901210","1990","Iowa","19","190","Madison County","121","1210","Madison County",26644
"G1901230","1990","Iowa","19","190","Mahaska County","123","1230","Mahaska County",23115
"G1901250","1990","Iowa","19","190","Marion County","125","1250","Marion County",27991
"G1901270","1990","Iowa","19","190","Marshall County","127","1270","Marshall County",28333
"G1901290","1990","Iowa","19","190","Mills County","129","1290","Mills County",27420
"G1901310","1990","Iowa","19","190","Mitchell County","131","1310","Mitchell County",24519
"G1901330","1990","Iowa","19","190","Monona County","133","1330","Monona County",20714
"G1901350","1990","Iowa","19","190","Monroe County","135","1350","Monroe County",20745
"G1901370","1990","Iowa","19","190","Montgomery County","137","1370","Montgomery County",23312
"G1901390","1990","Iowa","19","190","Muscatine County","139","1390","Muscatine County",29786
"G1901410","1990","Iowa","19","190","O'Brien County","141","1410","O'Brien County",23125
"G1901430","1990","Iowa","19","190","Osceola County","143","1430","Osceola County",23037
"G1901450","1990","Iowa","19","190","Page County","145","1450","Page County",22050
"G1901470","1990","Iowa","19","190","Palo Alto County","147","1470","Palo Alto County",21223
"G1901490","1990","Iowa","19","190","Plymouth County","149","1490","Plymouth County",26796
"G1901510","1990","Iowa","19","190","Pocahontas County","151","1510","Pocahontas County",23517
"G1901530","1990","Iowa","19","190","Polk County","153","1530","Polk County",31221
"G1901550","1990","Iowa","19","190","Pottawattamie County","155","1550","Pottawattamie County",26639
"G1901570","1990","Iowa","19","190","Poweshiek County","157","1570","Poweshiek County",26063
"G1901590","1990","Iowa","19","190","Ringgold County","159","1590","Ringgold County",20761
"G1901610","1990","Iowa","19","190","Sac County","161","1610","Sac County",21818
"G1901630","1990","Iowa","19","190","Scott County","163","1630","Scott County",29979
"G1901650","1990","Iowa","19","190","Shelby County","165","1650","Shelby County",22702
"G1901670","1990","Iowa","19","190","Sioux County","167","1670","Sioux County",25692
"G1901690","1990","Iowa","19","190","Story County","169","1690","Story County",26668
"G1901710","1990","Iowa","19","190","Tama County","171","1710","Tama County",24297
"G1901730","1990","Iowa","19","190","Taylor County","173","1730","Taylor County",18641
"G1901750","1990","Iowa","19","190","Union County","175","1750","Union County",21550
"G1901770","1990","Iowa","19","190","Van Buren County","177","1770","Van Buren County",19244
